MJD	CSP_B_old	CSP_B_old_err	CSP_V9844	CSP_V9844_err	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err
54202.40453125563	7.815229182829972e-16	3.555163994731556e-16	7.49500411763202e-16	2.733649012744618e-16	7.269204265411335e-16	1.3250827812795546e-15	4.273155046172813e-16	9.377419635695375e-17	6.937387136141299e-16	1.8298353261503063e-16	nan	nan
54202.45453125564	7.817364438499615e-16	3.496604048924594e-16	7.488576092085697e-16	2.6887117372477534e-16	7.252347966451661e-16	1.3355411935893733e-15	4.2693839236365933e-16	9.224658502243829e-17	6.930622083125767e-16	1.7999226615459632e-16	nan	nan
54202.50453125564	7.819405982362402e-16	3.436228061370526e-16	7.482122219245609e-16	2.6423453880554175e-16	7.235484350405298e-16	1.3459510158065893e-15	4.2656126157667173e-16	9.066963636159316e-17	6.923851031206071e-16	1.7690478002459415e-16	nan	nan
54202.55453125564	7.8213512974664915e-16	3.374040103543757e-16	7.475642126363389e-16	2.5945514271117783e-16	7.218614104703359e-16	1.3563122959217792e-15	4.261841013950766e-16	8.904338680054846e-17	6.917073888763139e-16	1.7372114647041726e-16	nan	nan
54202.604531255645	7.823197851547907e-16	3.3100445998913437e-16	7.469135437142119e-16	2.545331459189725e-16	7.201737909909769e-16	1.3666250845261212e-15	4.258069009124931e-16	8.736787819021772e-17	6.910290562938656e-16	1.7044144712739329e-16	nan	nan
54202.65453125565	7.824943096858062e-16	3.2442463606655957e-16	7.462601771724631e-16	2.494687238391026e-16	7.184856439777018e-16	1.3768894347578093e-15	4.2542964917722134e-16	8.564315811871268e-17	6.903500959633915e-16	1.6706577344641284e-16	nan	nan
54202.70453125565	7.826584469990311e-16	3.176650620649158e-16	7.4560407466816e-16	2.442620675826241e-16	7.167970361301585e-16	1.3871054022493051e-15	4.250523351920607e-16	8.386928028164599e-17	6.896704983508455e-16	1.6359422719823372e-16	nan	nan
54202.754531255654	7.828119391705586e-16	3.107263085056854e-16	7.449451974999603e-16	2.3891338487300957e-16	7.151080334778905e-16	1.3972730450755415e-15	4.246749479141141e-16	8.204630492339683e-17	6.889902537978743e-16	1.6002692107370396e-16	nan	nan
54202.80453125566	7.829545266757122e-16	3.0360899842291643e-16	7.442835066068996e-16	2.3342290113376724e-16	7.134187013857974e-16	1.4073924237029795e-15	4.2429747625461496e-16	8.01742993652389e-17	6.88309352521689e-16	1.5636397940181044e-16	nan	nan
54202.85453125566	7.830859483714159e-16	2.963138139164199e-16	7.436189625671714e-16	2.2779086079337087e-16	7.117291045595549e-16	1.4174636009395403e-15	4.239199090787293e-16	7.825333864085839e-17	6.876277846149167e-16	1.5260553901322047e-16	nan	nan
54202.90453125566	7.832059414784723e-16	2.8884150405005483e-16	7.429515255968895e-16	2.2201752886050234e-16	7.10039307050994e-16	1.4274866418853686e-15	4.235422352053712e-16	7.628350626567235e-17	6.869455400454667e-16	1.4875175028478074e-16	nan	nan
54202.954531255666	7.833142415637425e-16	2.811928944309413e-16	7.422811555488424e-16	2.1610319283770437e-16	7.08349372263445e-16	1.4374616138844235e-15	4.231644434070197e-16	7.426489517349454e-17	6.862626086563843e-16	1.4480277841081303e-16	nan	nan
54203.00453125567	7.834105825222286e-16	2.7336889890498404e-16	7.416078119112301e-16	2.1004816506260246e-16	7.066593629570395e-16	1.4473885864768844e-15	4.2278652240952036e-16	7.219760886492926e-17	6.855789801657004e-16	1.407588049609639e-16	nan	nan
54203.05453125567	7.834946965590526e-16	2.653705339378566e-16	7.409314538063978e-16	2.0385278559334744e-16	7.049693412539765e-16	1.4572676313523414e-15	4.224084608918936e-16	7.008176282502961e-17	6.84894644166284e-16	1.3662002980295123e-16	nan	nan
54203.104531255674	7.835663141713416e-16	2.571989364321883e-16	7.4025203998954185e-16	1.975174257933173e-16	7.032793686437473e-16	1.467098822303771e-15	4.220302474861528e-16	6.791748628726351e-17	6.84209590125689e-16	1.3238667349439876e-16	nan	nan
54203.15453125568	7.836251641300063e-16	2.4885538598103063e-16	7.395695288474211e-16	1.9104249282296884e-16	7.015895059883268e-16	1.4768822351822474e-15	4.216518707771039e-16	6.570492444604608e-17	6.835238073859953e-16	1.2805898028292404e-16	nan	nan
54203.20453125568	7.836709734614234e-16	2.403413329037283e-16	7.388838783970393e-16	1.8442843532028515e-16	6.998998135273234e-16	1.4866179478524456e-15	4.212733193021511e-16	6.344424125738174e-17	6.828372851636494e-16	1.2363722190401623e-16	nan	nan
54203.25453125568	7.837034674290079e-16	2.316584338961915e-16	7.381950462843291e-16	1.7767575065643035e-16	6.982103508830946e-16	1.4963060401488296e-15	4.2089458155110307e-16	6.113562301776091e-17	6.821500125493099e-16	1.1912170243568374e-16	nan	nan
54203.304531255686	7.837223695146874e-16	2.2280859781898707e-16	7.375029897828121e-16	1.7078499430325497e-16	6.965211770658218e-16	1.5059465938325842e-15	4.2051564596598155e-16	5.877928298612032e-17	6.814619785076642e-16	1.1451276457046598e-16	nan	nan
54203.35453125569	7.837274014002697e-16	2.137940451442824e-16	7.368076657922472e-16	1.6375679207011428e-16	6.948323504785535e-16	1.5155396925492455e-15	4.201365009408183e-16	5.637546742105654e-17	6.807731718772804e-16	1.0981079781316408e-16	nan	nan
54203.40453125569	7.837182829487042e-16	2.0461738604319764e-16	7.361090308372787e-16	1.5659185629297335e-16	6.931439289222064e-16	1.5250854217870146e-15	4.1975713482146373e-16	5.392446356539707e-17	6.800835813704225e-16	1.0501624933155932e-16	nan	nan
54203.454531255695	7.836947321852372e-16	1.9528172426858173e-16	7.354070410660555e-16	1.4929100755378106e-16	6.914559696005342e-16	1.5345838688357646e-15	4.193775359053794e-16	5.1426610351220194e-17	6.793931955728791e-16	1.0012963851924735e-16	nan	nan
54203.5045312557	7.836564652784598e-16	1.857907972796239e-16	7.347016522488449e-16	1.4185520426917887e-16	6.897685291250588e-16	1.5440351227466889e-15	4.189976924414535e-16	4.888231296925793e-17	6.787020029437861e-16	9.515157684112164e-17	nan	nan
54203.5545312557	7.836031965212468e-16	1.7614916813228916e-16	7.339928197766362e-16	1.3428558368897287e-16	6.880816635199652e-16	1.5534392742926326e-15	4.186175926297858e-16	4.629206302933174e-17	6.780099918154427e-16	9.008279533864284e-17	nan	nan
54203.6045312557	7.835346383115858e-16	1.6636249265717363e-16	7.332804986597249e-16	1.2658351978610617e-16	6.863954282269621e-16	1.562796415929032e-15	4.182372246214858e-16	4.365646697664125e-17	6.77317150393135e-16	8.49241834752654e-17	nan	nan
54203.65453125571	7.834505011332989e-16	1.564378983220526e-16	7.325646435262892e-16	1.1875070674069246e-16	6.847098781101052e-16	1.572106641755511e-15	4.1785657651848484e-16	4.097628697937339e-17	6.766234667549435e-16	7.967684516510595e-17	nan	nan
54203.70453125571	7.833504935366448e-16	1.4638453241385925e-16	7.318452086209516e-16	1.107892822325027e-16	6.830250674605876e-16	1.5813700474780788e-15	4.1747563637331777e-16	3.825250114101228e-17	6.759289288515517e-16	7.434218152944455e-17	nan	nan
54203.75453125571	7.832343221188217e-16	1.3621437312342755e-16	7.311221478033263e-16	1.0270201451194103e-16	6.813410500014951e-16	1.5905867303719344e-15	4.1709439218892926e-16	3.548639453199648e-17	6.752335245060583e-16	6.892201647577197e-17	nan	nan
54203.804531255715	7.831016915043427e-16	1.2594345969869426e-16	7.303954145465549e-16	9.449259517044636e-17	6.796578788925237e-16	1.5997567892448834e-15	4.1671283191845825e-16	3.267970100488844e-17	6.745372414137763e-16	6.341879325015612e-17	nan	nan
54203.85453125572	7.829523043253058e-16	1.15593810062083e-16	7.296649619358306e-16	8.616611405100407e-17	6.779756067346671e-16	1.6088803244013121e-15	4.1633094346504577e-16	2.983483188292335e-17	6.738400671420369e-16	5.783589329490597e-17	nan	nan
54203.90453125572	7.827858612015481e-16	1.0519650185556597e-16	7.289307426669054e-16	7.772986260140498e-17	6.762942855748675e-16	1.6179574376067676e-15	4.159487146816045e-16	2.695525982635295e-17	6.731419891299835e-16	5.217817566574174e-17	nan	nan
54203.954531255724	7.826020607206763e-16	9.479678851787118e-17	7.281927090445855e-16	6.919476201508071e-17	6.7461396691063305e-16	1.6269882320530754e-15	4.155661333706393e-16	2.4046194190677715e-17	6.724429946883741e-16	4.645293604194076e-17	nan	nan
54204.00453125573	7.824005994179907e-16	8.44628956580727e-17	7.274508129812202e-16	6.057805808519204e-17	6.729347016946204e-16	1.6359728123240317e-15	4.1518318728401323e-16	2.1115837212028557e-17	6.717430709993644e-16	4.0671716508587054e-17	nan	nan
54204.05453125573	7.821811717562818e-16	7.430167305656452e-17	7.267050059951618e-16	5.190878950286244e-17	6.712565403391866e-16	1.6449112843616296e-15	4.1479986412275194e-16	1.8177880772885775e-17	6.710422051163005e-16	3.4853978305286426e-17	nan	nan
54204.10453125573	7.819434701055119e-16	6.448721717484349e-17	7.259552392092303e-16	4.323992505151701e-17	6.69579532720905e-16	1.6538037554328264e-15	4.144161515368264e-16	1.525687690971811e-17	6.703403839635058e-16	2.903525490653259e-17	nan	nan
54204.154531255735	7.816871847223743e-16	5.531338818762829e-17	7.252014633491528e-16	3.467847088390885e-17	6.679037281850493e-16	1.6626503340968322e-15	4.1403203712493985e-16	1.2400899551757593e-17	6.696375943360581e-16	2.3287380711671934e-17	nan	nan
54204.20453125574	7.814120037297343e-16	4.728373479903278e-17	7.244436287419942e-16	2.6470775557931124e-17	6.66229175550044e-16	1.6714511301729273e-15	4.136475084343211e-16	9.714341226754635e-18	6.689338228995735e-16	1.7775825481473515e-17	nan	nan
54204.25453125574	7.811176130959413e-16	4.122309151977701e-17	7.236816853145708e-16	1.927548041060055e-17	6.645559231118847e-16	1.6802062547087786e-15	4.1326255296049757e-16	7.446042820994112e-18	6.682290561899828e-16	1.2943248076449078e-17	nan	nan
54204.304531255744	7.808036966140277e-16	3.824444282925986e-17	7.229155825918596e-16	1.492410661636943e-17	6.628840186485221e-16	1.6889158199492555e-15	4.1287715814709573e-16	6.1587537695343474e-18	6.675232806132997e-16	1.0021393286637439e-17	nan	nan
54204.35453125575	7.804699673807304e-16	3.920923899836112e-17	7.221452757121968e-16	1.617335349817394e-17	6.612135094242172e-16	1.6975799393057459e-15	4.124913125922143e-16	6.536161161593847e-18	6.668164843776424e-16	1.0864975675700148e-17	nan	nan
54204.40453125575	7.801164723675241e-16	4.3913389372744703e-17	7.213707836055846e-16	2.2173984184668262e-17	6.595444421938629e-16	1.7061987273259448e-15	4.1210501771548753e-16	8.384445389524455e-18	6.661086761768983e-16	1.490488210328172e-17	nan	nan
54204.45453125575	7.797434596801537e-16	5.1344694734204613e-17	7.205921636392464e-16	3.0237733822476066e-17	6.578768632072752e-16	1.7147722996641332e-15	4.117182826734274e-16	1.0994881068436614e-17	6.653998770484109e-16	2.033525345665953e-17	nan	nan
54204.504531255756	7.793511780614296e-16	6.050960351847562e-17	7.198094733197914e-16	3.9123378767591885e-17	6.562108182134504e-16	1.7233007730519128e-15	4.113311166789919e-16	1.3953480944898476e-17	6.64690108073855e-16	2.6322482187103624e-17	nan	nan
54204.55453125576	7.789398740767416e-16	7.073909104190185e-17	7.190227697547339e-16	4.8391314942157834e-17	6.54546352464794e-16	1.731784265269403e-15	4.10943528893348e-16	1.70862560025529e-17	6.639793902061878e-16	3.2571444909927847e-17	nan	nan
54204.60453125576	7.785097921310819e-16	8.163449301469962e-17	7.182321096548891e-16	5.786679259573039e-17	6.528835107213165e-16	1.7402228951168902e-15	4.1055552842609295e-16	2.0317613377959624e-17	6.632677442702791e-16	3.8964861549286674e-17	nan	nan
54204.654531255765	7.780611744859485e-16	9.296173922179761e-17	7.1743754933674185e-16	6.746930314912296e-17	6.512223372548e-16	1.748616782386927e-15	4.1016712433548506e-16	2.3611097481580427e-17	6.625551909635449e-16	4.5448718278004793e-17	nan	nan
54204.70453125577	7.775942612761211e-16	1.0457978521595283e-16	7.166391447248176e-16	7.715697862179327e-17	6.495628758529311e-16	1.7569660478368617e-15	4.097783256286756e-16	2.6947287507285627e-17	6.61841750856579e-16	5.1994937736572514e-17	nan	nan
54204.75453125577	7.771092905263198e-16	1.1640031522298672e-16	7.158369513540212e-16	8.690585937863369e-17	6.47905169823408e-16	1.7652708131618015e-15	4.0938914126192407e-16	3.031493751158281e-17	6.611274443937837e-16	5.858746140869888e-17	nan	nan
54204.80453125577	7.766064981677361e-16	1.2836577584155943e-16	7.150310243719789e-16	9.670113528570606e-17	6.462492619980122e-16	1.7735312009680036e-15	4.089995801408211e-16	3.37070701238192e-17	6.604122918939854e-16	6.521637024211195e-17	nan	nan
54204.854531255776	7.760861180544532e-16	1.404372188054948e-16	7.142214185413609e-16	1.0653304742849485e-16	6.445951947366557e-16	1.7817473347466687e-15	4.0860965112052235e-16	3.71190983667432e-17	6.596963135510662e-16	7.187513382273875e-17	nan	nan
54204.90453125578	7.755483819797353e-16	1.525873625458708e-16	7.134081882421845e-16	1.163948057942431e-16	6.429430099313923e-16	1.7899193388481686e-15	4.0821936300595973e-16	4.05478536301575e-17	6.589795294345742e-16	7.855921275404614e-17	nan	nan
54204.95453125578	7.749935196922071e-16	1.647964928840813e-16	7.125913874741175e-16	1.2628145780455162e-16	6.412927490104047e-16	1.7980473384566467e-15	4.0782872455206495e-16	4.3991050576501364e-17	6.582619594903376e-16	8.52652992674082e-17	nan	nan
54205.004531255785	7.744217589119126e-16	1.7704995742508025e-16	7.117710698587608e-16	1.3618923845849676e-16	6.396444529419581e-16	1.8061314595650424e-15	4.0743774446398975e-16	4.7446976865479855e-17	6.575436235410881e-16	9.199088109081394e-17	nan	nan
54205.05453125579	7.738333253462539e-16	1.893365847121791e-16	7.10947288641916e-16	1.4611517933231698e-16	6.379981622383282e-16	1.814171828950489e-15	4.0704643139732537e-16	5.091430513093246e-17	6.568245412870556e-16	9.873397905900407e-17	nan	nan
54205.10453125579	7.7322844270582e-16	2.016476575044901e-16	7.101200966958471e-16	1.5605686385162177e-16	6.363539169596968e-16	1.8221685741501046e-15	4.0665479395831927e-16	5.4391974653925805e-17	6.561047323065854e-16	1.0549298289901791e-16	nan	nan
54205.154531255794	7.726073327200918e-16	2.1397622820523987e-16	7.092895465215234e-16	1.6601226882509024e-16	6.347117567180206e-16	1.8301218234371513e-15	4.0626284070408907e-16	5.787911442368008e-17	6.553842160567388e-16	1.122665449110894e-16	nan	nan
54205.2045312558	7.719702151530422e-16	2.2631665146489336e-16	7.08455690250853e-16	1.7597965875899069e-16	6.330717206808707e-16	1.8380317057975815e-15	4.058705801428455e-16	6.137499166117596e-17	6.546630118738879e-16	1.1905350907378553e-16	nan	nan
54205.2545312558	7.713173078186135e-16	2.386642581472367e-16	7.076185796489055e-16	1.859575135198349e-16	6.314338475752441e-16	1.8458983509069346e-15	4.0547802073409966e-16	6.487897650275569e-17	6.539411389743243e-16	1.2585286253029836e-16	nan	nan
54205.3045312558	7.706488265960879e-16	2.5101512344407626e-16	7.067782661161171e-16	1.9594447767024715e-16	6.297981756913464e-16	1.8537218891076068e-15	4.050851708888794e-16	6.839051722373155e-17	6.532186164548396e-16	1.326637016201533e-16	nan	nan
54205.354531255805	7.699649854453422e-16	2.633658990159476e-16	7.059348006904878e-16	2.0593932424650212e-16	6.281647428863463e-16	1.8615024513864656e-15	4.0469203896994857e-16	7.190912250645233e-17	6.524954632933289e-16	1.3948520760256735e-16	nan	nan
54205.40453125581	7.692659964219936e-16	2.7571368950952033e-16	7.050882340497618e-16	2.1594092837583163e-16	6.265335865881036e-16	1.8692401693528173e-15	4.0429863329200425e-16	7.543434851964585e-17	6.517716983493759e-16	1.463166289829552e-16	nan	nan
54205.45453125581	7.685520696924311e-16	2.8805596037244557e-16	7.042386165136014e-16	2.2594824773368715e-16	6.249047437988675e-16	1.876935175216723e-15	4.0390496212190435e-16	7.896578934926124e-17	6.510473403648373e-16	1.5315726842924482e-16	nan	nan
54205.504531255814	7.678234135487427e-16	3.0039046809484057e-16	7.033859980457464e-16	2.3596030784211313e-16	6.232782510989486e-16	1.884587601767648e-15	4.035110336788665e-16	8.250306980518764e-17	6.503224079644267e-16	1.6000647293650048e-16	nan	nan
54205.55453125582	7.670802344235266e-16	3.127152067582098e-16	7.025304282561556e-16	2.459761908514495e-16	6.216541446503643e-16	1.892197582353439e-15	4.0311685613468057e-16	8.604583993986546e-17	6.495969196562969e-16	1.6686362632839197e-16	nan	nan
54205.60453125582	7.663227369046011e-16	3.2502836660240426e-16	7.016719564031469e-16	2.559950268658185e-16	6.200324602004557e-16	1.89976525085964e-15	4.027224376139175e-16	8.959377081856179e-17	6.488708938326135e-16	1.7372814346524668e-16	nan	nan
54205.65453125582	7.655511237496001e-16	3.373283015608913e-16	7.008106313955151e-16	2.660159871522614e-16	6.18413233085477e-16	1.907290741689126e-15	4.0232778619413295e-16	9.314655121696247e-17	6.481443487701343e-16	1.8059946571546752e-16	nan	nan
54205.704531255826	7.647655959004664e-16	3.4961350356562076e-16	6.99946501794646e-16	2.76038278762389e-16	6.167964982341609e-16	1.914774189742055e-15	4.0193290990608194e-16	9.670388501480582e-17	6.474173026307781e-16	1.8747705737415815e-16	nan	nan
54205.75453125583	7.639663524978378e-16	3.6188258201718996e-16	6.990796158166109e-16	2.86061140225457e-16	6.151822901712549e-16	1.9222157303961264e-15	4.0153781673391337e-16	1.0026548911748844e-16	6.466897734621925e-16	1.9436040280013531e-16	nan	nan
54205.80453125583	7.631535908953262e-16	3.7413424723544623e-16	6.982100213342586e-16	2.960838380634672e-16	6.135706430210325e-16	1.9296154994871607e-15	4.0114251461538454e-16	1.0383109178285618e-16	6.459617791983241e-16	2.012490041038092e-16	nan	nan
54205.854531255834	7.623275066736939e-16	3.8636729700625447e-16	6.973377658792839e-16	3.061056639429231e-16	6.119615905107765e-16	1.936973633289968e-15	4.007470114420526e-16	1.0740043126178621e-16	6.45233337659979e-16	2.0814237926184617e-16	nan	nan
54205.90453125584	7.614882936549245e-16	3.9858060555779684e-16	6.964628966442942e-16	3.161259323246331e-16	6.103551659742395e-16	1.9442902684995304e-15	4.003513150594898e-16	1.1097325468404289e-16	6.445044665553846e-16	2.1504006056517383e-16	nan	nan
54205.95453125584	7.606361439161925e-16	4.107731144587386e-16	6.955854604848638e-16	3.261439785066155e-16	6.087514023550748e-16	1.9515655422124613e-15	3.9995543326747807e-16	1.1454931713773558e-16	6.437751834807491e-16	2.2194159333034402e-16	nan	nan
54206.00453125584	7.597712478037285e-16	4.2294382504871534e-16	6.947055039215663e-16	3.3615915697973837e-16	6.071503322102446e-16	1.958799591908772e-15	3.995593738202137e-16	1.1812838090250552e-16	6.43045505920812e-16	2.288465348200826e-16	nan	nan
54206.054531255846	7.588937939465835e-16	4.350917920992642e-16	6.938230731420105e-16	3.4617084003434154e-16	6.05551987713401e-16	1.9659925554339056e-15	3.991631444264965e-16	1.2171021480605864e-16	6.423154512494018e-16	2.357544533316199e-16	nan	nan
54206.10453125585	7.58003969270291e-16	4.472161184696886e-16	6.929382140028503e-16	3.561784165696022e-16	6.039564006582409e-16	1.9731445709810676e-15	3.987667527499465e-16	1.2529459368011464e-16	6.415850367299829e-16	2.4266492742058383e-16	nan	nan
54206.15453125585	7.571019590104317e-16	4.59315950572746e-16	6.920509720317986e-16	3.66181291068091e-16	6.023636024618399e-16	1.980255777073824e-15	3.9837020640918667e-16	1.2888129789714919e-16	6.408542795162065e-16	2.4957754523513277e-16	nan	nan
54206.204531255855	7.561879467260938e-16	4.713904745034593e-16	6.911613924296095e-16	3.7617888270562476e-16	6.007736241679552e-16	1.9873263125489723e-15	3.9797351297804773e-16	1.3247011297334013e-16	6.401231966524458e-16	2.564919039403515e-16	nan	nan
54206.25453125586	7.552621143132412e-16	4.83438912714255e-16	6.902695200720746e-16	3.8617062457289316e-16	5.991864964503086e-16	1.994356316539687e-15	3.9757667998575874e-16	1.3606082922581985e-16	6.39391805074352e-16	2.634076092170848e-16	nan	nan
54206.30453125586	7.54324642017975e-16	4.954605211426647e-16	6.893753995119832e-16	3.961559629898165e-16	5.976022496158425e-16	2.001345928458916e-15	3.971797149171497e-16	1.396532414750544e-16	6.386601216093782e-16	2.703242748225049e-16	nan	nan
54206.35453125586	7.533757084497038e-16	5.074545867160637e-16	6.884790749810872e-16	4.061343568973896e-16	5.960209136079521e-16	2.008295287983054e-15	3.9678262521284156e-16	1.4324714878464303e-16	6.37928162977326e-16	2.7724152220224905e-16	nan	nan
54206.40453125587	7.524154905942154e-16	5.194204251719758e-16	6.875805903920532e-16	4.161052773147615e-16	5.944425180096918e-16	2.0152045350358625e-15	3.96385418269438e-16	1.4684235423260115e-16	6.371959457908754e-16	2.841589801456968e-16	nan	nan
54206.45453125587	7.514441638266507e-16	5.313573791439791e-16	6.866799893403924e-16	4.2606820685134435e-16	5.928670920469615e-16	2.0220738097726363e-15	3.959881014397204e-16	1.5043866470900595e-16	6.364634865561211e-16	2.91076284477862e-16	nan	nan
54206.50453125587	7.50461901924384e-16	5.432648164721581e-16	6.857773151063961e-16	4.3602263926582377e-16	5.912946645916632e-16	2.028903252564633e-15	3.955906820328425e-16	1.5403589073605176e-16	6.357308016730874e-16	2.979930777821332e-16	nan	nan
54206.554531255875	7.4946887707980775e-16	5.551421287042306e-16	6.848726106570468e-16	4.459680790651415e-16	5.897252641648385e-16	2.03569300398374e-15	3.951931673145148e-16	1.5763384630708832e-16	6.349979074362718e-16	3.0490900914958437e-16	nan	nan
54206.60453125588	7.484652599130217e-16	5.669887297594542e-16	6.839659186479231e-16	4.559040411379738e-16	5.881589189397804e-16	2.042443204787377e-15	3.9479556450720016e-16	1.6123234874188433e-16	6.342648200351524e-16	3.118237339508472e-16	nan	nan
54206.65453125588	7.474512194844319e-16	5.788040547318861e-16	6.83057281425099e-16	4.658300504178649e-16	5.865956567451212e-16	2.0491539959036475e-15	3.943978807902977e-16	1.6483121855585954e-16	6.335315555547231e-16	3.187369136275259e-16	nan	nan
54206.704531255884	7.464269233072528e-16	5.905875588136888e-16	6.821467410270209e-16	4.757456415722681e-16	5.850355050678976e-16	2.055825518416715e-15	3.9400012330033718e-16	1.684302793412966e-16	6.327981299759995e-16	3.2564821550057913e-16	nan	nan
54206.75453125589	7.453925373599196e-16	6.023387163220476e-16	6.812343391863823e-16	4.856503587140322e-16	5.834784910565948e-16	2.062457913552412e-15	3.936022991311618e-16	1.7202935765896348e-16	6.320645591765378e-16	3.3255731259341707e-16	nan	nan
54206.80453125589	7.443482260984081e-16	6.140570198160368e-16	6.803201173319891e-16	4.955437551327258e-16	5.819246415241624e-16	2.069051322664084e-15	3.932044153341138e-16	1.7562828293882882e-16	6.313308589309541e-16	3.3946388346782553e-16	nan	nan
54206.85453125589	7.432941524684651e-16	6.257419792917608e-16	6.794041165906074e-16	5.054253930432965e-16	5.803739829510131e-16	2.0756058872186423e-15	3.928064789182269e-16	1.7922688738857544e-16	6.305970449114267e-16	3.463676120712557e-16	nan	nan
54206.904531255896	7.42230477917744e-16	6.373931214459836e-16	6.784863777888063e-16	5.152948433502184e-16	5.788265414879937e-16	2.0821217487828484e-15	3.9240849685040403e-16	1.8282500590915193e-16	6.298631326882042e-16	3.53268187594078e-16	nan	nan
54206.9545312559	7.411573624078576e-16	6.490099889997721e-16	6.775669414547854e-16	5.251516854252925e-16	5.772823429593387e-16	2.088599049009813e-15	3.9201047605560303e-16	1.8642247601634966e-16	6.291291377301192e-16	3.601653043356739e-16	nan	nan
54207.0045312559	7.400749644263352e-16	6.605921400750531e-16	6.766458478201982e-16	5.349955068977238e-16	5.757414128655968e-16	2.0950379296257062e-15	3.9161242341702233e-16	1.9001913776779704e-16	6.283950754050815e-16	3.6705866157841254e-16	nan	nan
54207.054531255904	7.389834409984955e-16	6.721391476178512e-16	6.757231368219599e-16	5.448259034551426e-16	5.742037763865367e-16	2.101438532416684e-15	3.912143457762772e-16	1.9361483369475513e-16	6.276609609805815e-16	3.7394796346865583e-16	nan	nan
54207.10453125591	7.378829476992296e-16	6.836505988629954e-16	6.747988481040439e-16	5.546424786545542e-16	5.726694583840329e-16	2.1078009992160126e-15	3.9081624993359225e-16	1.972094087381159e-16	6.269268096241923e-16	3.8083291890408513e-16	nan	nan
54207.15453125591	7.367736386646996e-16	6.951260948356872e-16	6.738730210192758e-16	5.644448437422525e-16	5.711384834049266e-16	2.1141254718914068e-15	3.9041814264796756e-16	2.0080271018827401e-16	6.261926364040571e-16	3.877132414267181e-16	nan	nan
54207.20453125591	7.3565566660394325e-16	7.06565249885958e-16	6.729456946311073e-16	5.742326174818021e-16	5.696108756838658e-16	2.1204120923325655e-15	3.900200306373701e-16	2.0439458762839004e-16	6.25458456289389e-16	3.9458864912109867e-16	nan	nan
54207.254531255916	7.345291828104038e-16	7.179676912526081e-16	6.720169077153863e-16	5.840054259894925e-16	5.680866591461254e-16	2.126661002438906e-15	3.896219205789051e-16	2.0798489288070589e-16	6.247242841509547e-16	4.0145886451707506e-16	nan	nan
54207.30453125592	7.333943371733649e-16	7.293330586536357e-16	6.710866987621155e-16	5.9376290257654e-16	5.66565857410402e-16	2.1328723441074945e-15	3.8922381910900157e-16	2.1157347995569863e-16	6.2399013476157e-16	4.0832361449699057e-16	nan	nan
54207.35453125592	7.322512781893045e-16	7.406610039005217e-16	6.701551059771987e-16	6.035046875975212e-16	5.650484937915916e-16	2.139046259221166e-15	3.8882573282358145e-16	2.1516020500367362e-16	6.232560227965801e-16	4.1518263020662687e-16	nan	nan
54207.404531255925	7.31100152973165e-16	7.519511905341026e-16	6.692221672841801e-16	6.132304283045558e-16	5.63534591303543e-16	2.1451828896368413e-15	3.884276682782402e-16	2.1874492626873062e-16	6.225219628343396e-16	4.2203564696977897e-16	nan	nan
54207.45453125593	7.299411072695392e-16	7.632032934800073e-16	6.682879203259711e-16	6.229397787067897e-16	5.62024172661792e-16	2.1512823771740223e-15	3.8802963198842344e-16	2.223275040447674e-16	6.217879693567007e-16	4.28882404206162e-16	nan	nan
54207.50453125593	7.287742854637722e-16	7.744169987218738e-16	6.673524024665681e-16	6.32632399434789e-16	5.605172602862736e-16	2.1573448636034756e-15	3.876316304295986e-16	2.259078006334288e-16	6.21054056749486e-16	4.3572264535230254e-16	nan	nan
54207.55453125593	7.275998305929821e-16	7.855920029908379e-16	6.664156507927646e-16	6.4230795760952e-16	5.590138763040126e-16	2.163370490636103e-15	3.872336700374265e-16	2.294856803037755e-16	6.203202393029661e-16	4.4255611778524944e-16	nan	nan
54207.604531255936	7.2641788435699885e-16	7.967280134698303e-16	6.654777021158441e-16	6.519661267156091e-16	5.57514042551797e-16	2.169359399911977e-15	3.868357572079455e-16	2.3306100925362675e-16	6.195865312123287e-16	4.493825727489671e-16	nan	nan
54207.65453125594	7.252285871292194e-16	8.078247475115036e-16	6.645385929732683e-16	6.616065864785719e-16	5.560177805788263e-16	2.175311732989566e-15	3.8643789829773195e-16	2.366336555723394e-16	6.188529465781581e-16	4.562017652830961e-16	nan	nan
54207.70453125594	7.240320779673873e-16	8.188819323686898e-16	6.635983596303626e-16	6.712290227458312e-16	5.54525111649343e-16	2.181227631335128e-15	3.8604009962407542e-16	2.402034892050077e-16	6.181194994068958e-16	4.630134541540323e-16	nan	nan
54207.754531255945	7.228284946242867e-16	8.298993049363959e-16	6.62657038081977e-16	6.808331273712148e-16	5.530360567452414e-16	2.1871072363122747e-15	3.8564236746515055e-16	2.4377038191794223e-16	6.173862036113084e-16	4.698174017881307e-16	nan	nan
54207.80453125595	7.216179735583593e-16	8.40876611504474e-16	6.617146640541506e-16	6.904185981028116e-16	5.515506365686585e-16	2.192950689171704e-15	3.8524470806019134e-16	2.473342072653226e-16	6.166530730109518e-16	4.766133742069577e-16	nan	nan
