MJD	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	LT_IOO_u	LT_IOO_u_err	LT_IOO_z	LT_IOO_z_err	atlas_c	atlas_c_err	atlas_o	atlas_o_err
57870.27000000792	4.7238550247227776e-17	1.2932959574628393e-17	2.0379419411272232e-17	3.1212077568504944e-18	4.1644614909258524e-17	7.232885914830232e-18	nan	nan	nan	nan	4.771989239102397e-17	1.2720982977248836e-17	3.0583456515115685e-17	1.0617343125040507e-17
57870.32000000792	4.724014000642122e-17	1.2872458914671946e-17	2.0371591958721024e-17	3.1118322428841086e-18	4.1625062972716466e-17	7.203527773122576e-18	nan	nan	nan	nan	4.768840013116645e-17	1.3159379284670495e-17	3.055473497774835e-17	1.0565801727318192e-17
57870.370000007926	4.724193708172532e-17	1.28086548176708e-17	2.0363667857354808e-17	3.1017729800130103e-18	4.1605360149544125e-17	7.172525758124391e-18	nan	nan	nan	nan	4.7656709765587364e-17	1.3609051010645104e-17	3.0526022296862044e-17	1.0514274129181679e-17
57870.42000000793	4.724392507576983e-17	1.2741558969710313e-17	2.03556437386779e-17	3.0910351266555066e-18	4.1585501533033183e-17	7.139889492165026e-18	nan	nan	nan	nan	4.7624823534596487e-17	1.406869991902106e-17	3.049731841651423e-17	1.0462761942397529e-17
57870.47000000793	4.7246087591523376e-17	1.2671183737313355e-17	2.0347516233510965e-17	3.079624087411869e-18	4.156548221439588e-17	7.105629118815769e-18	nan	nan	nan	nan	4.759274366547502e-17	1.4537169383064617e-17	3.0468623280774576e-17	1.041126679981604e-17
57870.520000007935	4.72484082320455e-17	1.2597542182218457e-17	2.033928197197693e-17	3.0675455218291423e-18	4.154529728272623e-17	7.0697553193255e-18	nan	nan	nan	nan	4.756047237253855e-17	1.5013430025835097e-17	3.0439936833707144e-17	1.0359790355767003e-17
57870.57000000794	4.725087060026306e-17	1.2520648077500875e-17	2.0330937583485464e-17	3.054805353734484e-18	4.152494182496025e-17	7.032279330391085e-18	nan	nan	nan	nan	4.752801185719959e-17	1.549656606694823e-17	3.0411259019386304e-17	1.0308334286448714e-17
57870.62000000794	4.7253458298740264e-17	1.2440515925153967e-17	2.0322479696710225e-17	3.041409781204649e-18	4.1504410925830926e-17	6.993212963366164e-18	nan	nan	nan	nan	4.7495364308029996e-17	1.5985762654706835e-17	3.038258978188332e-17	1.0256900290351046e-17
57870.67000000794	4.7256154929434135e-17	1.2357160975261775e-17	2.0313904939576198e-17	3.027365287171716e-18	4.1483699667828574e-17	6.952568625026534e-18	nan	nan	nan	nan	4.7462531900822917e-17	1.6480294314361382e-17	3.035392906526913e-17	1.0205490088660752e-17
57870.72000000795	4.7258944093472474e-17	1.2270599246903672e-17	2.0305209939236208e-17	3.0126786507633848e-18	4.146280313116127e-17	6.910359339994091e-18	nan	nan	nan	nan	4.742951679865448e-17	1.697951454497386e-17	3.0325276813626576e-17	1.0154105425680898e-17
57870.77000000795	4.726180939091984e-17	1.2180847550945082e-17	2.0296391322059144e-17	2.9973569593901025e-18	4.144171639370943e-17	6.8665987749938186e-18	nan	nan	nan	nan	4.739632115194527e-17	1.7482846535461196e-17	3.029663297103162e-17	1.0102748069286036e-17
57870.82000000795	4.7264734420536547e-17	1.2087923514899694e-17	2.0287445713605085e-17	2.9814076216555858e-18	4.142043453098742e-17	6.82130126505102e-18	nan	nan	nan	nan	4.736294709852139e-17	1.798977493389444e-17	3.0267997481566496e-17	1.00514198113337e-17
57870.870000007955	4.726770277955215e-17	1.1991845610057088e-17	2.027836973861332e-17	2.964838381139663e-18	4.139895261610156e-17	6.774481841818174e-18	nan	nan	nan	nan	4.732939676367531e-17	1.8499838585064774e-17	3.023937028931843e-17	1.0000122468154975e-17
57870.92000000796	4.727069806343486e-17	1.1892633181104456e-17	2.026916002098118e-17	2.9476573311303002e-18	4.13772657197078e-17	6.7261562642150584e-18	nan	nan	nan	nan	4.7295672260226396e-17	1.9012624143646906e-17	3.021075133836809e-17	9.9488578809836e-18
57870.97000000796	4.72737038656541e-17	1.1790306478497684e-17	2.025981318374696e-17	2.9298729303625846e-18	4.135536890996873e-17	6.676341051561305e-18	nan	nan	nan	nan	4.7261775688581126e-17	1.9527760469885753e-17	3.018214057280836e-17	9.89762791643163e-18
57871.020000007964	4.7276703777449934e-17	1.1684886693858469e-17	2.0250325849070855e-17	2.9114940198446983e-18	4.133325725251818e-17	6.625053519438672e-18	nan	nan	nan	nan	4.722770913679304e-17	2.0044913718684774e-17	3.015353793672931e-17	9.846434466987825e-18
57871.07000000797	4.7279681387594084e-17	1.1576395998721045e-17	2.024069463822035e-17	2.8925298408515477e-18	4.131092581040916e-17	6.572311818516844e-18	nan	nan	nan	nan	4.719347468062242e-17	2.0563783039333747e-17	3.012494337422475e-17	9.795279451498482e-18
57871.12000000797	4.728262028216985e-17	1.1464857587004859e-17	2.0230916171546587e-17	2.8729900541767706e-18	4.128836964408422e-17	6.5181349766116545e-18	nan	nan	nan	nan	4.7159074383595625e-17	2.1084096810611648e-17	3.009635682938758e-17	9.744164815653225e-18
57871.17000000797	4.728550404432316e-17	1.1350295721595863e-17	2.022098706847185e-17	2.8528847607247907e-18	4.12655838113246e-17	6.462542944269659e-18	nan	nan	nan	nan	4.7124510297064103e-17	2.1605609343812788e-17	3.0067778246315394e-17	9.69309253252285e-18
57871.220000007976	4.7288316254042507e-17	1.1232735785523956e-17	2.0210903947471403e-17	2.8322245235540734e-18	4.1242563367213744e-17	6.4055566441938146e-18	nan	nan	nan	nan	4.708978446026333e-17	2.2128097993883946e-17	3.003920756910765e-17	9.642064603049039e-18
57871.27000000798	4.729104048791793e-17	1.1112204338250982e-17	2.0200663426046527e-17	2.811020391478087e-18	4.121930336409244e-17	6.347198024889389e-18	nan	nan	nan	nan	4.705489890037115e-17	2.265136062604363e-17	3.001064474186665e-17	9.591083056604346e-18
57871.32000000798	4.7293660318914506e-17	1.0988729177673572e-17	2.0190262120720986e-17	2.7892839243259542e-18	4.119579885151936e-17	6.287490118892018e-18	nan	nan	nan	nan	4.7019855632566137e-17	2.3175213391818058e-17	2.998208970869531e-17	9.54014995152113e-18
57871.370000007984	4.729615931613133e-17	1.0862339408521814e-17	2.0179696647012303e-17	2.7670272200051528e-18	4.1172044876230147e-17	6.226457106039001e-18	nan	nan	nan	nan	4.6984656660085374e-17	2.3699488774353798e-17	2.995354241369905e-17	9.489267375628112e-18
57871.42000000799	4.729852104456851e-17	1.0733065517908196e-17	2.0168963619415702e-17	2.7442629434758737e-18	4.114803648209219e-17	6.164124382250229e-18	nan	nan	nan	nan	4.694930397428226e-17	2.4224033868110544e-17	2.992500280098393e-17	9.438437446837798e-18
57871.47000000799	4.730072906490709e-17	1.0600939458960427e-17	2.015805965138861e-17	2.721004357791219e-18	4.112376871006553e-17	6.1005186343400934e-18	nan	nan	nan	nan	4.691379955468371e-17	2.4748708862673086e-17	2.989647081466197e-17	9.387662313710502e-18
57871.52000000799	4.7302766933259104e-17	1.0465994743499324e-17	2.0146981355332134e-17	2.6972653573413726e-18	4.1099236598161573e-17	6.035667921464414e-18	nan	nan	nan	nan	4.687814536904745e-17	2.5273385704441784e-17	2.986794639884141e-17	9.336944156038963e-18
57871.570000007996	4.7304618200940034e-17	1.0328266544961295e-17	2.013572534256992e-17	2.6730605034586825e-18	4.1074435181399074e-17	5.969601763814891e-18	nan	nan	nan	nan	4.6842343373418626e-17	2.579794691351052e-17	2.9839429497637715e-17	9.286285185439125e-18
57871.620000008	4.730626641424075e-17	1.0187791812887244e-17	2.0124288223336327e-17	2.64840506254904e-18	4.10493594917658e-17	5.902351239287105e-18	nan	nan	nan	nan	4.6806395512186455e-17	2.6322284536052225e-17	2.9810920055165085e-17	9.235687645953741e-18
57871.670000008	4.7307695114186544e-17	1.004460940052606e-17	2.0112666606751762e-17	2.623315046909839e-18	4.102400455817122e-17	5.833949088892802e-18	nan	nan	nan	nan	4.677030371814045e-17	2.684629921519965e-17	2.9782418015540874e-17	9.185153814687731e-18
57871.720000008005	4.730888783630512e-17	9.898760207311302e-18	2.010085710080592e-17	2.5978072584296876e-18	4.0998365406409496e-17	5.764429831775758e-18	nan	nan	nan	nan	4.6734069912526404e-17	2.736989936566574e-17	2.9753923322883353e-17	9.134686002423199e-18
57871.77000000801	4.730982811040099e-17	9.75028733828576e-18	2.0088856312344216e-17	2.571899335327337e-18	4.0972437059119083e-17	5.693829890754803e-18	nan	nan	nan	nan	4.669769600510208e-17	2.789300043932041e-17	2.972543592131583e-17	9.084286554255531e-18
57871.82000000801	4.7310499460303605e-17	9.599236282833829e-18	2.0076660847047863e-17	2.5456098021393767e-18	4.09462145357337e-17	5.622187729446651e-18	nan	nan	nan	nan	4.666118389419265e-17	2.8415524270624254e-17	2.9696955754955017e-17	9.033957850260232e-18
57871.87000000801	4.73108854036527e-17	9.445655115489318e-18	2.0064267309411487e-17	2.518958123125338e-18	4.0919692852446537e-17	5.549544002076931e-18	nan	nan	nan	nan	4.66245354667459e-17	2.8937398492290773e-17	2.966848276792986e-17	8.983702306142732e-18
57871.920000008016	4.7310969451655836e-17	9.28959472203681e-18	2.0051672302728307e-17	2.4919647592919543e-18	4.08928670221665e-17	5.475941717213443e-18	nan	nan	nan	nan	4.658775259838698e-17	2.945855601279024e-17	2.964001690436553e-17	8.933522373911125e-18
57871.97000000802	4.731073510885091e-17	9.131109054637193e-18	2.0038872429074817e-17	2.46465122920152e-18	4.086573205447665e-17	5.4014264167655416e-18	nan	nan	nan	nan	4.655083715347326e-17	2.997893454840245e-17	2.961155810838753e-17	8.883420542590986e-18
57872.02000000802	4.73101658728796e-17	8.970255420366391e-18	2.0025864289288563e-17	2.437040173751378e-18	4.083828295559161e-17	5.3260463716951854e-18	nan	nan	nan	nan	4.6513790985148423e-17	3.049847620346001e-17	2.958310632412637e-17	8.833399338880838e-18
57872.070000008025	4.730924523424786e-17	8.807094808297841e-18	2.0012644482950326e-17	2.40915542506831e-18	4.0810514728314835e-17	5.2498527960046135e-18	nan	nan	nan	nan	4.647661593539674e-17	3.101712709322623e-17	2.955466149571256e-17	8.783461327881695e-18
57872.12000000803	4.7307956676098414e-17	8.641692261125435e-18	1.9999209608369697e-17	2.381022079650825e-18	4.0782422371998833e-17	5.172900080695667e-18	nan	nan	nan	nan	4.6439313835096777e-17	3.153483700455709e-17	2.952622356728256e-17	8.733609113819125e-18
57872.17000000803	4.7306283673962753e-17	8.474117298429074e-18	1.9985556262563535e-17	2.3526665758684938e-18	4.07540008825021e-17	5.0952460494633024e-18	nan	nan	nan	nan	4.640188650407499e-17	3.2051559090094966e-17	2.9497792482964076e-17	8.683845340768201e-18
57872.220000008034	4.7304209695538135e-17	8.304444399905063e-18	1.9971681041238016e-17	2.324116775843581e-18	4.072524525214705e-17	5.016952238040549e-18	nan	nan	nan	nan	4.6364335751159e-17	3.2567249592272176e-17	2.946936818689732e-17	8.63417269340406e-18
57872.27000000804	4.7301718200456984e-17	8.13275355843274e-18	1.995758053877222e-17	2.2954020517503758e-18	4.06961504696769e-17	4.938084199145074e-18	nan	nan	nan	nan	4.632666337423062e-17	3.3081867593847986e-17	2.944095062321909e-17	8.584593897735058e-18
57872.32000000804	4.729879264004e-17	7.959130914620014e-18	1.9943251348197508e-17	2.266553376403879e-18	4.0666711520215315e-17	4.858711835052578e-18	nan	nan	nan	nan	4.628887116027862e-17	3.359537479210644e-17	2.9412539736067416e-17	8.535111721888475e-18
57872.37000000804	4.7295416457065583e-17	7.78366948665576e-18	1.9928690061186945e-17	2.2376034179934255e-18	4.063692338522178e-17	4.7789097598410016e-18	nan	nan	nan	nan	4.625096088545118e-17	3.410773529418154e-17	2.938413546958095e-17	8.485728976876951e-18
57872.420000008045	4.7291573085543816e-17	7.606470011885252e-18	1.9913893268024107e-17	2.208586638636374e-18	4.0606781042454334e-17	4.6987576932542254e-18	nan	nan	nan	nan	4.6212934315108206e-17	3.4618915431271977e-17	2.93557377679059e-17	8.43644851737531e-18
57872.47000000805	4.728724595046352e-17	7.427641919610404e-18	1.9898857557595844e-17	2.1795393963193096e-18	4.057627946592173e-17	4.618340888063413e-18	nan	nan	nan	nan	4.6174793203873247e-17	3.5128883589775985e-17	2.932734657518185e-17	8.387273242524013e-18
57872.52000000805	4.7282418467578653e-17	7.247304458330851e-18	1.9883579517370413e-17	2.1505000495591223e-18	4.0545413625844954e-17	4.537750592493859e-18	nan	nan	nan	nan	4.613653929568525e-17	3.5637610057596266e-17	2.9298961835554994e-17	8.338206096736391e-18
57872.570000008054	4.727707404315786e-17	7.065588005071789e-18	1.9868055733378985e-17	2.1215090639658882e-18	4.05141784886117e-17	4.457084548936648e-18	nan	nan	nan	nan	4.609817432385001e-17	3.6145066884075506e-17	2.9270583493169956e-17	8.2892500704982e-18
57872.62000000806	4.7271196073751e-17	6.882635589729019e-18	1.9852282790199066e-17	2.0926091195352523e-18	4.048256901673873e-17	4.376447529526602e-18	nan	nan	nan	nan	4.6059700011091337e-17	3.665122775217898e-17	2.9242211492176684e-17	8.240408201202016e-18
57872.67000000806	4.726476794596502e-17	6.698604673572076e-18	1.983625727093545e-17	2.06384521726692e-18	4.045058016882833e-17	4.295951908333835e-18	nan	nan	nan	nan	4.602111806960213e-17	3.71560678617193e-17	2.921384577672356e-17	8.191683573969862e-18
57872.72000000806	4.7257773036211095e-17	6.513669228461499e-18	1.981997575719855e-17	2.0352647832591782e-18	4.041820689951943e-17	4.21571826873311e-18	nan	nan	nan	nan	4.598243020109496e-17	3.7659563822526975e-17	2.918548629095991e-17	8.143079322502601e-18
57872.770000008066	4.725019471048353e-17	6.328022171837631e-18	1.9803434829095757e-17	2.006917768070101e-18	4.038544415945531e-17	4.1358760429276294e-18	nan	nan	nan	nan	4.5943638096852505e-17	3.816169355660741e-17	2.9157132979036623e-17	8.094598629917023e-18
57872.82000000807	4.7242016324118756e-17	6.141878222498718e-18	1.97866310652011e-17	1.9788567385855408e-18	4.0352286895233536e-17	4.0565641784742935e-18	nan	nan	nan	nan	4.590474343777784e-17	3.86624362084216e-17	2.912878578510678e-17	8.046244729607877e-18
57872.87000000807	4.723322122155789e-17	5.955477253078254e-18	1.976956104254593e-17	1.9511369591343924e-18	4.031873004937102e-17	3.977931823991417e-18	nan	nan	nan	nan	4.5865747894444346e-17	3.9161772062517703e-17	2.9100444653326294e-17	7.9980209060891e-18
57872.920000008075	4.722379273611366e-17	5.7690882273466546e-18	1.9752221336598985e-17	1.923816457967931e-18	4.028476856025071e-17	3.900139022690068e-18	nan	nan	nan	nan	4.582665312714532e-17	3.9659682467827906e-17	2.907210952784888e-17	7.949930495883688e-18
57872.97000000808	4.7213714189730473e-17	5.583013822616092e-18	1.973460852124735e-17	1.8969560745654145e-18	4.0250397362092036e-17	3.823357398149555e-18	nan	nan	nan	nan	4.578746078594357e-17	4.015614976801333e-17	2.904378035283138e-17	7.901976888371326e-18
57873.02000000808	4.7202968892754343e-17	5.397595849111322e-18	1.971671916877513e-17	1.8706194825725273e-18	4.021561138489713e-17	3.747770811397924e-18	nan	nan	nan	nan	4.574817251072046e-17	4.065115723730106e-17	2.901545707243221e-17	7.85416352667634e-18
57873.07000000808	4.7191540143696415e-17	5.213221586416357e-18	1.969854984985111e-17	1.8448731824645475e-18	4.018040555441649e-17	3.673575962037179e-18	nan	nan	nan	nan	4.570878993122496e-17	4.1144689021319613e-17	2.898713963080728e-17	7.806493908537164e-18
57873.120000008086	4.717941122898005e-17	5.030331158577662e-18	1.9680097133506718e-17	1.819786457430579e-18	4.0144774792102125e-17	3.6009828987879766e-18	nan	nan	nan	nan	4.5669314667122316e-17	4.163673008248633e-17	2.8958827972119713e-17	7.758971587179459e-18
57873.17000000809	4.7166565422729186e-17	4.849426058107525e-18	1.966135758712157e-17	1.795431285327304e-18	4.010871401506546e-17	3.530215396419704e-18	nan	nan	nan	nan	4.562974832804249e-17	4.212726614954015e-17	2.893052204052854e-17	7.711600172200792e-18
57873.22000000809	4.7152985986517423e-17	4.671078894983523e-18	1.964232777639544e-17	1.7718821992143066e-18	4.0072218136034924e-17	3.4615111468876066e-18	nan	nan	nan	nan	4.559009251362841e-17	4.26162836708639e-17	2.890222178019689e-17	7.664383330440844e-18
57873.270000008095	4.713865616913004e-17	4.495944375974355e-18	1.9623004265344905e-17	1.7492160886748323e-18	4.0035282063315715e-17	3.3951217031459874e-18	nan	nan	nan	nan	4.555034881358391e-17	4.310376977126343e-17	2.8873927135290076e-17	7.617324786866999e-18
57873.3200000081	4.7123559206335914e-17	4.324771390570377e-18	1.9603383616275157e-17	1.7275119343185427e-18	3.9997900700745535e-17	3.331312105063749e-18	nan	nan	nan	nan	4.5510518807721474e-17	4.35897122119117e-17	2.884563804996682e-17	7.570428325438992e-18
57873.3700000081	4.710767832064213e-17	4.1584158643609125e-18	1.9583462389761115e-17	1.7068504682828123e-18	3.996006894764758e-17	3.2703601095417682e-18	nan	nan	nan	nan	4.5470604066009745e-17	4.407409935318912e-17	2.8817354468397773e-17	7.523697789971484e-18
57873.420000008104	4.7090996721056935e-17	3.997853702181778e-18	1.956323714463616e-17	1.6873137545911026e-18	3.992178169879638e-17	3.2125549426021136e-18	nan	nan	nan	nan	4.5430606148620725e-17	4.4556920120178266e-17	2.8789076334746996e-17	7.477137085000372e-18
57873.47000000811	4.7073497602856743e-17	3.844192643157332e-18	1.954270443796675e-17	1.6689846848178955e-18	3.9883033844369116e-17	3.158195491867198e-18	nan	nan	nan	nan	4.539052660597678e-17	4.503816397059581e-17	2.8760803593178854e-17	7.43075017664133e-18
57873.52000000811	4.705516414735163e-17	3.698681157833344e-18	1.952186082503707e-17	1.651946386793057e-18	3.984382026990303e-17	3.1075878657731958e-18	nan	nan	nan	nan	4.535036697879755e-17	4.5517820864956914e-17	2.873253618786462e-17	7.384541093403993e-18
57873.57000000811	4.703597952162943e-17	3.5627116417799245e-18	1.950070285933582e-17	1.636281547032255e-18	3.9804135856256e-17	3.061042263150161e-18	nan	nan	nan	nan	4.531012879814622e-17	4.599588123880136e-17	2.870427406297337e-17	7.338513927051572e-18
57873.620000008115	4.7015926878345594e-17	3.4378141904443943e-18	1.9479227092526603e-17	1.6220716512755104e-18	3.976397547955985e-17	3.018869125728311e-18	nan	nan	nan	nan	4.526981358547611e-17	4.6472335976804703e-17	2.867601716267513e-17	7.292672833401944e-18
57873.67000000812	4.699498935546085e-17	3.325636417227278e-18	1.9457430074440863e-17	1.6093961518037786e-18	3.972333401118121e-17	2.981374587412462e-18	nan	nan	nan	nan	4.522942285267652e-17	4.694717638863609e-17	2.864776543113614e-17	7.24702203311745e-18
57873.72000000812	4.697315007601761e-17	3.2279045498816045e-18	1.9435308353052682e-17	1.59833157486383e-18	3.968220631767401e-17	2.9488552877419854e-18	nan	nan	nan	nan	4.5188958102118655e-17	4.742039418641925e-17	2.86195188125327e-17	7.201565812493698e-18
57873.770000008124	4.695039214789156e-17	3.1463620640705e-18	1.9412858474462202e-17	1.5889505864561549e-18	3.9640587260742013e-17	2.921592679888569e-18	nan	nan	nan	nan	4.514842082670119e-17	4.789198146367536e-17	2.859127725103576e-17	7.156308524208749e-18
57873.82000000813	4.6926698663562115e-17	3.082685070632092e-18	1.939007698288083e-17	1.5813210393597376e-18	3.959847169719179e-17	2.899847030586783e-18	nan	nan	nan	nan	4.5107812509895644e-17	4.8361930675633255e-17	2.8563040690818785e-17	7.111254588049587e-18
57873.87000000813	4.690205269986499e-17	3.0383788461019724e-18	1.936696042060567e-17	1.5755050283358572e-18	3.955585447888964e-17	2.883851372742664e-18	nan	nan	nan	nan	4.5067134625791525e-17	4.883023462080394e-17	2.853480907605305e-17	7.066408491632504e-18
57873.92000000813	4.6876437317762146e-17	3.0146665543297053e-18	1.934350532800982e-17	1.5715579834267431e-18	3.9512730452723146e-17	2.8738057209205867e-18	nan	nan	nan	nan	4.5026388639141166e-17	4.929688642372474e-17	2.8506582350915784e-17	7.021774791046293e-18
57873.970000008136	4.684983663098964e-17	3.012352814298654e-18	1.9319708551990747e-17	1.5695246440289836e-18	3.946909494178719e-17	2.8698619506361272e-18	nan	nan	nan	nan	4.4985576005404494e-17	4.976187951878464e-17	2.847836045958107e-17	6.977358111518867e-18
57874.02000000814	4.6822250730783354e-17	3.0312750768150634e-18	1.9295571553189916e-17	1.5693938907704506e-18	3.942495046480385e-17	2.8719812952829615e-18	nan	nan	nan	nan	4.494469817079337e-17	5.022520763505342e-17	2.845014334622427e-17	6.933163147994649e-18
57874.07000000814	4.6793692004127205e-17	3.0704308610036146e-18	1.9271099343466643e-17	1.571109811242738e-18	3.9380305078556333e-17	2.8799690634072812e-18	nan	nan	nan	nan	4.490375657231588e-17	5.068686478203932e-17	2.8421930955025105e-17	6.889194665695982e-18
57874.120000008144	4.6764173138543437e-17	3.12844206461303e-18	1.9246297024151552e-17	1.5746081880199578e-18	3.933516697744477e-17	2.8935903506048536e-18	nan	nan	nan	nan	4.486275263782025e-17	5.114684523631222e-17	2.839372323015548e-17	6.8454575006445504e-18
57874.17000000815	4.6733706805582195e-17	3.2036715679678317e-18	1.922116969467734e-17	1.5798182952150488e-18	3.9289544350966325e-17	2.912578352543689e-18	nan	nan	nan	nan	4.482168778603868e-17	5.1605143528923785e-17	2.836552011579482e-17	6.801956560119595e-18
57874.22000000815	4.670230566099391e-17	3.294335779570255e-18	1.9195722452598198e-17	1.5866638217177167e-18	3.924344538378398e-17	2.9366403163890695e-18	nan	nan	nan	nan	4.4780563426630804e-17	5.206175443357627e-17	2.8337321556123486e-17	6.758696823052021e-18
57874.27000000815	4.666998234490319e-17	3.398606859357839e-18	1.916996039362593e-17	1.5950638344793526e-18	3.9196878255804295e-17	2.9654637357922084e-18	nan	nan	nan	nan	4.47393809602271e-17	5.2516672955482095e-17	2.8309127495319646e-17	6.715683340387488e-18
57874.320000008156	4.663674948200608e-17	3.514694507106369e-18	1.9143888611654832e-17	1.6049337514563577e-18	3.9149851142240116e-17	2.9987224757473534e-18	nan	nan	nan	nan	4.469814177847183e-17	5.2969894320867774e-17	2.82809378775621e-17	6.672921235355811e-18
57874.37000000816	4.660261968174147e-17	3.6409038308411726e-18	1.9117512198782462e-17	1.6161862966127435e-18	3.9102372213685136e-17	3.0360825635894744e-18	nan	nan	nan	nan	4.465684726406602e-17	5.34214139670794e-17	2.8252752647030577e-17	6.630415703729999e-18
57874.42000000816	4.6567605538469444e-17	3.77567074645412e-18	1.90908362453451e-17	1.6287324132476337e-18	3.905444963618374e-17	3.077207446584116e-18	nan	nan	nan	nan	4.4615498790810093e-17	5.3871227533246575e-17	2.822457174790545e-17	6.588172013904274e-18
57874.470000008165	4.6531719631654176e-17	3.91757903717986e-18	1.906386583994665e-17	1.6424821166396205e-18	3.900609157130028e-17	3.121762584860858e-18	nan	nan	nan	nan	4.4574097723646243e-17	5.431933085146937e-17	2.819639512436739e-17	6.546195506999472e-18
57874.52000000817	4.649497452605215e-17	4.0653639971827e-18	1.903660606947415e-17	1.6573452718189548e-18	3.8957306176188886e-17	3.1694193128574674e-18	nan	nan	nan	nan	4.453264541870065e-17	5.476571993849224e-17	2.8168222720598324e-17	6.504491596835383e-18
57874.57000000817	4.645738277187719e-17	4.217907210002774e-18	1.9009062019139034e-17	1.6732322871807909e-18	3.890810160366395e-17	3.2198579571937578e-18	nan	nan	nan	nan	4.449114322332546e-17	5.52103909878332e-17	2.8140054480777683e-17	6.463065769807908e-18
57874.62000000817	4.6418956904991217e-17	4.374226114076856e-18	1.8981238772495094e-17	1.6900547190324073e-18	3.885848600227287e-17	3.2727702414417847e-18	nan	nan	nan	nan	4.444959247614062e-17	5.565334036233686e-17	2.81118903490899e-17	6.4219235846797174e-18
57874.67000000818	4.637970944708607e-17	4.533461011033502e-18	1.8953141411467773e-17	1.7077257860417266e-18	3.880846751636507e-17	3.3278610377195602e-18	nan	nan	nan	nan	4.4407994507075254e-17	5.609456458712883e-17	2.80837302697166e-17	6.381070672279538e-18
57874.72000000818	4.6339652905844536e-17	4.694861296410059e-18	1.8924775016389033e-17	1.7261607957131317e-18	3.875805428615746e-17	3.3848495428179305e-18	nan	nan	nan	nan	4.436635063740922e-17	5.653406034293774e-17	2.8055574186839395e-17	6.340512735041777e-18
57874.77000000818	4.629879977515098e-17	4.8577720127922496e-18	1.889614466600885e-17	1.745277487433364e-18	3.87072544478114e-17	3.443469964473831e-18	nan	nan	nan	nan	4.4324662179814e-17	5.697182445977066e-17	2.80274220446399e-17	6.300255546514641e-18
57874.820000008185	4.6257162535240393e-17	5.021621340619763e-18	1.886725543754067e-17	1.764996298369424e-18	3.865607613350162e-17	3.5034718038417376e-18	nan	nan	nan	nan	4.428293043839377e-17	5.740785391091136e-17	2.7999273787304444e-17	6.260304950637899e-18
57874.87000000819	4.621475365289567e-17	5.1859093183725175e-18	1.8838112406676583e-17	1.785240559624371e-18	3.860452747147946e-17	3.564619815525008e-18	nan	nan	nan	nan	4.4241156708725975e-17	5.784214580722728e-17	2.7971129359015584e-17	6.22066686098841e-18
57874.92000000819	4.617158558161899e-17	5.3501978806699535e-18	1.880872064761623e-17	1.805936630607039e-18	3.8552616586152394e-17	3.626693718596002e-18	nan	nan	nan	nan	4.4199342277901885e-17	5.827469739176324e-17	2.794298870395493e-17	6.181347259809115e-18
57874.970000008194	4.612767076181369e-17	5.5141021836341696e-18	1.8779085233099944e-17	1.8270139797241266e-18	3.850035159814791e-17	3.689487722605834e-18	nan	nan	nan	nan	4.415748842456679e-17	5.870550603460487e-17	2.7914851766307554e-17	6.142352196944327e-18
57875.0200000082	4.608302162096808e-17	5.677283123109671e-18	1.8749211234430967e-17	1.8484052193033748e-18	3.8447740624386255e-17	3.752809922558137e-18	nan	nan	nan	nan	4.411559641896001e-17	5.91345692279952e-17	2.7886718490258833e-17	6.103687788586375e-18
57875.0700000082	4.6037650573812926e-17	5.839440922757179e-18	1.8719103721501882e-17	1.870046102243557e-18	3.839479177814814e-17	3.816481607274778e-18	nan	nan	nan	nan	4.407366752295493e-17	5.956188458169009e-17	2.7858588819988195e-17	6.0653602158788275e-18
57875.1200000082	4.59915700225277e-17	6.00030966124374e-18	1.8688767762828305e-17	1.8918754872799406e-18	3.8341513169146465e-17	3.8803365167416005e-18	nan	nan	nan	nan	4.403170299009833e-17	5.998744981853824e-17	2.7830462699686035e-17	6.02737572333924e-18
57875.170000008206	4.5944792356911436e-17	6.1596526120544804e-18	1.8658208425565074e-17	1.9138352790868565e-18	3.828791290359701e-17	3.944220076293494e-18	nan	nan	nan	nan	4.398970406565008e-17	6.041126277026919e-17	2.780234007353146e-17	5.989740617095089e-18
57875.22000000821	4.589732995453826e-17	6.317258279577094e-18	1.862743077554788e-17	1.9358703487325876e-18	3.823399908428474e-17	4.0079886288314005e-18	nan	nan	nan	nan	4.394767198662217e-17	6.083332137348418e-17	2.777422088571079e-17	5.952461262975462e-18
57875.27000000821	4.584919518096459e-17	6.472937027888501e-18	1.859643987731053e-17	1.957928439250588e-18	3.817977981063822e-17	4.071508680823024e-18	nan	nan	nan	nan	4.390560798181779e-17	6.125362366582986e-17	2.774610508040627e-17	5.915544084332803e-18
57875.320000008214	4.58004003898911e-17	6.626518212025714e-18	1.856524079410998e-17	1.9799600604621456e-18	3.812526317879614e-17	4.134656173295261e-18	nan	nan	nan	nan	4.3863513271870094e-17	6.16721677823509e-17	2.7717992601806424e-17	5.878995559711404e-18
57875.37000000822	4.575095792334903e-17	6.777847734087854e-18	1.853383858796547e-17	2.001918376480534e-18	3.8070457281677616e-17	4.19731578546886e-18	nan	nan	nan	nan	4.3821389069280825e-17	6.20889519520074e-17	2.7689883394094426e-17	5.842822220324691e-18
