MJD	LT_IOO_z	LT_IOO_z_err	ZTF_g	ZTF_g_err	ZTF_i	ZTF_i_err	ZTF_r	ZTF_r_err
58645.27476562544	2.2997391208736947e-17	8.218882930052056e-18	6.125745345010835e-16	1.3377676250809002e-17	1.427356348463666e-16	4.963126668278553e-18	2.781274650626788e-16	5.4587081667579554e-18
58645.324765625446	2.3070074187417018e-17	8.257268353929109e-18	6.138482368204115e-16	1.3363182851273014e-17	1.4319991311655577e-16	4.9718597864618526e-18	2.7905251524216566e-16	5.462723637621426e-18
58645.37476562545	2.314285320368659e-17	8.295354405731447e-18	6.150844133856324e-16	1.3348836314978062e-17	1.4365250025615055e-16	4.985185539673724e-18	2.799643551810872e-16	5.467046887787489e-18
58645.42476562545	2.3215727473058145e-17	8.333140866052183e-18	6.162832567602417e-16	1.3334027632792765e-17	1.4409353673131223e-16	5.002881264732165e-18	2.8086306057650377e-16	5.471599451386077e-18
58645.474765625455	2.3288696208668338e-17	8.370627526498108e-18	6.174449576210989e-16	1.3318179471901405e-17	1.4452316252315497e-16	5.024708006397273e-18	2.817487069023872e-16	5.476302979342137e-18
58645.52476562546	2.3361758621237987e-17	8.407814189325608e-18	6.185697047660663e-16	1.330075077110412e-17	1.4494151713285143e-16	5.050413703541654e-18	2.8262136941074683e-16	5.481080032360901e-18
58645.57476562546	2.3434913919031635e-17	8.444700667090756e-18	6.196576851215724e-16	1.3281240804581076e-17	1.4534873958672762e-16	5.07973632004153e-18	2.834811231327549e-16	5.485854816309906e-18
58645.62476562546	2.3508161307817292e-17	8.481286782312722e-18	6.207090837501248e-16	1.3259192773208586e-17	1.457449684413415e-16	5.112406850957839e-18	2.8432804287986363e-16	5.490553860718717e-18
58645.67476562547	2.3581499990825847e-17	8.51757236714987e-18	6.217240838577605e-16	1.3234196985749585e-17	1.4613034178854702e-16	5.148152147549998e-18	2.851622032449324e-16	5.495106641668008e-18
58645.72476562547	2.3654929168710482e-17	8.553557263088048e-18	6.227028668014192e-16	1.3205893692823751e-17	1.4650499726054929e-16	5.1866975184953924e-18	2.859836786033441e-16	5.4994461507024474e-18
58645.77476562547	2.3728448039506054e-17	8.589241320640529e-18	6.236456120962659e-16	1.3173975635141986e-17	1.468690720349401e-16	5.227769078396422e-18	2.8679254311411363e-16	5.5035094119023545e-18
58645.824765625475	2.380205579858834e-17	8.624624399059002e-18	6.245524974229481e-16	1.3138190364391711e-17	1.4722270283972424e-16	5.271095827397704e-18	2.875888707210095e-16	5.507237949339078e-18
58645.87476562548	2.3875751638633037e-17	8.65970636605525e-18	6.254236986347995e-16	1.3098342390501149e-17	1.4756602595833204e-16	5.316411456949076e-18	2.883727351536561e-16	5.510578207385414e-18
58645.92476562548	2.3949534749574916e-17	8.694487097532876e-18	6.262593897649583e-16	1.3054295203312305e-17	1.4789917723461735e-16	5.3634558861161855e-18	2.891442099286367e-16	5.513481926387827e-18
58645.974765625484	2.4023404318566663e-17	8.728966477328888e-18	6.27059743033446e-16	1.3005973209839585e-17	1.4822229207784427e-16	5.411976540207112e-18	2.8990336835061547e-16	5.5159064761508674e-18
58646.02476562549	2.40973595299377e-17	8.763144396964418e-18	6.278249288541803e-16	1.2953363620473932e-17	1.485355054676603e-16	5.461729388901691e-18	2.9065028351341834e-16	5.517815149705568e-18
58646.07476562549	2.4171399565152944e-17	8.797020755404433e-18	6.285551158419198e-16	1.2896518308643804e-17	1.488389519590573e-16	5.5124797647294575e-18	2.9138502830113957e-16	5.519177419498817e-18
58646.12476562549	2.424552360277132e-17	8.830595458825961e-18	6.292504708191497e-16	1.2835555658352988e-17	1.491327656873197e-16	5.564002984812134e-18	2.921076753892525e-16	5.5199691581032195e-18
58646.174765625496	2.4319730818404328e-17	8.863868420394422e-18	6.299111588229165e-16	1.2770662402757503e-17	1.494170803729601e-16	5.616084799609306e-18	2.928182972456739e-16	5.520172825206365e-18
58646.2247656255	2.4394020384674472e-17	8.896839560047855e-18	6.305373431115882e-16	1.2702095443814254e-17	1.496920293266439e-16	5.6685216921960586e-18	2.935169661318853e-16	5.51977762226035e-18
58646.2747656255	2.446839147117339e-17	8.929508804288586e-18	6.311291851715569e-16	1.2630183628450026e-17	1.499577454541004e-16	5.721121050653184e-18	2.9420375410400433e-16	5.518779616024149e-18
58646.324765625504	2.4542843244420207e-17	8.961876085982066e-18	6.316868447238885e-16	1.2555329439495407e-17	1.502143612610215e-16	5.773701234679921e-18	2.948787330138769e-16	5.517181831699742e-18
58646.37476562551	2.461737486781944e-17	8.993941344162696e-18	6.322104797309173e-16	1.2478010540483782e-17	1.504620088579535e-16	5.826091555731614e-18	2.955419745101595e-16	5.514994316025712e-18
58646.42476562551	2.469198550161905e-17	9.025704523846208e-18	6.32700246402754e-16	1.2398781091455169e-17	1.5070081996516833e-16	5.8781321880329e-18	2.9619355003940936e-16	5.5122341703313414e-18
58646.47476562551	2.476667430286827e-17	9.057165575848342e-18	6.331562992037656e-16	1.2318272728584643e-17	1.5093092591753265e-16	5.92967402576509e-18	2.968335308471476e-16	5.5089255531273e-18
58646.524765625516	2.48414404253752e-17	9.088324456609759e-18	6.335787908589766e-16	1.2237195073862733e-17	1.5115245766935927e-16	5.9805784997795836e-18	2.974619879789498e-16	5.505099651337157e-18
58646.57476562552	2.4916283019664602e-17	9.119181128026718e-18	6.339678723604145e-16	1.2156335612961949e-17	1.513655457992493e-16	6.0307173652698125e-18	2.9807899228151263e-16	5.5007946189610546e-18
58646.62476562552	2.4991201232935244e-17	9.149735557287398e-18	6.343236929734108e-16	1.207655875117951e-17	1.515703205149256e-16	6.0799724701254126e-18	2.9868461440373136e-16	5.49605548147553e-18
58646.674765625525	2.5066194209017343e-17	9.17998771671363e-18	6.34646400242818e-16	1.1998803830422521e-17	1.5176691165804938e-16	6.128235512080241e-18	2.992789247977712e-16	5.490934003990503e-18
58646.72476562553	2.5141261088329775e-17	9.209937583607899e-18	6.3493613999918375e-16	1.1924081868053895e-17	1.5195544870903353e-16	6.175407791371613e-18	2.99861993720118e-16	5.485488520668884e-18
58646.77476562553	2.521640100783726e-17	9.239585140105255e-18	6.351930563648672e-16	1.1853470763817477e-17	1.5213606079183815e-16	6.221399964377999e-18	3.00433891232664e-16	5.479783722802869e-18
58646.82476562553	2.5291613101007334e-17	9.268930373030099e-18	6.354172917601002e-16	1.1788108719172013e-17	1.5230887667875977e-16	6.266131802620209e-18	3.0099468720376304e-16	5.473890402512994e-18
58646.87476562554	2.5366896497767187e-17	9.297973273757617e-18	6.356089869089671e-16	1.1729185628834533e-17	1.5247402479521112e-16	6.309531960585186e-18	3.0154445130928374e-16	5.467885148882725e-18
58646.92476562554	2.544225032446061e-17	9.326713838079636e-18	6.357682808453613e-16	1.167793224254243e-17	1.5263163322448444e-16	6.351537755029594e-18	3.0208325303367237e-16	5.461849993194963e-18
58646.97476562554	2.5517673703804444e-17	9.355152066074826e-18	6.358953109188583e-16	1.1635606960966979e-17	1.5278182971251306e-16	6.392094957750739e-18	3.0261116167101535e-16	5.455871999975876e-18
58647.024765625545	2.5593165754845165e-17	9.383287961983e-18	6.359902128005417e-16	1.1603480225960346e-17	1.5292474167261499e-16	6.431157603243803e-18	3.0312824632607506e-16	5.450042800419675e-18
58647.07476562555	2.5668725592915352e-17	9.411121534083454e-18	6.360531204887692e-16	1.1582816592685938e-17	1.530604961902333e-16	6.468687812185726e-18	3.036345759153601e-16	5.4444580651745404e-18
58647.12476562555	2.574435232958985e-17	9.438652794577166e-18	6.360841663148902e-16	1.1574854725298134e-17	1.5318922002766254e-16	6.504655631284773e-18	3.0413021916816105e-16	5.439216913621182e-18
58647.174765625554	2.5820045072641915e-17	9.465881759472635e-18	6.36083480948887e-16	1.1580785729930176e-17	1.5331103962876586e-16	6.539038889706084e-18	3.046152446276035e-16	5.434421257302266e-18
58647.22476562556	2.5895802925999323e-17	9.492808448475383e-18	6.360511934049793e-16	1.1601730413749982e-17	1.534260811236853e-16	6.571823071982721e-18	3.0508972069970995e-16	5.430174765531421e-18
58647.27476562556	2.5971624989700083e-17	9.519432884880896e-18	6.359874301997631e-16	1.163847617750489e-17	1.5353447033353933e-16	6.603001207098276e-18	3.0555372290797803e-16	5.426535260391398e-18
58647.32476562556	2.604751035984837e-17	9.545755095470895e-18	6.358923115555519e-16	1.1690384839458951e-17	1.5363633277511417e-16	6.632573773204525e-18	3.0600734165566093e-16	5.4234642582258045e-18
58647.374765625565	2.6123458128569943e-17	9.57177511041281e-18	6.357659544687132e-16	1.1756273195703219e-17	1.537317936655433e-16	6.66054861725483e-18	3.0645066902487455e-16	5.420912658034343e-18
58647.42476562557	2.6199467383967786e-17	9.59749296316247e-18	6.356084742997364e-16	1.1834886684788362e-17	1.5382097792698127e-16	6.6869408886652334e-18	3.0688379691761883e-16	5.418833322597417e-18
58647.47476562557	2.6275537210077345e-17	9.622908690369663e-18	6.354199847796165e-16	1.1924923658516372e-17	1.539040101912644e-16	6.711772985959293e-18	3.0730681705717785e-16	5.417181589519137e-18
58647.524765625574	2.635166668682177e-17	9.648022331786728e-18	6.352005980147877e-16	1.2025057515531681e-17	1.5398101480456758e-16	6.735074515188287e-18	3.077198209895383e-16	5.415915723997551e-18
58647.57476562558	2.6427854889967034e-17	9.672833930179886e-18	6.349504244920472e-16	1.2133956564591146e-17	1.540521158320478e-16	6.7568822587863424e-18	3.081229000848009e-16	5.414997313130196e-18
58647.62476562558	2.6504100891076738e-17	9.697343531243369e-18	6.346695730833828e-16	1.2250301310019749e-17	1.541174370624825e-16	6.777240153339911e-18	3.085161455385857e-16	5.4143916019126166e-18
58647.67476562558	2.658040375746702e-17	9.721551183516157e-18	6.343581510507718e-16	1.2372799039715484e-17	1.5417710201290053e-16	6.7961992746055824e-18	3.08899648373434e-16	5.414067771237448e-18
58647.724765625586	2.6656762552161106e-17	9.745456938301205e-18	6.340162640509161e-16	1.2500195750549401e-17	1.5423123393319862e-16	6.813817827933964e-18	3.0927349944020794e-16	5.413999158277274e-18
58647.77476562559	2.6733176333843967e-17	9.769060849587212e-18	6.336440161399202e-16	1.2631285562121488e-17	1.542799558107591e-16	6.830161142073643e-18	3.096377894195036e-16	5.414163419856522e-18
58647.82476562559	2.680964415681646e-17	9.792362973972867e-18	6.332415097779176e-16	1.2764917848372046e-17	1.5432339037505144e-16	6.845301664134255e-18	3.099926088230372e-16	5.414542639271798e-18
58647.874765625595	2.6886165070949784e-17	9.815363370593184e-18	6.328088458336474e-16	1.2900002361571784e-17	1.543616601022308e-16	6.859318953292936e-18	3.1033804799504585e-16	5.415123377150935e-18
58647.9247656256	2.6962738121639325e-17	9.838062101048358e-18	6.323461235889601e-16	1.3035512641048951e-17	1.5439488721972774e-16	6.872299670591969e-18	3.1067419711368566e-16	5.415896666786832e-18
58647.9747656256	2.7039362349758838e-17	9.86045922933459e-18	6.318534407432857e-16	1.3170487996228181e-17	1.5442319371082884e-16	6.884337561978729e-18	3.110011461924148e-16	5.416857954389398e-18
58648.0247656256	2.711603679161395e-17	9.882554821777161e-18	6.313308934180517e-16	1.3304034336542844e-17	1.5444670131925339e-16	6.89553343147645e-18	3.1131898508139643e-16	5.4180069845942865e-18
58648.074765625606	2.719276047889595e-17	9.904348946965547e-18	6.307785761610193e-16	1.3435324095168405e-17	1.5446553155371856e-16	6.9059951011677e-18	3.1162780346887916e-16	5.41934763148342e-18
58648.12476562561	2.726953243863532e-17	9.925841675690402e-18	6.301965819506008e-16	1.3563595463202648e-17	1.544798056925006e-16	6.915837354427199e-18	3.119276908825785e-16	5.420887675284614e-18
58648.17476562561	2.7346351693154934e-17	9.947033080882718e-18	6.295850022000955e-16	1.3688151119618108e-17	1.5448964478798805e-16	6.9251818586268015e-18	3.12218736691073e-16	5.4226385249292985e-18
58648.224765625615	2.742321726002322e-17	9.967923237554632e-18	6.289439267618932e-16	1.3808356611794491e-17	1.544951696712277e-16	6.934157063337401e-18	3.125010301051795e-16	5.4246148865064714e-18
58648.27476562562	2.750012815200738e-17	9.988512222742208e-18	6.282734439315998e-16	1.3923638513229838e-17	1.5449650095646494e-16	6.942898069885703e-18	3.1277465658127667e-16	5.426828597566985e-18
58648.32476562562	2.7577083377026004e-17	1.0008800115449914e-17	6.275736404521429e-16	1.4033482459999632e-17	1.5449375904567523e-16	6.951546467989453e-18	3.1303965617758697e-16	5.429221392209222e-18
58648.374765625624	2.7654081938101947e-17	1.0028786996596951e-17	6.268446015177935e-16	1.4137431145633127e-17	1.5448706413309157e-16	6.960250135137806e-18	3.1329603790056055e-16	5.43168818719367e-18
58648.42476562563	2.773112283331486e-17	1.0048472948965099e-17	6.260864107781446e-16	1.4235082335660582e-17	1.5447653620972358e-16	6.96916299436559e-18	3.1354381000488696e-16	5.4341264094075e-18
58648.47476562563	2.7808205055753434e-17	1.0067858057148351e-17	6.252991503420496e-16	1.4326086947630324e-17	1.544622950678724e-16	6.978444726177577e-18	3.137829805910453e-16	5.436437581239541e-18
58648.52476562563	2.7885327593467924e-17	1.0086942407504053e-17	6.244829007814894e-16	1.4410147229776576e-17	1.5444446030563833e-16	6.988260430553143e-18	3.140135576054272e-16	5.438527884982216e-18
58648.574765625635	2.796248942942192e-17	1.0105726088105639e-17	6.236377411353997e-16	1.4487015061230885e-17	1.5442315133142125e-16	6.998780235281958e-18	3.142355488404264e-16	5.440308669374347e-18
58648.62476562564	2.803968954144446e-17	1.0124209188696836e-17	6.227637489134357e-16	1.4556490388479594e-17	1.5439848736841707e-16	7.010178847320868e-18	3.144489619345681e-16	5.441696901715619e-18
58648.67476562564	2.811692690218168e-17	1.0142391800647426e-17	6.218610000996976e-16	1.461841980613772e-17	1.5437058745910856e-16	7.022635044458008e-18	3.146538043726012e-16	5.442615569334106e-18
58648.724765625644	2.819420047904842e-17	1.0160274016910388e-17	6.20929569156392e-16	1.4672695284936902e-17	1.5433957046974814e-16	7.036331105319521e-18	3.1485008348560534e-16	5.442994034149804e-18
58648.77476562565	2.827150923417968e-17	1.0177855931980416e-17	6.199695290274421e-16	1.4719253045543132e-17	1.5430555509483954e-16	7.051452176666631e-18	3.150378064511019e-16	5.442768344068617e-18
58648.82476562565	2.8348852124381795e-17	1.0195137641853899e-17	6.189809511420553e-16	1.4758072573440963e-17	1.542686598616082e-16	7.068185578008419e-18	3.1521698029314093e-16	5.441881504907083e-18
58648.87476562565	2.842622810108359e-17	1.0212119243990125e-17	6.179639054182314e-16	1.478917576725528e-17	1.5422900313447178e-16	7.08672004477222e-18	3.1538761188241004e-16	5.440283716248569e-18
58648.924765625656	2.8503636110287186e-17	1.0228800837273933e-17	6.169184602662182e-16	1.481262621036801e-17	1.541867031195036e-16	7.107244912651943e-18	3.1554970793632436e-16	5.437932574410642e-18
58648.97476562566	2.858107509251891e-17	1.0245182521979457e-17	6.15844682591924e-16	1.4828528553418172e-17	1.5414187786888857e-16	7.129949247208003e-18	3.157032750191243e-16	5.434793245370187e-18
58649.02476562566	2.865854398277972e-17	1.0261264399735287e-17	6.147426378002576e-16	1.4837027993048022e-17	1.5409464528538065e-16	7.155020924349775e-18	3.158483195419706e-16	5.430838610153273e-18
58649.074765625664	2.873604171049563e-17	1.0277046573490785e-17	6.136123897984518e-16	1.4838309830005107e-17	1.5404512312674735e-16	7.182645668890753e-18	3.159848477630335e-16	5.426049384743173e-18
58649.12476562567	2.881356719946798e-17	1.0292529147483519e-17	6.124540009993046e-16	1.4832599087330074e-17	1.5399342901021594e-16	7.213006059911923e-18	3.161128657875801e-16	5.420414216136336e-18
58649.17476562567	2.88911193678234e-17	1.0307712227207995e-17	6.112675323243761e-16	1.482016016664103e-17	1.5393968041691484e-16	7.246280513123238e-18	3.1623237956806363e-16	5.41392975573858e-18
58649.22476562567	2.896869712796377e-17	1.0322595919385427e-17	6.100530432071512e-16	1.480129651771242e-17	1.5388399469630486e-16	7.282642251698709e-18	3.1634339490420735e-16	5.4066007107746235e-18
58649.274765625676	2.904629938651583e-17	1.0337180331934688e-17	6.088105915961264e-16	1.4776350293205206e-17	1.538264890706139e-16	7.322258278145146e-18	3.164459174430964e-16	5.398439873900694e-18
58649.32476562568	2.912392504428077e-17	1.0351465573944293e-17	6.075402339578636e-16	1.474570195678978e-17	1.5376728062434411e-16	7.365288322116888e-18	3.165399526792377e-16	5.389468130669891e-18
58649.37476562568	2.920157299618347e-17	1.0365451755645515e-17	6.062420252799878e-16	1.470976980895356e-17	1.537064637434365e-16	7.411825756011761e-18	3.1662550595467054e-16	5.379714444009106e-18
58649.424765625685	2.9279242131221695e-17	1.0379138988386522e-17	6.04916019074132e-16	1.4669009390430963e-17	1.5364406467737362e-16	7.461780155597193e-18	3.167025824590184e-16	5.3692158142709904e-18
58649.47476562569	2.935693133241505e-17	1.0392527384607536e-17	6.035622673788384e-16	1.462391271864049e-17	1.535800968046475e-16	7.515020419841158e-18	3.167711872295795e-16	5.3580172129512885e-18
58649.52476562569	2.943463947675377e-17	1.0405617057817057e-17	6.021808207623949e-16	1.4575007307813155e-17	1.535145733904683e-16	7.571408753198593e-18	3.1683132515139466e-16	5.346171487565318e-18
58649.57476562569	2.951236543514731e-17	1.0418408122568917e-17	6.00771728325639e-16	1.4522854918827517e-17	1.5344750758728553e-16	7.630801765582503e-18	3.168830009573232e-16	5.3337392346629925e-18
58649.6247656257	2.95901080723727e-17	1.0430900694440596e-17	5.993350377046974e-16	1.446804998037297e-17	1.5337891243530634e-16	7.693051528903465e-18	3.1692621922810783e-16	5.320788637454824e-18
58649.6747656257	2.9667866247022856e-17	1.0443094890012174e-17	5.978707950736844e-16	1.4411217619292775e-17	1.533088008630096e-16	7.75800658038024e-18	3.1696098439245606e-16	5.307395264011581e-18
58649.7247656257	2.974563881145454e-17	1.0454990826846461e-17	5.963790451473512e-16	1.4353011235168082e-17	1.5323718568765463e-16	7.825512864950984e-18	3.169873007270873e-16	5.293641821563587e-18
58649.774765625705	2.982342461173618e-17	1.0466588623469911e-17	5.948598311836665e-16	1.429410955287682e-17	1.5316407961578898e-16	7.895414611162774e-18	3.1700517235682094e-16	5.279617862005593e-18
