MJD	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	LT_IOO_u	LT_IOO_u_err	LT_IOO_z	LT_IOO_z_err	atlas_c	atlas_c_err	atlas_o	atlas_o_err
57896.52000000645	2.9255522942852957e-16	2.5152827289813912e-17	1.5290850300355245e-16	1.0413072906172038e-17	2.665546189673972e-16	2.0350719991330388e-17	nan	nan	nan	nan	2.3328598262294025e-16	2.963166780102298e-17	2.1401066327460033e-16	6.054852160758017e-18
57896.57000000645	2.925728872396509e-16	2.4875674086917167e-17	1.5295398397893222e-16	1.0297155414578162e-17	2.665365211707785e-16	2.0114150206075352e-17	nan	nan	nan	nan	2.3290406584135206e-16	2.9591936026144084e-17	2.138644474264513e-16	6.032750320337867e-18
57896.62000000646	2.9259354972232623e-16	2.4594061932349092e-17	1.530014957488058e-16	1.0179291955485438e-17	2.665206710262453e-16	1.987340759550259e-17	nan	nan	nan	nan	2.3252107800443033e-16	2.9523199719991264e-17	2.1371780335209444e-16	6.0105077270860376e-18
57896.67000000646	2.9261722303791815e-16	2.4308081981687667e-17	1.530510332390811e-16	1.0059519516317062e-17	2.6650706865461336e-16	1.962855562363765e-17	nan	nan	nan	nan	2.3213705072399637e-16	2.942553143820604e-17	2.1357073406086879e-16	5.988097091261117e-18
57896.72000000646	2.926439133635642e-16	2.4017830751060878e-17	1.531025913874757e-16	9.937877228291225e-18	2.6649571418956727e-16	1.9379661446551375e-17	nan	nan	nan	nan	2.317520155414313e-16	2.929904271162685e-17	2.134232425614803e-16	5.965492020325501e-18
57896.770000006465	2.926736268923221e-16	2.372341050554107e-17	1.5315616514348868e-16	9.814406525024087e-18	2.6648660777765925e-16	1.912679619291065e-17	nan	nan	nan	nan	2.313660039285966e-16	2.914388585300676e-17	2.1327533186349145e-16	5.94266708571398e-18
57896.82000000647	2.9270636983313343e-16	2.3424929685020213e-17	1.5321174946838815e-16	9.689151316847657e-18	2.66479749578325e-16	1.8870035274420734e-17	nan	nan	nan	nan	2.30979047288756e-16	2.896025635181779e-17	2.1312700497542202e-16	5.919597886910347e-18
57896.87000000647	2.927421484108862e-16	2.312250337161746e-17	1.5326933933511977e-16	9.562158182684703e-18	2.6647513976388874e-16	1.8609458729811174e-17	nan	nan	nan	nan	2.305911769574918e-16	2.8748395917513473e-17	2.1297826490571737e-16	5.896261113958831e-18
57896.920000006474	2.9278096886646143e-16	2.2816253803219333e-17	1.533289297283456e-16	9.433476581289206e-18	2.6647277851953366e-16	1.8345151606498242e-17	nan	nan	nan	nan	2.302024242036226e-16	2.850859624920994e-17	2.128291146624877e-16	5.872634607989187e-18
57896.97000000648	2.9282283745676566e-16	2.250631093781511e-17	1.5339051564436263e-16	9.303159084164511e-18	2.6647266604333386e-16	1.8077204384689138e-17	nan	nan	nan	nan	2.298128202301176e-16	2.8241203629482937e-17	2.1267955725410391e-16	5.84869741932568e-18
57897.02000000648	2.928677604547446e-16	2.2192813074445065e-17	1.5345409209107439e-16	9.171261632515212e-18	2.664748025462469e-16	1.780571344911859e-17	nan	nan	nan	nan	2.294223961750101e-16	2.7946624463535327e-17	2.1252959568830384e-16	5.824429865175785e-18
57897.07000000648	2.9291574414948504e-16	2.1875907536553372e-17	1.5351965408796812e-16	9.037843820993073e-18	2.664791882521104e-16	1.753078161467717e-17	nan	nan	nan	nan	2.2903118311230967e-16	2.7625331912410155e-17	2.1237923297260196e-16	5.7998135848383936e-18
57897.120000006485	2.9296679484617566e-16	2.1555751424618697e-17	1.5358719666608107e-16	8.902969211271462e-18	2.664858233976588e-16	1.7252518712740758e-17	nan	nan	nan	nan	2.2863921205291175e-16	2.727787380130075e-17	2.1222847211481059e-16	5.77483159422779e-18
57897.17000000649	2.9302091886619237e-16	2.1232512445600728e-17	1.5365671486794867e-16	8.766705678813971e-18	2.664947082324968e-16	1.697104224614661e-17	nan	nan	nan	nan	2.28246513945506e-16	2.6904882022664996e-17	2.1207731612203456e-16	5.749468339513499e-18
57897.22000000649	2.93078122547145e-16	2.0906369827170702e-17	1.5372820374759335e-16	8.629125796665174e-18	2.665058430191285e-16	1.6686478121781437e-17	nan	nan	nan	nan	2.278531196774842e-16	2.6507083699150195e-17	2.119257680008202e-16	5.723709749099544e-18
57897.270000006494	2.931384122428604e-16	2.0577515325986237e-17	1.5380165837048178e-16	8.49030726037898e-18	2.665192280329476e-16	1.6398961471067278e-17	nan	nan	nan	nan	2.2745906007584506e-16	2.6085314424953034e-17	2.117738307586447e-16	5.697543285891757e-18
57897.3200000065	2.932017943234882e-16	2.0246154339726653e-17	1.5387707381348019e-16	8.35033335880278e-18	2.665348635622401e-16	1.6108637569978387e-17	nan	nan	nan	nan	2.270643659080987e-16	2.5640533966727037e-17	2.1162150740186822e-16	5.67095799840461e-18
57897.3700000065	2.932682751755339e-16	1.991250713368841e-17	1.5395444516484716e-16	8.20929349578102e-18	2.6655274990818163e-16	1.5815662871920644e-17	nan	nan	nan	nan	2.2666906788316834e-16	2.5173844877143134e-17	2.1146880093699982e-16	5.643944571863731e-18
57897.4200000065	2.9333786120179936e-16	1.9576810193570723e-17	1.5403376752415992e-16	8.067283768427423e-18	2.6657288738485223e-16	1.552020616862537e-17	nan	nan	nan	nan	2.262731966522926e-16	2.4686514555138704e-17	2.1131571437002725e-16	5.616495378847857e-18
57897.470000006506	2.9341055882156765e-16	1.9239317716876724e-17	1.5411503600232566e-16	7.924407608116232e-18	2.665952763192216e-16	1.5222449896123437e-17	nan	nan	nan	nan	2.258767828099242e-16	2.4180001375268766e-17	2.1116225070712447e-16	5.588604530603775e-18
57897.52000000651	2.93486374470527e-16	1.8900303256218048e-17	1.54198245721513e-16	7.78077649081963e-18	2.666199170511762e-16	1.4922591605432743e-17	nan	nan	nan	nan	2.2547985689462833e-16	2.3655985599180565e-17	2.1100841295446542e-16	5.5602679276975876e-18
57897.57000000651	2.9356531460088663e-16	1.856006152825466e-17	1.5428339181514887e-16	7.636510723980169e-18	2.6664680993348846e-16	1.4620845619747308e-17	nan	nan	nan	nan	2.2508244938997954e-16	2.3116405866087236e-17	2.1085420411721872e-16	5.531483311696352e-18
57897.620000006515	2.9364738568135995e-16	1.8218910402618218e-17	1.5437046942785326e-16	7.491740317414291e-18	2.6667595533183647e-16	1.4317444903010715e-17	nan	nan	nan	nan	2.2468459072545724e-16	2.256350211906138e-17	2.1069962720103695e-16	5.50225031704668e-18
57897.67000000652	2.937325941972438e-16	1.7877193084865753e-17	1.5445947371541707e-16	7.346605946174132e-18	2.6670735362481377e-16	1.4012643167397758e-17	nan	nan	nan	nan	2.2428631127733927e-16	2.1999865831068378e-17	2.1054468521123768e-16	5.4725705239170565e-18
57897.72000000652	2.938209466504154e-16	1.7535280507184255e-17	1.545503998447868e-16	7.201260013357872e-18	2.6674100520393187e-16	1.3706717250462924e-17	nan	nan	nan	nan	2.238876413695954e-16	2.142849830165551e-17	2.1038938115254264e-16	5.442447511154554e-18
57897.77000000652	2.939124495594211e-16	1.7193573939088504e-17	1.546432429940088e-16	7.055867820658539e-18	2.6677691047359194e-16	1.3399969795604895e-17	nan	nan	nan	nan	2.2348861127477734e-16	2.085287752836316e-17	2.1023371803041828e-16	5.4118869106991566e-18
57897.820000006526	2.940071094595031e-16	1.6852507828099398e-17	1.5473799835221345e-16	6.910608853945007e-18	2.6681506985112653e-16	1.3092732272377936e-17	nan	nan	nan	nan	2.230892512149099e-16	2.0277033605217216e-17	2.1007769884899058e-16	5.380896462761905e-18
57897.87000000653	2.941049329025761e-16	1.651255287630405e-17	1.5483466111956063e-16	6.765678190011542e-18	2.6685548376678507e-16	1.2785368375467994e-17	nan	nan	nan	nan	2.226895913623793e-16	1.9705631606074015e-17	2.0992132661320472e-16	5.34948607202883e-18
57897.92000000653	2.9420592645738255e-16	1.617421935333115e-17	1.549332265072232e-16	6.621288028633697e-18	2.668981526637224e-16	1.2478277842474624e-17	nan	nan	nan	nan	2.2228966184082055e-16	1.914405926400723e-17	2.0976460432711216e-16	5.3176678646320164e-18
57897.970000006535	2.943100967094266e-16	1.583806063739571e-17	1.5503368973735954e-16	6.477669351043649e-18	2.669430769980397e-16	1.2171900730363717e-17	nan	nan	nan	nan	2.2188949272600385e-16	1.859851421099427e-17	2.0960753499498784e-16	5.285456246411756e-18
57898.02000000654	2.9441745026106984e-16	1.5504676965308086e-17	1.5513604604305747e-16	6.335073701479127e-18	2.6699025723874133e-16	1.186672218750424e-17	nan	nan	nan	nan	2.2148911404671878e-16	1.8076081861501674e-17	2.0945012162065984e-16	5.252867961984203e-18
57898.07000000654	2.9452799373157417e-16	1.5174719355969972e-17	1.5524029066832464e-16	6.193775081962345e-18	2.670396938677716e-16	1.1563277751588632e-17	nan	nan	nan	nan	2.210885557856589e-16	1.7584790115831335e-17	2.0929236720791899e-16	5.219922154921828e-18
57898.120000006544	2.946417337570787e-16	1.4848893651863524e-17	1.5534641886803379e-16	6.054071941751592e-18	2.670913873800088e-16	1.1262159191145817e-17	nan	nan	nan	nan	2.2068784788030389e-16	1.7133621211720452e-17	2.091342747606306e-16	5.186640428497871e-18
57898.17000000655	2.9475867699074174e-16	1.452796459584832e-17	1.5545442590791292e-16	5.9162892308560115e-18	2.6714533828325153e-16	1.0964020887763836e-17	nan	nan	nan	nan	2.2028702022380075e-16	1.6732455297714597e-17	2.0897584728187807e-16	5.153046906627527e-18
57898.22000000655	2.948788301026812e-16	1.4212759827094508e-17	1.5556430706449863e-16	5.780780471532812e-18	2.67201547098252e-16	1.0669586724561024e-17	nan	nan	nan	nan	2.198861026658437e-16	1.6391916828336468e-17	2.0881708777511706e-16	5.119168296296198e-18
57898.27000000655	2.950021997800869e-16	1.3904173637866663e-17	1.5567605762510924e-16	5.647929781517391e-18	2.6726001435868515e-16	1.0379657399113568e-17	nan	nan	nan	nan	2.19485125013554e-16	1.6123097196219878e-17	2.08657999243431e-16	5.0850339481100584e-18
57898.320000006555	2.9512879272721743e-16	1.36031702825812e-17	1.557896728877974e-16	5.518153757845281e-18	2.673207406111907e-16	1.0095118012310441e-17	nan	nan	nan	nan	2.19084117032357e-16	1.59371393144247e-17	2.0849858468953084e-16	5.0506759181886605e-18
57898.37000000656	2.9525861566545934e-16	1.3310786572200124e-17	1.5590514816134404e-16	5.3919030998506005e-18	2.6738372641533833e-16	9.81694569223752e-18	nan	nan	nan	nan	2.1868310844685882e-16	1.5844694979571443e-17	2.0833884711620207e-16	5.016129028097077e-18
57898.42000000656	2.9539167533338006e-16	1.3028133421247072e-17	1.560224787651989e-16	5.269663814582455e-18	2.674489723436515e-16	9.546216889202811e-18	nan	nan	nan	nan	2.1828212894172294e-16	1.5855301883341516e-17	2.0817878952619294e-16	4.981430923353171e-18
57898.470000006564	2.955279784867179e-16	1.2756395946406158e-17	1.561416600294644e-16	5.1519578089028034e-18	2.6751647898161444e-16	9.284113820362164e-18	nan	nan	nan	nan	2.178812081625437e-16	1.5976764518978988e-17	2.080184149218793e-16	4.9466221302263334e-18
57898.52000000657	2.9566753189849093e-16	1.2496831648765564e-17	1.5626268729486028e-16	5.039342631859356e-18	2.6758624692764775e-16	9.031929348691575e-18	nan	nan	nan	nan	2.1748037162189284e-16	1.621374448090202e-17	2.0785772630500402e-16	4.911746108544703e-18
57898.57000000657	2.9581034235897746e-16	1.2250766157362518e-17	1.5638555591269215e-16	4.932410093490012e-18	2.6765827679316e-16	8.791069357135416e-18	nan	nan	nan	nan	2.1707962841558486e-16	1.6564834666306765e-17	2.0769672667842708e-16	4.876849301000247e-18
57898.62000000657	2.9595641667580487e-16	1.201958598070871e-17	1.5651026124480395e-16	4.831783458267326e-18	2.6773256920250456e-16	8.56305144067756e-18	nan	nan	nan	nan	2.166789835074957e-16	1.702551624692153e-17	2.0753541904359342e-16	4.8419811777467356e-18
57898.670000006576	2.961057616739529e-16	1.1804727723654294e-17	1.5663679866357225e-16	4.738112902372106e-18	2.6780912479300947e-16	8.349498519755126e-18	nan	nan	nan	nan	2.1627844182459326e-16	1.7589566127493674e-17	2.0737380640202248e-16	4.807194272962649e-18
57898.72000000658	2.962583841958231e-16	1.160766329730478e-17	1.5676516355185346e-16	4.652068945622685e-18	2.678879442149683e-16	8.152125831929361e-18	nan	nan	nan	nan	2.1587800825714375e-16	1.8249633348852423e-17	2.0721189175571782e-16	4.7725442155960135e-18
57898.77000000658	2.9641429110124868e-16	1.142988079928515e-17	1.5689535130296237e-16	4.574333633530645e-18	2.679690281316505e-16	7.972719763302751e-18	nan	nan	nan	nan	2.154776876589177e-16	1.8997791137492045e-17	2.0704967810601268e-16	4.738089748948355e-18
57898.820000006584	2.965734892675638e-16	1.1272860985824866e-17	1.5702735732062587e-16	4.505589364207785e-18	2.680523772193108e-16	7.813107233185284e-18	nan	nan	nan	nan	2.1507748484739177e-16	1.9826000645708664e-17	2.0688716845397966e-16	4.7038927397386554e-18
57898.87000000659	2.967359855896531e-16	1.1138049599694266e-17	1.5716117701897395e-16	4.446505435121009e-18	2.6813799216717975e-16	7.675114943458776e-18	nan	nan	nan	nan	2.1467740460395408e-16	2.0726457969067606e-17	2.0672436580095206e-16	4.6700181737841864e-18
57898.92000000659	2.9690178697993845e-16	1.1026826247062147e-17	1.5729680582247653e-16	4.397722622193793e-18	2.6822587367747935e-16	7.560518812792903e-18	nan	nan	nan	nan	2.1427745167410493e-16	2.1691824554958505e-17	2.0656127314751842e-16	4.63653413625415e-18
57898.97000000659	2.9707090036846145e-16	1.0940470996748657e-17	1.5743423916595531e-16	4.359836380735952e-18	2.683160224654061e-16	7.47098531734271e-18	nan	nan	nan	nan	2.138776307676583e-16	2.2715358101198282e-17	2.0639789349497477e-16	4.603511774704696e-18
57899.020000006596	2.9724333270295943e-16	1.0880130344498465e-17	1.5757347249450152e-16	4.333379539021454e-18	2.684084392591751e-16	7.408008106483605e-18	nan	nan	nan	nan	2.1347794655894157e-16	2.3790967608350097e-17	2.0623422984364903e-16	4.5710252401262165e-18
57899.0700000066	2.9741909094881584e-16	1.0846784565661291e-17	1.5771450126347538e-16	4.318805591732722e-18	2.685031247999844e-16	7.37284485111091e-18	nan	nan	nan	nan	2.1307840368699493e-16	2.4913215886717558e-17	2.060702851941297e-16	4.5391516088674074e-18
57899.1200000066	2.975981820422338e-16	1.0841217373487685e-17	1.578573209055372e-16	4.316473256380356e-18	2.6860007979627445e-16	7.366459019931922e-18	nan	nan	nan	nan	2.1267900675576924e-16	2.6077289004701293e-17	2.0590606254655854e-16	4.507970774862168e-18
57899.170000006605	2.977806029826394e-16	1.0863716937856345e-17	1.5800191988080167e-16	4.3265127849503595e-18	2.6869929526742477e-16	7.389187050046341e-18	nan	nan	nan	nan	2.1227976033432333e-16	2.7278947346281912e-17	2.057415649012262e-16	4.477565316923646e-18
57899.22000000661	2.979663285774291e-16	1.0913727108240518e-17	1.5814827108011861e-16	4.348671344127384e-18	2.6880074059917133e-16	7.440367411422489e-18	nan	nan	nan	nan	2.1188066895702016e-16	2.851446846166411e-17	2.055767952584233e-16	4.448020333658849e-18
57899.27000000661	2.9815533064641166e-16	1.0990398150974227e-17	1.582963452962691e-16	4.382557521194838e-18	2.6890438226104485e-16	7.518930059494401e-18	nan	nan	nan	nan	2.1148173712372172e-16	2.9780588289127724e-17	2.054117566179565e-16	4.419423245381046e-18
57899.32000000661	2.9834758102686063e-16	1.1092696369885934e-17	1.5844611333178194e-16	4.427691593291595e-18	2.690101867350458e-16	7.623534349822607e-18	nan	nan	nan	nan	2.1108296929998337e-16	3.1074444676141715e-17	2.0524645197940893e-16	4.391863559676176e-18
57899.37000000662	2.985430515732699e-16	1.1219434873421252e-17	1.5859754599872779e-16	4.483521318259583e-18	2.691181205153864e-16	7.752629207664428e-18	nan	nan	nan	nan	2.1068436991724746e-16	3.2393525307377656e-17	2.050808843425872e-16	4.365432599109656e-18
57899.42000000662	2.98741714157235e-16	1.1369306987756031e-17	1.5875061411852725e-16	4.549439010214733e-18	2.6922815010826616e-16	7.90451690919062e-18	nan	nan	nan	nan	2.1028594337303537e-16	3.373562096501181e-17	2.049150567066649e-16	4.340223188780236e-18
57899.47000000662	2.989435406672221e-16	1.154092015267163e-17	1.5890528852174922e-16	4.6247987027358785e-18	2.6934024203160147e-16	8.077414806248442e-18	nan	nan	nan	nan	2.0988769403113848e-16	3.5098784321428705e-17	2.0474897207137414e-16	4.316329302580343e-18
57899.520000006625	2.9914850300844256e-16	1.173282842905681e-17	1.5906154004791478e-16	4.708932390252944e-18	2.694543628148011e-16	8.26951070000599e-18	nan	nan	nan	nan	2.0948962622180968e-16	3.6481294048652186e-17	2.045826334359257e-16	4.293845667007501e-18
57899.57000000663	2.993565731026219e-16	1.194356217637164e-17	1.592193395453008e-16	4.801164601638516e-18	2.6957047899849594e-16	8.479009227228212e-18	nan	nan	nan	nan	2.0909174424195187e-16	3.788162381374585e-17	2.044160421382836e-16	4.272857579033288e-18
57899.62000000663	2.995677228879043e-16	1.2171653941088965e-17	1.593786578707545e-16	4.900824844516848e-18	2.6968855713433025e-16	8.704168187617398e-18	nan	nan	nan	nan	2.0869405235530632e-16	3.929841563912601e-17	2.0424919287295084e-16	4.2534112890329935e-18
57899.670000006634	2.99781924318575e-16	1.2415660059222784e-17	1.595394658894792e-16	5.007257720617648e-18	2.69808563784667e-16	8.943324977598983e-18	nan	nan	nan	nan	2.0829655479264183e-16	4.073045708983509e-17	2.040820786735188e-16	4.2355430844892125e-18
57899.72000000664	2.999991493649616e-16	1.2674177869437696e-17	1.5970173447485223e-16	5.119830725054851e-18	2.6993046552237417e-16	9.194914119241686e-18	nan	nan	nan	nan	2.0789925575193982e-16	4.2176661774117447e-17	2.0391469257305746e-16	4.219288960840892e-18
57899.77000000664	3.0021937001325246e-16	1.2945858732119592e-17	1.5986543450821652e-16	5.237939894229866e-18	2.70054228930578e-16	9.457477308464198e-18	nan	nan	nan	nan	2.0750215939858065e-16	4.3636052688127525e-17	2.03747027604972e-16	4.204684529186357e-18
57899.82000000664	3.004425582652624e-16	1.322941725007235e-17	1.600305368786979e-16	5.3610135604744835e-18	2.7017982060240867e-16	9.729667538625049e-18	nan	nan	nan	nan	2.0710526986552918e-16	4.5107747988276526e-17	2.0357907680207172e-16	4.191764908989456e-18
57899.870000006646	3.0066868613833694e-16	1.3523637199550442e-17	1.6019701248300455e-16	5.488514515132898e-18	2.7030720714074876e-16	1.0010248784141271e-17	nan	nan	nan	nan	2.0670859125351765e-16	4.6590948828023925e-17	2.0341083319727776e-16	4.180564604865216e-18
57899.92000000665	3.008977256651147e-16	1.3827374721375207e-17	1.6036483222522269e-16	5.61994088781439e-18	2.704363551579973e-16	1.0298092544103402e-17	nan	nan	nan	nan	2.0631212763122906e-16	4.8084928946734906e-17	2.0324228982336224e-16	4.171117368025088e-18
57899.97000000665	3.0112964889338887e-16	1.4139559312819807e-17	1.605339670166278e-16	5.754826031324122e-18	2.705672312758255e-16	1.0592172314454794e-17	nan	nan	nan	nan	2.0591588303547975e-16	4.958902574377715e-17	2.0307343971306004e-16	4.163456042590885e-18
57900.020000006654	3.0136442788591245e-16	1.445919311821583e-17	1.607043877754861e-16	5.8927376684821985e-18	2.7069980212491407e-16	1.0891556824131275e-17	nan	nan	nan	nan	2.055198614714004e-16	5.1102632611581233e-17	2.0290427589836135e-16	4.157612401147488e-18
57900.07000000666	3.0160203472022983e-16	1.4785348955154946e-17	1.6087606542686544e-16	6.0332765179360015e-18	2.7083403434473936e-16	1.1195402659752839e-17	nan	nan	nan	nan	2.0512406691261624e-16	5.2625192336299247e-17	2.027347914120755e-16	4.153616967873621e-18
57900.12000000666	3.0184244148849883e-16	1.5117167445713993e-17	1.6104897090242925e-16	6.176074575964911e-18	2.7096989458329716e-16	1.1502946726485259e-17	nan	nan	nan	nan	2.047285033014264e-16	5.415619140466807e-17	2.02564979285448e-16	4.151498831839147e-18
57900.17000000666	3.020856202973353e-16	1.5453853554454148e-17	1.6122307514024677e-16	6.320793193962586e-18	2.7110734949685713e-16	1.1813498850835233e-17	nan	nan	nan	nan	2.0433317454898303e-16	5.569515508109195e-17	2.02394832551102e-16	4.151285454283957e-18
57900.220000006666	3.0233154326758897e-16	1.5794672772680018e-17	1.6139834908458662e-16	6.467121058376485e-18	2.7124636574974433e-16	1.2126434723145865e-17	nan	nan	nan	nan	2.0393808453546857e-16	5.724164314045972e-17	2.0222434424028296e-16	4.153002469228219e-18
57900.27000000667	3.02580182534231e-16	1.613894713404983e-17	1.6157476368574847e-16	6.614772152274191e-18	2.713869100140749e-16	1.2441189296938117e-17	nan	nan	nan	nan	2.035432371102725e-16	5.879524616014121e-17	2.0205350738490658e-16	4.156673482214324e-18
57900.32000000667	3.028315102461298e-16	1.6486051199796115e-17	1.6175228989982447e-16	6.763483755002058e-18	2.7152894896950714e-16	1.2757250705004837e-17	nan	nan	nan	nan	2.0314863609216723e-16	6.035558228992475e-17	2.0188231501573427e-16	4.1623198669075635e-18
57900.370000006675	3.0308549856591224e-16	1.6835408114374488e-17	1.6193089868855788e-16	6.913014518645637e-18	2.7167244930299444e-16	1.3074154712277515e-17	nan	nan	nan	nan	2.0275428526948377e-16	6.192229443114821e-17	2.0171076016486788e-16	4.1699605649865796e-18
57900.42000000668	3.0334211966976574e-16	1.7186485801295642e-17	1.6211056101908018e-16	7.063142646141532e-18	2.718173777085719e-16	1.3391479699040547e-17	nan	nan	nan	nan	2.0236018840028533e-16	6.349504776705375e-17	2.015388358622124e-16	4.179611889937371e-18
57900.47000000668	3.0360134574726e-16	1.7538793345567037e-17	1.622912478637776e-16	7.213664185539061e-18	2.719637008870575e-16	1.370884215145143e-17	nan	nan	nan	nan	2.0196634921254092e-16	6.507352759522775e-17	2.013665351394601e-16	4.1912873353569546e-18
57900.52000000668	3.0386314900117873e-16	1.789187759070723e-17	1.6247293020006244e-16	7.364391447203528e-18	2.7211138554585363e-16	1.4025892626351768e-17	nan	nan	nan	nan	2.015727714042974e-16	6.665743742045289e-17	2.0119385102681381e-16	4.204997395543971e-18
57900.570000006686	3.041275016473843e-16	1.824531996461258e-17	1.6265557901018358e-16	7.515151545338796e-18	2.7226039839867423e-16	1.4342312152547757e-17	nan	nan	nan	nan	2.011794586438516e-16	6.824649727258798e-17	2.0102077979493927e-16	4.220732114186926e-18
57900.62000000669	3.0439437591458034e-16	1.8598733538623793e-17	1.6283916528103143e-16	7.665785061318503e-18	2.7241070616531277e-16	1.465780902903104e-17	nan	nan	nan	nan	2.0078641456992118e-16	6.984044221929305e-17	2.008473306742684e-16	4.238409261672016e-18
57900.67000000669	3.046637440441462e-16	1.8951760317118376e-17	1.6302366000394067e-16	7.816144823983813e-18	2.7256227557138563e-16	1.497211598101885e-17	nan	nan	nan	nan	2.0039364279181397e-16	7.143902104793301e-17	2.0067351613666408e-16	4.257926694232539e-18
57900.720000006695	3.0493557829002865e-16	1.9304068749984175e-17	1.6320903417450027e-16	7.966094800185424e-18	2.727150733480987e-16	1.528498763631526e-17	nan	nan	nan	nan	2.0000114688959773e-16	7.304199509463196e-17	2.0049934865205298e-16	4.279180306480865e-18
57900.7700000067	3.052098509184808e-16	1.965535145713657e-17	1.63395258792351e-16	8.115509088373591e-18	2.7286906623200446e-16	1.5596198287303704e-17	nan	nan	nan	nan	1.996089304142676e-16	7.464913720163304e-17	2.003248406914788e-16	4.302064671009896e-18
57900.8200000067	3.054865342079369e-16	2.0005323152407476e-17	1.6358230486099355e-16	8.264271007212696e-18	2.730242209647278e-16	1.5905539906459448e-17	nan	nan	nan	nan	1.992169968879141e-16	7.626023078681763e-17	2.0015000472490542e-16	4.326473641608519e-18
57900.870000006704	3.057656004488504e-16	2.0353718753210676e-17	1.637701433875867e-16	8.412272271606413e-18	2.7318050429276144e-16	1.6212820386287556e-17	nan	nan	nan	nan	1.988253498038897e-16	7.787506901139793e-17	1.9997485322285527e-16	4.352300910263712e-18
57900.92000000671	3.060470219434664e-16	2.0700291661759976e-17	1.6395874538276913e-16	8.559412248335736e-18	2.7333788296719775e-16	1.6517861977875907e-17	nan	nan	nan	nan	1.9843399262697446e-16	7.949345403388608e-17	1.9979939865521777e-16	4.379440519454839e-18
57900.97000000671	3.063307710056962e-16	2.1044812204269964e-17	1.641480818604413e-16	8.70559728417825e-18	2.734963237434785e-16	1.6820499904554928e-17	nan	nan	nan	nan	1.9804292879354064e-16	8.111519633979831e-17	1.996236534918078e-16	4.40778732589247e-18
57901.02000000671	3.0661681996092266e-16	2.138706621454305e-17	1.6433812383757272e-16	8.85074009957653e-18	2.736557933811616e-16	1.7120581130154422e-17	nan	nan	nan	nan	1.9765216171171696e-16	8.274011413827457e-17	1.9944763020251482e-16	4.4372374154530274e-18
57901.070000006715	3.06905141145835e-16	2.172685374922313e-17	1.6452884233404168e-16	8.994759241569406e-18	2.7381625864368267e-16	1.7417963263610997e-17	nan	nan	nan	nan	1.972616947615527e-16	8.436803281770203e-17	1.992713412568186e-16	4.467688470304867e-18
57901.12000000672	3.071957069082343e-16	2.206398792295646e-17	1.6472020837238008e-16	9.137578590143108e-18	2.7397768629808264e-16	1.771251358375647e-17	nan	nan	nan	nan	1.9687153129517878e-16	8.599878445358119e-17	1.9909479912416175e-16	4.499040088143899e-18
57901.17000000672	3.074884896068882e-16	2.2398293852128118e-17	1.6491219297762698e-16	9.279126912688058e-18	2.741400431147892e-16	1.800410817017715e-17	nan	nan	nan	nan	1.9648167463697039e-16	8.763220736277139e-17	1.9891801627365168e-16	4.5311940572753886e-18
57901.220000006724	3.0778346161134934e-16	2.272960769713629e-17	1.6510476717711414e-16	9.419337461684804e-18	2.7430329586736227e-16	1.8292631127677944e-17	nan	nan	nan	nan	1.9609212808370755e-16	8.926814569888087e-17	1.987410051746565e-16	4.5640545883986916e-18
57901.27000000673	3.0808059530174424e-16	2.3057775793680342e-17	1.6529790200026377e-16	9.558147611276939e-18	2.744674113322452e-16	1.857797389337578e-17	nan	nan	nan	nan	1.9570289490473528e-16	9.090644908432267e-17	1.9856377829632094e-16	4.597528507502135e-18
57901.32000000673	3.083798630686808e-16	2.338265386461189e-17	1.654915684784115e-16	9.695498528763553e-18	2.7463235628852487e-16	1.8860034616901127e-17	nan	nan	nan	nan	1.9531397834212268e-16	9.254697227509924e-17	1.9838634810711938e-16	4.631525411138036e-18
57901.37000000673	3.086812373129646e-16	2.3704106304492822e-17	1.6568573764459617e-16	9.831334877438143e-18	2.747980975176842e-16	1.913871760518322e-17	nan	nan	nan	nan	1.9492538161082166e-16	9.418957485476356e-17	1.9820872707660613e-16	4.665957789096486e-18
57901.420000006736	3.0898469044554276e-16	2.402200552986249e-17	1.658803805333665e-16	9.965604547632849e-18	2.749646018033571e-16	1.941393282452359e-17	nan	nan	nan	nan	1.9453710789882417e-16	9.583412095458799e-17	1.980309276726971e-16	4.700741116024841e-18
57901.47000000674	3.0929019488724304e-16	2.4336231388790926e-17	1.6607546818059707e-16	1.0098258413028855e-17	2.751318359310871e-16	1.968559545340674e-17	nan	nan	nan	nan	1.9414916036731973e-16	9.748047899716917e-17	1.9785296236446246e-16	4.7357939171411525e-18
57901.52000000674	3.0959772306863555e-16	2.4646670624039108e-17	1.662709716232668e-16	1.0229250109736471e-17	2.752997666880645e-16	1.9953625480323135e-17	nan	nan	nan	nan	1.9376154215085109e-16	9.912852146112245e-17	1.9767484362056285e-16	4.771037808903377e-18
57901.570000006745	3.099072474298477e-16	2.4953216384455577e-17	1.664668618992854e-16	1.0358535835831686e-17	2.7546836086292347e-16	2.0217947341678363e-17	nan	nan	nan	nan	1.9337425635746955e-16	1.0077812466473626e-16	1.9749658390898866e-16	4.8063975200619e-18
