MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err
57982.82500000026	2.320768711280152e-16	7.49927510113885e-17	1.7804559454534574e-15	6.502049763464666e-16	1.0575442051709575e-15	6.550041440378364e-16	3.248488336859013e-16	1.6920867911070938e-17	7.700129765014794e-16	3.797261290025209e-17
57982.87500000026	2.4499027995029995e-16	7.397162693042102e-17	1.7842603184212813e-15	6.483313643530944e-16	1.061770924319226e-15	6.527449301443576e-16	3.2694957496904056e-16	1.6971454846630616e-17	7.752794005721856e-16	3.8127777490507325e-17
57982.925000000265	2.5796722244347416e-16	7.301191780561571e-17	1.788072591418984e-15	6.464547248604751e-16	1.0660141644196656e-15	6.504798351575785e-16	3.2904563844814394e-16	1.702360845502378e-17	7.805314923047682e-16	3.828540065787949e-17
57982.97500000027	2.710050422143235e-16	7.2111608813852e-17	1.791892780184362e-15	6.445750648894339e-16	1.0702739889691095e-15	6.482088629446821e-16	3.3113688802619854e-16	1.7077208311161278e-17	7.85768823194491e-16	3.844545462464465e-17
57983.02500000027	2.8410108449301327e-16	7.126868771095342e-17	1.7957209004845974e-15	6.426923915862046e-16	1.0745504617052581e-15	6.459320176106022e-16	3.332231875311366e-16	1.7132144387459346e-17	7.909909644375484e-16	3.8607939050663353e-17
57983.07500000027	2.9725269605775894e-16	7.048115917692848e-17	1.7995569681162267e-15	6.408067122236817e-16	1.0788436466075198e-15	6.436493035010895e-16	3.353044007140538e-16	1.7188317050779413e-17	7.961974869236147e-16	3.8772879455738335e-17
57983.12500000028	3.1045722515953916e-16	6.974705875003223e-17	1.8034009989053095e-15	6.389180342026747e-16	1.0831536078980002e-15	6.413607252057888e-16	3.373803912473081e-16	1.724563701329386e-17	8.013879612283729e-16	3.894032554613044e-17
57983.17500000028	3.237120214466741e-16	6.906446609949066e-17	1.807253008707326e-15	6.370263650531927e-16	1.0874804100423575e-15	6.390662875613893e-16	3.394510227227564e-16	1.7304025240686628e-17	8.065619717473515e-16	3.911032580527901e-17
57983.22500000028	3.37014435889634e-16	6.843151739828821e-17	1.8111130134073145e-15	6.351317124357269e-16	1.0918241177507496e-15	6.367659956547886e-16	3.4151615864992065e-16	1.7363412820480865e-17	8.117192485376787e-16	3.9282705464759695e-17
57983.275000000285	3.5036182070578193e-16	6.784641657568485e-17	1.814981028919947e-15	6.332340841425667e-16	1.0961847959786994e-15	6.344598548263108e-16	3.4357566245409406e-16	1.742374079325873e-17	8.168596074493366e-16	3.945716640546665e-17
57983.32500000029	3.637515292840312e-16	6.730744525076558e-17	1.818857071189514e-15	6.313334880991132e-16	1.100562509928112e-15	6.321478706729663e-16	3.4562939747458726e-16	1.7484959949278225e-17	8.2198286510839745e-16	3.963342997047045e-17
57983.37500000029	3.7718091610975747e-16	6.681297117436578e-17	1.822741156190007e-15	6.294299323652179e-16	1.1049573250480775e-15	6.298300490517462e-16	3.4767722696285965e-16	1.754703059257475e-17	8.270888378005518e-16	3.9811239413146964e-17
57983.425000000294	3.906473366895266e-16	6.63614550337925e-17	1.8266332999251324e-15	6.275234251365286e-16	1.1093693070358998e-15	6.275063960829753e-16	3.4971901408067266e-16	1.7609922274676772e-17	8.321773414676817e-16	3.999036034614325e-17
57983.4750000003	4.0414814747596785e-16	6.595145550428934e-17	1.830533518428416e-15	6.25613974745866e-16	1.1137985218379782e-15	6.2517691815369215e-16	3.5175462189828417e-16	1.7673613499535407e-17	8.37248191704332e-16	4.017058106139623e-17
57983.5250000003	4.1768070579266207e-16	6.55816324601883e-17	1.834441827763199e-15	6.237015896645971e-16	1.1182450356507381e-15	6.228416219210847e-16	3.5378391339260276e-16	1.7738091401348204e-17	8.42301203754461e-16	4.035171272969484e-17
57983.5750000003	4.3124236975888235e-16	6.52507482877044e-17	1.8383582440227458e-15	6.217862785040342e-16	1.1227089149216145e-15	6.205005143159706e-16	3.558067514453318e-16	1.7803351396474594e-17	8.473361925079791e-16	4.0533589487488844e-17
57983.625000000306	4.448304982146038e-16	6.49576672698667e-17	1.8422827833302106e-15	6.198680500168537e-16	1.1271902263499318e-15	6.181536025463186e-16	3.578229988411761e-16	1.7869396810695965e-17	8.52352972497208e-16	4.071606841834363e-17
57983.67500000031	4.584424506453734e-16	6.470135304008066e-17	1.846215461838767e-15	6.179469130985269e-16	1.1316890368878822e-15	6.158008941008227e-16	3.5983251826596526e-16	1.7936238482891486e-17	8.573513578935983e-16	4.0899029435228253e-17
57983.72500000031	4.720755871071517e-16	6.448086412712835e-17	1.850156295731619e-15	6.160228767887586e-16	1.1362054137414908e-15	6.134423967525259e-16	3.6183517230482498e-16	1.800389434589837e-17	8.623311625042299e-16	4.108237507009995e-17
57983.775000000314	4.857272681513507e-16	6.429534763715482e-17	1.8541053012220447e-15	6.140959502729628e-16	1.1407394243715326e-15	6.110781185624845e-16	3.638308234403368e-16	1.807238898545785e-17	8.672921997683708e-16	4.126603017562816e-17
57983.82500000032	4.993949328025863e-16	6.414388221722983e-17	1.85806249455347e-15	6.121661428837369e-16	1.14529113649452e-15	6.087080678834885e-16	3.658193344624765e-16	1.8141752537377674e-17	8.722342827540847e-16	4.144994154382511e-17
57983.87500000032	5.130768262226641e-16	6.402408332907753e-17	1.8620278919994958e-15	6.102334641023643e-16	1.1498606180836232e-15	6.063322533638368e-16	3.6780059991294355e-16	1.821197130662787e-17	8.771572241547031e-16	4.163407744572851e-17
57983.92500000032	5.267716692425403e-16	6.393274490213883e-17	1.866001509863954e-15	6.082979235603299e-16	1.154447937369664e-15	6.039506839511496e-16	3.6977456822727814e-16	1.8282953107556504e-17	8.820608362854283e-16	4.181842709549592e-17
57983.975000000326	5.404781890961439e-16	6.38667563809502e-17	1.869983364480954e-15	6.063595310408497e-16	1.159053162842099e-15	6.015633688962522e-16	3.7174119296348895e-16	1.8354603288296964e-17	8.869449310798664e-16	4.2003000041870174e-17
57984.02500000033	5.541951132387857e-16	6.382313429898956e-17	1.873973472214969e-15	6.044182964804372e-16	1.1636763632499234e-15	5.991703177570924e-16	3.737004275705134e-16	1.8426833069186558e-17	8.918093200865742e-16	4.218782548951622e-17
57984.07500000033	5.679211693096538e-16	6.379903936328393e-17	1.877971849460818e-15	6.024742299704594e-16	1.1683176076027143e-15	5.967715404027343e-16	3.756522253875584e-16	1.8499559710720112e-17	8.966538144655684e-16	4.237295155221448e-17
57984.125000000335	5.816550850941905e-16	6.379179084126089e-17	1.881978512643771e-15	6.005273417587355e-16	1.1729769651715746e-15	5.943670470173849e-16	3.77596539643404e-16	1.857270664957046e-17	9.014782249848617e-16	4.255844443964649e-17
57984.17500000034	5.95395588486624e-16	6.379887837198016e-17	1.885993478219554e-15	5.985776422511431e-16	1.1776545054901068e-15	5.919568481044959e-16	3.795333234557376e-16	1.8646203604371332e-17	9.062823620169996e-16	4.274438757907115e-17
57984.22500000034	6.091414074524026e-16	6.381797136400364e-17	1.890016762674482e-15	5.966251420132534e-16	1.1823502983554267e-15	5.895409544909053e-16	3.814625298304761e-16	1.871998665305191e-17	9.110660355355596e-16	4.293088067310294e-17
57984.27500000034	6.228912699907334e-16	6.384692616946576e-17	1.8940483825253875e-15	5.946698517719679e-16	1.1870644138291237e-15	5.8711937733106285e-16	3.8338411166107126e-16	1.879399828316275e-17	9.158290551116628e-16	4.3118038694408744e-17
57984.325000000346	6.366439040969056e-16	6.388379123748329e-17	1.8980883543197502e-15	5.927117824171943e-16	1.1917969222382541e-15	5.846921281112844e-16	3.8529802172784888e-16	1.8868187416775934e-17	9.20571229910492e-16	4.3305990818258413e-17
57984.37500000035	6.503980377249644e-16	6.392681045420605e-17	1.9021366946357624e-15	5.907509450035372e-16	1.196547894176374e-15	5.822592186540894e-16	3.872042126973111e-16	1.8942509411337812e-17	9.252923885367627e-16	4.3494836246132625e-17
57984.42500000035	6.641523987499883e-16	6.397442487149281e-17	1.9061934200823126e-15	5.88787350752002e-16	1.2013174005044914e-15	5.79820661122595e-16	3.891026371214488e-16	1.9016926037635816e-17	9.299924665412767e-16	4.368445354824161e-17
57984.475000000355	6.779057149306439e-16	6.402527301427783e-17	1.910258547299091e-15	5.868210110517272e-16	1.206105512352086e-15	5.773764680249651e-16	3.909932474370752e-16	1.9091405436186246e-17	9.346714351919458e-16	4.3874655363499727e-17
57984.52500000036	6.916567138716984e-16	6.407818994047297e-17	1.9143320929566113e-15	5.84851937461737e-16	1.2109123011181091e-15	5.749266522189359e-16	3.928759959651256e-16	1.916592205299207e-17	9.39329265369058e-16	4.406526733645529e-17
57984.57500000036	7.054041229863384e-16	6.413220520686927e-17	1.9184140737562713e-15	5.828801417127106e-16	1.2157378384720363e-15	5.724712269163977e-16	3.947508349099601e-16	1.9240456555607806e-17	9.439659275373594e-16	4.425612872909271e-17
57984.625000000364	7.191466694587555e-16	6.418653987268353e-17	1.9225045064303973e-15	5.809056357087836e-16	1.2205821963548209e-15	5.700102056880546e-16	3.966177163587238e-16	1.9314995730378188e-17	9.485813917450683e-16	4.4447092885599124e-17
57984.67500000037	7.328830802064986e-16	6.424060264976697e-17	1.926603407742295e-15	5.789284315293581e-16	1.2254454469799378e-15	5.675436024681273e-16	3.9847659228058287e-16	1.9389532361565096e-17	9.531756276232136e-16	4.463802761321365e-17
57984.72500000037	7.466120818429766e-16	6.429398528526668e-17	1.930710794486311e-15	5.769485414309494e-16	1.2303276628344165e-15	5.6507143155916215e-16	4.003274145260905e-16	1.9464065092979757e-17	9.577486043847477e-16	4.4828815483420893e-17
57984.77500000037	7.603324006399032e-16	6.434645724061209e-17	1.934826683487897e-15	5.749659778490465e-16	1.2352289166798674e-15	5.625937076368841e-16	4.0217013482647955e-16	1.9538598272687006e-17	9.623002908237095e-16	4.5019354057449825e-17
57984.825000000375	7.740427624896347e-16	6.439795971001048e-17	1.9389510916035825e-15	5.72980753399995e-16	1.2401492815534734e-15	5.601104457551258e-16	4.0400470479296316e-16	1.961314178119168e-17	9.668306553144023e-16	4.5209556039684246e-17
57984.87500000038	7.877418928676482e-16	6.444859900209615e-17	1.9430840357211306e-15	5.709928808829114e-16	1.2450888307690685e-15	5.576216613508389e-16	4.0583107591605603e-16	1.968771084360598e-17	9.713396658105768e-16	4.539934936229591e-17
57984.92500000038	8.0142851679498e-16	6.449863929113382e-17	1.9472255327595273e-15	5.69002373281617e-16	1.250047637918156e-15	5.551273702491722e-16	4.0764919956483807e-16	1.9762325825971273e-17	9.758272898445228e-16	4.558867720426733e-17
57984.975000000384	8.151013588005566e-16	6.454849472967437e-17	1.9513755996690292e-15	5.670092437665964e-16	1.255025776870937e-15	5.526275886686407e-16	4.0945902698631644e-16	1.9837012016169865e-17	9.802934945263014e-16	4.5777497947540916e-17
57985.02500000039	8.287591428836063e-16	6.459872090134174e-17	1.9555342534312456e-15	5.650135056969794e-16	1.2600233217773838e-15	5.501223332263457e-16	4.112605093046874e-16	1.9911799389494936e-17	9.847382465428398e-16	4.596578507279442e-17
57985.07500000039	8.424005924760955e-16	6.465000558323727e-17	1.9597015110591826e-15	5.630151726225564e-16	1.2650403470682547e-15	5.476116209433021e-16	4.1305359752064456e-16	1.9986722359212445e-17	9.891615121570707e-16	4.615352699703472e-17
57985.12500000039	8.5602443040492e-16	6.47031587798495e-17	1.9638773895972383e-15	5.61014258285801e-16	1.2700769274561844e-15	5.450954692498394e-16	4.14838242510685e-16	2.0061819512182664e-17	9.935632572070444e-16	4.63407268549771e-17
57985.175000000396	8.696293788544581e-16	6.475910198699557e-17	1.9680619061213696e-15	5.590107766239498e-16	1.2751331379367046e-15	5.42573895991076e-16	4.1661439502640305e-16	2.0137133329748417e-17	9.979434471051713e-16	4.652740222585672e-17
57985.2250000004	8.832141593287732e-16	6.481885664273064e-17	1.972255077739035e-15	5.57004741771071e-16	1.2802090537893286e-15	5.400469194324876e-16	4.183820060034405e-16	2.021270934373667e-17	1.0023020468371754e-15	4.6713584807157134e-17
57985.2750000004	8.96777492613967e-16	6.488353172553693e-17	1.976456921589261e-15	5.549961680601885e-16	1.2853047505786052e-15	5.375145582655686e-16	4.201410502089019e-16	2.0288553820977644e-17	1.0066390209613303e-15	4.689932003640379e-17
57985.325000000405	9.103180987404746e-16	6.495431046507746e-17	1.980667454842771e-15	5.529850700254275e-16	1.290420304155184e-15	5.349768316135609e-16	4.2189154289331974e-16	2.0364604055994664e-17	1.0109543336075213e-15	4.708466666212168e-17
57985.37500000041	9.238346971592083e-16	6.503243570134788e-17	1.984886694701945e-15	5.509714624041796e-16	1.2955557906568897e-15	5.324337590372959e-16	4.2363350311434407e-16	2.044079368894502e-17	1.0152479484763324e-15	4.726969626472541e-17
57985.42500000041	9.373262902498372e-16	6.511861242580129e-17	1.98911465840091e-15	5.489553601393016e-16	1.3007112865098133e-15	5.29885360541126e-16	4.2536694980320637e-16	2.0517059875503002e-17	1.019519828838241e-15	4.7454492728147767e-17
57985.47500000041	9.507927226855416e-16	6.521185018475616e-17	1.9933513632056125e-15	5.469367783813457e-16	1.3058868684293777e-15	5.273316565789281e-16	4.270919017649206e-16	2.059334344511843e-17	1.0237699375326086e-15	4.763915166262146e-17
57985.525000000416	9.642339941578178e-16	6.531088270871282e-17	1.9975968264138404e-15	5.449157324908119e-16	1.3110826134214143e-15	5.247726680602351e-16	4.2880837767844453e-16	2.0669589038297626e-17	1.0279982369667719e-15	4.78237797792984e-17
57985.57500000042	9.776501034876422e-16	6.541449958753448e-17	2.0018510653552428e-15	5.428922380404459e-16	1.3162985987832643e-15	5.222084163564449e-16	4.3051639609681776e-16	2.0745745223772562e-17	1.0322046891152495e-15	4.8008494216954906e-17
57985.62500000042	9.91041048623074e-16	6.55215565919787e-17	2.0061140973914798e-15	5.408663108175416e-16	1.3215349021048745e-15	5.196389233071415e-16	4.3221597544736227e-16	2.0821764596527477e-17	1.0363892555186131e-15	4.819342182127999e-17
57985.675000000425	1.004406826636606e-15	6.56309848999399e-17	2.010385939916159e-15	5.388379668263021e-16	1.3267916012698749e-15	5.170642112265125e-16	4.3390713403183605e-16	2.0897603857464214e-17	1.0405519040167026e-15	4.8378680455708533e-17
57985.72500000043	1.0177474337225458e-15	6.574179927203003e-17	2.014666610354997e-15	5.368072222902116e-16	1.3320687744567064e-15	5.144843029098749e-16	4.355898900265976e-16	2.097322387553306e-17	1.0446926715324707e-15	4.856421124238042e-17
57985.77500000043	1.0310628651944115e-15	6.585310522653817e-17	2.018956126165761e-15	5.3477409365445175e-16	1.3373665001396963e-15	5.118992216403095e-16	4.372642614827778e-16	2.1048589733100252e-17	1.0488116355659121e-15	4.8749854499695766e-17
57985.825000000434	1.0443531154822921e-15	6.596410526748069e-17	2.023254504838424e-15	5.327385975883429e-16	1.3426848570901843e-15	5.093089911954088e-16	4.3893026632642807e-16	2.112367075526348e-17	1.0529088737128717e-15	4.8935458019992856e-17
57985.87500000044	1.0576181781301042e-15	6.607410422018144e-17	2.0275617638951276e-15	5.307007509878226e-16	1.3480239243776215e-15	5.067136358541292e-16	4.405879223586752e-16	2.1198440523757032e-17	1.0569844631359424e-15	4.912087898781358e-17
57985.92500000044	1.0708580457931158e-15	6.618251372713058e-17	2.0318779208903125e-15	5.286605709779595e-16	1.3533837813707429e-15	5.041131804037761e-16	4.422372472559254e-16	2.1272876876068e-17	1.0610384805654317e-15	4.930598442319397e-17
57985.97500000044	1.084072710234964e-15	6.628885595399367e-17	2.0362029934106804e-15	5.266180749154937e-16	1.358764507738575e-15	5.015076501470799e-16	4.4387825856995625e-16	2.1346961890304998e-17	1.0650710023004087e-15	4.949065156360998e-17
57986.025000000445	1.0972621623251847e-15	6.639276655058185e-17	2.0405369990753576e-15	5.245732803914207e-16	1.3641661834516648e-15	4.988970709094227e-16	4.455109737281312e-16	2.1420681856318007e-17	1.0690821042096647e-15	4.9674768187038856e-17
57986.07500000045	1.1104263920362208e-15	6.649399690539592e-17	2.044879955535851e-15	5.225262052336015e-16	1.3695888887831829e-15	4.962814690461788e-16	4.471354100335171e-16	2.149402723358055e-17	1.0730718617327304e-15	4.985823287888097e-17
57986.12500000045	1.1235653884409285e-15	6.659241572578621e-17	2.0492318804761513e-15	5.204768675094298e-16	1.3750327043100134e-15	4.936608714501624e-16	4.487515846650624e-16	2.1566992596106496e-17	1.077040349880754e-15	5.004095524495067e-17
57986.175000000454	1.1366791397096084e-15	6.668800996770231e-17	2.0535927916127616e-15	5.184252855284939e-16	1.3804977109139708e-15	4.910353055592451e-16	4.503595146777371e-16	2.16395765648962e-17	1.080987643237658e-15	5.0222856072868787e-17
57986.22500000046	1.1497676331071829e-15	6.678088513102733e-17	2.057962706694738e-15	5.16371477845329e-16	1.3859839897828504e-15	4.884047993640727e-16	4.519592170027067e-16	2.1711781728115303e-17	1.0849138159608476e-15	5.040386744393328e-17
57986.27500000046	1.1628308549905966e-15	6.687126492838836e-17	2.062341643503837e-15	5.143154632621638e-16	1.3914916224116537e-15	4.85769381415938e-16	4.535507084474366e-16	2.1783614549340133e-17	1.088818941782404e-15	5.058393279735613e-17
57986.32500000046	1.1758687908056876e-15	6.695949032697933e-17	2.0667296198543972e-15	5.122572608317331e-16	1.3970206906036806e-15	4.831290808347844e-16	4.551340056958862e-16	2.1855085264049124e-17	1.0927030940099541e-15	5.076300694872837e-17
57986.375000000466	1.1888814250845064e-15	6.704601795477231e-17	2.0711266535935486e-15	5.101968898601097e-16	1.4025712764717263e-15	4.804839273173579e-16	4.567091253086536e-16	2.1926207764575195e-17	1.096566345527501e-15	5.094105606424224e-17
57986.42500000047	1.2018687414423793e-15	6.713141785559644e-17	2.0755327626011694e-15	5.081343699095975e-16	1.408143462439214e-15	4.778339511455078e-16	4.582760837230826e-16	2.1996999473675724e-17	1.1004087687966429e-15	5.111805759214092e-17
57986.47500000047	1.2148307225750208e-15	6.721637057002818e-17	2.0799479647900287e-15	5.060697208016425e-16	1.413737331241385e-15	4.751791831946382e-16	4.598348972534736e-16	2.206748120687421e-17	1.104230435857183e-15	5.129400015271679e-17
57986.525000000474	1.2277673502555926e-15	6.730166351383758e-17	2.0843722781057114e-15	5.040029626198069e-16	1.4193529659264204e-15	4.725196549423053e-16	4.613855820911531e-16	2.2137677023600536e-17	1.108031418328319e-15	5.14688833879414e-17
57986.57500000048	1.240678605331725e-15	6.738818662044298e-17	2.0888057205267947e-15	5.019341157127705e-16	1.4249904498566634e-15	4.698553984769963e-16	4.629281543046835e-16	2.2207614067349263e-17	1.1118117874094517e-15	5.164271777182066e-17
57986.62500000048	1.2535644677226339e-15	6.747692721105557e-17	2.0932483100648205e-15	4.998632006973778e-16	1.4306498667097757e-15	4.671864465070468e-16	4.644626298399721e-16	2.2277322394796816e-17	1.1155716138810829e-15	5.181552438214087e-17
57986.67500000048	1.2664249164160573e-15	6.756896405392828e-17	2.097700064764378e-15	4.977902384617341e-16	1.4363313004798875e-15	4.645128323697395e-16	4.659890245203994e-16	2.234683479403375e-17	1.119310968105835e-15	5.198733463462462e-17
57986.725000000486	1.2792599294652996e-15	6.766546057466969e-17	2.102161002703195e-15	4.957152501683476e-16	1.4420348354788427e-15	4.618345900405795e-16	4.675073540469972e-16	2.2416186591916215e-17	1.12302992002926e-15	5.2158189979799163e-17
57986.77500000049	1.2920694839861528e-15	6.776765718172435e-17	2.106631141992107e-15	4.936382572573041e-16	1.447760556337344e-15	4.591517541427312e-16	4.69017635331125e-16	2.248541320027698e-17	1.1267285391808182e-15	5.232814156330941e-17
57986.82500000049	1.3048535561538996e-15	6.787686267546211e-17	2.1111105007751407e-15	4.915592814495011e-16	1.4535085480061607e-15	4.564643599566621e-16	4.705199158110829e-16	2.2554500417227428e-17	1.130406894674615e-15	5.249724985004881e-17
57986.875000000495	1.3176121212002421e-15	6.799444471666521e-17	2.115599097229624e-15	4.894783447499149e-16	1.459278895757338e-15	4.537724434299379e-16	4.720142734526824e-16	2.262338440452042e-17	1.13406505521063e-15	5.266558421231698e-17
57986.9250000005	1.3303451534101107e-15	6.812181933913464e-17	2.1200969495661782e-15	4.873954694509486e-16	1.46507168518536e-15	4.51076041187247e-16	4.735007874336798e-16	2.2692001338223814e-17	1.137703089075227e-15	5.2833222482503656e-17
57986.9750000005	1.343052626118739e-15	6.826043950394227e-17	2.1246040760287834e-15	4.853106781357733e-16	1.4708870022083967e-15	4.48375190540598e-16	4.74979536812203e-16	2.276028980940969e-17	1.1413210641422457e-15	5.3000250470368197e-17
57987.0250000005	1.355734511708311e-15	6.841178270658056e-17	2.1291204948948418e-15	4.832239936817748e-16	1.4767249330695362e-15	4.456699294997293e-16	4.764506005276833e-16	2.2828190959220187e-17	1.1449190478738777e-15	5.316676144505273e-17
57987.07500000051	1.3683907870282756e-15	6.857730802922415e-17	2.133646224475215e-15	4.811354392640133e-16	1.4825855643379123e-15	4.429602967827293e-16	4.779140574018023e-16	2.2895648599179237e-17	1.1484971073411145e-15	5.333285553528597e-17
57987.12500000051	1.3810216388005735e-15	6.875732070642757e-17	2.1381812831142893e-15	4.790450383587532e-16	1.4884689829100445e-15	4.4024633182686763e-16	4.79369986139459e-16	2.296260931734392e-17	1.1520553353786393e-15	5.3498576867199606e-17
57987.17500000051	1.393627526668514e-15	6.895062565314058e-17	2.1427256891900315e-15	4.769528147470427e-16	1.4943752760109295e-15	4.3752807479964825e-16	4.808184653296857e-16	2.3029022570925605e-17	1.1555939021833737e-15	5.366379036987665e-17
57987.225000000515	1.40620892763296e-15	6.915593548301321e-17	2.1472794611140575e-15	4.748587925183332e-16	1.5003045311954096e-15	4.3480556661009234e-16	4.822595734466244e-16	2.309484076583804e-17	1.1591129919248708e-15	5.3828333042248444e-17
57987.27500000052	1.4187663177593083e-15	6.937198324696133e-17	2.1518426173316123e-15	4.727629960741811e-16	1.5062568363492919e-15	4.320788489202572e-16	4.836933888504439e-16	2.316001932382479e-17	1.162612788369387e-15	5.3992048642403974e-17
57987.32500000052	1.4313001721883348e-15	6.95975340675068e-17	2.156415176321745e-15	4.706654501319711e-16	1.5122322796906536e-15	4.2934796415698516e-16	4.851199897883064e-16	2.3224516737570325e-17	1.1660934748827715e-15	5.415478808944345e-17
57987.375000000524	1.4438109651466655e-15	6.983139568157583e-17	2.1609971565972378e-15	4.685661797287219e-16	1.518230949771073e-15	4.2661295552393484e-16	4.86539454395309e-16	2.3288294614320715e-17	1.1695552344331769e-15	5.4316409819309117e-17
57987.42500000053	1.4562991699576738e-15	7.007242790700692e-17	2.165588576704736e-15	4.664652102249387e-16	1.5242529354768662e-15	4.238738670138166e-16	4.879518606954012e-16	2.3351317708464164e-17	1.172998249593932e-15	5.4476780096457893e-17
57987.47500000053	1.4687652590519184e-15	7.031955106119002e-17	2.1701894552248234e-15	4.643625673085226e-16	1.5302983260303361e-15	4.21130743420934e-16	4.893572866023447e-16	2.3413553943487907e-17	1.1764227025463519e-15	5.4635773283153455e-17
57987.52500000053	1.4812097039779188e-15	7.057175336894882e-17	2.174799810771948e-15	4.622582769987509e-16	1.5363672109910535e-15	4.1838363035399077e-16	4.907558099206558e-16	2.347497442367745e-17	1.1798287750824092e-15	5.479327206815167e-17
57987.575000000536	1.4936329754126376e-15	7.082809740451048e-17	2.17941966199462e-15	4.60152365650299e-16	1.5424596802570863e-15	4.1563257424916475e-16	4.921475083465218e-16	2.3535553435944602e-17	1.1832166486076575e-15	5.494916765632816e-17
57987.62500000054	1.5060355431721193e-15	7.108772561640274e-17	2.1840490275753932e-15	4.580448599573399e-16	1.548575824066311e-15	4.128776223834879e-16	4.935324594687627e-16	2.359526844209047e-17	1.1865865041438787e-15	5.510335992081521e-17
57987.67500000054	1.5184178762220796e-15	7.134986498656681e-17	2.1886879262309548e-15	4.559357869577114e-16	1.5547157329976339e-15	4.1011882288851376e-16	4.949107407697508e-16	2.3654100061804708e-17	1.189938522331994e-15	5.5255757519164707e-17
57987.725000000544	1.5307804426883448e-15	7.161383087545061e-17	2.193336376712132e-15	4.538251740371168e-16	1.5608794979723004e-15	4.073562247643064e-16	4.962824296263447e-16	2.371203204663851e-17	1.1932728834347679e-15	5.540627797487284e-17
57987.77500000055	1.5431237098675233e-15	7.187903010328781e-17	2.197994397803968e-15	4.517130489334348e-16	1.5670672102551698e-15	4.045898778937386e-16	4.976476033108357e-16	2.3769051245237382e-17	1.1965897673394939e-15	5.555484772541205e-17
57987.82500000055	1.5554481442373547e-15	7.214496331557931e-17	2.2026620083258118e-15	4.495994397410601e-16	1.5732789614560015e-15	4.018198330571202e-16	4.990063389918726e-16	2.382514755993544e-17	1.1998893535608688e-15	5.570140213810155e-17
57987.87500000055	1.5677542114672905e-15	7.241122667692875e-17	2.2073392271313e-15	4.474843749153317e-16	1.579514843530734e-15	3.990461419471875e-16	5.003587137353822e-16	2.3880313895011294e-17	1.2031718212437217e-15	5.584588549476409e-17
57987.925000000556	1.5800423764289613e-15	7.267751293294362e-17	2.21202607310849e-15	4.453678832770186e-16	1.5857749487827886e-15	3.9626885718441056e-16	5.017048045055073e-16	2.39345460966252e-17	1.2064373491656865e-15	5.598825094605179e-17
57987.97500000056	1.592313103206594e-15	7.294361187541504e-17	2.2167225651798396e-15	4.4324999401688634e-16	1.5920593698643826e-15	3.934880323326977e-16	5.030446881655607e-16	2.3987842884617306e-17	1.2096861157400632e-15	5.612846043644626e-17
57988.02500000056	1.6045668551073838e-15	7.32094102400859e-17	2.221428722302334e-15	4.4113073670032933e-16	1.5983681997778048e-15	3.907037219154617e-16	5.043784414789095e-16	2.404020577626827e-17	1.212918299018443e-15	5.62664846004732e-17
57988.075000000565	1.61680409467203e-15	7.347489106168757e-17	2.2261445634674735e-15	4.3901014127207586e-16	1.6047015318767507e-15	3.879159814320767e-16	5.057061411099373e-16	2.40916390020449e-17	1.2161340766935546e-15	5.64023026309078e-17
57988.12500000057	1.6290252836850665e-15	7.374013250501261e-17	2.230870107701357e-15	4.368882380609713e-16	1.6110594598676278e-15	3.8512486737474535e-16	5.070278636249484e-16	2.4142149413409438e-17	1.2193336261018523e-15	5.65359021194474e-17
57988.17500000057	1.6412308831852204e-15	7.400530618622893e-17	2.2356053740647396e-15	4.347650577848372e-16	1.6174420778108853e-15	3.823304372457808e-16	5.083436854930957e-16	2.419174638270766e-17	1.2225171242263727e-15	5.666727887028271e-17
57988.22500000057	1.6534213534757629e-15	7.427067499347044e-17	2.2403503816531232e-15	4.326406315554001e-16	1.6238494801222877e-15	3.7953274957533105e-16	5.096536830873165e-16	2.4240441695139773e-17	1.2256847476994064e-15	5.67964366869778e-17
57988.275000000576	1.6655971541349095e-15	7.45365904117231e-17	2.2451051495967343e-15	4.305149908833113e-16	1.6302817615743437e-15	3.767318639395273e-16	5.109579326852613e-16	2.4288249432807053e-17	1.22883667280518e-15	5.692338713290861e-17
57988.32500000058	1.6777587440261237e-15	7.480348935334614e-17	2.249869697060609e-15	4.283881676832402e-16	1.6367390172975337e-15	3.739278409791402e-16	5.122565104701896e-16	2.4335185850810463e-17	1.2319730754825813e-15	5.704814926538086e-17
57988.37500000058	1.6899065813083385e-15	7.507189049216138e-17	2.2546440432446748e-15	4.2626019427904406e-16	1.6432213427817281e-15	3.711207424186817e-16	5.135494925319021e-16	2.438126924537727e-17	1.2350941313279367e-15	5.717074934375064e-17
57988.425000000585	1.7020411234464165e-15	7.53423900973105e-17	2.2594282073838004e-15	4.241311034090384e-16	1.6497288338775001e-15	3.6831063108603393e-16	5.148369548676805e-16	2.4426519813933404e-17	1.238200015597589e-15	5.729122051139061e-17
57988.47500000059	1.7141628272212271e-15	7.561565736113778e-17	2.2642222087477767e-15	4.220009282313274e-16	1.6562615867974465e-15	3.6549757093258053e-16	5.161189775625801e-16	2.4470954038673163e-17	1.2412909032106802e-15	5.740960245164815e-17
