MJD	nickel2_B	nickel2_B_err	nickel2_I	nickel2_I_err	nickel2_R	nickel2_R_err	nickel2_V	nickel2_V_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56083.255000016725	1.1270188039486006e-15	3.518272701567759e-17	1.1157408123593825e-16	1.51021128038476e-17	1.495530406143682e-16	2.166589119290061e-17	7.886530327883546e-16	3.852853384203912e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.30500001673	1.1259496949632834e-15	3.515600803337133e-17	1.1144225531151243e-16	1.50932697638305e-17	1.4942289055847617e-16	2.1640467635014158e-17	7.880824707360904e-16	3.855444487859038e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.35500001673	1.1248835426253954e-15	3.51280392019293e-17	1.1131062422696223e-16	1.508461799779545e-17	1.4929325095236065e-16	2.1615231950172995e-17	7.875133290984043e-16	3.8578109647839504e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.40500001673	1.12382032538119e-15	3.509878664466391e-17	1.1117918455081505e-16	1.5076155907574157e-17	1.491641197545199e-16	2.159018124274207e-17	7.869455901402813e-16	3.85995112860516e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.45500001674	1.1227600217069876e-15	3.5068217683981606e-17	1.1104793285336729e-16	1.506788191215791e-17	1.490354949234522e-16	2.156531285065881e-17	7.863792361068858e-16	3.8618634409412386e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.50500001674	1.1217026100318609e-15	3.503630091116499e-17	1.1091686570378959e-16	1.5059794449478233e-17	1.489073744177998e-16	2.1540624341721613e-17	7.858142492116704e-16	3.8635465079928694e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.55500001674	1.120648068789177e-15	3.500300607130344e-17	1.1078597967157426e-16	1.505189197818825e-17	1.487797561939e-16	2.1516113503456953e-17	7.852506117592599e-16	3.8649990884412063e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.605000016745	1.1195963764552562e-15	3.496830423805537e-17	1.1065527132677646e-16	1.5044172975191688e-17	1.4865263821817448e-16	2.1491778380665363e-17	7.846883059353587e-16	3.8662200819046157e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.65500001675	1.1185475114763523e-15	3.4932167608835447e-17	1.1052473723856687e-16	1.5036635937532132e-17	1.4852601844220651e-16	2.1467617223903528e-17	7.841273140564838e-16	3.867208530110967e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.70500001675	1.117501452260061e-15	3.4894569662586005e-17	1.1039437397627695e-16	1.5029279384046467e-17	1.483998948270874e-16	2.1443628548258222e-17	7.835676182805913e-16	3.867963624473679e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.755000016754	1.116458177304179e-15	3.485548508265874e-17	1.1026417810988148e-16	1.502210185382364e-17	1.4827426533434074e-16	2.1419811077430808e-17	7.830092009281624e-16	3.8684846914571164e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.80500001676	1.1154176650334837e-15	3.481488978446856e-17	1.101341462084707e-16	1.5015101908086252e-17	1.481491279205919e-16	2.1396163802600457e-17	7.824520442364335e-16	3.868771201806977e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.85500001676	1.1143798939028187e-15	3.4772760830005275e-17	1.1000427484242139e-16	1.5008278129467093e-17	1.4802448054376293e-16	2.137268593915278e-17	7.81896130399037e-16	3.86882276036394e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.90500001676	1.1133448423541422e-15	3.472907659789092e-17	1.098745605805022e-16	1.5001629121633882e-17	1.479003211655214e-16	2.1349376938672405e-17	7.813414417245618e-16	3.8686391148457284e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56083.955000016766	1.1123124888337077e-15	3.468381652587283e-17	1.097449999930899e-16	1.4995153512819047e-17	1.4777664774350117e-16	2.132623650098663e-17	7.807879604304245e-16	3.8682201459140226e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.00500001677	1.1112828118135402e-15	3.463696136901265e-17	1.0961558964919434e-16	1.4988849950935124e-17	1.4765345823605644e-16	2.1303264561622288e-17	7.802356687538616e-16	3.8675658629454664e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.05500001677	1.1102557897012357e-15	3.458849301163069e-17	1.0948632611854906e-16	1.4982717108517807e-17	1.4753075060471074e-16	2.1280461308104602e-17	7.796845489598578e-16	3.866676422957348e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.105000016774	1.1092314009902958e-15	3.4538394544559583e-17	1.093572059711288e-16	1.4976753680912413e-17	1.474085228052251e-16	2.1257827138366112e-17	7.791345833054698e-16	3.865552100100226e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.15500001678	1.1082096241054972e-15	3.448665026107902e-17	1.0922822577626505e-16	1.4970958385163017e-17	1.4728677280013154e-16	2.1235362712349964e-17	7.785857539882941e-16	3.864193304123179e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.20500001678	1.1071904374930936e-15	3.443324556614387e-17	1.0909938210385214e-16	1.4965329962931712e-17	1.4716549854375047e-16	2.1213068922159438e-17	7.780380433367396e-16	3.8626005759277755e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.25500001678	1.1061738196036336e-15	3.437816711142162e-17	1.0897067152273912e-16	1.4959867178192464e-17	1.4704469800034263e-16	2.1190946895370463e-17	7.774914335047985e-16	3.860774576240082e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.305000016786	1.105159748891961e-15	3.4321402590722125e-17	1.088420906037852e-16	1.4954568818361233e-17	1.4692436912696562e-16	2.1168997987556687e-17	7.769459068050238e-16	3.8587160939534277e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.35500001679	1.104148203791444e-15	3.4262940987488367e-17	1.0871363591583945e-16	1.4949433693521625e-17	1.4680450987866017e-16	2.114722378768765e-17	7.76401445478616e-16	3.8564260434080224e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.40500001679	1.1031391627955834e-15	3.4202772362275455e-17	1.0858530402839414e-16	1.4944460637903672e-17	1.4668511822328858e-16	2.1125626118130193e-17	7.758580317390277e-16	3.8539054561701994e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.455000016795	1.1021326042904988e-15	3.414088790343837e-17	1.0845709151230853e-16	1.4939648508267856e-17	1.4656619211257819e-16	2.1104207025969394e-17	7.753156478472796e-16	3.851155485504539e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.5050000168	1.1011285067653968e-15	3.407727998382121e-17	1.0832899493578837e-16	1.4934996184423263e-17	1.4644772950862873e-16	2.1082968776410672e-17	7.747742760643923e-16	3.848177408162942e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.5550000168	1.1001268486536447e-15	3.401194205584918e-17	1.0820101086961251e-16	1.4930502569146982e-17	1.463297283695063e-16	2.1061913872113777e-17	7.742338986276024e-16	3.8449725996079536e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.6050000168	1.0991276084100866e-15	3.394486867698885e-17	1.0807313588222792e-16	1.492616658797978e-17	1.4621218665673443e-16	2.1041045014047834e-17	7.736944977781105e-16	3.8415425675348266e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.655000016806	1.098130764485271e-15	3.3876055573760646e-17	1.0794536654513711e-16	1.492198718877878e-17	1.460951023262182e-16	2.1020365134814174e-17	7.731560557650452e-16	3.837888920251591e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.70500001681	1.0971362953340422e-15	3.380549947768491e-17	1.0781769942638506e-16	1.4917963342456378e-17	1.4597847333933714e-16	2.0999877352810175e-17	7.726185548494274e-16	3.834013379335978e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.75500001681	1.096144179398358e-15	3.373319829357913e-17	1.0769013109642893e-16	1.4914094040617825e-17	1.458622976544454e-16	2.0979585021807272e-17	7.720819772764216e-16	3.829917770603881e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.805000016815	1.0951543951201767e-15	3.3659151007185704e-17	1.0756265812508268e-16	1.4910378298316246e-17	1.4574657323090561e-16	2.0959491674088712e-17	7.715463052753363e-16	3.825604031336979e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.85500001682	1.0941669209457519e-15	3.3583357606619495e-17	1.0743527708135613e-16	1.4906815151323575e-17	1.456312980290888e-16	2.0939601050405174e-17	7.710115210834081e-16	3.82107419008949e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.90500001682	1.0931817353428131e-15	3.350581921641568e-17	1.073079845357065e-16	1.490340365661318e-17	1.4551647000533227e-16	2.0919917075528568e-17	7.704776069814779e-16	3.816330380383092e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56084.955000016824	1.092198816757614e-15	3.342653793083751e-17	1.0718077705730445e-16	1.4900142891288763e-17	1.4540208712202393e-16	2.0900443865293918e-17	7.699445451869619e-16	3.811374842534119e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.00500001683	1.091218143627817e-15	3.334551702110476e-17	1.07053651216768e-16	1.4897031953655457e-17	1.452881473366536e-16	2.0881185711789086e-17	7.694123179767373e-16	3.806209890109155e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.05500001683	1.0902396942837034e-15	3.3262759926768094e-17	1.0692660363022581e-16	1.4894069875513137e-17	1.4517464851062176e-16	2.0862146732628162e-17	7.688809070092938e-16	3.800837838528255e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.10500001683	1.0892634439285851e-15	3.317825591060773e-17	1.0679963201305819e-16	1.489125373152935e-17	1.4506158627380944e-16	2.0843323292666706e-17	7.683502809966396e-16	3.795258598615836e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.155000016835	1.088289364729007e-15	3.3091979722441595e-17	1.0667273517426849e-16	1.4888578639490014e-17	1.449489540094517e-16	2.0824703983179604e-17	7.678203954862799e-16	3.78946970367521e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.20500001684	1.0873174286968838e-15	3.300390662168457e-17	1.0654591197311482e-16	1.4886039652381886e-17	1.4483674501204144e-16	2.0806277235400985e-17	7.6729120565310245e-16	3.783468651601888e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.25500001684	1.0863476078656063e-15	3.2914012876186836e-17	1.064191612679708e-16	1.488363184727436e-17	1.4472495257131752e-16	2.0788031673273643e-17	7.667626665411821e-16	3.777253060445876e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.305000016844	1.0853798742084314e-15	3.282227598962489e-17	1.0629248191648634e-16	1.4881350327931772e-17	1.4461356998292537e-16	2.076995611752525e-17	7.662347332540544e-16	3.770820645111519e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.35500001685	1.0844141997501599e-15	3.272867452188114e-17	1.061658727771959e-16	1.487919022406428e-17	1.4450259053386665e-16	2.0752039609472068e-17	7.657073608754342e-16	3.764169212545113e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.40500001685	1.0834505565241826e-15	3.263318830539487e-17	1.0603933270871428e-16	1.4877146694859107e-17	1.4439200752021895e-16	2.073427140514679e-17	7.651805044533607e-16	3.75729670579693e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.45500001685	1.082488916529528e-15	3.253579839827055e-17	1.0591286056853063e-16	1.4875214930106113e-17	1.4428181422941613e-16	2.071664100676464e-17	7.646541190913692e-16	3.750201170189125e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.505000016856	1.0815292517738157e-15	3.243648710591785e-17	1.05786455215501e-16	1.4873390152380392e-17	1.4417200395508674e-16	2.0699138143560243e-17	7.641281598969589e-16	3.74288077689651e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.55500001686	1.08057153426896e-15	3.2335238097198156e-17	1.0566011550751655e-16	1.4871667617773504e-17	1.4406256999028308e-16	2.0681752807618322e-17	7.63602581937989e-16	3.735333814373291e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.60500001686	1.0796157360483521e-15	3.2232036322236386e-17	1.055338403031117e-16	1.487004261756248e-17	1.439535056235915e-16	2.0664475244538263e-17	7.630773402704266e-16	3.727558709470738e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.655000016865	1.0786618290981347e-15	3.2126868206019966e-17	1.0540762846057967e-16	1.4868510480220012e-17	1.4384480415008115e-16	2.0647295973822383e-17	7.625523900176271e-16	3.7195540227995316e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.70500001687	1.0777097854474036e-15	3.201972147083381e-17	1.0528147883837446e-16	1.4867066572092545e-17	1.4373645885963494e-16	2.0630205794921393e-17	7.620276862395214e-16	3.7113184499709006e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.75500001687	1.0767595771037779e-15	3.1910585393403476e-17	1.0515539029382439e-16	1.4865706301169057e-17	1.4362846304444082e-16	2.061319578217769e-17	7.615031840158608e-16	3.702850824432161e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.80500001687	1.075811176074877e-15	3.179945068485116e-17	1.0502936168650919e-16	1.4864425114138692e-17	1.4352080999639857e-16	2.0596257318462996e-17	7.609788384660367e-16	3.694150134349196e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.855000016876	1.0748645544112732e-15	3.168630970461409e-17	1.0490339187367674e-16	1.4863218502038393e-17	1.4341349300639953e-16	2.0579382084574554e-17	7.60454604618268e-16	3.685215517885378e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.90500001688	1.0739196840733373e-15	3.157115622358388e-17	1.0477747971482638e-16	1.486208199942898e-17	1.4330650536735196e-16	2.0562562064064675e-17	7.59930437603838e-16	3.676046262226351e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56085.95500001688	1.0729765370987555e-15	3.145398580828344e-17	1.0465162406648233e-16	1.4861011185467372e-17	1.4319984037101153e-16	2.05457895580435e-17	7.594062924509658e-16	3.666641822610235e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.005000016885	1.0720350854994429e-15	3.1334795572842084e-17	1.0452582378862637e-16	1.4860001686995987e-17	1.4309349130841373e-16	2.0529057210015694e-17	7.588821243266109e-16	3.6570018078445366e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.05500001689	1.0710953012873138e-15	3.121358442450009e-17	1.0440007773802393e-16	1.4859049177311656e-17	1.429874514717464e-16	2.051235796850217e-17	7.583578882471001e-16	3.6471260079401875e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.10500001689	1.0701571564742826e-15	3.109035299022459e-17	1.0427438477473721e-16	1.48581493785067e-17	1.428817141540619e-16	2.0495685128492676e-17	7.578335393159689e-16	3.6370143696562105e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.15500001689	1.0692206230894449e-15	3.0965103666131385e-17	1.0414874375553165e-16	1.4857298064154547e-17	1.4277627264351436e-16	2.0479032341870518e-17	7.573090326090043e-16	3.626667031351188e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.2050000169	1.0682856731318299e-15	3.0837840803436663e-17	1.040231535393437e-16	1.4856491057076864e-17	1.4267112023603734e-16	2.0462393588829533e-17	7.567843232337056e-16	3.6160843093284175e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.2550000169	1.0673522785961706e-15	3.070857060152021e-17	1.0389761298486863e-16	1.4855724233316334e-17	1.4256625022108155e-16	2.0445763220556678e-17	7.562593662420759e-16	3.605266699098493e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.3050000169	1.0664204115373345e-15	3.0577301238569635e-17	1.0377212094967597e-16	1.4854993521909576e-17	1.4246165589155524e-16	2.042913594401955e-17	7.557341167416145e-16	3.5942148986208066e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.355000016905	1.0654900439371692e-15	3.044404291897071e-17	1.0364667629270215e-16	1.4854294905244706e-17	1.423573305392141e-16	2.0412506827902582e-17	7.552085298001804e-16	3.5829297922267935e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.40500001691	1.0645611478290657e-15	3.0308807923895515e-17	1.0352127787095389e-16	1.4853624422756214e-17	1.4225326745437327e-16	2.0395871320865585e-17	7.54682560501489e-16	3.571412468443811e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.45500001691	1.0636336952120527e-15	3.017161066523166e-17	1.0339592454449333e-16	1.485297816826671e-17	1.4214945993282223e-16	2.0379225239648537e-17	7.541561639530395e-16	3.5596642247017555e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.505000016914	1.0627076581023402e-15	3.003246779049335e-17	1.0327061517113124e-16	1.4852352292820298e-17	1.4204590126156261e-16	2.0362564795212153e-17	7.536292951909788e-16	3.547686565483036e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.55500001692	1.061783008507547e-15	2.989139813896628e-17	1.0314534860827635e-16	1.4851743006069137e-17	1.4194258473479926e-16	2.03458865651672e-17	7.531019093465905e-16	3.535481209795952e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.60500001692	1.0608597184524741e-15	2.974842302896859e-17	1.0302012371510634e-16	1.4851146576333055e-17	1.4183950364544035e-16	2.0329187537904354e-17	7.525739614798054e-16	3.523050106663635e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.65500001692	1.0599377599490357e-15	2.9603566030916275e-17	1.0289493934975357e-16	1.4850559329451946e-17	1.4173665128250447e-16	2.0312465080550236e-17	7.52045406682267e-16	3.510395414234395e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.705000016926	1.0590171050134415e-15	2.945685328998517e-17	1.027697943707525e-16	1.484997765468879e-17	1.4163402094149293e-16	2.029571696635666e-17	7.515162000218343e-16	3.4975195419324505e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.75500001693	1.0580977256619018e-15	2.9308313498252974e-17	1.0264468763599428e-16	1.4849398000092643e-17	1.4153160591156835e-16	2.0278941361720003e-17	7.509862965861866e-16	3.484425126342585e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.80500001693	1.0571795938848546e-15	2.915797795514122e-17	1.0251961800409374e-16	1.4848816875750827e-17	1.4142939948578304e-16	2.026213684692746e-17	7.50455651482823e-16	3.471115052646845e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.855000016934	1.0562626817113953e-15	2.900588073020088e-17	1.0239458433286164e-16	1.4848230855716785e-17	1.4132739495502832e-16	2.0245302411089417e-17	7.499242197677107e-16	3.457592454115638e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.90500001694	1.0553469611663246e-15	2.885205867387675e-17	1.0226958548115403e-16	1.4847636575022976e-17	1.4122558561365306e-16	2.022843744705454e-17	7.493919565523131e-16	3.443860715713092e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56086.95500001694	1.0544324042357853e-15	2.869655150804924e-17	1.0214462030766616e-16	1.4847030733867555e-17	1.4112396475081988e-16	2.0211541762114253e-17	7.48858816868813e-16	3.429923489795694e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.00500001694	1.0535189829703494e-15	2.853940199376339e-17	1.0201968767045e-16	1.484641009652811e-17	1.410225256604454e-16	2.0194615581990338e-17	7.483247558564219e-16	3.415784698960381e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.055000016946	1.0526066693604552e-15	2.838065600044774e-17	1.0189478642723591e-16	1.484577149122638e-17	1.409212616324126e-16	2.0177659565030138e-17	7.47789728571107e-16	3.401448526466323e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.10500001695	1.0516954354180171e-15	2.822036254013753e-17	1.0176991543671912e-16	1.4845111812979866e-17	1.4082016595934155e-16	2.016067475988986e-17	7.472536901045113e-16	3.386919461599162e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.15500001695	1.0507852531678358e-15	2.8058573951583277e-17	1.0164507355775568e-16	1.4844428022617652e-17	1.4071923193558108e-16	2.01436626638333e-17	7.467165955324221e-16	3.3722022567373493e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.205000016955	1.0498760946046443e-15	2.7895346012981133e-17	1.0152025964751311e-16	1.4843717146988317e-17	1.4061845284971758e-16	2.012662519063217e-17	7.461783999226985e-16	3.357301980768537e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.25500001696	1.0489679317704247e-15	2.7730737951769885e-17	1.0139547256557111e-16	1.48429762792831e-17	1.405178219956677e-16	2.010956467802638e-17	7.456390583828398e-16	3.342223990100639e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.30500001696	1.0480607366599099e-15	2.756481266899928e-17	1.0127071116949922e-16	1.484220258234868e-17	1.4041733266432282e-16	2.0092483887278108e-17	7.450985260044892e-16	3.326973963156091e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.35500001696	1.0471544812807193e-15	2.7397636903746497e-17	1.011459743180731e-16	1.4841393283854742e-17	1.4031697814887925e-16	2.007538602205092e-17	7.445567578515418e-16	3.3115578903188816e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.40500001697	1.0462491376619488e-15	2.722928117776706e-17	1.010212608691839e-16	1.4840545682354396e-17	1.4021675174109272e-16	2.0058274698469002e-17	7.440137089878927e-16	3.295982085859086e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.45500001697	1.0453446778241032e-15	2.7059820137232466e-17	1.0089656968152686e-16	1.483965714340399e-17	1.4011664673099025e-16	2.004115396853739e-17	7.434693345527535e-16	3.280253197853057e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.50500001697	1.0444410737533257e-15	2.688933254258949e-17	1.0077189961371682e-16	1.4838725103224748e-17	1.4001665641292065e-16	2.002402831860828e-17	7.429235895822709e-16	3.264378225944812e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.555000016975	1.0435382975001882e-15	2.6717901377013464e-17	1.0064724952348412e-16	1.4837747064818247e-17	1.399167740782075e-16	2.0006902651865487e-17	7.423764291760163e-16	3.248364499004143e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.60500001698	1.0426363210336525e-15	2.654561423960063e-17	1.0052261826976523e-16	1.483672060282323e-17	1.3981699301846243e-16	1.998978231180481e-17	7.41827808413741e-16	3.2322197248562585e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.65500001698	1.0417351163999955e-15	2.6372563158638537e-17	1.003980047102101e-16	1.48356433621444e-17	1.397173065254412e-16	1.9972673066976295e-17	7.412776823831241e-16	3.215951957616557e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.705000016984	1.0408346556068363e-15	2.619884495313692e-17	1.0027340770343355e-16	1.4834513056340622e-17	1.3961770789089952e-16	1.9955581116213682e-17	7.407260061559886e-16	3.1995696501191105e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.75500001699	1.0399349106660897e-15	2.6024561406459538e-17	1.0014882610829163e-16	1.48333274702057e-17	1.3951819040889811e-16	1.993851308471342e-17	7.40172734823978e-16	3.183081609583635e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.80500001699	1.0390358535982606e-15	2.584981928563777e-17	1.0002425878283634e-16	1.4832084458995758e-17	1.3941874736917583e-16	1.9921476013194416e-17	7.396178234866634e-16	3.166497043090042e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.85500001699	1.0381374563980826e-15	2.567473051318776e-17	9.98997045847176e-17	1.4830781949454415e-17	1.3931937206521717e-16	1.9904477384803306e-17	7.390612271762277e-16	3.149825576993493e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.905000016995	1.0372396911032418e-15	2.549941252290713e-17	9.977516237319352e-17	1.4829417938562652e-17	1.392200577863288e-16	1.9887525084424027e-17	7.385029010279185e-16	3.133077216550163e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56087.955000017	1.0363425297041763e-15	2.5323988232073638e-17	9.965063100655728e-17	1.4827990495165957e-17	1.3912079782714768e-16	1.98706274392722e-17	7.379428000937388e-16	3.1162624002571894e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56088.005000017	1.035445944242868e-15	2.5148586114610402e-17	9.952610934261966e-17	1.4826497759326687e-17	1.3902158548072612e-16	1.9853793173447282e-17	7.373808794851518e-16	3.099391983480225e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56088.055000017004	1.0345499067097547e-15	2.4973340696529308e-17	9.94015962401563e-17	1.4824937943476485e-17	1.389224140350742e-16	1.9837031435820014e-17	7.368170942501966e-16	3.082477258095724e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
