MJD	CfA34SH_B	CfA34SH_B_err	CfA34SH_I	CfA34SH_I_err	CfA34SH_R	CfA34SH_R_err	CfA34SH_V	CfA34SH_V_err
52944.16925781312	2.8019693362154475e-15	4.8247943870622406e-17	8.067133741248142e-16	1.3424298281540491e-17	nan	nan	2.4468737310659502e-15	3.390846056015557e-17
52944.21925781312	2.7957939290106317e-15	4.894371661233249e-17	8.066981747192595e-16	1.3620726460516962e-17	1.3203724694042179e-15	5.458862190049066e-17	2.446274856202104e-15	3.4485549930209174e-17
52944.269257813125	2.789609456804831e-15	4.96627928051964e-17	8.066770224903596e-16	1.3820155007510263e-17	1.318405868726492e-15	5.445147392064697e-17	2.445633290825018e-15	3.5082037783559835e-17
52944.31925781313	2.7834160005979515e-15	5.040377137371364e-17	8.066499425287077e-16	1.40224642944383e-17	1.316437180417082e-15	5.431765925134889e-17	2.4449492200490993e-15	3.569723377996907e-17
52944.36925781313	2.777213642929315e-15	5.1165255360965166e-17	8.066169530291736e-16	1.4227528643121883e-17	1.3144664206206303e-15	5.418715442295889e-17	2.4442228488445215e-15	3.633039117103705e-17
52944.41925781313	2.771002466325446e-15	5.1945903968438946e-17	8.065780721651447e-16	1.443522697142618e-17	1.3124936054813165e-15	5.4059935358757765e-17	2.443454381836834e-15	3.698077017520201e-17
52944.469257813136	2.7647825533007513e-15	5.27444335956446e-17	8.065333180884588e-16	1.4645442704267645e-17	1.3105187511417814e-15	5.393597738280297e-17	2.442644023308722e-15	3.7647641109065665e-17
52944.51925781314	2.75855398635665e-15	5.355961816011354e-17	8.064827089296886e-16	1.485806367044807e-17	1.3085418737434341e-15	5.381525522828533e-17	2.4417919772012412e-15	3.8330286994098185e-17
52944.56925781314	2.7523168479823367e-15	5.4390288816989635e-17	8.064262627979685e-16	1.5072981988335042e-17	1.3065629894276835e-15	5.369774304682694e-17	2.440898447115499e-15	3.9028005683091074e-17
52944.619257813145	2.746071220654889e-15	5.5235333181846285e-17	8.063639977811971e-16	1.529009394286169e-17	1.3045821143339375e-15	5.358341441795426e-17	2.439963636314042e-15	3.974011155354654e-17
52944.66925781315	2.7398171868392463e-15	5.609369415760167e-17	8.062959319460226e-16	1.550929985622443e-17	1.3025992646019122e-15	5.3472242359031844e-17	2.438987747722551e-15	4.046593681486529e-17
52944.71925781315	2.7335548289878693e-15	5.696436844691909e-17	8.062220833379604e-16	1.5730503954112383e-17	1.3006144563696296e-15	5.336419933600789e-17	2.437970983931098e-15	4.1204832475052343e-17
52944.769257813154	2.727284229541952e-15	5.78464048260879e-17	8.061424699814192e-16	1.5953614229186678e-17	1.2986277057743425e-15	5.32592572743641e-17	2.43691354719594e-15	4.19561690111381e-17
52944.81925781316	2.721005470930124e-15	5.873890224488329e-17	8.060571098797864e-16	1.6178542303267087e-17	1.2966390289522262e-15	5.315738757057874e-17	2.435815639440676e-15	4.271933678368874e-17
52944.86925781316	2.7147186355700253e-15	5.964100780498703e-17	8.059660210154101e-16	1.640520328931733e-17	1.2946484420388397e-15	5.305856110418594e-17	2.43467746225813e-15	4.3493746233738997e-17
52944.91925781316	2.708423805867136e-15	6.055191466446572e-17	8.058692213498021e-16	1.6633515654360682e-17	1.292655961168819e-15	5.2962748250022873e-17	2.433499216911506e-15	4.427882789609555e-17
52944.969257813165	2.702121064215584e-15	6.147085990445522e-17	8.057667288235116e-16	1.6863401084004288e-17	1.2906616024761842e-15	5.286991889106604e-17	2.432281104336117e-15	4.5074032259936197e-17
52945.01925781317	2.695810492998401e-15	6.239712238979067e-17	8.056585613563597e-16	1.70947843494058e-17	1.2886653820938772e-15	5.278004243154614e-17	2.4310233251408105e-15	4.587882950442635e-17
52945.06925781317	2.6894921745868194e-15	6.333002064756605e-17	8.055447368473868e-16	1.7327593177090715e-17	1.2866673161534552e-15	5.2693087810597783e-17	2.4297260796093877e-15	4.669270913290471e-17
52945.119257813174	2.6831661913412943e-15	6.426891078414325e-17	8.054252731749585e-16	1.756175812212089e-17	1.2846674207863213e-15	5.260902351582125e-17	2.428389567702227e-15	4.751517952718465e-17
52945.16925781318	2.676832625610993e-15	6.52131844546879e-17	8.053001881968121e-16	1.779721244492602e-17	1.2826657121231083e-15	5.252781759787699e-17	2.4270139890576485e-15	4.8345767440031765e-17
52945.21925781318	2.6704915597344957e-15	6.616226689674512e-17	8.051694997501069e-16	1.8033891992029678e-17	1.2806622062930645e-15	5.244943768472459e-17	2.4255995429935338e-15	4.918401744130707e-17
52945.26925781318	2.6641430760389876e-15	6.711561503701851e-17	8.050332256515033e-16	1.827173508083865e-17	1.2786569194240522e-15	5.2373850996432684e-17	2.4241464285086265e-15	5.002949133111392e-17
52945.319257813186	2.6577872568414304e-15	6.80727156754103e-17	8.048913836972006e-16	1.851068238864344e-17	1.2766498676457807e-15	5.23010243601589e-17	2.4226548442841927e-15	5.0881767531187865e-17
52945.36925781319	2.6514241844477296e-15	6.903308375132527e-17	8.047439916630144e-16	1.875067684581523e-17	1.2746410670834956e-15	5.223092422557962e-17	2.421124988685504e-15	5.1740440463721706e-17
52945.41925781319	2.645053941153652e-15	6.999626069291629e-17	8.045910673044075e-16	1.8991663533303802e-17	1.2726305338647513e-15	5.216351668013979e-17	2.419557059763169e-15	5.260511992555007e-17
52945.469257813194	2.638676609244207e-15	7.096181285045812e-17	8.044326283565818e-16	1.9233589584315515e-17	1.2706182841140233e-15	5.2098767464822454e-17	2.417951255254656e-15	5.3475430463806405e-17
52945.5192578132	2.6322922709944972e-15	7.192933001234775e-17	8.042686925345547e-16	1.9476404090227797e-17	1.2686043339559416e-15	5.203664198995594e-17	2.4163077725858723e-15	5.4351010758333684e-17
52945.5692578132	2.625901008669189e-15	7.289842400312511e-17	8.040992775331114e-16	1.9720058010594928e-17	1.2665886995151353e-15	5.197710535115178e-17	2.4146268088726268e-15	5.5231513014894873e-17
52945.6192578132	2.6195029045226795e-15	7.386872736063933e-17	8.039244010269698e-16	1.9964504087156705e-17	1.2645713969139254e-15	5.1920122345263526e-17	2.4129085609219463e-15	5.611660237229782e-17
52945.669257813206	2.613098040799949e-15	7.483989209013723e-17	8.037440806708454e-16	2.0209696761791732e-17	1.262552442274478e-15	5.18656574868216e-17	2.4111532252337177e-15	5.700595632596445e-17
52945.71925781321	2.6066864997355186e-15	7.581158849215061e-17	8.035583340993948e-16	2.045559209825377e-17	1.2605318517194218e-15	5.181367502392588e-17	2.4093609980020646e-15	5.789926416976365e-17
52945.76925781321	2.60026836355462e-15	7.678350406078664e-17	8.03367178927436e-16	2.0702147707596064e-17	1.2585096413684602e-15	5.17641389547331e-17	2.407532075116882e-15	5.879622645732329e-17
52945.819257813215	2.593843714472472e-15	7.775534244957805e-17	8.031706327498317e-16	2.094932267711337e-17	1.2564858273417584e-15	5.1717013043780305e-17	2.405666652165228e-15	5.969655448374071e-17
52945.86925781322	2.5874126346952152e-15	7.872682250130975e-17	8.029687131417057e-16	2.1197077502728193e-17	1.25446042575902e-15	5.16722608379873e-17	2.4037649244328084e-15	6.059996978814892e-17
52945.91925781322	2.580975206419086e-15	7.969767733794102e-17	8.027614376583784e-16	2.1445374024627244e-17	1.2524334527384092e-15	5.162984568328412e-17	2.4018270869055554e-15	6.150620367741276e-17
52945.96925781322	2.5745315118314323e-15	8.066765350829391e-17	8.025488238355056e-16	2.1694175366051768e-17	1.2504049243977823e-15	5.158973074075744e-17	2.399853334270875e-15	6.241499677078011e-17
52946.01925781323	2.5680816331099108e-15	8.163651018903601e-17	8.023308891890979e-16	2.194344587508125e-17	1.2483748568542254e-15	5.155187900264796e-17	2.397843860919306e-15	6.332609856537846e-17
52946.06925781323	2.5616256524235027e-15	8.26040184369556e-17	8.021076512156391e-16	2.219315106929166e-17	1.2463432662240558e-15	5.151625330867625e-17	2.3957988609457943e-15	6.423926702206082e-17
52946.11925781323	2.555163651932049e-15	8.35699604883806e-17	8.018791273919648e-16	2.2443257583174862e-17	1.2443101686229741e-15	5.1482816361872986e-17	2.393718528151392e-15	6.515426817133135e-17
52946.169257813235	2.548695713786399e-15	8.453412910370006e-17	8.016453351756043e-16	2.2693733118122906e-17	1.2422755801652965e-15	5.145153074447838e-17	2.3916030560444344e-15	6.607087573846493e-17
52946.21925781324	2.542221920129004e-15	8.54963269534895e-17	8.014062920045618e-16	2.294454639494514e-17	1.2402395169664156e-15	5.142235893382248e-17	2.3894526378422403e-15	6.698887078738852e-17
52946.26925781324	2.535742353093218e-15	8.645636604411507e-17	8.011620152975734e-16	2.319566710874778e-17	1.2382019951394157e-15	5.139526331768573e-17	2.3872674664723528e-15	6.790804138257257e-17
52946.319257813244	2.529257094804188e-15	8.741406717986438e-17	8.009125224540616e-16	2.344706588603362e-17	1.236163030796611e-15	5.137020620982745e-17	2.3850477345741417e-15	6.882818226818121e-17
52946.36925781325	2.5227662273783664e-15	8.836925945958221e-17	8.006578308541864e-16	2.369871424398035e-17	1.2341226400509322e-15	5.1347149865278625e-17	2.38279363450016e-15	6.974909456386496e-17
52946.41925781325	2.516269832923874e-15	8.932177980505087e-17	8.003979578589763e-16	2.3950584551739706e-17	1.2320808390133077e-15	5.1326056495122104e-17	2.380505358317668e-15	7.067058547618243e-17
52946.46925781325	2.5097679935408796e-15	9.027147251993045e-17	8.001329208103235e-16	2.4202649993643665e-17	1.2300376437952822e-15	5.130688828151439e-17	2.3781830978100347e-15	7.159246802531715e-17
52946.519257813256	2.5032607913213253e-15	9.12181888761332e-17	7.998627370310916e-16	2.4454884534284268e-17	1.2279930705063993e-15	5.128960739218263e-17	2.3758270444781034e-15	7.251456078598197e-17
52946.56925781326	2.4967483083489687e-15	9.216178672661158e-17	7.995874238250987e-16	2.4707262885292508e-17	1.2259471352565102e-15	5.1274175994597665e-17	2.3734373895418294e-15	7.343668764201988e-17
52946.61925781326	2.4902306266997232e-15	9.31021301422673e-17	7.993069984772315e-16	2.4959760473794466e-17	1.2238998541542349e-15	5.1260556270390703e-17	2.3710143239414893e-15	7.43586775539483e-17
52946.669257813264	2.4837078284419353e-15	9.403908907212407e-17	7.990214782535218e-16	2.5212353412400688e-17	1.221851243308039e-15	5.1248710428764063e-17	2.368558038339329e-15	7.528036433872862e-17
52946.71925781327	2.477179995636254e-15	9.497253902422747e-17	7.98730880401149e-16	2.5465018470720114e-17	1.2198013188259269e-15	5.123860072016367e-17	2.366068723120859e-15	7.62015864612391e-17
52946.76925781327	2.4706472103352092e-15	9.590236076669793e-17	7.984352221485288e-16	2.5717733048212002e-17	1.2177500968146707e-15	5.1230189449624404e-17	2.3635465683962956e-15	7.712218683667441e-17
52946.81925781327	2.4641095545847194e-15	9.6828440047079e-17	7.981345207053306e-16	2.5970475148446157e-17	1.2156975933802736e-15	5.1223438989501314e-17	2.3609917640020533e-15	7.804201264336227e-17
52946.869257813276	2.457567110422815e-15	9.775066732920998e-17	7.978287932626149e-16	2.6223223354559824e-17	1.2136438246296618e-15	5.121831179227785e-17	2.3584044995022215e-15	7.896091514542346e-17
52946.91925781328	2.451019959880449e-15	9.866893754600398e-17	7.975180569928286e-16	2.6475956805936496e-17	1.2115888066662214e-15	5.121477040274485e-17	2.3557849641897965e-15	7.987874952474972e-17
52946.96925781328	2.4444681849811758e-15	9.958314986724523e-17	7.972023290498421e-16	2.6728655176018084e-17	1.2095325555967246e-15	5.1212777470131806e-17	2.35313334708845e-15	8.079537472174476e-17
52947.019257813285	2.4379118677420445e-15	1.004932074817275e-16	7.968816265690964e-16	2.6981298651185058e-17	1.2074750875242495e-15	5.121229575960481e-17	2.3504498369534703e-15	8.171065328428053e-17
52947.06925781329	2.4313510901727496e-15	1.0139901739227848e-16	7.965559666675415e-16	2.72338679106541e-17	1.2054164185514124e-15	5.121328816380183e-17	2.3477346222736844e-15	8.262445122461921e-17
52947.11925781329	2.4247859342763945e-15	1.0230049022318027e-16	7.962253664438275e-16	2.748634410731986e-17	1.2033565647825226e-15	5.121571771379699e-17	2.344987891272628e-15	8.353663788356801e-17
52947.16925781329	2.4182164820492176e-15	1.0319754003877953e-16	7.958898429781927e-16	2.7738708849550838e-17	1.2012955423188107e-15	5.1219547589641856e-17	2.3422098319098487e-15	8.44470858016955e-17
52947.219257813296	2.4116428154811e-15	1.0409008417328955e-16	7.955494133327424e-16	2.7990944183796235e-17	1.1992333672627392e-15	5.1224741130957475e-17	2.3394006318826844e-15	8.535567059712482e-17
52947.2692578133	2.4050650165553753e-15	1.0497804307031137e-16	7.952040945512435e-16	2.824303257806928e-17	1.1971700557150767e-15	5.1231261846669333e-17	2.336560478627389e-15	8.626227084944998e-17
52947.3192578133	2.398483167248745e-15	1.0586134013163021e-16	7.948539036594359e-16	2.8494956906158295e-17	1.1951056237768998e-15	5.1239073424940923e-17	2.333689559320607e-15	8.716676798960802e-17
52947.369257813305	2.3918973495321283e-15	1.0673990157492133e-16	7.944988576648886e-16	2.874670043259456e-17	1.1930400875483618e-15	5.124813974224e-17	2.3307880608809112e-15	8.806904619518677e-17
52947.41925781331	2.38530764536979e-15	1.0761365629972985e-16	7.941389735571959e-16	2.899824679833042e-17	1.1909734631291541e-15	5.1258424872427744e-17	2.327856169969997e-15	8.896899229104465e-17
52947.46925781331	2.378714136720341e-15	1.0848253576103147e-16	7.937742683079399e-16	2.924958000704916e-17	1.1889057666175824e-15	5.1269893095433974e-17	2.324894072994392e-15	8.986649565469985e-17
52947.519257813314	2.372116905536227e-15	1.0934647384989215e-16	7.934047588708017e-16	2.9500684412138516e-17	1.18683701411303e-15	5.1282508905495654e-17	2.3219019561065736e-15	9.076144812655503e-17
52947.56925781332	2.3655160337643454e-15	1.1020540678101994e-16	7.930304621816025e-16	2.975154470423481e-17	1.1847672217131868e-15	5.129623701903981e-17	2.3188800052065876e-15	9.165374392435112e-17
52947.61925781332	2.358911603345449e-15	1.1105927298680442e-16	7.926513951583301e-16	3.0002145899320546e-17	1.1826964055160512e-15	5.131104238246669e-17	2.315828405943369e-15	9.254327956183238e-17
52947.66925781332	2.3523036962151263e-15	1.119080130165065e-16	7.922675747012858e-16	3.025247332740675e-17	1.1806245816179273e-15	5.1326890179272215e-17	2.312747343716069e-15	9.342995377132421e-17
52947.719257813325	2.345692394303098e-15	1.1275156944206084e-16	7.918790176930045e-16	3.050251262167865e-17	1.1785517661161976e-15	5.134374583706028e-17	2.3096370036757368e-15	9.431366742997403e-17
52947.76925781333	2.339077779533982e-15	1.1358988676827196e-16	7.914857409984173e-16	3.075224970813134e-17	1.1764779751071665e-15	5.136157503408328e-17	2.306497570726374e-15	9.519432348951889e-17
52947.81925781333	2.332459933827083e-15	1.1442291134832428e-16	7.910877614648857e-16	3.1001670795696835e-17	1.1744032246852914e-15	5.138034370577454e-17	2.3033292295265983e-15	9.607182690933595e-17
52947.869257813334	2.325838939096348e-15	1.1525059130358749e-16	7.906850959222578e-16	3.125076236675337e-17	1.172327530946723e-15	5.1400018050388676e-17	2.3001321644909182e-15	9.69460845926065e-17
52947.91925781334	2.319214877250728e-15	1.1607287644808628e-16	7.902777611828682e-16	3.149951116810327e-17	1.1702509099859181e-15	5.142056453479337e-17	2.296906559791157e-15	9.781700532545127e-17
52947.96925781334	2.3125878301943698e-15	1.168897182165403e-16	7.898657740416645e-16	3.1747904202306194e-17	1.1681733778971808e-15	5.144194989998051e-17	2.2936525993578724e-15	9.868449971882469e-17
52948.01925781334	2.3059578798264886e-15	1.1770106959680999e-16	7.894491512762478e-16	3.199592871939884e-17	1.1660949507735825e-15	5.146414116581129e-17	2.2903704668817753e-15	9.95484801530814e-17
52948.069257813346	2.2993251080415167e-15	1.185068850653433e-16	7.890279096469233e-16	3.2243572208979486e-17	1.1640156447098884e-15	5.1487105635943106e-17	2.2870603458150697e-15	1.0040886072504516e-16
52948.11925781335	2.2926895967293147e-15	1.1930712052627974e-16	7.886020658967323e-16	3.249082239261197e-17	1.161935475798093e-15	5.151081090220702e-17	2.2837224193728788e-15	1.0126555719741415e-16
52948.16925781335	2.2860514277751743e-15	1.201017332538503e-16	7.881716367515429e-16	3.2737667216556746e-17	1.159854460131268e-15	5.153522484871126e-17	2.280356870534631e-15	1.0211848695043067e-16
52948.219257813354	2.279410683060155e-15	1.208906818373561e-16	7.877366389200827e-16	3.2984094844828284e-17	1.1577726138010996e-15	5.156031565582663e-17	2.276963882045414e-15	1.0296756893566553e-16
52948.26925781336	2.2727674444607052e-15	1.216739261293212e-16	7.87297089094015e-16	3.3230093652511295e-17	1.1556899528995822e-15	5.158605180364908e-17	2.273543636417498e-15	1.038127236318406e-16
52948.31925781336	2.2661217938494455e-15	1.224514271961541e-16	7.868530039479623e-16	3.3475652219367766e-17	1.1536064935179405e-15	5.161240207542772e-17	2.270096315931552e-15	1.0465387300251065e-16
52948.36925781336	2.2594738130945535e-15	1.232231472713167e-16	7.864044001396148e-16	3.372075932372437e-17	1.151522251746783e-15	5.1639335560459526e-17	2.2666221026381703e-15	1.0549094045560425e-16
52948.419257813366	2.25282358406053e-15	1.2398904971077753e-16	7.859512943097394e-16	3.396540393657641e-17	1.1494372436770265e-15	5.166682165700961e-17	2.2631211783592133e-15	1.0632385080467692e-16
52948.46925781337	2.2461711886077936e-15	1.2474909895084132e-16	7.854937030822323e-16	3.4209575215961805e-17	1.1473514853983563e-15	5.169483007482193e-17	2.25959372468904e-15	1.0715253023176862e-16
52948.51925781337	2.2395167085932768e-15	1.2550326046781192e-16	7.850316430642102e-16	3.445326250154439e-17	1.1452649930012271e-15	5.1723330837416444e-17	2.2560399229962407e-15	1.079769062518094e-16
52948.569257813375	2.23286022587e-15	1.262515007399636e-16	7.845651308460868e-16	3.4696455309424514e-17	1.1431777825745542e-15	5.175229428413237e-17	2.2524599544247456e-15	1.0879690767851634e-16
52948.61925781338	2.2262018222876046e-15	1.2699378721114956e-16	7.840941830014781e-16	3.493914332714891e-17	1.1410898702069456e-15	5.178169107190872e-17	2.248853999895147e-15	1.0961246459172878e-16
52948.66925781338	2.219541579692181e-15	1.2773008825612521e-16	7.8361881608751735e-16	3.518131640893094e-17	1.139001271988394e-15	5.18114921769426e-17	2.24522224010634e-15	1.1042350830594836e-16
52948.71925781338	2.212879579926695e-15	1.284603731478151e-16	7.831390466446347e-16	3.542296457103299e-17	1.1369120040056598e-15	5.184166889606692e-17	2.2415648555368064e-15	1.1122997134026708e-16
52948.76925781339	2.206215904830604e-15	1.2918461202573746e-16	7.826548911968267e-16	3.566407798736029e-17	1.1348220823478122e-15	5.187219284796457e-17	2.2378820264458334e-15	1.1203178738944345e-16
52948.81925781339	2.1995506362406675e-15	1.2990277586657272e-16	7.82166366251581e-16	3.590464698521113e-17	1.1327315231023814e-15	5.190303597402174e-17	2.234173932875095e-15	1.128288912961038e-16
52948.86925781339	2.1928838559903056e-15	1.306148364551952e-16	7.816734883000013e-16	3.614466204116833e-17	1.1306403423562817e-15	5.19341705391571e-17	2.2304407546498983e-15	1.136212190240753e-16
52948.919257813395	2.1862156459101753e-15	1.3132076635794469e-16	7.811762738168115e-16	3.63841137772058e-17	1.128548556196581e-15	5.1965569132421586e-17	2.2266826713806577e-15	1.1440870763273142e-16
52948.9692578134	2.1795460878281283e-15	1.3202053889663285e-16	7.806747392604547e-16	3.6622992956873244e-17	1.1264561807106555e-15	5.199720466739891e-17	2.222899862464144e-15	1.1519129525231363e-16
52949.0192578134	2.1728752635694642e-15	1.3271412812401554e-16	7.801689010731552e-16	3.6861290481675534e-17	1.124363231983726e-15	5.2029050382460816e-17	2.2190925070850413e-15	1.1596892106022754e-16
