MJD	lascumbres_B	lascumbres_B_err	lascumbres_I	lascumbres_I_err	lascumbres_R	lascumbres_R_err	lascumbres_U	lascumbres_U_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56570.31000000347	1.886077835973536e-15	7.686712583057949e-16	8.686004748719904e-16	1.1069473454093106e-16	2.2043600090413393e-15	2.549272124131791e-16	nan	nan	3.249779684602693e-15	4.1590194815393996e-16	2.0559216403759973e-15	5.829111451630665e-16	1.8913809368582236e-15	2.7668855051967763e-16	2.961285126116258e-15	5.026057293724141e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.36000000347	1.882729097940366e-15	7.597539162092433e-16	8.669450766034429e-16	1.0929156593460795e-16	2.198846477170062e-15	2.521376813102643e-16	nan	nan	3.2424904907109757e-15	4.115703541987313e-16	2.0540818748115294e-15	5.754891674970898e-16	1.8898919783331374e-15	2.7329274172023944e-16	2.95717932281499e-15	4.964458335549321e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.410000003474	1.8793866291233947e-15	7.504136711432729e-16	8.652946447268317e-16	1.0786353045282843e-16	2.1933547967477714e-15	2.492344550843052e-16	nan	nan	3.2352044922940775e-15	4.070831489463372e-16	2.0522298826020583e-15	5.678854895796513e-16	1.8884012797357074e-15	2.6982338089823923e-16	2.9530763009999638e-15	4.901528502397645e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.46000000348	1.8760511219569533e-15	7.406524467731455e-16	8.636489073413918e-16	1.0641138147200456e-16	2.1878854903849493e-15	2.4621877647825484e-16	nan	nan	3.2279226734622503e-15	4.024429143775069e-16	2.0503656456627933e-15	5.601017110556925e-16	1.8869078799768987e-15	2.6628145886322983e-16	2.9489757064834873e-15	4.83728600072108e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.51000000348	1.87272326885359e-15	7.3047234391981e-16	8.620075925468593e-16	1.049359206363933e-16	2.182439080894618e-15	2.430920000507028e-16	nan	nan	3.220646018281549e-15	3.9765244550493696e-16	2.0484891456327107e-15	5.521395105319942e-16	1.885410817737325e-15	2.6266802137202184e-16	2.944877184895666e-15	4.77175004675082e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.56000000348	1.8694037622198413e-15	7.198756468671892e-16	8.603704284375384e-16	1.0343800168603628e-16	2.177016091299491e-15	2.398556003570948e-16	nan	nan	3.213375510781406e-15	3.9271476629669594e-16	2.0466003638748415e-15	5.440006496059173e-16	1.883909131447871e-15	2.589841728725323e-16	2.940780381679548e-15	4.704940935202499e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.610000003486	1.8660932944647643e-15	7.088648306455692e-16	8.587371430967334e-16	1.0191853468744213e-16	2.1716170448392303e-15	2.365111812440146e-16	nan	nan	3.206112134966762e-15	3.876331475037338e-16	2.044699281475452e-15	5.356869773882583e-16	1.882401859271572e-15	2.5523108067933167e-16	2.936684942083685e-15	4.636880115885964e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.66000000349	1.8627925580146757e-15	6.974425694521921e-16	8.571074645910044e-16	1.0037849071239322e-16	2.1662424649779736e-15	2.330604864249735e-16	nan	nan	3.1988568748292115e-15	3.824111266343873e-16	2.0427858792460467e-15	5.272004355932875e-16	1.880888039085169e-15	2.514099796393673e-16	2.932590511157923e-15	4.567590279273535e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.71000000349	1.8595022453253668e-15	6.856117464172183e-16	8.554811209645742e-16	9.881890701505441e-17	2.1608928754112405e-15	2.29505411535529e-16	nan	nan	3.1916107143565018e-15	3.7705253035909872e-16	2.0408601377204686e-15	5.185430642825091e-16	1.8793667084604892e-15	2.475221773553632e-16	2.928496733746196e-15	4.497095452273928e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.760000003494	1.856223048892835e-15	6.733754649623752e-16	8.538578402334486e-16	9.724089276269543e-17	2.1555688000737414e-15	2.258480179018977e-16	nan	nan	3.1843746375432892e-15	3.7156149966067557e-16	2.038922037156205e-15	5.097170083638564e-16	1.877836904645464e-15	2.435690600451469e-16	2.924403254481291e-15	4.425421105613419e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.8100000035	1.852955661266535e-15	6.607370620567242e-16	8.522373503799267e-16	9.564563538127634e-17	2.1502707631465938e-15	2.22090548297095e-16	nan	nan	3.1771496284018148e-15	3.6594251809380097e-16	2.0369715575351636e-15	5.00724524968746e-16	1.876297664546269e-15	2.3955209912737127e-16	2.9203097177793455e-15	4.352594274494832e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.8600000035	1.84970077506153e-15	6.477001237475355e-16	8.506193793467993e-16	9.403440758254979e-17	2.144999289064187e-15	2.1823544500997754e-16	nan	nan	3.1699366709732865e-15	3.6020044356652524e-16	2.0350086785597105e-15	4.915679918508165e-16	1.8747480247081332e-15	2.3547285863912263e-16	2.916215767832423e-15	4.278643694425623e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.9100000035	1.846459082969416e-15	6.342685034330734e-16	8.49003655031673e-16	9.240857514529798e-17	2.1397549025224506e-15	2.1428537061087712e-16	nan	nan	3.1627367493365557e-15	3.543405441068291e-16	2.0330333796576545e-15	4.822499169772864e-16	1.8731870212971245e-15	2.313330036077163e-16	2.9121210486051546e-15	4.203599954459983e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56570.960000003506	1.8432312777737706e-15	6.204463434598903e-16	8.473899052812582e-16	9.07696055291587e-17	2.134538128485195e-15	2.1024323187012067e-16	nan	nan	3.1555508476206752e-15	3.483685381436218e-16	2.031045639977956e-15	4.727729495212212e-16	1.8716136900814047e-15	2.27134309520096e-16	2.908025203826244e-15	4.127495670430726e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.01000000351	1.840018052358946e-15	6.062381007759725e-16	8.457778578857312e-16	8.911907740445593e-17	2.129349492192311e-15	2.061122073694064e-16	nan	nan	3.1483799500143223e-15	3.422906398942793e-16	2.0290454383928116e-15	4.63139892501213e-16	1.8700270664128454e-15	2.2287867305646276e-16	2.903927876984021e-15	4.0503656812174945e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.06000000351	1.8368200997222816e-15	5.916485775646518e-16	8.441672405729584e-16	8.745869118553412e-17	2.1241895191664198e-15	2.0189577944774703e-16	nan	nan	3.14122504077714e-15	3.3611361052156504e-16	2.0270327534958975e-15	4.5335371736916395e-16	1.8684261852079135e-15	2.1856812428384501e-16	2.8998287113203988e-15	3.9722472715657933e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.110000003515	1.83363811299098e-15	5.766829580341181e-16	8.425577810028529e-16	8.579028065785843e-17	2.1190587352205675e-15	1.9759777124563647e-16	nan	nan	3.1340871042488456e-15	3.2984481579922133e-16	2.025007563603471e-15	4.4341758090874075e-16	1.8668100809297764e-15	2.1420484053883881e-16	2.8957273498244022e-15	3.893180425618129e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.16000000352	1.83047278542863e-15	5.613468528648209e-16	8.409492067616808e-16	8.411582578879999e-17	2.11395766646562e-15	1.9322238975233e-16	nan	nan	3.1269671248616714e-15	3.2349229109829577e-16	2.0229698467531876e-15	4.333348448864437e-16	1.8651777875692356e-15	2.097911622684223e-16	2.8916234352272255e-15	3.8132081160031765e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.21000000352	1.8273248104514373e-15	5.45646353258975e-16	8.393412453562673e-16	8.24374668079718e-17	2.1088868393176728e-15	1.887742759354912e-16	nan	nan	3.1198660871498655e-15	3.170648145778615e-16	2.020919580705039e-15	4.231090989979127e-16	1.8635283386262567e-15	2.0532961114483005e-16	2.8875166099954075e-15	3.7323766341819815e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.26000000352	1.824194881635523e-15	5.295880971131576e-16	8.377336242084082e-16	8.07575196336911e-17	2.103846780504876e-15	1.8425856322875165e-16	nan	nan	3.112784975760445e-15	3.1057198952769534e-16	2.0188567429394744e-15	4.1274418777306984e-16	1.8618607670909185e-15	2.0082291082687707e-16	2.883406516324834e-15	3.650735968741703e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.31000000353	1.8210836927364478e-15	5.131793506261318e-16	8.36126070649077e-16	7.90784927043963e-17	2.098838017075546e-15	1.7968094588798682e-16	nan	nan	3.1057247754639128e-15	3.040243368469537e-16	2.0167813106588304e-15	4.0224424225999615e-16	1.860174105425646e-15	1.9627401080506588e-16	2.8792927961360565e-15	3.5683402395119477e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.36000000353	1.8179919376947708e-15	4.964281097155057e-16	8.345183119127866e-16	7.740310524605625e-17	2.093861076405142e-15	1.7504775899729864e-16	nan	nan	3.098686471164188e-15	2.9743339865494434e-16	2.014693260786677e-15	3.9161371750723517e-16	1.8584673855458492e-15	1.916861138465277e-16	2.8751750910669695e-15	3.485248196733502e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.41000000353	1.8149203106529846e-15	4.793432270935513e-16	8.329100751317915e-16	7.573430696420395e-17	2.0889164862032644e-15	1.7036607220532028e-16	nan	nan	3.0916710479106173e-15	2.908118539774511e-16	2.012592569966715e-15	3.808574371121345e-16	1.8567396388013684e-15	1.8706270764637554e-16	2.8710530424677816e-15	3.401523796141419e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.460000003535	1.811869505964759e-15	4.619345728811352e-16	8.313010873304771e-16	7.407529908744061e-17	2.084004774521897e-15	1.6564379960774392e-16	nan	nan	3.0846794909068046e-15	2.8417364732241373e-16	2.010479214563388e-15	3.6998064642526846e-16	1.8549898959581866e-15	1.8240760139954705e-16	2.8669262913941465e-15	3.317236862707408e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.51000000354	1.808840218206768e-15	4.442132395027361e-16	8.296910754195354e-16	7.242955660359406e-17	2.0791264697620777e-15	1.6088982853547087e-16	nan	nan	3.07771278552239e-15	2.7753413070144604e-16	2.008353170660575e-15	3.58989076414204e-16	1.853217187179181e-15	1.777249681310546e-16	2.8627944786027638e-15	3.2324638579485905e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.56000000354	1.805833142194272e-15	4.2619180566289e-16	8.280797661903406e-16	7.080085141216359e-17	2.074282100681444e-15	1.561141703412263e-16	nan	nan	3.0707719173032124e-15	2.7091021921810474e-16	2.006214414064369e-15	3.4788902072298614e-16	1.851420542006164e-15	1.730193937654636e-16	2.858657244543601e-15	3.1472887682011933e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.610000003544	1.8028489729910043e-15	4.078846800373557e-16	8.264668863092036e-16	6.919327596051395e-17	2.0694721964017542e-15	1.5132813654158878e-16	nan	nan	3.0638578719821842e-15	2.643205596652108e-16	2.0040629202988283e-15	3.366874291550323e-16	1.8495989893403317e-15	1.6829593407840653e-16	2.8545142293552454e-15	3.0618041340769176e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.66000000355	1.799888405921776e-15	3.893085537970485e-16	8.2485216231153175e-16	6.761126672832646e-17	2.0646972864159283e-15	1.465445437804703e-16	nan	nan	3.0569716354891046e-15	2.5778571054870983e-16	2.0018986646078946e-15	3.2539202171450603e-16	1.847751557424292e-15	1.6356018085300943e-16	2.8503650728583873e-15	2.976112244367556e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.71000000355	1.7969521365834672e-15	3.7048300360017693e-16	8.232353205963578e-16	6.605962666772643e-17	2.0599579005962945e-15	1.417779508910102e-16	nan	nan	3.0501141939623152e-15	2.5132833049289857e-16	1.999721621955559e-15	3.14011428526326e-16	1.8458772738229608e-15	1.5881833875721328e-16	2.8462094145502916e-15	2.890326520977552e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.76000000355	1.7940408608602135e-15	3.514313053840372e-16	8.216160874203673e-16	6.45435453886024e-17	2.055254569200644e-15	1.3704493060628354e-16	nan	nan	3.0432865337585542e-15	2.449733699382027e-16	1.9975317670247575e-15	3.0255536251563924e-16	1.8439751654050096e-15	1.540773146572901e-16	2.8420468935979294e-15	2.804573124725375e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.810000003556	1.7911552749329115e-15	3.3218154760231395e-16	8.199941888922704e-16	6.306861550053441e-17	2.0505878228806953e-15	1.3236437687537885e-16	nan	nan	3.0364896414636322e-15	2.38748258298619e-16	1.9953290742159407e-15	2.910348337980918e-16	1.8420442583241063e-15	1.4934482126748244e-16	2.8378771488330795e-15	2.7189928148409297e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.86000000356	1.7882960752940193e-15	3.12768176013898e-16	8.183693509670455e-16	6.164084308780457e-17	2.0459581926891792e-15	1.277578457497355e-16	nan	nan	3.0297245039037352e-15	2.326830751753525e-16	1.9931135176502606e-15	2.7946241746880185e-16	1.8400835779999945e-15	1.4462949717942139e-16	2.8336998187460483e-15	2.633743097079934e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.91000000356	1.7854639587569297e-15	2.9323416959249336e-16	8.167412994402752e-16	6.026664982388253e-17	2.041366210087208e-15	1.2324992272979602e-16	nan	nan	3.022992108153435e-15	2.268106897743344e-16	1.9908850711657723e-15	2.678525901130079e-16	1.8380921490999687e-15	1.3994104536774974e-16	2.829514541478994e-15	2.5490006957148385e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56571.960000003564	1.7826596224694144e-15	2.73634152936408e-16	8.151097599422839e-16	5.895286376060147e-17	2.0368124069510984e-15	1.188686013823043e-16	nan	nan	3.016293441551073e-15	2.211668474095864e-16	1.9886437083193516e-15	2.562221551819647e-16	1.8360689955200073e-15	1.3529039214793081e-16	2.8253209548207635e-15	2.4649643817580423e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.01000000357	1.7798837639272653e-15	2.5403891718101313e-16	8.134744579324546e-16	5.770669541761673e-17	2.0322973155811183e-15	1.146456459203957e-16	nan	nan	3.0096294917041388e-15	2.1579017617477826e-16	1.9863894023848587e-15	2.445907837365646e-16	1.8340131403659733e-15	1.3068986815673988e-16	2.821118696200671e-15	2.3818581815752976e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.06000000357	1.777137080985151e-15	2.34542082693417e-16	8.118351186935424e-16	5.653569553883679e-17	2.027821468707764e-15	1.1061689335150104e-16	nan	nan	3.003001246503715e-15	2.1072208115511033e-16	1.984122126354322e-15	2.3298170536955084e-16	1.8319236059345767e-15	1.2615341204587173e-16	2.816907402682087e-15	2.2999349732805325e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.11000000357	1.7744202718694166e-15	2.152700368444145e-16	8.101914673257706e-16	5.544769089501955e-17	2.023385399499609e-15	1.0682242850645604e-16	nan	nan	2.9964096941329947e-15	2.0600648904996309e-16	1.9818418529380603e-15	2.2142259476574973e-16	1.8297994136955033e-15	1.2169679597385608e-16	2.812686710957274e-15	2.2194804484567896e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.160000003576	1.771734035189138e-15	1.9639685319274355e-16	8.085432287412732e-16	5.445069493961153e-17	2.018989641570565e-15	1.0330653920937391e-16	nan	nan	2.9898558230782315e-15	2.0168940443281972e-16	1.9795485545610063e-15	2.099467125400411e-16	1.8276395842713193e-15	1.1733786928989146e-16	2.8084562573403296e-15	2.140817367733568e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.21000000358	1.7690790699492424e-15	1.7816657828162133e-16	8.068901276581794e-16	5.3552791117005144e-17	2.0146347289876024e-15	1.0011733374008226e-16	nan	nan	2.9833406221399674e-15	1.978182422823789e-16	1.9772422033667094e-15	1.9859437426710682e-16	1.825443137419296e-15	1.1309681256191334e-16	2.8042156777621385e-15	2.0643099625899802e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.26000000358	1.7664560755646002e-15	1.6092558133363e-16	8.052318885948882e-16	5.27619882998729e-17	2.010321196277571e-15	9.730588825740521e-17	nan	nan	2.9768650804436296e-15	1.9444091233958271e-16	1.974922771214723e-15	1.8741483694934737e-16	1.823209092012757e-15	1.0899638776271533e-16	2.799964607764052e-15	1.9903682233757902e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.310000003585	1.7638657518697204e-15	1.4516582817201415e-16	8.035682358643705e-16	5.20860502319302e-17	2.006049578435204e-15	9.492480333888071e-17	nan	nan	2.970430187449147e-15	1.9160465123811154e-16	1.972590229680316e-15	1.7646870201581574e-16	1.8209364660219068e-15	1.0506216143977091e-16	2.7957026824906965e-15	1.9194516561923937e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.36000000359	1.7613087991316793e-15	1.3157104740278662e-16	8.018988935683454e-16	5.1532303881849997e-17	2.0018204109307306e-15	9.302610490126794e-17	nan	nan	2.9640369329622158e-15	1.89354628834576e-16	1.9702445500550043e-15	1.6583092552476897e-16	1.8186242764948496e-15	1.013226657177909e-16	2.7914295366863647e-15	1.8520718843499245e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.41000000359	1.7587859180630484e-15	1.2103281157803613e-16	8.002235855915066e-16	5.1107434983968355e-17	1.9976342297165194e-15	9.165853897675553e-17	nan	nan	2.957686307145447e-15	1.8773239352272992e-16	1.967885703346675e-15	1.5559447292188152e-16	1.8162715395389837e-15	9.780944728682416e-17	2.7871448046867872e-15	1.788793219849707e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.46000000359	1.7562978098337868e-15	1.14562234496414e-16	7.985420355957479e-16	5.0817282271379576e-17	1.9934915712350423e-15	9.086447623414658e-17	nan	nan	2.951379300527276e-15	1.8677426189757034e-16	1.965513660277255e-15	1.4587450727478817e-16	1.8138772703020303e-15	9.455693863732557e-17	2.7828481204139502e-15	1.7302300652980578e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.510000003596	1.7538451745813042e-15	1.1302120235661999e-16	7.968539676276665e-16	5.0666634931983514e-17	1.9893929711118324e-15	9.067677559375873e-17	nan	nan	2.9451169022167632e-15	1.8650974016446458e-16	1.9631283912842252e-15	1.368126726696552e-16	1.8114404829529845e-15	9.16020723710527e-17	2.7785391173701868e-15	1.677039790938594e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.5600000036	1.7514283945662492e-15	1.1667390928120544e-16	7.95159235511942e-16	5.0657081771903375e-17	1.9853386868052197e-15	9.110659907682268e-17	nan	nan	2.9388997204469746e-15	1.8694938572041568e-16	1.960729866519556e-15	1.2858041788343741e-16	1.808960190663406e-15	8.898355498114571e-17	2.7742174286315563e-15	1.629909677175411e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.6100000036	1.7490471422307523e-15	1.2495597818616317e-16	7.93457982910908e-16	5.078449504336668e-17	1.9813283545268555e-15	9.213068385357034e-17	nan	nan	2.9327275131977383e-15	1.8807094573543746e-16	1.958318055850362e-15	1.213793294570287e-16	1.806435405588081e-15	8.674073046578085e-17	2.7698826868425218e-15	1.589536777172176e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.660000003605	1.7467009943925722e-15	1.3690457260464603e-16	7.917503925019631e-16	5.10429921350437e-17	1.9773615268654825e-15	9.371175318361037e-17	nan	nan	2.926599923742914e-15	1.8984130448188188e-16	1.9558929288568173e-15	1.154352876052462e-16	1.8038651388467062e-15	8.491200674466812e-17	2.7655345242090385e-15	1.5566003027231093e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.71000000361	1.7443895283443727e-15	1.5153779387209865e-16	7.900366467325115e-16	5.142571302918393e-17	1.973437756907512e-15	9.580429420593462e-17	nan	nan	2.92051659574566e-15	1.922211872652333e-16	1.9534544548335048e-15	1.1098273118815612e-16	1.8012484005039485e-15	8.35328949888637e-17	2.761172572493492e-15	1.5317274581336342e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.76000000361	1.7421123218489409e-15	1.6804682214828813e-16	7.883169278243909e-16	5.1925019993876125e-17	1.96955659823114e-15	9.835771305712556e-17	nan	nan	2.9144771732535228e-15	1.9516674507918602e-16	1.951002602789008e-15	1.0823706421341486e-16	1.7985841995515355e-15	8.263381744212025e-17	2.7567964630075992e-15	1.5154554261139459e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.810000003614	1.739868953133045e-15	1.8583101881266434e-16	7.865914177778048e-16	5.253270753168671e-17	1.965717604901451e-15	1.0131931286530138e-16	nan	nan	2.9084813006958905e-15	1.9863116454574445e-16	1.9485373416796793e-15	1.073585992113934e-16	1.7958715462832797e-15	8.223791384648447e-17	2.7524058272236814e-15	1.5081934096214574e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.86000000362	1.7376590008741191e-15	2.0446343040152224e-16	7.848602983755085e-16	5.3240208814999886e-17	1.961920331463308e-15	1.0463676976485918e-16	nan	nan	2.9025286228814782e-15	2.0256617535429435e-16	1.9460586901395863e-15	1.0839235813009377e-16	1.793109957571664e-15	8.235204258282476e-17	2.7480004269591893e-15	1.510062430026644e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.91000000362	1.7354820441997463e-15	2.2364384834063737e-16	7.831237511869846e-16	5.4038787386335166e-17	1.958164332936587e-15	1.082599635860948e-16	nan	nan	2.89661878499087e-15	2.0692336507476452e-16	1.9435667779941728e-15	1.112238509336994e-16	1.7903000818927253e-15	8.295725464877833e-17	2.7435803154124617e-15	1.5207249121316547e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56572.96000000362	1.7333376626784156e-15	2.4315982102426107e-16	7.813819575726095e-16	5.4919706179514056e-17	1.954449164809749e-15	1.1214216786418145e-16	nan	nan	2.8907514325782858e-15	2.1165525203961929e-16	1.9410617498671642e-15	1.1565369920195914e-16	1.787442719879367e-15	8.402394235416828e-17	2.7391455848066225e-15	1.5396555489486565e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.010000003625	1.731225436311699e-15	2.6285871486906623e-16	7.796350986876301e-16	5.587436930192643e-17	1.9507743830339117e-15	1.1624069366253173e-16	nan	nan	2.884926211563103e-15	2.167161029119502e-16	1.9385437500998416e-15	1.2144221267769822e-16	1.784538671072855e-15	8.551599428172228e-17	2.7346963269011113e-15	1.566214536441007e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.06000000363	1.7291449455275953e-15	2.826287621192409e-16	7.778833554864009e-16	5.689443503199823e-17	1.9471395440173613e-15	1.2051711739382227e-16	nan	nan	2.8791427682297397e-15	2.2206250833600086e-16	1.936012922753166e-15	1.2834368434223884e-16	1.7815887339380982e-15	8.739303878763856e-17	2.730232632994384e-15	1.59968641125212e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.11000000363	1.7270957711729022e-15	3.0238642178109885e-16	7.761269087265165e-16	5.797190085563447e-17	1.9435442046195612e-15	1.2493722147834434e-16	nan	nan	2.8734007492226284e-15	2.276537466847962e-16	1.933469411608965e-15	1.3613001342262608e-16	1.778593705879929e-15	8.961264096628262e-17	2.7257545939261273e-15	1.6393182261710344e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.160000003634	1.725077494507592e-15	3.22067945417563e-16	7.743659389728352e-16	5.90991630004196e-17	1.939987922145663e-15	1.2947075622797848e-16	nan	nan	2.8676998015422527e-15	2.334519736561898e-16	1.930913360174672e-15	1.4460248358187295e-16	1.7755543832585549e-15	9.213220880158111e-17	2.7212623000780826e-15	1.684352866973521e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.21000000364	1.7230896971950516e-15	3.4162369690592487e-16	7.726006266016345e-16	6.026905387350997e-17	1.936470254339356e-15	1.3409110492864122e-16	nan	nan	2.8620395725422833e-15	2.394222766238253e-16	1.9283449116810803e-15	1.5359474418377739e-16	1.7724715614053939e-15	9.49104768148905e-17	2.7167558413772706e-15	1.7340551957108948e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.26000000364	1.7211319613005964e-15	3.610142758523017e-16	7.708311518047857e-16	6.147486119101491e-17	1.9329907593793015e-15	1.3877490917396246e-16	nan	nan	2.8564197099268273e-15	2.4553262960796304e-16	1.9257642090898198e-15	1.6297078777270462e-16	1.7693460346388782e-15	9.79085381539383e-17	2.7122353072969907e-15	1.7877304447678642e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.31000000364	1.7192038692758905e-15	3.802078320209816e-16	7.690576945937151e-16	6.27103325575375e-17	1.929548995871065e-15	1.4350169124906597e-16	nan	nan	2.850839861744897e-15	2.5175377954640533e-16	1.9231713950917644e-15	1.726207912220329e-16	1.7661785962802135e-15	1.0109046726795927e-16	2.707700786859271e-15	1.8447355150421565e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.360000003646	1.7173050039591424e-15	3.9917817590095887e-16	7.672804348036542e-16	6.396966895809719e-17	1.9261445228429168e-15	1.4825349536749944e-16	nan	nan	2.8452996763877775e-15	2.580590886441276e-16	1.9205666121099345e-15	1.824565066300023e-16	1.762970038668853e-15	1.0442361171543264e-16	2.7031523686361444e-15	1.904484480352182e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.41000000365	1.7154349485647617e-15	4.179034289670835e-16	7.65499552097605e-16	6.524751018416729e-17	1.9227768997389665e-15	1.5301455920871274e-16	nan	nan	2.839798802586477e-15	2.6442435188400354e-16	1.9179500023019887e-15	1.9240701040143011e-16	1.75972115317852e-15	1.0787864068395255e-16	2.6985901407521283e-15	1.9664497826918986e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.46000000365	1.7135932866768957e-15	4.363650451978954e-16	7.637152259705425e-16	6.653891471919779e-17	1.9194456864139346e-15	1.5777102046770043e-16	nan	nan	2.834336889406544e-15	2.708276037787559e-16	1.91532170756288e-15	2.0241510280794792e-16	1.7564327302327472e-15	1.1142943010429806e-16	2.6940141908859403e-15	2.0301604930435656e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56573.510000003655	1.7117796022438693e-15	4.545470917360202e-16	7.619276357534141e-16	6.783933611923181e-17	1.9161504431274033e-15	1.6251065900143133e-16	nan	nan	2.828913586245989e-15	2.77248924302184e-16	1.9126818695263283e-15	2.1243439257208572e-16	1.7531055593204135e-15	1.1505284899304489e-16	2.689424606272143e-15	2.095198764464892e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
