MJD	KeplerCam_B	KeplerCam_B_err	KeplerCam_V	KeplerCam_V_err	KeplerCam_i	KeplerCam_i_err	KeplerCam_r	KeplerCam_r_err	KeplerCam_u	KeplerCam_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55480.030000000224	7.045762676385385e-15	2.6115056301458197e-16	5.43082776094066e-15	1.9770173029491316e-16	3.202952794892571e-15	1.159561871426438e-16	5.225752849980014e-15	1.898090429252169e-16	1.3058171110116958e-14	5.122648899503657e-16	7.034684972823421e-15	2.8978980814499965e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.128014918306368e-15	2.110598188485753e-16
55480.08000000023	7.0688849491252595e-15	2.606305366178161e-16	5.448087215044447e-15	1.972662945283921e-16	3.213026697767663e-15	1.1569558945705777e-16	5.242641489084818e-15	1.8937802169995267e-16	1.3104928050508268e-14	5.118759682592515e-16	7.06283449419211e-15	2.9032316264500143e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.1486006477585195e-15	2.1145569903975739e-16
55480.13000000023	7.092023575597259e-15	2.6013109407026175e-16	5.46535737577469e-15	1.9684473536091754e-16	3.223106585029792e-15	1.1544280875440315e-16	5.259538846712064e-15	1.8896004500589253e-16	1.3151698726100621e-14	5.115406918172151e-16	7.090983441193234e-15	2.9088634823759066e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.169185693296097e-15	2.118732496067897e-16
55480.18000000023	7.11517820900886e-15	2.596519876308283e-16	5.4826380192623194e-15	1.964369291826787e-16	3.2331923320933177e-15	1.1519778174822156e-16	5.2764447338925436e-15	1.8855500229085058e-16	1.3198482044828279e-14	5.1125760448779615e-16	7.119130906809282e-15	2.914777976405394e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.1897693916891295e-15	2.123113275944449e-16
55480.230000000236	7.138348502589172e-15	2.5919296855503903e-16	5.499928921648034e-15	1.960427513222241e-16	3.243283814377825e-15	1.1496044451980517e-16	5.293358961662625e-15	1.8816278189718556e-16	1.3245276914637217e-14	5.110252644231891e-16	7.147275983991931e-15	2.9209599804233076e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.210351079684448e-15	2.1276883041873214e-16
55480.28000000024	7.161534109587886e-15	2.5875378726842675e-16	5.51722985908249e-15	1.95662076116993e-16	3.253380907307755e-15	1.1473073255193905e-16	5.310281341063989e-15	1.8778327112073717e-16	1.329208224348345e-14	5.108422454264198e-16	7.17541776565798e-15	2.9273949146816194e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.2309300940032916e-15	2.1324469610311874e-16
55480.33000000024	7.184734683275442e-15	2.5833419353894385e-16	5.534540607726321e-15	1.952947769855051e-16	3.2634834863124126e-15	1.1450858076277522e-16	5.327211683144522e-15	1.8741635627179607e-16	1.3338896939331265e-14	5.107071382419784e-16	7.203555344686395e-15	2.9340687495758964e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.25150577133848e-15	2.1373790337525112e-16
55480.380000000245	7.207949876941621e-15	2.579339366495592e-16	5.551860943748762e-15	1.9494072649880016e-16	3.273591426825731e-15	1.1429392354053102e-16	5.344149798957242e-15	1.8706192273526805e-16	1.3385719910149593e-14	5.106185517755231e-16	7.231687813914505e-15	2.9409680056330503e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.272077448352397e-15	2.1424747163332553e-16
55480.43000000025	7.231179343895507e-15	2.575527655681107e-16	5.569190643328909e-15	1.9459979645289496e-16	3.2837046042862608e-15	1.1408669477773097e-16	5.3610954995597536e-15	1.8671985503165586e-16	1.3432550063910957e-14	5.105751142378066e-16	7.259814266134436e-15	2.9480797518478763e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.292644461673859e-15	2.1477246079156915e-16
55480.48000000025	7.25442273746507e-15	2.571904291161027e-16	5.586529482654111e-15	1.942718579415419e-16	3.293822894137006e-15	1.1388682790663846e-16	5.378048596015152e-15	1.8639003687962356e-16	1.3479386308589081e-14	5.105754742179586e-16	7.287933794089598e-15	2.9553916024615805e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.313206147895872e-15	2.1531197101209575e-16
55480.53000000025	7.277679710995578e-15	2.568466761358455e-16	5.603877237920269e-15	1.9395678142859045e-16	3.3039461718252276e-15	1.1369425593418698e-16	5.3950088993914824e-15	1.8607235125730796e-16	1.352622755215626e-14	5.106183016801659e-16	7.316045490471226e-15	2.962891712333498e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.3337618435730545e-15	2.1586514233362098e-16
55480.58000000026	7.300949917850474e-15	2.5652125565449324e-16	5.621233685331812e-15	1.9365443682108108e-16	3.3140743128024357e-15	1.135089114774623e-16	5.411976220761106e-15	1.857666804649668e-16	1.3573072702581369e-14	5.107022888890739e-16	7.344148447914985e-15	2.9705687709679116e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.354310885218976e-15	2.164311542028785e-16
55480.63000000026	7.324233011409219e-15	2.56213917046395e-16	5.638598601101282e-15	1.9336469354164719e-16	3.324207192523993e-15	1.133307267988488e-16	5.428950371201338e-15	1.8547290618765344e-16	1.3619920667827751e-14	5.108261512590499e-16	7.3722417589968e-15	2.9784119953392156e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.3748526093038394e-15	2.1700922491796467e-16
55480.68000000026	7.347528645068266e-15	2.559244101920664e-16	5.6559717614488156e-15	1.9308742060103736e-16	3.3343446864494463e-15	1.1315963384192033e-16	5.445931161794528e-15	1.8519090955767479e-16	1.3666770355850908e-14	5.109886281321213e-16	7.400324516230299e-15	2.98641112160124e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.395386352251406e-15	2.1759861099134947e-16
55480.730000000265	7.370836472238978e-15	2.55652485634906e-16	5.673352942601933e-15	1.9282248666997531e-16	3.3444866700420453e-15	1.1299556426651237e-16	5.462918403625187e-15	1.8492057121716473e-16	1.3713620674596106e-14	5.111884834823112e-16	7.428395812062454e-15	2.9945563957815366e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.415911450804945e-15	2.1819860598562336e-16
55480.78000000027	7.394156146348379e-15	2.5539789473316603e-16	5.690741920795869e-15	1.9256976015121693e-16	3.354633018768572e-15	1.128384494841891e-16	5.479911907785296e-15	1.846617713801968e-16	1.3760470531996348e-14	5.114245065527642e-16	7.456454802260558e-15	3.0028377948965495e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.436427319614152e-15	2.1880844436648867e-16
55480.83000000027	7.417487320837662e-15	2.5516038981042456e-16	5.708138472271979e-15	1.9232910925023995e-16	3.364783608099611e-15	1.1268822069383611e-16	5.4969114853672835e-15	1.84414389895689e-16	1.3807318835970273e-14	5.116955124168073e-16	7.484500896080293e-15	3.011242712467262e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.4569335472092565e-15	2.1942718297175116e-16
55480.880000000274	7.440829649161823e-15	2.5493972430050886e-16	5.725542373279568e-15	1.9210040204570307e-16	3.374938313508849e-15	1.1254480891635972e-16	5.513916947469969e-15	1.841783063087213e-16	1.3854164494419433e-14	5.120003424767105e-16	7.512533566092023e-15	3.0197582624875596e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.477429745600284e-15	2.2005388579679094e-16
55480.93000000028	7.464182784789785e-15	2.5473565288984157e-16	5.742953400073428e-15	1.9188350655955004e-16	3.3850970104735957e-15	1.1240814502970858e-16	5.53092810519451e-15	1.8395339992209758e-16	1.3901006415226762e-14	5.12337864893073e-16	7.540552284788462e-15	3.028372047565958e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.497915526740162e-15	2.2068765286320738e-16
55480.98000000028	7.487546381202132e-15	2.545479316547991e-16	5.760371328915111e-15	1.9167829082519449e-16	3.395259574473978e-15	1.1227815980365361e-16	5.547944769646564e-15	1.8373954985731733e-16	1.3947843506253643e-14	5.127069749480361e-16	7.568556524582576e-15	3.037072157359085e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.518390502524165e-15	2.2132762008146216e-16
55481.03000000028	7.510920091955922e-15	2.543763181227824e-16	5.77779593610136e-15	1.9148462291740067e-16	3.4054258810080445e-15	1.1215478391356425e-16	5.5649667519596835e-15	1.8353663508248996e-16	1.3994674675687902e-14	5.131065949597354e-16	7.59654575780556e-15	3.045847166066189e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.5388542847876904e-15	2.2197295904343776e-16
55481.080000000286	7.534303584041537e-15	2.5422055604320693e-16	5.795227004157704e-15	1.9130236290066548e-16	3.4155958086612057e-15	1.1203794371989455e-16	5.581993868539751e-15	1.8334452745659669e-16	1.4041498905804544e-14	5.13535592453524e-16	7.624519456704684e-15	3.0546861290345957e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.559306485305009e-15	2.2262287675200695e-16
55481.13000000029	7.557696554407061e-15	2.540803565344536e-16	5.812664329500344e-15	1.9113135286173623e-16	3.425769242904352e-15	1.1192755604332803e-16	5.599025947554072e-15	1.8316308312162569e-16	1.4088315344205976e-14	5.13992678986799e-16	7.652477093441167e-15	3.0635785785842063e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.579746715787777e-15	2.2327661529373524e-16
55481.18000000029	7.58109870406316e-15	2.5395542803321616e-16	5.830107710429516e-15	1.9097143273738108e-16	3.435946070142443e-15	1.1182353645804014e-16	5.616062818763473e-15	1.8299215617799867e-16	1.413512316083938e-14	5.144765698200517e-16	7.68041814008822e-15	3.072514519115212e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.6001745878834456e-15	2.239334514587569e-16
55481.230000000294	7.60450973403068e-15	2.538454811327157e-16	5.847556945250195e-15	1.9082244286992643e-16	3.4461261767827086e-15	1.117258006301633e-16	5.6331043119306716e-15	1.8283160089320937e-16	1.4181921525620237e-14	5.149860093893686e-16	7.708342068628729e-15	3.081484421570462e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.6205897131735655e-15	2.245926963163681e-16
55481.2800000003	7.627929345339744e-15	2.5375022875818496e-16	5.865011832272382e-15	1.9068422409802128e-16	3.4563094492349355e-15	1.1163426436390312e-16	5.6501502568225255e-15	1.8268127178331919e-16	1.4228709608431628e-14	5.155197718203249e-16	7.736248350953238e-15	3.090479217335844e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.640991703172814e-15	2.252536947478084e-16
55481.3300000003	7.651357239029503e-15	2.536693863353548e-16	5.88247216981017e-15	1.905566178465114e-16	3.46649577391114e-15	1.1154884364810633e-16	5.66720048320805e-15	1.8254102369186536e-16	1.4275486579121826e-14	5.160766613771091e-16	7.764136458857936e-15	3.099490291621696e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.661380169326711e-15	2.259158249430546e-16
55481.3800000003	7.6747931161475e-15	2.536026719534403e-16	5.899937756182511e-15	1.904394662139902e-16	3.4766850372257756e-15	1.1146945470115823e-16	5.684254820858332e-15	1.8241071186800846e-16	1.4322251607502775e-14	5.166555128497981e-16	7.792005864042762e-15	3.1085094763954233e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.6817547230106044e-15	2.265784978647939e-16
55481.430000000306	7.698236677749448e-15	2.5354980652159607e-16	5.91740838971205e-15	1.9033261205816887e-16	3.4868771255950217e-15	1.113960140152659e-16	5.7013130995464355e-15	1.8229019204332094e-16	1.4369003863348666e-14	5.172551918847937e-16	7.819856038108517e-15	3.1175290429186615e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.7021149755282155e-15	2.2724115668472755e-16
55481.48000000031	7.721687624897927e-15	2.535105139200235e-16	5.934883868725336e-15	1.9023589907999995e-16	3.4970719254372217e-15	1.1132843840033384e-16	5.718375149048847e-15	1.8217932050610657e-16	1.441574251639375e-14	5.178745952564874e-16	7.84768645255575e-15	3.1265416939300965e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.722460538109584e-15	2.27903276193626e-16
55481.53000000031	7.745145658662958e-15	2.5348452114384866e-16	5.952363991552281e-15	1.9014917190465688e-16	3.507269323172592e-15	1.1126664502638668e-16	5.735440799143131e-15	1.8207795417495322e-16	1.4462466736331156e-14	5.185126510881557e-16	7.875496578781808e-15	3.135540555533561e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.742791021910169e-15	2.2856436219063657e-16
55481.580000000315	7.768610480121212e-15	2.534715584408744e-16	5.969848556526537e-15	1.9007227616107246e-16	3.5174692052231065e-15	1.1121055146520378e-16	5.752509879609191e-15	1.819859506709599e-16	1.4509175692810672e-14	5.191683190200076e-16	7.903285888079638e-15	3.1445191688131243e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.7631060380088676e-15	2.292239508534141e-16
55481.63000000032	7.792081790354397e-15	2.5347135944337714e-16	5.987337361984635e-15	1.9000505855925036e-16	3.527671458012145e-15	1.1116007573096976e-16	5.7695822202285525e-15	1.8190316838629502e-16	1.455586855543752e-14	5.198405903283923e-16	7.931053851634749e-15	3.1534714812292427e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.783405197406683e-15	2.298816080921389e-16
55481.68000000032	7.815559290450622e-15	2.5348366129348695e-16	6.004830206266138e-15	1.8994736696438888e-16	3.5378759679646633e-15	1.111151363201211e-16	5.786657650783998e-15	1.8182946655374222e-16	1.4602544493770537e-14	5.205284880020577e-16	7.958799940523605e-15	3.162391837810585e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.803688111025238e-15	2.305369288897876e-16
55481.73000000032	7.839042681502329e-15	2.53508204761142e-16	6.022326887713322e-15	1.8989905046960672e-16	3.5480826215071604e-15	1.1107565224965839e-16	5.803736001060831e-15	1.81764705311625e-16	1.464920267731997e-14	5.212310667698645e-16	7.986523625711663e-15	3.1712749721993855e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.823954389705072e-15	2.3118953663081935e-16
55481.780000000326	7.862531664606537e-15	2.5354473435718773e-16	6.039827204670218e-15	1.8985995946598325e-16	3.55829130506719e-15	1.1104154309457397e-16	5.820817100844895e-15	1.8170874576845983e-16	1.4695842275546442e-14	5.219474130930815e-16	8.014224378050788e-15	3.1801159975373806e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.844203644204373e-15	2.3183908241947224e-16
55481.83000000033	7.886025940864015e-15	2.5359299843871903e-16	6.05733095548408e-15	1.8982994570964234e-16	3.568501905073474e-15	1.1101272902444953e-16	5.837900779923473e-15	1.8166145006484517e-16	1.47424624578593e-14	5.226766451153555e-16	8.041901668277596e-15	3.188910397251296e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.864435485197172e-15	2.324852443908402e-16
55481.88000000033	7.909525211379042e-15	2.536527493087787e-16	6.0748379385033994e-15	1.8980886238671435e-16	3.578714307955917e-15	1.109891308384941e-16	5.854986868085738e-15	1.8162268143415932e-16	1.4789062393613957e-14	5.234179125780159e-16	8.069554967011205e-15	3.197654015739348e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.884649523272037e-15	2.3312772701405416e-16
55481.930000000335	7.93302917725919e-15	2.5372374330987505e-16	6.092347952078425e-15	1.8979656417613379e-16	3.5889284001451354e-15	1.1097066999933642e-16	5.872075195120052e-15	1.815923042596549e-16	1.4835641252111548e-14	5.241703967003367e-16	8.097183744751089e-15	3.2063430489699627e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.904845368930244e-15	2.337662603909682e-16
55481.98000000034	7.956537539613466e-15	2.5380574091034115e-16	6.109860794561388e-15	1.897929073087787e-16	3.59914406807282e-15	1.1095726866629447e-16	5.889165590817118e-15	1.815701841315187e-16	1.4882198202596e-14	5.249333100290661e-16	8.124787471874801e-15	3.2149740350294106e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.925022632584759e-15	2.344005995492269e-16
55482.03000000034	7.980049999553743e-15	2.538985067859406e-16	6.127376264305151e-15	1.8979774962532374e-16	3.609361198170877e-15	1.1094884972637325e-16	5.906257884968719e-15	1.8155618789975404e-16	1.4928732414252767e-14	5.257058962579508e-16	8.152365618636399e-15	3.2235438446096375e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.9451809245582276e-15	2.350305237324204e-16
55482.080000000344	8.003566258192353e-15	2.5400180989350457e-16	6.144894159664028e-15	1.898109506304008e-16	3.619579676872346e-15	1.1094533682525535e-16	5.9233519073656455e-15	1.8155018372626895e-16	1.497524305620776e-14	5.264874300185052e-16	8.179917655163753e-15	3.2320496714565995e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.965319855081794e-15	2.3565583568727636e-16
55482.13000000035	8.027086016643456e-15	2.5411542354044177e-16	6.162414278992985e-15	1.8983237154500663e-16	3.629799390610189e-15	1.1094665439585094e-16	5.94044748780049e-15	1.815520411345842e-16	1.5021729297524854e-14	5.272772166467799e-16	8.207443051456753e-15	3.240489022782535e-16	nan	nan	nan	nan	nan	nan	nan	nan	5.985439034293224e-15	2.362763609473657e-16
55482.18000000035	8.050608976020726e-15	2.5423912544677934e-16	6.179936420647339e-15	1.8986187535555867e-16	3.640020225817991e-15	1.1095272768666221e-16	5.957544456065576e-15	1.8156163105633885e-16	1.5068190307204048e-14	5.280745919238832e-16	8.23494127738519e-15	3.2488597096558047e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.005538072235575e-15	2.3689194711657976e-16
55482.23000000035	8.074134837438079e-15	2.5437269780254156e-16	6.197460382982946e-15	1.898993268606502e-16	3.650242068929538e-15	1.1096348278798322e-16	5.974642641953314e-15	1.8157882587728063e-16	1.511462525418076e-14	5.288789217975334e-16	8.262411802686452e-15	3.2571598373605676e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.025616581443412e-15	2.3750245996157105e-16
55482.280000000355	8.097663302008917e-15	2.545159273181407e-16	6.214985964355964e-15	1.8994459271582546e-16	3.660464806378636e-15	1.1097884665752804e-16	5.991741875256748e-15	1.8160349947967198e-16	1.5161033307323118e-14	5.29689602078162e-16	8.289854124665673e-15	3.2653874488210435e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.0456742749447895e-15	2.381076620070656e-16
55482.33000000036	8.121194070845172e-15	2.546686052703877e-16	6.232512963121944e-15	1.8999754147423428e-16	3.670688324599028e-15	1.1099874714445739e-16	6.0088419857678374e-15	1.8163552728292488e-16	1.5207413635430814e-14	5.305060581223368e-16	8.317267945224955e-15	3.2735382988696e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.06571099634116e-15	2.3870717503056674e-16
55482.38000000036	8.144726845057193e-15	2.548305275422268e-16	6.250041177636298e-15	1.900580436264169e-16	3.680912510024381e-15	1.1102311301216383e-16	6.025942803279626e-15	1.816747862823694e-16	1.5253765407233118e-14	5.313277444920926e-16	8.3446530578911e-15	3.28160726500075e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.08572659786727e-15	2.3930063008495844e-16
55482.430000000364	8.168261325753193e-15	2.550014946573142e-16	6.267570406253664e-15	1.901259716361263e-16	3.691137249088232e-15	1.1105187395986984e-16	6.043044157584075e-15	1.817211550855e-16	1.5300087791387386e-14	5.321541446024773e-16	8.372009256485462e-15	3.28958948943842e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.105720931657565e-15	2.398876781227023e-16
55482.48000000037	8.191797214038823e-15	2.551813118091321e-16	6.285100447328098e-15	1.9020119997455953e-16	3.701362428223447e-15	1.1108496064301272e-16	6.060145878472788e-15	1.8177451394585702e-16	1.5346379956477235e-14	5.329847703530817e-16	8.399336334689723e-15	3.2974803827852707e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.125693849745795e-15	2.4046798985306756e-16
55482.53000000037	8.21533421101644e-15	2.553697888852962e-16	6.3026310992123715e-15	1.9028360515167086e-16	3.711587933862674e-15	1.1112230469207021e-16	6.077247795736016e-15	1.818347447952426e-16	1.539264107101079e-14	5.338191617450892e-16	8.42663408604559e-15	3.3052756221124216e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.145645204064276e-15	2.410412555888651e-16
55482.58000000037	8.238872017784708e-15	2.5556674048694675e-16	6.320162160257897e-15	1.9037306574474523e-16	3.721813652437771e-15	1.1116383873077077e-16	6.0943497391652725e-15	1.819017312736738e-16	1.5438870303419204e-14	5.346568864864743e-16	8.453902303953642e-15	3.3129711489158986e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.165574846443326e-15	2.4160718508362587e-16
55482.630000000376	8.262410335437778e-15	2.5577198594229854e-16	6.3376934288147105e-15	1.9046946242488231e-16	3.732039470379983e-15	1.112094963923268e-16	6.111451538549099e-15	1.8197535875628532e-16	1.5485066822054835e-14	5.354975395858966e-16	8.48114078167236e-15	3.3205631669618746e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.185482628610395e-15	2.421655073618055e-16
55482.68000000038	8.285948869797824e-15	2.5598534552268375e-16	6.3552247057003025e-15	1.9057267599740972e-16	3.742265275400322e-15	1.1125921129854623e-16	6.128553025714352e-15	1.8205551267131617e-16	1.5531229817093607e-14	5.363407218794835e-16	8.50834931231749e-15	3.328048140023734e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.205368402189862e-15	2.4271597054011833e-16
55482.73000000038	8.309487361656277e-15	2.56206616204856e-16	6.372755809977503e-15	1.9068257474726973e-16	3.752490964672669e-15	1.1131291045183174e-16	6.145654047555224e-15	1.8214206760758116e-16	1.5577358640516474e-14	5.371859050984156e-16	8.535527688860957e-15	3.3354227895306116e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.225232018702048e-15	2.4325834164347084e-16
55482.780000000384	8.33302556747395e-15	2.5643558717692896e-16	6.390286568886408e-15	1.9079902256366055e-16	3.7627164396117846e-15	1.113705184823496e-16	6.162754457717751e-15	1.8223489431562252e-16	1.562345271677844e-14	5.380325175316823e-16	8.562675704130133e-15	3.3426840921293493e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.245073329562575e-15	2.43792406414285e-16
55482.83000000039	8.356563243780004e-15	2.5667205238866507e-16	6.407816809702987e-15	1.909218855182195e-16	3.7729416016511504e-15	1.114319610867322e-16	6.179854109878203e-15	1.823338653751815e-16	1.56695114705924e-14	5.388800133346705e-16	8.589793150806776e-15	3.349829277169822e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.264892186082229e-15	2.4431796911647817e-16
55482.88000000039	8.38010014709672e-15	2.569158106465286e-16	6.425346359700686e-15	1.9105103193096572e-16	3.783166352223247e-15	1.1149716506556798e-16	6.196952857711052e-15	1.8243885525784586e-16	1.5715534326585263e-14	5.3972787274277035e-16	8.616879821426401e-15	3.3568558241272846e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.284688439465764e-15	2.4483485233512377e-16
55482.93000000039	8.40363603393999e-15	2.5716666564590995e-16	6.442875046150006e-15	1.911863324030073e-16	3.793390592758925e-15	1.115660583428601e-16	6.214050554890231e-15	1.8254974035806577e-16	1.576152070929699e-14	5.4057560194423e-16	8.643935508377212e-15	3.363761459962848e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.304461940811477e-15	2.4534289677118026e-16
55482.980000000396	8.42717066081791e-15	2.574244259983643e-16	6.4604026963183405e-15	1.9132765984714257e-16	3.803614224687546e-15	1.1163856998449798e-16	6.2311470550871494e-15	1.8266639902387417e-16	1.5807470043178906e-14	5.41422732942112e-16	8.670960003899071e-15	3.3705441564206175e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.3242125411106615e-15	2.4584196103254444e-16
55483.0300000004	8.450703784231427e-15	2.5768890525348926e-16	6.477929137470137e-15	1.9147488951461708e-16	3.8138371494372505e-15	1.117146302151994e-16	6.2482422119714205e-15	1.8278871158414794e-16	1.585338175259322e-14	5.422688234043394e-16	8.697953100083142e-15	3.377202127287735e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.343940091247018e-15	2.4633192142114377e-16
55483.0800000004	8.474235160672648e-15	2.579599219174486e-16	6.495454196866246e-15	1.9162789902108789e-16	3.824059268434079e-15	1.1179417043434595e-16	6.265335879210766e-15	1.829165603740332e-16	1.589925526181123e-14	5.431134565067438e-16	8.724914588870342e-15	3.383733825591547e-16	nan	nan	nan	nan	nan	nan	nan	nan	6.363644441995711e-15	2.468126717167537e-16
