MJD	kait3_B	kait3_B_err	kait3_I	kait3_I_err	kait3_R	kait3_R_err	kait3_V	kait3_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54179.34000000129	4.707554458708195e-14	7.636665487886016e-16	5.717022207911491e-15	1.1207396699781533e-16	1.7279278872536215e-14	2.5602509308002575e-16	2.956936931543342e-14	4.064388018246166e-16	4.9504238067283914e-14	6.599877556671086e-16	2.666147076423167e-14	5.817916216710176e-16	2.0319069411383757e-15	2.0886181814938749e-16	8.897209239820759e-15	3.06542961176084e-16	3.68745104819131e-15	1.5964851772244658e-16	3.1017559115446323e-14	4.1323716678265545e-16
54179.390000001295	4.694063937373285e-14	7.636987364831986e-16	5.706506148815715e-15	1.1214086047865842e-16	1.7250449203396548e-14	2.5614086300856763e-16	2.9544093780637057e-14	4.067492467710722e-16	4.935999920020966e-14	6.586465685883993e-16	2.6496665362019132e-14	5.811060912314999e-16	2.0231892265620584e-15	2.0815206698682985e-16	8.843749601060663e-15	3.0545533357459627e-16	3.662399674114584e-15	1.5929663684895628e-16	3.099169962533286e-14	4.119417531668712e-16
54179.4400000013	4.680547880556784e-14	7.630237761689773e-16	5.6959334635166295e-15	1.120882647283393e-16	1.7221288049152752e-14	2.5603655261203703e-16	2.9518538940968094e-14	4.0673989702284796e-16	4.921498446535748e-14	6.573578666455559e-16	2.633273830875453e-14	5.805306229680811e-16	2.014430072558039e-15	2.0741870288659575e-16	8.7904700132126e-15	3.0437534650246313e-16	3.637386545809926e-15	1.589033504939041e-16	3.096530911145027e-14	4.106138198786638e-16
54179.4900000013	4.667006003003386e-14	7.616408989961867e-16	5.685299874250449e-15	1.119163238668993e-16	1.719179433809505e-14	2.557120440085274e-16	2.949269437115558e-14	4.064104515245167e-16	4.9069206004284433e-14	6.561281861251674e-16	2.6169709665736047e-14	5.800741268019233e-16	2.005630548119378e-15	2.0666268540062072e-16	8.737372858135444e-15	3.033072142766142e-16	3.612419530526681e-15	1.5846970811642653e-16	3.093838625083437e-14	4.0925348382261426e-16
54179.5400000013	4.653438018766891e-14	7.595506432416897e-16	5.6746011012891275e-15	1.1162536576812685e-16	1.7161966992846823e-14	2.5516764819564303e-16	2.94665496410113e-14	4.057612698956327e-16	4.8922675946309236e-14	6.549649273893032e-16	2.6007599510825684e-14	5.79746537557308e-16	1.9967917177695557e-15	2.0588502489357922e-16	8.684460521422855e-15	3.0225560399377657e-16	3.587506495766138e-15	1.5799698014140086e-16	3.0910929715129056e-14	4.078612113835195e-16
54179.590000001306	4.6398436412057146e-14	7.567548519802966e-16	5.663832862848729e-15	1.1121590173267634e-16	1.7131804930349683e-14	2.5440410357739536e-16	2.9440094315293814e-14	4.047933699684263e-16	4.8775406317231416e-14	6.538757314669337e-16	2.584642731043339e-14	5.795575175649152e-16	1.9879146416372977e-15	2.050867825717024e-16	8.631735557884334e-15	3.0122517874845343e-16	3.5626553096438374e-15	1.5748666233288589e-16	3.0882938170573505e-14	4.0643782401674493e-16
54179.64000000131	4.626222582979006e-14	7.532566787512817e-16	5.652990874999296e-15	1.1068862741475499e-16	1.710130706185247e-14	2.5342257709561507e-16	2.9413317953578615e-14	4.0350842904896695e-16	4.8627407762604645e-14	6.528605778093143e-16	2.5686203144552678e-14	5.795007973484904e-16	1.9790003755312244e-15	2.0426907044962925e-16	8.579203000788763e-15	3.002149254859914e-16	3.5378738412517942e-15	1.5694048007359188e-16	3.085441027799351e-14	4.0498450324922346e-16
54179.69000000131	4.6125745560438434e-14	7.49060601364163e-16	5.642070851573715e-15	1.1004442501573535e-16	1.707047229289152e-14	2.522246679762443e-16	2.93862101101241e-14	4.0190878889952284e-16	4.847868986287392e-14	6.519137364862252e-16	2.552692987175952e-14	5.795580308012732e-16	1.9700499710142216e-15	2.0343305124342788e-16	8.526869792439426e-15	2.992195542640445e-16	3.513169961020943e-15	1.5636039249321964e-16	3.0825344692785e-14	4.035027950569855e-16
54179.740000001315	4.5988992716513904e-14	7.441724441320725e-16	5.631068504077236e-15	1.0928436678466385e-16	1.7039299523282632e-14	2.508124141464245e-16	2.93587603337389e-14	3.9999746449055807e-16	4.832926215976226e-14	6.510301510807827e-16	2.5368610182210345e-14	5.797114438253476e-16	1.9610644754776024e-15	2.0257993817696874e-16	8.474742928566291e-15	2.9823408073279515e-16	3.4885515410834795e-15	1.5574859637190667e-16	3.079574006490955e-14	4.019946135747572e-16
54179.79000000132	4.585196440342204e-14	7.385994089679201e-16	5.6199795415965144e-15	1.0840971989560748e-16	1.700778764710301e-14	2.491883014135089e-16	2.933095816764914e-14	3.97778156614389e-16	4.817913418349854e-14	6.502056815693045e-16	2.5211246783934498e-14	5.799443594334621e-16	1.9520449322150504e-15	2.0171099468776012e-16	8.422829409600378e-15	2.97254009068339e-16	3.464026455635128e-15	1.5510752972587744e-16	3.076559503887774e-14	4.0046224407632276e-16
54179.84000000132	4.5714657719440776e-14	7.323501159293331e-16	5.608799670708207e-15	1.0742195280005632e-16	1.6975935552677683e-14	2.47355275535386e-16	2.93027931493672e-14	3.9525526849686745e-16	4.802831545295105e-14	6.494371715439697e-16	2.5054842402913418e-14	5.802413686217881e-16	1.9429923804963343e-15	2.0082753401716557e-16	8.371136240948017e-15	2.962753886660595e-16	3.4396025812977535e-15	1.5443987496244485e-16	3.073490825373872e-14	3.9890834514793677e-16
54179.890000001324	4.5577069755668577e-14	7.25434653973019e-16	5.597524595389459e-15	1.0632274318865157e-16	1.6943742122566767e-14	2.4531675735781857e-16	2.92742548105569e-14	3.9243392658172536e-16	4.787681547575909e-14	6.487225062337816e-16	2.4899399783159774e-14	5.805884763107907e-16	1.9339078556407885e-15	1.9993091866890723e-16	8.31967043326514e-15	2.952948639666465e-16	3.4152877974816956e-15	1.5374856146897317e-16	3.070367834306843e-14	3.9733594996168823e-16
