MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56462.29000000024	1.7760588957895986e-15	1.0691404716495522e-16	4.684586396874856e-16	1.0382419622154127e-17	1.0555904832017336e-15	3.9014444163577283e-17	1.2688433255209583e-15	8.652487451327176e-17	1.4376939351058614e-15	4.253604474441973e-17	1.4032253517230515e-15	2.823687578934169e-17	5.842389264349308e-16	2.202341388150074e-17	1.1327338918949185e-15	3.037090498239667e-17	4.140246077608503e-16	1.278813357731146e-17
56462.340000000244	1.8006241724957308e-15	1.0831096804812213e-16	4.754317219138502e-16	1.0201300218181385e-17	1.0697796863902402e-15	3.866257027069286e-17	1.2889137830023356e-15	9.130757209458013e-17	1.4575455596369248e-15	4.245565477816147e-17	1.4300030313914465e-15	2.739978862972758e-17	5.929887011713495e-16	2.1092622319940406e-17	1.1487475415324418e-15	2.96688822331567e-17	4.1857745858985424e-16	1.270714778017857e-17
56462.39000000025	1.8253407021447764e-15	1.0960400871546445e-16	4.824096230227978e-16	1.0031072410689338e-17	1.0839653758482142e-15	3.8311806519930374e-17	1.3093723006162447e-15	9.640274779094538e-17	1.477425809586512e-15	4.2369524824035064e-17	1.456852976816022e-15	2.6590226442343422e-17	6.017565467469178e-16	2.0194716417401017e-17	1.1647704252580491e-15	2.898709760673356e-17	4.231475215151865e-16	1.2664979117150425e-17
56462.44000000025	1.850219411035779e-15	1.1079422470490916e-16	4.893921537956598e-16	9.871573742773137e-18	1.0981473449509236e-15	3.796204079956888e-17	1.3302190472131413e-15	1.0171035784246532e-16	1.4973354033944575e-15	4.227712175351943e-17	1.4837760031487207e-15	2.5810181422512317e-17	6.10540431985434e-16	1.9331779543583795e-17	1.1808023310669988e-15	2.832622583547892e-17	4.27734452081434e-16	1.2657998585086522e-17
56462.49000000025	1.875271230213413e-15	1.118828349386383e-16	4.963791250064907e-16	9.722626233364599e-18	1.112325387092994e-15	3.7613168921351595e-17	1.351454234445736e-15	1.0714549303615665e-16	1.517275059517018e-15	4.2177960569345474e-17	1.5107729256616699e-15	2.5061817130681825e-17	6.193383259056547e-16	1.8506224310173312e-17	1.1968430469991222e-15	2.7686963350139868e-17	4.323379060200302e-16	1.2682562057467703e-17
56462.540000000256	1.900507095812861e-15	1.1287119734357591e-16	5.033703474369798e-16	9.584036638722807e-18	1.1264992956532238e-15	3.726509474421168e-17	1.3730781167161442e-15	1.1263674136668864e-16	1.5372454964508737e-15	4.2071602969287325e-17	1.53784455963272e-15	2.4347464608164596e-17	6.281481976928862e-16	1.7720813653185575e-17	1.2128923610679124e-15	2.707002536698909e-17	4.3695753924465844e-16	1.2735100910213613e-17
56462.59000000026	1.9259375679636474e-15	1.1376062217846173e-16	5.10365631864164e-16	9.455596933164793e-18	1.1406688640184954e-15	3.6917730272147533e-17	1.3950909911268685e-15	1.1812421620073595e-16	1.557247414065636e-15	4.1957652519972004e-17	1.5649917203912301e-15	2.3669612116848243e-17	6.369680166695973e-16	1.6978671618089086e-17	1.2289500613061097e-15	2.647614203831258e-17	4.415930078472564e-16	1.2812198423974007e-17
56462.64000000026	1.9515684989585338e-15	1.1455050987004366e-16	5.173647890785603e-16	9.337084950877412e-18	1.1548338855139754e-15	3.657099571703107e-17	1.417493197435545e-15	1.2355764001405211e-16	1.5772811693983473e-15	4.1835694631808076e-17	1.5922152232436662e-15	2.3030886666390842e-17	6.45795752266905e-16	1.6283277559645207e-17	1.2450159357424023e-15	2.5906053696665558e-17	4.462439680936529e-16	1.2910649480973688e-17
56462.690000000264	1.9774025678896725e-15	1.152390015769309e-16	5.243676298560127e-16	9.22826521886079e-18	1.1689941458365189e-15	3.6224809875781127e-17	1.44028511801348e-15	1.2889465223784467e-16	1.5973468186378145e-15	4.1705303067491755e-17	1.619515883622402e-15	2.2434025655071822e-17	6.546293739955072e-16	1.563843579401097e-17	1.2610897723963614e-15	2.5360505038190805e-17	4.509100764191362e-16	1.3027503083311802e-17
56462.74000000027	2.0034424003282884e-15	1.1582431738892576e-16	5.313739649851295e-16	9.128889932792646e-18	1.18314941360653e-15	3.58790782166622e-17	1.4634671778078528e-15	1.340993889475321e-16	1.6174444077816753e-15	4.1566091735982535e-17	1.646894516948366e-15	2.188183696627692e-17	6.634668514169996e-16	1.5048211480348156e-17	1.2771713593209877e-15	2.484023816524605e-17	4.555909894244774e-16	1.3160088745398855e-17
56462.79000000027	2.0296906279538233e-15	1.16304793823818e-16	5.383836052545195e-16	9.038700091229612e-18	1.1972994550688004e-15	3.5533711923882714e-17	1.4870398443079304e-15	1.3914132426952117e-16	1.6375739828540952e-15	4.1417715817186726e-17	1.6743519387168861e-15	2.1377146329489382e-17	6.72306154114773e-16	1.451682339133837e-17	1.2932604845378787e-15	2.4345984522706362e-17	4.602863638713462e-16	1.3306028777579561e-17
56462.84000000027	2.0561498886324024e-15	1.1667889444608835e-16	5.453963614499277e-16	8.95742674544567e-18	1.2114440365284703e-15	3.518863104579209e-17	1.5110036275147375e-15	1.439943403834757e-16	1.6577355899114525e-15	4.125987107304464e-17	1.701888964446183e-15	2.0922731460972693e-17	6.811452516652582e-16	1.4048486265643466e-17	1.309356936068631e-15	2.3878455650011735e-17	4.649958566781984e-16	1.3463238933386157e-17
56462.890000000276	2.0828228264941764e-15	1.1694521923137627e-16	5.524120443615138e-16	8.88479233816772e-18	1.2255829242681348e-15	3.484376468276305e-17	1.5353590799147077e-15	1.486359874869849e-16	1.6779292750467595e-15	4.109229318280544e-17	1.7295064097002625e-15	2.0521243764605202e-17	6.899821136089486e-16	1.3647200667793032e-17	1.3254605019875194e-15	2.3438332852793847e-17	4.697191249160044e-16	1.3629919959565458e-17
56462.94000000028	2.109712092012387e-15	1.1710251295386016e-16	5.59430464776693e-16	8.82051207273255e-18	1.2397158845719833e-15	3.4499051192658555e-17	1.5601067964569433e-15	1.530468974006217e-16	1.6981550843726083e-15	4.0914757122482086e-17	1.7572050901003606e-15	2.0175119810379747e-17	6.988147094218762e-16	1.3316497274207199e-17	1.3415709703282973e-15	2.3026255863364822e-17	4.744558258039352e-16	1.3804542392163305e-17
56462.99000000028	2.136820342080839e-15	1.1714967284273608e-16	5.664514334905158e-16	8.764295357227623e-18	1.253842683687084e-15	3.415443837923731e-17	1.5852474145343231e-15	1.5721031966651846e-16	1.7184130640495945e-15	4.0727076597818505e-17	1.78498582127916e-15	1.9886486496510653e-17	7.076410084861895e-16	1.305915456033819e-17	1.3576881291014187e-15	2.2642810709118357e-17	4.792056167051153e-16	1.3985826612800304e-17
56463.040000000285	2.1641502400932298e-15	1.1708575572704756e-16	5.734747612949311e-16	8.715847190724213e-18	1.2679630879346332e-15	3.3809883698060865e-17	1.6107816139682094e-15	1.611117546814261e-16	1.7387032602553665e-15	4.0529103513604145e-17	1.812849290878034e-15	1.9656935681919558e-17	7.164590478651282e-16	1.2876689619290457e-17	1.3738117384539665e-15	2.22884842088149e-17	4.839681551222216e-16	1.417271979482555e-17
56463.09000000029	2.1917044560212255e-15	1.169099848691657e-16	5.805002547037118e-16	8.67486043748252e-18	1.2820768635654565e-15	3.3465354432039805e-17	1.6367101169970792e-15	1.6473866361683755e-16	1.759025719199155e-15	4.032072752556046e-17	1.8407942706004984e-15	1.9485628393569912e-17	7.252678790141252e-16	1.2765921741879748e-17	1.3899411403687201e-15	2.1963193622909505e-17	4.887431015537922e-16	1.436435733322535e-17
56463.14000000029	2.2194856664937678e-15	1.1662175667228226e-16	5.87527656282868e-16	8.640890450517243e-18	1.2961837768416534e-15	3.3120827914032717e-17	1.6630336882686825e-15	1.6808023928517644e-16	1.7793804871287183e-15	4.010187563662003e-17	1.868818057296902e-15	1.9369739584797036e-17	7.340673342213566e-16	1.2719856358651404e-17	1.4060753550771895e-15	2.1666394230214767e-17	4.935302278213568e-16	1.455952051594118e-17
56463.19000000029	2.2474965548756382e-15	1.162206474386551e-16	5.945566593541765e-16	8.613389566356247e-18	1.3102835940498036e-15	3.277629171200596e-17	1.6897531348360632e-15	1.711272256892783e-16	1.7997676103196067e-15	3.987251186929639e-17	1.8969179098162412e-15	1.930598418623294e-17	7.428572656980205e-16	1.2730616775330895e-17	1.422213394474667e-15	2.139744844478823e-17	4.983294503173162e-16	1.4756463102409804e-17
56463.240000000296	2.2757398113468812e-15	1.157064203509714e-16	6.01586955976194e-16	8.591813477479295e-18	1.3243760814471103e-15	3.24317438254243e-17	1.7168693061572303e-15	1.7387177683312823e-16	1.820187135081477e-15	3.9632637009499036e-17	1.9250910871563115e-15	1.9290742321028942e-17	7.516375254856282e-16	1.2789890048145542e-17	1.438354270465562e-15	2.1155638251727908e-17	5.03140695214369e-16	1.4953552005928548e-17
56463.2900000003	2.3042181329819855e-15	1.1507903284844316e-16	6.086182382087892e-16	8.575628061714153e-18	1.3384610053192428e-15	3.2087192897854073e-17	1.744383094098648e-15	1.7630734760590207e-16	1.8406391077486198e-15	3.93822884141454e-17	1.9533348483091867e-15	1.932015536955569e-17	7.604079654541721e-16	1.2889285429588095e-17	1.454496994976571e-15	2.0940169464432105e-17	5.079638888113191e-16	1.5149309816422313e-17
56463.3400000003	2.33293422382952e-15	1.143386445760086e-16	6.156501981095645e-16	8.564313125805816e-18	1.3525381319013132e-15	3.1742658416044753e-17	1.7722954329422629e-15	1.784286113038349e-16	1.8611235746932233e-15	3.912153990116317e-17	1.9816464522726625e-15	1.939022449618697e-17	7.691684372987758e-16	1.3020638045882452e-17	1.4706405799070381e-15	2.075017745881444e-17	5.127989575319506e-16	1.5342409448543836e-17
56463.390000000305	2.3618907949912792e-15	1.134856260933894e-16	6.226825277401781e-16	8.557365677571347e-18	1.3666072274752336e-15	3.139817091409656e-17	1.8006072993964263e-15	1.8023139973520697e-16	1.8816405823108444e-15	3.885050171635972e-17	2.0100231581418276e-15	1.949690548542642e-17	7.779187925380226e-16	1.3176239204818351e-17	1.4867840371968289e-15	2.0584734221052304e-17	5.176458279239037e-16	1.5531667689162915e-17
56463.44000000031	2.3910905647028892e-15	1.1252056854737481e-16	6.297149191596639e-16	8.554302760905055e-18	1.380668058289325e-15	3.1053772194801714e-17	1.8293197126104314e-15	1.817126629533962e-16	1.9021901770399914e-15	3.8569320569224474e-17	2.038462224994602e-15	1.96361950435422e-17	7.866588825107637e-16	1.3348990618862452e-17	1.5029263787331314e-15	2.0442856542132662e-17	5.225044266577887e-16	1.5716038159345147e-17
56463.49000000031	2.4205362584128773e-15	1.1144429453190294e-16	6.367470644272942e-16	8.55466381041129e-18	1.3947203906036362e-15	3.070951553452792e-17	1.8584337341927912e-15	1.828704465535135e-16	1.9227724053412776e-15	3.8278179751979725e-17	2.0669609119890278e-15	1.9804205006887795e-17	7.953885583740304e-16	1.3532490849326617e-17	1.5190666164365639e-15	2.0323515166390944e-17	5.273746805260071e-16	1.5894604076791338e-17
56463.540000000314	2.450230608863556e-15	1.102578703883628e-16	6.437786556023414e-16	8.558012567651034e-18	1.4087639906658056e-15	3.0365465883862356e-17	1.8879504682331513e-15	1.8370388520774851e-16	1.9433873137106884e-15	3.797729933481753e-17	2.095516478300318e-15	1.9997222874220717e-17	8.041076711003138e-16	1.3721067846944808e-17	1.5352037622368611e-15	2.022564456165593e-17	5.322565164417181e-16	1.6066571099784542e-17
56463.59000000032	2.480176356170733e-15	1.0896262023597495e-16	6.508093847436008e-16	8.56393856525062e-18	1.4227986247395258e-15	3.0021700096415795e-17	1.917871061328073e-15	1.8421321174800543e-16	1.964034948678316e-15	3.766693642749699e-17	2.124126183086515e-15	2.0211758215637413e-17	8.128160714750577e-16	1.3909772682963842e-17	1.5513368280404591e-15	2.0148153061878337e-17	5.371498614378004e-16	1.6231260447549504e-17
56463.64000000032	2.510376247904725e-15	1.0756014206591604e-16	6.578389439133272e-16	8.572058243935327e-18	1.4368240590608205e-15	2.9678307153034044e-17	1.9481967026103437e-15	1.843997816680771e-16	1.98471535679636e-15	3.7347385534293e-17	2.1527872855800614e-15	2.0444575827694896e-17	8.215136100943833e-16	1.4094348102482395e-17	1.5674648257537932e-15	2.008993315111657e-17	5.420546426658256e-16	1.6388102424596135e-17
56463.69000000032	2.5408330391705457e-15	1.0605232629051304e-16	6.648670251701963e-16	8.582015692702895e-18	1.4508400598734558e-15	2.9335388344177426e-17	1.978928623782093e-15	1.8426611344105657e-16	2.005428584658705e-15	3.701897895095135e-17	2.1814970450706324e-15	2.0692716931925655e-17	8.302001373622632e-16	1.4271182856509014e-17	1.583586767276208e-15	2.0049871583879726e-17	5.46970787395069e-16	1.6536630426114342e-17
56463.740000000325	2.5715494926889415e-15	1.0444137720709293e-16	6.71893320566323e-16	8.593483101572469e-18	1.4648463934125438e-15	2.899305750545623e-17	2.0100680991515926e-15	1.8381594555373688e-16	2.0261746788876607e-15	3.6682087253825803e-17	2.210252720784947e-15	2.095351041063498e-17	8.388755034880493e-16	1.443725988468861e-17	1.5997016645435166e-15	2.0026859074016803e-17	5.518982230112862e-16	1.6676475461783533e-17
56463.79000000033	2.6025283788774415e-15	1.0272983792012822e-16	6.789175221653935e-16	8.606160918310538e-18	1.4788428259454217e-15	2.8651441225822954e-17	2.0416164456737354e-15	1.8305431166793375e-16	2.0469536861326946e-15	3.6337119830539313e-17	2.23905157208708e-15	2.122457588932743e-17	8.475395584840824e-16	1.4590103862754447e-17	1.6158085294510116e-15	2.0019799467364767e-17	5.5683687701580345e-16	1.680736120821683e-17
56463.84000000033	2.6337724759314157e-15	1.0092061936742501e-16	6.85939322020954e-16	8.619777792473019e-18	1.4928291236821509e-15	2.831067902801634e-17	2.0735750229942562e-15	1.8198763584218411e-16	2.067765653083699e-15	3.598452547692323e-17	2.267890858266705e-15	2.1503820563493437e-17	8.561921521631854e-16	1.4727731603941427e-17	1.6319063738838547e-15	2.0027618088460492e-17	5.617866770244547e-16	1.6929099578304127e-17
56463.890000000334	2.6652845699055656e-15	9.901703421873651e-17	6.929584121897718e-16	8.634090313657038e-18	1.5068050528684332e-15	2.7970923577407725e-17	2.1059452334976463e-15	1.8062385029636645e-16	2.0886106264558307e-15	3.562479302695825e-17	2.2967678386764504e-15	2.178943148907754e-17	8.64833134135863e-16	1.4848607320343115e-17	1.6479942097606381e-15	2.0049269264055113e-17	5.667475507665489e-16	1.7041586782455272e-17
56463.94000000034	2.697067454795389e-15	9.702283656009828e-17	6.999744847243193e-16	8.648882582942448e-18	1.5207703797289056e-15	2.763234085530062e-17	2.13872852235875e-15	1.7897253877479697e-16	2.10948865299709e-15	3.5258452019626153e-17	2.3256797726632216e-15	2.2079864592284248e-17	8.734623538081777e-16	1.49516037320026e-17	1.6640710489867841e-15	2.0083742888150013e-17	5.717194260837451e-16	1.7144799845040374e-17
56463.99000000034	2.7291239326188827e-15	9.494226845097495e-17	7.069872316795745e-16	8.663965665052076e-18	1.5347248704864964e-15	2.7295110327946208e-17	2.1719263775981036e-15	1.7704510915143061e-16	2.1303997794902173e-15	3.488607338203387e-17	2.354623919654046e-15	2.2373831714170472e-17	8.820796603787276e-16	1.5035969350704186e-17	1.6801359034616373e-15	2.0130070008943686e-17	5.767022309291675e-16	1.7238793532659628e-17
56464.04000000034	2.7614568134985227e-15	9.278011464043328e-17	7.139963451071746e-16	8.679176915782174e-18	1.548668291362426e-15	2.695942507058382e-17	2.205540330140912e-15	1.7485499949224108e-16	2.15134405274448e-15	3.4508270112868353e-17	2.383597539030168e-15	2.2670286397729515e-17	8.906849028366107e-16	1.510130185804796e-17	1.6961877850430076e-15	2.0187327392727753e-17	5.816958933661458e-16	1.7323697645077043e-17
56464.090000000346	2.7940689157435364e-15	9.054176695724669e-17	7.210015170570869e-16	8.694379241056234e-18	1.562600408591124e-15	2.6625491906114417e-17	2.239571953879871e-15	1.724179222844958e-16	2.1723215196127276e-15	3.4125697940993705e-17	2.4125978902300616e-15	2.2968409150958514e-17	8.992779299585803e-16	1.514752726631604e-17	1.7122257056545524e-15	2.025464117691806e-17	5.867003415674406e-16	1.739971461518442e-17
56464.14000000035	2.8269630659319085e-15	8.823330013965585e-17	7.280024395810686e-16	8.709460279740026e-18	1.576520988371948e-15	2.6293531483659315e-17	2.2740228657415376e-15	1.6975215185460583e-16	2.193332226957284e-15	3.373905593223304e-17	2.4416222326292478e-15	2.3267592694493122e-17	9.078585903065476e-16	1.5174884422785053e-17	1.728248677165225e-15	2.0331189541445806e-17	5.917155038139523e-16	1.746711736143619e-17
56464.19000000035	2.860142098993106e-15	8.586156113120035e-17	7.349988047234797e-16	8.724331533661702e-18	1.5904297969305595e-15	2.5963778316996062e-17	2.308894725756552e-15	1.6687885994537848e-16	2.2143762216998448e-15	3.3349087022621027e-17	2.4706678257348775e-15	2.356742735030995e-17	9.164267322251017e-16	1.518391435094275e-17	1.7442557114723438e-15	2.0416204634256536e-17	5.967413084938244e-16	1.7526247331326676e-17
56464.240000000354	2.8936088582906882e-15	8.343427411758697e-17	7.419903045316632e-16	8.738927459693656e-18	1.6043266004643811e-15	2.563648078805576e-17	2.3441892371334413e-15	1.6382250372619012e-16	2.2354535507741075e-15	3.295657842506298e-17	2.4997319290254875e-15	2.386768692851071e-17	9.24982203838825e-16	1.5175453881141346e-17	1.7602458204225757e-15	2.0508973567074116e-17	6.017776841014354e-16	1.757751267304362e-17
56464.29000000036	2.92736619570516e-15	8.096016376167726e-17	7.489766310472359e-16	8.753204550662682e-18	1.618211165182449e-15	2.5311901106931436e-17	2.3799081463363308e-15	1.6061126872834057e-16	2.2565642611579813e-15	3.25623618844636e-17	2.528811801876598e-15	2.416831506593264e-17	9.335248530500798e-16	1.5150632978757083e-17	1.776218015912226e-15	2.060883886821977e-17	6.068245592362124e-16	1.7621386466845768e-17
56464.34000000036	2.9614169717172856e-15	7.844909913509819e-17	7.559574763152738e-16	8.767140342592477e-18	1.6320832572972165e-15	2.499031517429659e-17	2.416053243166125e-15	1.5727756568613468e-16	2.2777083998464305e-15	3.216731370092036e-17	2.5579047038525923e-15	2.4469412094418932e-17	9.420545275360042e-16	1.511087511450207e-17	1.7921713098021437e-15	2.0715198218193364e-17	6.118818626017646e-16	1.765840494471044e-17
56464.39000000036	2.995764055490893e-15	7.591226059936437e-17	7.629325323725026e-16	8.780732444226567e-18	1.645942642992783e-15	2.4672012391021775e-17	2.4526263608456802e-15	1.5385857411864048e-16	2.298886013888106e-15	3.17723545050977e-17	2.5870078943747747e-15	2.4771222472943284e-17	9.505710747462008e-16	1.5057899923644148e-17	1.8081047139521654e-15	2.082750368392773e-17	6.169495230047524e-16	1.768916562275111e-17
56464.440000000366	3.03041032495712e-15	7.336233113828605e-17	7.699014912592267e-16	8.793997530997242e-18	1.6597890884726062e-15	2.4357295382620508e-17	2.4896293761084662e-15	1.5039681550920885e-16	2.320097150348082e-15	3.137844866640263e-17	2.6161186329674666e-15	2.507412256284457e-17	9.590743419004614e-16	1.4993727252651093e-17	1.8240172402119966e-15	2.094526052653955e-17	6.220274693538367e-16	1.7714325265823778e-17
56464.49000000037	3.065358666897421e-15	7.08137120400722e-17	7.768640450088313e-16	8.806970304149491e-18	1.6736223599034777e-15	2.4046479607614546e-17	2.5270642092911774e-15	1.4694072371149136e-16	2.3413418563318547e-15	3.0986603307297146e-17	2.645234179109204e-15	2.53786088805734e-17	9.67564175985442e-16	1.4920681491356152e-17	1.839907900441474e-15	2.1068025589498074e-17	6.271156306587687e-16	1.773459760010193e-17
56464.54000000037	3.1006119770278373e-15	6.82827598579013e-17	7.838198856542244e-16	8.819702449991786e-18	1.6874422235068457e-15	2.3739892870057485e-17	2.5649328244298846e-15	1.435451583366989e-16	2.3626201789632385e-15	3.059786680454177e-17	2.6743517923071387e-15	2.568528656408944e-17	9.760404237529483e-16	1.484139482770946e-17	1.855775706476121e-15	2.1195405381229376e-17	6.322139360292349e-16	1.7750750685469593e-17
