MJD	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57052.3400000032	2.5154790981363818e-14	3.961387156759046e-15	1.6291027540543974e-14	1.0087163207207994e-15	2.977730718293767e-14	2.1026997307380863e-15	1.0223765724057538e-14	1.3276142488580628e-14	nan	nan	7.452929799102714e-15	2.3197594814230563e-15	nan	nan	4.502628878606883e-15	1.1945118840354752e-15	2.7453173884973816e-15	5.635575749169367e-16	nan	nan
57052.3900000032	2.508739634108892e-14	3.94439333858456e-15	1.6230374586096115e-14	1.0026243283972016e-15	2.968929558421965e-14	2.0845251809789666e-15	1.0209455455608493e-14	1.3369612600721596e-14	nan	nan	7.444986754058785e-15	2.1305093970251914e-15	nan	nan	4.494813673079463e-15	1.1106029924137842e-15	2.745068925558531e-15	5.413601307264535e-16	nan	nan
57052.440000003204	2.5020672352671434e-14	3.92518990789113e-15	1.617014886100661e-14	9.960688450131214e-16	2.960189197116475e-14	2.0655925056318903e-15	1.0195294732560985e-14	1.3460201785857485e-14	nan	nan	7.437212869523731e-15	1.9396961490041414e-15	nan	nan	4.486932290809607e-15	1.0271021484558808e-15	2.7448037252871226e-15	5.201105381777615e-16	nan	nan
57052.49000000321	2.495463432896857e-14	3.903787088484714e-15	1.6110355864646396e-14	9.89052124761256e-16	2.95151021627588e-14	2.0459062799222034e-15	1.0181281927830355e-14	1.3547883485404515e-14	nan	nan	7.429608419783651e-15	1.7480355774260083e-15	nan	nan	4.4789815716254106e-15	9.446375406903154e-16	2.7445195592348873e-15	5.000518384678919e-16	nan	nan
57052.54000000321	2.488929759201445e-14	3.88019619485624e-15	1.6051001104428244e-14	9.815766804678896e-16	2.9428931983545854e-14	2.0254715484606163e-15	1.0167415416189848e-14	1.3632631635274604e-14	nan	nan	7.42217368292873e-15	1.5565516185729855e-15	nan	nan	4.4709583486347025e-15	8.64057623193543e-16	2.7442141973669887e-15	4.814557612931557e-16	nan	nan
57052.59000000321	2.4824677473177693e-14	3.854429641752687e-15	1.599209009596955e-14	9.73645285965725e-16	2.934338726373785e-14	2.0042938289905122e-15	1.0153693574189754e-14	1.3714420657392196e-14	nan	nan	7.414908940866037e-15	1.3667874869935806e-15	nan	nan	4.4628594480650664e-15	7.865271956553194e-16	2.743885407980831e-15	4.646205596760909e-16	nan	nan
57052.640000003215	2.4760789313457418e-14	3.826500954826307e-15	1.593362836321341e-14	9.652609788361748e-16	2.925847383926459e-14	1.9823791167950355e-15	1.014011478018639e-14	1.3793225451496681e-14	nan	nan	7.407814479336345e-15	1.1812034839448269e-15	nan	nan	4.454681689101659e-15	7.136603826605437e-16	2.7435309576254593e-15	4.498651732309385e-16	nan	nan
57052.69000000322	2.4697648463731544e-14	3.796424782406496e-15	1.5875621438585128e-14	9.56427063539019e-16	2.9174197551831855e-14	1.95973388982104e-15	1.0126677414271408e-14	1.3869021387186756e-14	nan	nan	7.400890587925866e-15	1.0039515850980499e-15	nan	nan	4.446421883727472e-15	6.476847289649935e-16	2.7431486110209776e-15	4.3751855922589693e-16	nan	nan
57052.74000000322	2.463527028496051e-14	3.7642169084101755e-15	1.5818074863119824e-14	9.471471149508541e-16	2.909056424897299e-14	1.9363651145405576e-15	1.011337985827942e-14	1.3941784296228147e-14	nan	nan	7.39413756008347e-15	8.423793058127487e-16	nan	nan	4.438076836560694e-15	5.915863725887451e-16	2.7427361309772255e-15	4.2790352579262054e-16	nan	nan
57052.790000003224	2.4573670148446695e-14	3.7298942664973514e-15	1.576099418661556e-14	9.374249823366536e-16	2.900757978413921e-14	1.91228025260955e-15	1.010022049572189e-14	1.4011490465102586e-14	nan	nan	7.387555693132345e-15	7.096036103853895e-16	nan	nan	4.429643344693699e-15	5.4908528633976505e-16	2.7422912783134028e-15	4.2131553566095315e-16	nan	nan
57052.84000000323	2.4512863436112932e-14	3.693474955469833e-15	1.5704384967767075e-14	9.2726479378511e-16	2.892525001674641e-14	1.8874872683648463e-15	1.0087197711796278e-14	1.4078116627776472e-14	nan	nan	7.381145288287189e-15	6.266783258672755e-16	nan	nan	4.421118197529852e-15	5.241649468410752e-16	2.7418118117768255e-15	4.1799865881591902e-16	nan	nan
57052.89000000323	2.4452865540676004e-14	3.654978256026325e-15	1.564825277430772e-14	9.16670961137216e-16	2.884358081223807e-14	1.8619946372509583e-15	1.007430989333722e-14	1.4141639958704719e-14	nan	nan	7.374906606122117e-15	6.163004735511041e-16	nan	nan	4.412498250529834e-15	5.199534078525942e-16	2.7412957144589086e-15	4.1807591720369766e-16	nan	nan
57052.94000000323	2.4393691865949032e-14	3.614424648920542e-15	1.5592603183156704e-14	9.056481854506149e-16	2.8762578042144905e-14	1.8358113551989853e-15	1.0061555428775842e-14	1.4202038066044026e-14	nan	nan	7.36883817945129e-15	6.810827038152065e-16	nan	nan	4.403783224330617e-15	5.367368758081036e-16	2.740741873215363e-15	4.213970322266007e-16	nan	nan
57052.990000003236	2.4335357827018136e-14	3.571835834625668e-15	1.5537441780554483e-14	8.942014630423034e-16	2.8682247584178426e-14	1.808946949087921e-15	1.004893270815196e-14	1.4259288985069393e-14	nan	nan	7.362936295436644e-15	7.995933047090474e-16	nan	nan	4.3949765639221755e-15	5.715710653134127e-16	2.7401493991328457e-15	4.2768989986557053e-16	nan	nan
57053.04000000324	2.4277878850602125e-14	3.5272347545977045e-15	1.548277416220919e-14	8.823360921604519e-16	2.860259532222935e-14	1.781411488358319e-15	1.0036440123052038e-14	1.4313371171800375e-14	nan	nan	7.357197094618859e-15	9.488500448960372e-16	nan	nan	4.3860819559012634e-15	6.203361730220255e-16	2.73951740100028e-15	4.366300986910771e-16	nan	nan
57053.09000000324	2.4221270375146405e-14	3.4806456142215555e-15	1.5428605933434597e-14	8.700576803448168e-16	2.852362714651436e-14	1.7532155978974344e-15	1.0024076066584262e-14	1.4364263496809453e-14	nan	nan	7.351616721100353e-15	1.113883462303543e-15	nan	nan	4.3771030792332165e-15	6.790278570203794e-16	2.738844985276262e-15	4.478654865746846e-16	nan	nan
57053.140000003244	2.4165547851171532e-14	3.432093907604134e-15	1.5374942709297797e-14	8.573721525469008e-16	2.844534895357446e-14	1.7243704723099245e-15	1.0011838933368368e-14	1.4411945239222633e-14	nan	nan	7.346191322395928e-15	1.2862715910378605e-15	nan	nan	4.368043605448519e-15	7.443681872479811e-16	2.7381312560577086e-15	4.610383713422341e-16	nan	nan
57053.19000000325	2.411072674149602e-14	3.381606444324183e-15	1.5321790114755117e-14	8.442857600856292e-16	2.8367766646371833e-14	1.6948878917541788e-15	9.999727119485806e-15	1.4456396080893626e-14	nan	nan	7.340917049277967e-15	1.461308760373863e-15	nan	nan	4.358907198842692e-15	8.13895416600148e-16	2.7373753150467735e-15	4.758027228696153e-16	nan	nan
57053.24000000325	2.4056822521424154e-14	3.3292113782893998e-15	1.5269153784802382e-14	8.308050905357506e-16	2.829088613432685e-14	1.6647802394776395e-15	9.987739022486345e-15	1.4497596100757504e-14	nan	nan	7.33579005562661e-15	1.636253088305562e-15	nan	nan	4.349697516675173e-15	8.858277804950529e-16	2.7365762615193207e-15	4.918356898681978e-16	nan	nan
57053.29000000325	2.4003850679097723e-14	3.2749382389105368e-15	1.5217039364610283e-14	8.16937078653244e-16	2.8214713333422974e-14	1.6340605212837288e-15	9.975873041305169e-15	1.4535525769343844e-14	nan	nan	7.330806498276238e-15	1.8094171474933024e-15	nan	nan	4.340418209366289e-15	9.588871387849428e-16	2.7357331922917835e-15	5.088439651719809e-16	nan	nan
57053.340000003256	2.3951826715618554e-14	3.2188179647748623e-15	1.5165452509672058e-14	8.02689018469645e-16	2.8139254166222856e-14	1.6027423871512289e-15	9.96412757629442e-15	1.4570165943461e-14	nan	nan	7.325962536864578e-15	1.9797039484548592e-15	nan	nan	4.331072920695294e-15	1.0321507942556418e-15	2.734845201689276e-15	5.265661607129039e-16	nan	nan
57053.39000000326	2.390076614537004e-14	3.1608829400434265e-15	1.511439888594377e-14	7.880685766985371e-16	2.806451456196835e-14	1.5708401553001216e-15	9.952501029144866e-15	1.4601497861026504e-14	nan	nan	7.321254333680344e-15	2.1463631091388746e-15	nan	nan	4.321665287998501e-15	1.1049431077984426e-15	2.7339113815132336e-15	5.447724570456657e-16	nan	nan
57053.44000000326	2.385068449623515e-14	3.101167033889644e-15	1.506388416999375e-14	7.730838076390409e-16	2.799050045661116e-14	1.5383688390075374e-15	9.940991802903195e-15	1.4629503136055466e-14	nan	nan	7.316678053510776e-15	2.3088572562007144e-15	nan	nan	4.3121989423656885e-15	1.1767604096583425e-15	2.732930821007943e-15	5.632626130607137e-16	nan	nan
57053.490000003265	2.3801597309863828e-14	3.0397056432330473e-15	1.5013914049135397e-14	7.577431697731142e-16	2.791721779291929e-14	1.5053441765999408e-15	9.929598301906412e-15	1.465416375379561e-14	nan	nan	7.312229863491233e-15	2.4667856084760493e-15	nan	nan	4.3026775088369686e-15	1.2472199396001471e-15	2.7319026068285445e-15	5.8186314509607525e-16	nan	nan
57053.54000000327	2.3753520141867158e-14	2.976535739188311e-15	1.496449422157782e-14	7.420555443186095e-16	2.784467252051737e-14	1.4717826650567484e-15	9.918318931773689e-15	1.4675462065994333e-14	nan	nan	7.307905932953356e-15	2.6198384672484728e-15	nan	nan	4.2931046066001044e-15	1.316025179577712e-15	2.7308258230083434e-15	6.004242183052275e-16	nan	nan
57053.59000000327	2.370646856211499e-14	2.9116959176282746e-15	1.491563039657271e-14	7.260302560223576e-16	2.777287059592536e-14	1.4377015977927607e-15	9.907152099376878e-15	1.4693380786317178e-14	nan	nan	7.303702433270875e-15	2.7677691006641094e-15	nan	nan	4.283483849186135e-15	1.3829421488475736e-15	2.7296995509258204e-15	6.188165810488771e-16	nan	nan
57053.64000000327	2.3660458154947608e-14	2.845226454380702e-15	1.486732829455038e-14	7.09677096558424e-16	2.7701817982676304e-14	1.403119107295648e-15	9.896096212809479e-15	1.4707902985890096e-14	nan	nan	7.299615537711706e-15	2.9103757929819235e-15	nan	nan	4.273818844665334e-15	1.4477830095729721e-15	2.7285228692711835e-15	6.369287223886889e-16	nan	nan
57053.69000000328	2.36155045194288e-14	2.777169365677522e-15	1.4819593647270455e-14	6.930063509557767e-16	2.763152065133569e-14	1.3680542134128792e-15	9.885149681360201e-15	1.4719012088972763e-14	nan	nan	7.295641421283586e-15	3.047490041243933e-15	nan	nan	4.264113195843907e-15	1.5103945759246643e-15	2.727294854014356e-15	6.546643343528464e-16	nan	nan
57053.74000000328	2.3571623269600493e-14	2.7075684745377494e-15	1.4772432197960918e-14	6.760288275789213e-16	2.7561984579593365e-14	1.3325268782794888e-15	9.87431091548142e-15	1.4726691868754144e-14	nan	nan	7.291776260583035e-15	3.178968586787146e-15	nan	nan	4.254370500458594e-15	1.5706501459251382e-15	2.7260145783711875e-15	6.719401009720559e-16	nan	nan
57053.79000000328	2.3528830034702402e-14	2.636469484033834e-15	1.472584970146838e-14	6.587558922976665e-16	2.7493215752299048e-14	1.2965580690730295e-15	9.863578326765282e-15	1.4730926443275402e-14	nan	nan	7.288016233645232e-15	3.304687906807047e-15	nan	nan	4.244594351372499e-15	1.6284436129061926e-15	2.724681112770261e-15	6.886838027645109e-16	nan	nan
57053.840000003285	2.3487140459456907e-14	2.5639200584215813e-15	1.4679851924397964e-14	6.411995076209645e-16	2.742522016155908e-14	1.260169830079352e-15	9.852950327926401e-15	1.47317002714654e-14	nan	nan	7.284357519789154e-15	3.4245403244269933e-15	nan	nan	4.234788336769965e-15	1.6836851618346947e-15	2.723293524820255e-15	7.048327088114188e-16	nan	nan
57053.89000000329	2.3446570204298244e-14	2.4899699135091942e-15	1.4634444645263016e-14	6.233722777636154e-16	2.735800380678e-14	1.2233853658627555e-15	9.84242533274491e-15	1.4728998149294562e-14	nan	nan	7.280796299470278e-15	3.5384312083036804e-15	nan	nan	4.224956040351696e-15	1.7362980824846381e-15	2.7218508792760285e-15	7.203322221131352e-16	nan	nan
57053.94000000329	2.3407134945560308e-14	2.4146709178675103e-15	1.4589633654623626e-14	6.05287500827302e-16	2.7291572694742716e-14	1.1862291378021486e-15	9.832001756062382e-15	1.472280520603411e-14	nan	nan	7.277328754125722e-15	3.64627692113605e-15	nan	nan	4.215101041529161e-15	1.786216380223498e-15	2.7203522380054186e-15	7.351347431658045e-16	nan	nan
57053.990000003294	2.3368850375829975e-14	2.3380772069106503e-15	1.45454247552399e-14	5.86959229596308e-16	2.722593283965575e-14	1.1487269768199867e-15	9.8216780137681e-15	1.4713106900629562e-14	nan	nan	7.273951066023376e-15	3.74800329291237e-15	nan	nan	4.205226915619404e-15	1.833382963866773e-15	2.718796659955841e-15	7.491987189041251e-16	nan	nan
57054.0400000033	2.3331732204096713e-14	2.2602453124111984e-15	1.450182376221154e-14	5.684023428095415e-16	2.7161090263222967e-14	1.110906215799058e-15	9.81145252272633e-15	1.469988901817751e-14	nan	nan	7.27065941811106e-15	3.843544468365537e-15	nan	nan	4.195337234038659e-15	1.8777482563020983e-15	2.717183201120364e-15	7.624878476829833e-16	nan	nan
57054.0900000033	2.329579615606612e-14	2.1812343108063075e-15	1.4458836503125975e-14	5.496326292787161e-16	2.709705099472586e-14	1.0727958462142391e-15	9.801323700788526e-15	1.4683137666499302e-14	nan	nan	7.267449993865837e-15	3.932842025733665e-15	nan	nan	4.185435564496979e-15	1.9192691185913e-15	2.715510914504538e-15	7.749704148909722e-16	nan	nan
57054.1400000033	2.3261057974352493e-14	2.101105994456206e-15	1.4416468818205564e-14	5.306668878683856e-16	2.7033821071065446e-14	1.034426704649246e-15	9.791289966742467e-15	1.4662839272818678e-14	nan	nan	7.264318977138476e-15	4.0158442952669776e-15	nan	nan	4.175525471192056e-15	1.9579080092199213e-15	2.713778850091972e-15	7.866187376047611e-16	nan	nan
57054.190000003306	2.322753341878601e-14	2.0199250715694e-15	1.437472656045229e-14	5.115230472009741e-16	2.6971406536825214e-14	9.958316965406057e-16	9.781349740304124e-15	1.4638980580544773e-14	nan	nan	7.261262552006862e-15	4.092505826979402e-15	nan	nan	4.165610515002595e-15	1.99363232171873e-15	2.711986054811203e-15	7.97408700178152e-16	nan	nan
57054.24000000331	2.3195238266584616e-14	1.9377594021267286e-15	1.4333615595791872e-14	4.922203100851199e-16	2.6909813444359802e-14	9.57046066626369e-16	9.771501442073922e-15	1.4611548646130338e-14	nan	nan	7.258276902620791e-15	4.162786971498534e-15	nan	nan	4.155694253682214e-15	2.0264138590694398e-15	2.7101315725011965e-15	8.073193657027119e-16	nan	nan
57054.29000000331	2.3164188312665953e-14	1.854680279836458e-15	1.4293141803227297e-14	4.727793291716646e-16	2.684904785384503e-14	9.181077284184426e-16	9.761743493515369e-15	1.4580530836036853e-14	nan	nan	7.255358213051967e-15	4.226653547807549e-15	nan	nan	4.145780242052441e-15	2.05622841412482e-15	2.7082144438776224e-15	8.163326508944338e-16	nan	nan
57054.340000003314	2.313439936984633e-14	1.7707627737924554e-15	1.4253311074977347e-14	4.53222422363068e-16	2.678911583332948e-14	8.790576689163768e-16	9.752074316925572e-15	1.454591482378369e-14	nan	nan	7.25250266714198e-15	4.284076578660568e-15	nan	nan	4.135872032196384e-15	2.083055433077797e-15	2.7062337064983107e-15	8.244330541589181e-16	nan	nan
57054.39000000332	2.3105887269141507e-14	1.686086148714379e-15	1.4214129316631632e-14	4.335738392533827e-16	2.6730023458829695e-14	8.399404499621742e-16	9.742492335407759e-15	1.4507688587086914e-14	nan	nan	7.2497064483499e-15	4.3350320794516756e-15	nan	nan	4.125973173651526e-15	2.1068777446801607e-15	2.7041883947296698e-15	8.31607428428221e-16	nan	nan
57054.44000000332	2.307866785994814e-14	1.6007343904944291e-15	1.4175602447290623e-14	4.138600936018267e-16	2.667177681436563e-14	8.008048347828871e-16	9.732995972857048e-15	1.4465840405087148e-14	nan	nan	7.246965739601369e-15	4.379500889893448e-15	nan	nan	4.116087213602284e-15	2.1276813421097466e-15	2.7020775397117794e-15	8.378447918895955e-16	nan	nan
57054.49000000332	2.305275701036688e-14	1.5147968753115914e-15	1.413773639971972e-14	3.9411038196506197e-16	2.6614381992046164e-14	7.617045780038006e-16	9.723583653904494e-15	1.442035885564408e-14	nan	nan	7.244276723136255e-15	4.417468540511131e-15	nan	nan	4.106217697073818e-15	2.1454552074774094e-15	2.699900169324237e-15	8.431361709937057e-16	nan	nan
57054.540000003326	2.3028170607348762e-14	1.4283692382515897e-15	1.4100537120492976e-14	3.743571156683964e-16	2.655784509211909e-14	7.226994308958274e-16	9.714253803905401e-15	1.437123281274178e-14	nan	nan	7.241635580357493e-15	4.448925147898778e-15	nan	nan	4.0963681671239065e-15	2.160191171321045e-15	2.6976553081515843e-15	8.474744711814694e-16	nan	nan
57054.59000000333	2.300492455706926e-14	1.3415545248778534e-15	1.4064010570141168e-14	3.5463660301761956e-16	2.6502172223050144e-14	6.838564322038218e-16	9.70500484892354e-15	1.43184514439429e-14	nan	nan	7.239038491678275e-15	4.473865334153467e-15	nan	nan	4.086542165035846e-15	2.1718838012032643e-15	2.695341977448669e-15	8.5085437164097555e-16	nan	nan
57054.64000000333	2.2983034785065134e-14	1.2544647530175626e-15	1.4028162723301786e-14	3.3498993212475677e-16	2.6447369501577864e-14	6.452515806662767e-16	9.695835215687937e-15	1.4262004207944125e-14	nan	nan	7.236481636370319e-15	4.492288167018804e-15	nan	nan	4.076743230510496e-15	2.1805303149061432e-15	2.6929591951064414e-15	8.532722411406866e-16	nan	nan
57054.690000003335	2.296251723655116e-14	1.1672230833451482e-15	1.3992999568870388e-14	3.154641232395111e-16	2.639344305277325e-14	6.069720208283603e-16	9.686743331565392e-15	1.4201880852197471e-14	nan	nan	7.233961192411762e-15	4.504197118142367e-15	nan	nan	4.066974901859131e-15	2.1861305147951314e-15	2.6905059756155907e-15	8.547260726015457e-16	nan	nan
57054.74000000334	2.294338787663181e-14	1.0799669173555545e-15	1.3958527110140486e-14	2.961136447075633e-16	2.634039901014622e-14	5.69118922140821e-16	9.677727624538112e-15	1.413807141060748e-14	nan	nan	7.231473336336425e-15	4.5096000375294775e-15	nan	nan	4.05724071619557e-15	2.1886867407703e-15	2.6879813300338596e-15	8.552154345999515e-16	nan	nan
57054.79000000334	2.2925662690584543e-14	9.92852448011118e-16	1.3924751364963098e-14	2.770024202018599e-16	2.6288243515639175e-14	5.318112959210417e-16	9.668786523179801e-15	1.4070566201306274e-14	nan	nan	7.229014243078546e-15	4.508509142848553e-15	nan	nan	4.047544209628471e-15	2.1882038399335795e-15	2.6853842659493254e-15	8.547414384522472e-16	nan	nan
57054.84000000334	2.2909357684063532e-14	9.060615577259941e-16	1.3891678365886757e-14	2.5820649735510716e-16	2.6236982719747947e-14	4.951910766281768e-16	9.659918456616502e-15	1.3999355824496707e-14	nan	nan	7.226580085824023e-15	4.500941022700759e-15	nan	nan	4.037888917452902e-15	2.1846891516793908e-15	2.682713787446058e-15	8.533067199419239e-16	nan	nan
57054.890000003346	2.2894488883394087e-14	8.198126411877073e-16	1.3859314160313934e-14	2.3981759630811845e-16	2.618662278157343e-14	4.594298880249083e-16	9.651121854506247e-15	1.3924431160367512e-14	nan	nan	7.224167035856108e-15	4.486916653392352e-15	nan	nan	4.028278374343252e-15	2.1781525074300533e-15	2.6799688950683716e-15	8.509154351194596e-16	nan	nan
57054.94000000335	2.2881072335785942e-14	7.343782433083403e-16	1.3827664810649383e-14	2.2194779820651802e-16	2.613716986888609e-14	4.2473799631623394e-16	9.64239514701567e-15	1.3845783367082997e-14	nan	nan	7.221771262402034e-15	4.4664614291098424e-15	nan	nan	4.018716114544498e-15	2.168606244705634e-15	2.677148585786245e-15	8.475732699562507e-16	nan	nan
