MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	CSP_Y_new	CSP_Y_new_err	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56411.270000007746	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.474994418351493e-16	3.931568314092996e-15	1.263792190651246e-16	1.1745977151739762e-15	2.362680828170662e-16	2.2949190590219387e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.32000000775	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.469946876716596e-16	3.9325137320072296e-15	1.26259109919986e-16	1.1747377697475864e-15	2.3596656628968724e-16	2.2953784843539905e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.37000000775	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.464906845694189e-16	3.9333336081444884e-15	1.2613954019466139e-16	1.1748417999337673e-15	2.3566573291372064e-16	2.2957653069447964e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.420000007754	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.459874290491265e-16	3.934027839976007e-15	1.2602050778055624e-16	1.174909787403807e-15	2.353655806433627e-16	2.2960794756440688e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.47000000776	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.454849175968684e-16	3.934596326058139e-15	1.2590201055088045e-16	1.174941713833941e-15	2.3506610741970205e-16	2.296320939776297e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.52000000776	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.449831466641167e-16	3.935038966025302e-15	1.2578404636060836e-16	1.1749375609033555e-15	2.347673111707167e-16	2.296489649136646e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.57000000776	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.444821126676672e-16	3.935355660583112e-15	1.256666130464414e-16	1.1748973102922455e-15	2.3446918981125604e-16	2.2965855539869233e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.620000007766	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.43981811989642e-16	3.9355463115014915e-15	1.2554970842676626e-16	1.1748209436799378e-15	2.341717412430401e-16	2.2966086050516604e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.67000000777	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.434822409774614e-16	3.935610821608094e-15	1.2543333030161632e-16	1.1747084427430646e-15	2.3387496335464395e-16	2.296558753514265e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.72000000777	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.429833959438176e-16	3.9355490947817206e-15	1.2531747645262984e-16	1.1745597891538084e-15	2.33578854021487e-16	2.296435951013256e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.770000007775	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.424852731666318e-16	3.935361035945954e-15	1.2520214464301143e-16	1.1743749645781932e-15	2.332834111058206e-16	2.2962401496386114e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.82000000778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.419878688890531e-16	3.935046551062846e-15	1.2508733261748246e-16	1.1741539506744455e-15	2.3298863245672246e-16	2.2959713019281802e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.87000000778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.414911793194116e-16	3.934605547126769e-15	1.2497303810224608e-16	1.1738967290914062e-15	2.3269451591008246e-16	2.2956293608641643e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.92000000778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.409952006311918e-16	3.9340379321584574e-15	1.2485925880493586e-16	1.1736032814670044e-15	2.324010592885858e-16	2.2952142798697327e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56411.97000000779	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.404999289630149e-16	3.933343615199002e-15	1.2474599241457545e-16	1.1732735894267847e-15	2.321082604017011e-16	2.294726012805689e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.02000000779	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.400053604185969e-16	3.932522506304207e-15	1.2463323660153101e-16	1.1729076345825007e-15	2.3181611704567824e-16	2.2941645139672227e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.07000000779	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.395114910667226e-16	3.9315745165388405e-15	1.2452098901746585e-16	1.1725053985307572e-15	2.315246270035195e-16	2.293529738080748e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.120000007795	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.390183169412249e-16	3.9304995579711716e-15	1.2440924729529123e-16	1.172066862851716e-15	2.3123378804498004e-16	2.2928216403008476e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.1700000078	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.385258340409278e-16	3.929297543667563e-15	1.242980090491215e-16	1.1715920091078541e-15	2.3094359792654193e-16	2.292040176207265e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.2200000078	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.380340383296366e-16	3.927968387687195e-15	1.241872718742206e-16	1.1710808188427836e-15	2.3065405439140783e-16	2.2911853018020168e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.270000007804	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.375429257361013e-16	3.926512005076896e-15	1.2407703334695768e-16	1.1705332735801258e-15	2.3036515516948264e-16	2.2902569735065364e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.32000000781	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.370524921539761e-16	3.924928311866151e-15	1.2396729102475296e-16	1.1699493548224445e-15	2.300768979773614e-16	2.2892551481589684e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.37000000781	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.365627334417869e-16	3.923217225062166e-15	1.238580424460286e-16	1.1693290440502282e-15	2.29789280518309e-16	2.2881797830114967e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.42000000781	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.360736454228976e-16	3.921378662645087e-15	1.2374928513015393e-16	1.1686723227209439e-15	2.295023004822462e-16	2.2870308357277457e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.470000007816	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.355852238854806e-16	3.91941254356335e-15	1.236410165773969e-16	1.1679791722681294e-15	2.2921595554574e-16	2.285808264380325e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.52000000782	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.350974645824568e-16	3.9173187877291e-15	1.2353323426886682e-16	1.1672495741005582e-15	2.2893024337197653e-16	2.284512027448377e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.57000000782	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.346103632315015e-16	3.915097316013784e-15	1.2342593566646357e-16	1.1664835096014433e-15	2.2864516161074886e-16	2.2831420838152677e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.620000007824	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.341239155149693e-16	3.912748050243868e-15	1.2331911821281665e-16	1.1656809601277194e-15	2.283607078984413e-16	2.2816983927663217e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.67000000783	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.336381170798569e-16	3.9102709131966026e-15	1.2321277933123565e-16	1.1648419070093566e-15	2.2807687985801255e-16	2.280180913986658e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.72000000783	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.331529635378016e-16	3.907665828595962e-15	1.231069164256503e-16	1.1639663315487467e-15	2.27793675098971e-16	2.278589607559086e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.77000000783	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.326684504649925e-16	3.9049327211087066e-15	1.2300152688055232e-16	1.163054215020139e-15	2.275110912173625e-16	2.2769244339620984e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.820000007836	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.321845734021601e-16	3.902071516340522e-15	1.2289660806094016e-16	1.1621055386691365e-15	2.272291257957498e-16	2.2751853540679536e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.87000000784	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.317013278545394e-16	3.899082140832326e-15	1.2279215731225532e-16	1.161120283712237e-15	2.269477764031932e-16	2.273372329140798e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.92000000784	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.312187092918064e-16	3.8959645220566246e-15	1.2268817196032666e-16	1.1600984313364415e-15	2.266670405952325e-16	2.2714853208349014e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56412.970000007845	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.307367131480438e-16	3.892718588414053e-15	1.225846493113089e-16	1.1590399626989127e-15	2.263869159138624e-16	2.269524291192969e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.02000000785	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.302553348217201e-16	3.889344269229978e-15	1.224815866516159e-16	1.1579448589266882e-15	2.261073998875226e-16	2.2674892026445132e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.07000000785	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.297745696756043e-16	3.88584149475128e-15	1.223789812478676e-16	1.1568131011164506e-15	2.2582849003105853e-16	2.2653800180043217e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.12000000785	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.292944130367698e-16	3.882210196143135e-15	1.2227683034681847e-16	1.1556446703343535e-15	2.2555018384572606e-16	2.263196700470998e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.170000007856	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.288148601965063e-16	3.87845030548606e-15	1.2217513117529762e-16	1.1544395476158998e-15	2.252724788191445e-16	2.260939213625578e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.22000000786	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.283359064102992e-16	3.874561755772947e-15	1.220738809401443e-16	1.1531977139658814e-15	2.2499537242529394e-16	2.258607521430224e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.27000000786	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.278575468977838e-16	3.870544480906268e-15	1.2197307682813991e-16	1.1519191503583629e-15	2.2471886212448115e-16	2.2562015882270047e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.320000007865	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.273797768426843e-16	3.866398415695413e-15	1.2187271600594394e-16	1.150603837736738e-15	2.244429453633267e-16	2.2537213787367422e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.37000000787	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.269025913927718e-16	3.862123495854046e-15	1.2177279562002423e-16	1.1492517570138187e-15	2.241676195747305e-16	2.2511668580579432e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.42000000787	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.264259856598355e-16	3.857719657997728e-15	1.2167331279659315e-16	1.1478628890720017e-15	2.2389288217786234e-16	2.2485379916658e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.470000007874	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.259499547195942e-16	3.853186839641504e-15	1.2157426464153368e-16	1.1464372147634759e-15	2.236187305781268e-16	2.245834745411284e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.52000000788	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.254744936116906e-16	3.8485249791976625e-15	1.214756482403328e-16	1.144974714910491e-15	2.23345162167145e-16	2.2430570855203022e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.57000000788	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.249995973396054e-16	3.84373401597365e-15	1.2137746065801235e-16	1.1434753703056763e-15	2.2307217432272953e-16	2.2402049785929276e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.62000000788	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.245252608706306e-16	3.838813890169988e-15	1.212796989390521e-16	1.1419391617124225e-15	2.2279976440885928e-16	2.237278391602721e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.670000007885	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.240514791358098e-16	3.83376454287845e-15	1.2118236010732462e-16	1.1403660698653126e-15	2.2252792977565355e-16	2.2342772918961256e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.72000000789	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.235782470298823e-16	3.828585916080183e-15	1.2108544116601675e-16	1.138756075470612e-15	2.22256667759349e-16	2.2312016471919204e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.77000000789	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.231055594112302e-16	3.8232779526441e-15	1.2098893909756096e-16	1.1371091592068092e-15	2.2198597568227093e-16	2.2280514255807848e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.820000007894	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.226334111018399e-16	3.8178405963252394e-15	1.2089285086355337e-16	1.135425301725219e-15	2.2171585085281158e-16	2.2248265955248936e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.8700000079	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.221617968872248e-16	3.812273791763333e-15	1.2079717340468815e-16	1.1337044836506332e-15	2.2144629056539604e-16	2.2215271258576375e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.9200000079	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.216907115163907e-16	3.806577484481497e-15	1.2070190364067085e-16	1.131946685582037e-15	2.211772921004626e-16	2.2181529857833797e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56413.9700000079	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.212201497017713e-16	3.8007516208848935e-15	1.206070384701513e-16	1.1301518880933688e-15	2.2090885272443653e-16	2.2147041448773155e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.020000007906	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.207501061191707e-16	3.794796148259693e-15	1.205125747706362e-16	1.1283200717343485e-15	2.206409696896914e-16	2.2111805730853995e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.07000000791	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.202805754077097e-16	3.788711014772011e-15	1.204185093984193e-16	1.1264512170313491e-15	2.203736402345331e-16	2.2075822407243308e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.12000000791	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.198115521697729e-16	3.782496169466983e-15	1.2032483918849318e-16	1.124545304488338e-15	2.2010686158316625e-16	2.203909118481647e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.170000007914	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.193430309709366e-16	3.776151562268006e-15	1.2023156095447737e-16	1.122602314587861e-15	2.1984063094566587e-16	2.200161177415874e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.22000000792	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.188750063399291e-16	3.76967714397599e-15	1.2013867148852926e-16	1.1206222277920937e-15	2.1957494551794562e-16	2.1963383889567496e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.27000000792	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.184074727685555e-16	3.7630728662688466e-15	1.200461675612676e-16	1.11860502454394e-15	2.1930980248173823e-16	2.192440724905533e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.32000000792	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.179404247116469e-16	3.756338681700964e-15	1.1995404592168654e-16	1.1165506852681962e-15	2.1904519900455181e-16	2.188468157435394e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.370000007926	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.174738565869982e-16	3.749474543702838e-15	1.198623032970731e-16	1.1144591903727625e-15	2.187811322396468e-16	2.1844206590918562e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.42000000793	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.17007762775296e-16	3.742480406580879e-15	1.1977093639292178e-16	1.1123305202499196e-15	2.1851759932600803e-16	2.1802982027933477e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.47000000793	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.165421376200822e-16	3.735356225517206e-15	1.196799418928507e-16	1.1101646552776568e-15	2.182545973883086e-16	2.176100761831786e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.520000007935	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.160769754276523e-16	3.7281019565696545e-15	1.1958931645851293e-16	1.10796157582106e-15	2.179921235368803e-16	2.1718283098732963e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.57000000794	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.15612270467043e-16	3.720717556671826e-15	1.194990567295082e-16	1.1057212622337517e-15	2.177301748676826e-16	2.1674808209589485e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.62000000794	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.151480169699121e-16	3.7132029836332684e-15	1.1940915932330132e-16	1.1034436948594007e-15	2.174687484622681e-16	2.1630582695056043e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.67000000794	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.146842091305201e-16	3.705558196139834e-15	1.193196208351264e-16	1.1011288540332752e-15	2.1720784138775669e-16	2.158560630306832e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.72000000795	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.142208411056378e-16	3.697783153753981e-15	1.1923043783789847e-16	1.0987767200838601e-15	2.1694745069679225e-16	2.1539878785339005e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.77000000795	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.137579070144948e-16	3.68987781691539e-15	1.1914160688212638e-16	1.0963872733345361e-15	2.1668757342751802e-16	2.149339989736826e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.82000000795	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.132954009386913e-16	3.681842146941509e-15	1.190531244958169e-16	1.0939604941053095e-15	2.1642820660353904e-16	2.1446169398455547e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.870000007955	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.128333169221684e-16	3.673676106028354e-15	1.1896498718438398e-16	1.0914963627146074e-15	2.1616934723388686e-16	2.139818705171143e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.92000000796	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.123716489711028e-16	3.6653796572512935e-15	1.1887719143055674e-16	1.0889948594811252e-15	2.1591099231299447e-16	2.134945262407078e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56414.97000000796	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.119103910538558e-16	3.656952764566057e-15	1.1878973369428507e-16	1.0864559647257376e-15	2.156531388206451e-16	2.129996588630639e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.020000007964	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.114495371008999e-16	3.6483953928097615e-15	1.1870261041264156e-16	1.0838796587734686e-15	2.153957837219537e-16	2.124972661304355e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.07000000797	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.1098908100475425e-16	3.6397075077021166e-15	1.1861581799972877e-16	1.0812659219555158e-15	2.1513892396731676e-16	2.119873458277528e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.12000000797	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.105290166199036e-16	3.6308890758466776e-15	1.1852935284658344e-16	1.0786147346113447e-15	2.1488255649239515e-16	2.1146989577878376e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.17000000797	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.100693377627328e-16	3.621940064732285e-15	1.1844321132107375e-16	1.0759260770908277e-15	2.1462667821805534e-16	2.10944913846303e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.220000007976	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.096100382114596e-16	3.612860442734539e-15	1.1835738976780675e-16	1.073199929756461e-15	2.1437128605034587e-16	2.1041239793226565e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.27000000798	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.091511117060553e-16	3.60365017911744e-15	1.182718845080249e-16	1.070436272985626e-15	2.1411637688046452e-16	2.0987234597799363e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.32000000798	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.086925519481611e-16	3.594309244035114e-15	1.1818669183950854e-16	1.067635087172923e-15	2.138619475847092e-16	2.0932475596436414e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.370000007984	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.082343526010443e-16	3.584837608533666e-15	1.1810180803647078e-16	1.0647963527325585e-15	2.1360799502444483e-16	2.08769625912012e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.42000000799	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.07776507289492e-16	3.575235244553104e-15	1.1801722934946063e-16	1.0619200501007988e-15	2.133545160460723e-16	2.082069538815345e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.47000000799	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.073190095997419e-16	3.5655021249294605e-15	1.179329520052562e-16	1.0590061597384829e-15	2.1310150748097524e-16	2.0763673797370655e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.52000000799	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.06861853079426e-16	3.555638223396935e-15	1.1784897220676159e-16	1.0560546621335966e-15	2.1284896614549532e-16	2.0705897632970316e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.570000007996	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.064050312374727e-16	3.5456435145902115e-15	1.1776528613290398e-16	1.053065537803912e-15	2.1259688884088317e-16	2.064736671313312e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.620000008	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.05948537544037e-16	3.5355179740468398e-15	1.1768188993852479e-16	1.0500387672996875e-15	2.1234527235326643e-16	2.0588080860126623e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.670000008	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.054923654304235e-16	3.5252615782098124e-15	1.175987797542766e-16	1.0469743312064284e-15	2.1209411345360157e-16	2.0528039900330006e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.720000008005	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.050365082889948e-16	3.514874304430125e-15	1.1751595168651177e-16	1.04387221014772e-15	2.1184340889763999e-16	2.046724366425946e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.77000000801	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.045809594731137e-16	3.5043561309696165e-15	1.1743340181717864e-16	1.0407323847881112e-15	2.11593155425884e-16	2.0405691986594272e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.82000000801	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.041257122970474e-16	3.4937070370037713e-15	1.1735112620370796e-16	1.0375548358360766e-15	2.1134334976354716e-16	2.034338470620413e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.87000000801	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.036707600358884e-16	3.4829270026247376e-15	1.1726912087890567e-16	1.0343395440470273e-15	2.1109398862051156e-16	2.0280321666176665e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.920000008016	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.032160959254759e-16	3.472016008844402e-15	1.171873818508397e-16	1.0310864902264049e-15	2.1084506869128283e-16	2.0216502713846244e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56415.97000000802	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.027617131623111e-16	3.460974037597668e-15	1.171059051027302e-16	1.0277956552328235e-15	2.105965866549542e-16	2.0151927700823332e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56416.02000000802	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.023076049034732e-16	3.449801071745699e-15	1.1702468659283315e-16	1.024467019981289e-15	2.1034853917515937e-16	2.0086596483024793e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
