MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err
56790.06000000656	nan	nan	8.554109236142013e-16	6.069444684578416e-16	1.149747713845656e-15	1.1342070376440374e-15	nan	nan	1.4567192582078243e-15	2.3415226304639367e-15
56790.11000000656	nan	nan	8.544248613461128e-16	6.019388068975635e-16	1.1488806692677356e-15	1.1247948281943708e-15	nan	nan	1.4562577781823721e-15	2.322735872889327e-15
56790.16000000657	nan	nan	8.534400729243012e-16	5.968932925816593e-16	1.1480155810247872e-15	1.115308472912496e-15	nan	nan	1.4557977989603325e-15	2.303791416827169e-15
56790.21000000657	nan	nan	8.524565619356316e-16	5.918081004023933e-16	1.147152439111312e-15	1.1057483200449936e-15	nan	nan	1.4553392307291345e-15	2.2846897008387537e-15
56790.26000000657	nan	nan	8.51474331886803e-16	5.866834079168218e-16	1.1462912334662425e-15	1.0961147228212166e-15	nan	nan	1.4548819829627444e-15	2.265431172840421e-15
56790.310000006575	nan	nan	8.504933862045271e-16	5.815193953807839e-16	1.1454319539727873e-15	1.0864080395074847e-15	nan	nan	1.4544259644177285e-15	2.2460162902804046e-15
56790.36000000658	nan	nan	8.495137282357372e-16	5.76316245783783e-16	1.1445745904583465e-15	1.076628633462517e-15	nan	nan	1.4539710831292793e-15	2.2264455203203423e-15
56790.41000000658	nan	nan	8.485353612479139e-16	5.710741448849253e-16	1.1437191326943457e-15	1.0667768731944119e-15	nan	nan	1.4535172464072045e-15	2.20671934002171e-15
56790.460000006584	nan	nan	8.47558288429032e-16	5.657932812497637e-16	1.1428655703962109e-15	1.0568531324188355e-15	nan	nan	1.4530643608318783e-15	2.186838236537352e-15
56790.51000000659	nan	nan	8.465825128879797e-16	5.604738462883138e-16	1.1420138932231956e-15	1.0468577901188924e-15	nan	nan	1.4526123322501696e-15	2.1668027073083434e-15
56790.56000000659	nan	nan	8.456080376546673e-16	5.551160342941478e-16	1.1411640907782634e-15	1.036791230606305e-15	nan	nan	1.4521610657713215e-15	2.1466132602665496e-15
56790.61000000659	nan	nan	8.446348656802399e-16	5.497200424846422e-16	1.1403161526079928e-15	1.0266538435844237e-15	nan	nan	1.4517104657628169e-15	2.1262704140429864e-15
56790.660000006596	nan	nan	8.436629998372076e-16	5.442860710426028e-16	1.1394700682023908e-15	1.0164460242127414e-15	nan	nan	1.4512604358461795e-15	2.1057746981825187e-15
56790.7100000066	nan	nan	8.426924429197468e-16	5.388143231590547e-16	1.1386258269949027e-15	1.006168173173307e-15	nan	nan	1.4508108788927624e-15	2.085126653365028e-15
56790.7600000066	nan	nan	8.417231976437748e-16	5.333050050775401e-16	1.1377834183622113e-15	9.958206967389363e-16	nan	nan	1.4503616970195102e-15	2.064326831633636e-15
56790.810000006604	nan	nan	8.407552666472331e-16	5.277583261398916e-16	1.1369428316240796e-15	9.85404006843398e-16	nan	nan	1.449912791584648e-15	2.043375796630094e-15
56790.86000000661	nan	nan	8.397886524901807e-16	5.221744988335792e-16	1.1361040560432693e-15	9.749185211535627e-16	nan	nan	1.4494640631833799e-15	2.022274123838106e-15
56790.91000000661	nan	nan	8.388233576550326e-16	5.165537388407102e-16	1.135267080825497e-15	9.6436466314403e-16	nan	nan	1.4490154116435129e-15	2.001022400834845e-15
56790.96000000661	nan	nan	8.378593845467236e-16	5.108962650888798e-16	1.1344318951191052e-15	9.537428621735937e-16	nan	nan	1.4485667360210818e-15	1.9796212275512525e-15
56791.010000006616	nan	nan	8.368967354929158e-16	5.052022998039481e-16	1.1335984880151634e-15	9.430535535646218e-16	nan	nan	1.448117934595903e-15	1.958071216541698e-15
56791.06000000662	nan	nan	8.359354127441102e-16	4.994720685647844e-16	1.1327668485471612e-15	9.322971786847114e-16	nan	nan	1.4476689048671218e-15	1.9363729932637016e-15
56791.11000000662	nan	nan	8.349754184738538e-16	4.937058003603625e-16	1.1319369656910224e-15	9.214741850312223e-16	nan	nan	1.4472195435486988e-15	1.914527196368264e-15
56791.160000006625	nan	nan	8.34016754778951e-16	4.879037276491176e-16	1.1311088283648795e-15	9.105850263187965e-16	nan	nan	1.4467697465648899e-15	1.892534478001775e-15
56791.21000000663	nan	nan	8.330594236795791e-16	4.820660864208852e-16	1.1302824254289242e-15	8.99630162569979e-16	nan	nan	1.4463194090456543e-15	1.870395504120175e-15
56791.26000000663	nan	nan	8.32103427119442e-16	4.761931162616983e-16	1.1294577456854206e-15	8.88610060209211e-16	nan	nan	1.4458684253220578e-15	1.848110954816476e-15
56791.31000000663	nan	nan	8.311487669660256e-16	4.702850604214003e-16	1.128634777878346e-15	8.775251921604985e-16	nan	nan	1.4454166889216158e-15	1.8256815246625476e-15
56791.360000006636	nan	nan	8.301954450106656e-16	4.64342165884694e-16	1.1278135106934813e-15	8.66376037948869e-16	nan	nan	1.4449640925636163e-15	1.803107923066461e-15
56791.41000000664	nan	nan	8.292434629687686e-16	4.583646834455608e-16	1.1269939327581672e-15	8.551630838062526e-16	nan	nan	1.444510528154394e-15	1.780390874646602e-15
56791.46000000664	nan	nan	8.282928224799499e-16	4.523528677856166e-16	1.1261760326411012e-15	8.43886822781719e-16	nan	nan	1.4440558867825823e-15	1.7575311196241387e-15
56791.510000006645	nan	nan	8.27343525108197e-16	4.463069775566262e-16	1.1253597988523396e-15	8.325477548567282e-16	nan	nan	1.4436000587143025e-15	1.734529414235209e-15
56791.56000000665	nan	nan	8.263955723419898e-16	4.402272754676059e-16	1.1245452198430914e-15	8.211463870657764e-16	nan	nan	1.4431429333883425e-15	1.7113865311650675e-15
56791.61000000665	nan	nan	8.254489655945726e-16	4.341140283769725e-16	1.1237322840055677e-15	8.0968323362289625e-16	nan	nan	1.4426843994112877e-15	1.6881032600057654e-15
56791.660000006654	nan	nan	8.245037062039398e-16	4.279675073902035e-16	1.1229209796728252e-15	7.981588160544988e-16	nan	nan	1.4422243445526003e-15	1.6646804077400616e-15
56791.71000000666	nan	nan	8.235597954331312e-16	4.2178798796359976e-16	1.1221112951186756e-15	7.865736633392723e-16	nan	nan	1.4417626557396893e-15	1.6411187992539255e-15
56791.76000000666	nan	nan	8.226172344702982e-16	4.1557575001483533e-16	1.1213032185575354e-15	7.749283120557266e-16	nan	nan	1.4412992190529191e-15	1.6174192778807452e-15
56791.81000000666	nan	nan	8.216760244288759e-16	4.0933107804089854e-16	1.1204967381441964e-15	7.632233065383505e-16	nan	nan	1.4408339197205784e-15	1.593582705980348e-15
56791.860000006665	nan	nan	8.207361663477528e-16	4.030542612443621e-16	1.1196918419738088e-15	7.514591990429779e-16	nan	nan	1.440366642113832e-15	1.569609965556943e-15
56791.91000000667	nan	nan	8.197976611913709e-16	3.9674559366885815e-16	1.1188885180816354e-15	7.396365499225806e-16	nan	nan	1.439897269741614e-15	1.5455019589198698e-15
56791.96000000667	nan	nan	8.188605098498731e-16	3.904053743449016e-16	1.1180867544429561e-15	7.2775592781466e-16	nan	nan	1.4394256852455e-15	1.5212596093925734e-15
56792.010000006674	nan	nan	8.179247131392838e-16	3.840339074471637e-16	1.1172865389728628e-15	7.15817909841389e-16	nan	nan	1.4389517703945114e-15	1.4968838620748936e-15
56792.06000000668	nan	nan	8.169902718016189e-16	3.7763150246468483e-16	1.1164878595261746e-15	7.038230818242606e-16	nan	nan	1.4384754060799122e-15	1.4723756846656226e-15
56792.11000000668	nan	nan	8.160571865050045e-16	3.7119847438571926e-16	1.1156907038972222e-15	6.917720385146575e-16	nan	nan	1.4379964723099486e-15	1.4477360683523396e-15
56792.16000000668	nan	nan	8.151254578438615e-16	3.6473514389889653e-16	1.114895059819746e-15	6.79665383842596e-16	nan	nan	1.4375148482045566e-15	1.4229660287773199e-15
56792.210000006686	nan	nan	8.141950863390021e-16	3.5824183761298144e-16	1.1141009149667565e-15	6.675037311859997e-16	nan	nan	1.437030411990018e-15	1.3980666070893075e-15
56792.26000000669	nan	nan	8.13266072437717e-16	3.517188882977996e-16	1.1133082569502717e-15	6.552877036629005e-16	nan	nan	1.4365430409936018e-15	1.3730388710926865e-15
56792.31000000669	nan	nan	8.123384165140366e-16	3.4516663514901376e-16	1.1125170733212814e-15	6.430179344500057e-16	nan	nan	1.436052611638126e-15	1.3478839165072178e-15
56792.360000006694	nan	nan	8.114121188687004e-16	3.385854240804181e-16	1.1117273515695138e-15	6.306950671310381e-16	nan	nan	1.435558999436525e-15	1.322602868354151e-15
56792.4100000067	nan	nan	8.1048717972939635e-16	3.3197560804757234e-16	1.1109390791232947e-15	6.183197560792833e-16	nan	nan	1.4350620789863397e-15	1.2971968824866945e-15
56792.4600000067	nan	nan	8.095635992508647e-16	3.2533754740746787e-16	1.1101522433494414e-15	6.058926668793352e-16	nan	nan	1.4345617239641837e-15	1.2716671472862535e-15
56792.5100000067	nan	nan	8.086413775149481e-16	3.1867161031986586e-16	1.1093668315529943e-15	5.934144767940372e-16	nan	nan	1.4340578071201634e-15	1.2460148855497668e-15
56792.560000006706	nan	nan	8.077205145307994e-16	3.119781731965338e-16	1.108582830977123e-15	5.808858752829497e-16	nan	nan	1.4335502002722714e-15	1.2202413565977662e-15
56792.61000000671	nan	nan	8.068010102349498e-16	3.0525762120657527e-16	1.1078002288029682e-15	5.68307564581961e-16	nan	nan	1.4330387743007158e-15	1.194347858638323e-15
56792.66000000671	nan	nan	8.058828644914564e-16	2.985103488466059e-16	1.10701901214948e-15	5.556802603525624e-16	nan	nan	1.432523399142212e-15	1.1683357314294356e-15
56792.710000006715	nan	nan	8.049660770919946e-16	2.917367605871029e-16	1.1062391680731609e-15	5.4300469241369e-16	nan	nan	1.4320039437842587e-15	1.1422063592896875e-15
56792.76000000672	nan	nan	8.04050647755941e-16	2.8493727160814596e-16	1.1054606835680257e-15	5.302816055695497e-16	nan	nan	1.4314802762593404e-15	1.1159611745177095e-15
56792.81000000672	nan	nan	8.031365761305706e-16	2.781123086404008e-16	1.104683545565352e-15	5.175117605513088e-16	nan	nan	1.43095226363911e-15	1.0896016612937099e-15
56792.86000000672	nan	nan	8.022238617911e-16	2.712623109309257e-16	1.1039077409335118e-15	5.046959350930431e-16	nan	nan	1.4304197720285088e-15	1.0631293601506317e-15
56792.91000000673	nan	nan	8.01312504240775e-16	2.6438773135729505e-16	1.1031332564778832e-15	4.918349251676548e-16	nan	nan	1.4298826665598626e-15	1.0365458731231094e-15
56792.96000000673	nan	nan	8.004025029110474e-16	2.5748903771886536e-16	1.1023600789405486e-15	4.789295464137461e-16	nan	nan	1.4293408113869282e-15	1.009852869705318e-15
56793.01000000673	nan	nan	7.994938571616334e-16	2.5056671424098653e-16	1.1015881950001417e-15	4.659806357918292e-16	nan	nan	1.4287940696789006e-15	9.830520937794287e-16
56793.060000006735	nan	nan	7.985865662806136e-16	2.4362126333584267e-16	1.1008175912718602e-15	4.529890535174985e-16	nan	nan	1.4282423036143521e-15	9.561453717146738e-16
56793.11000000674	nan	nan	7.976806294845385e-16	2.36653207674764e-16	1.1000482543070247e-15	4.399556853304646e-16	nan	nan	1.4276853743751916e-15	9.291346218855706e-16
56793.16000000674	nan	nan	7.967760459185566e-16	2.2966309264066717e-16	1.0992801705930766e-15	4.2688144517439105e-16	nan	nan	1.4271231421404895e-15	9.020218659203069e-16
56793.210000006744	nan	nan	7.958728146564564e-16	2.2265148924660003e-16	1.09851332655332e-15	4.137672783800866e-16	nan	nan	1.4265554660803455e-15	8.748092420710468e-16
56793.26000000675	nan	nan	7.949709347008176e-16	2.1561899763007042e-16	1.0977477085467527e-15	4.006141654718283e-16	nan	nan	1.4259822043496557e-15	8.474990212024706e-16
56793.31000000675	nan	nan	7.940704049830251e-16	2.0856625126324706e-16	1.096983302867904e-15	3.874231267495252e-16	nan	nan	1.4254032140818606e-15	8.200936260328194e-16
56793.36000000675	nan	nan	7.931712243634783e-16	2.0149392205877782e-16	1.0962200957466861e-15	3.7419522784177874e-16	nan	nan	1.4248183513826484e-15	7.925956544427557e-16
56793.410000006756	nan	nan	7.922733916315664e-16	1.9440272660519295e-16	1.0954580733481276e-15	3.6093158648809586e-16	nan	nan	1.4242274713235926e-15	7.650079079098971e-16
56793.46000000676	nan	nan	7.913769055058024e-16	1.872934338383161e-16	1.094697221772211e-15	3.476333808829621e-16	nan	nan	1.4236304279357872e-15	7.373334264530704e-16
56793.51000000676	nan	nan	7.904817646339402e-16	1.801668745528526e-16	1.0939375270537448e-15	3.3430186003028283e-16	nan	nan	1.4230270742033774e-15	7.095755319125933e-16
56793.560000006764	nan	nan	7.895879675930108e-16	1.7302395329452885e-16	1.0931789751621316e-15	3.209383567012194e-16	nan	nan	1.4224172620571128e-15	6.817378820019322e-16
56793.61000000677	nan	nan	7.886955128894069e-16	1.6586566336087652e-16	1.0924215520011666e-15	3.0754430380412964e-16	nan	nan	1.4218008423677924e-15	6.5382453841107125e-16
56793.66000000677	nan	nan	7.878043989589955e-16	1.5869310590455804e-16	1.0916652434088462e-15	2.9412125527107983e-16	nan	nan	1.4211776649397178e-15	6.25840053430016e-16
56793.71000000677	nan	nan	7.869146241671717e-16	1.5150751451170967e-16	1.0909100351572468e-15	2.806709129949062e-16	nan	nan	1.4205475785040492e-15	5.977895812531498e-16
56793.760000006776	nan	nan	7.860261868089535e-16	1.4431028717517202e-16	1.090155912952243e-15	2.6719516197331876e-16	nan	nan	1.4199104307121637e-15	5.69679022569992e-16
56793.81000000678	nan	nan	7.851390851090227e-16	1.3710302838948928e-16	1.0894028624333253e-15	2.5369611674311244e-16	nan	nan	1.41926606812893e-15	5.415152146301271e-16
56793.86000000678	nan	nan	7.842533172218432e-16	1.298876052970884e-16	1.088650869173485e-15	2.401761835745971e-16	nan	nan	1.4186143362259666e-15	5.133061843100342e-16
56793.910000006785	nan	nan	7.83368881231697e-16	1.2266622364781014e-16	1.087899918678965e-15	2.2663814503926423e-16	nan	nan	1.4179550793748238e-15	4.850614898036085e-16
56793.96000000679	nan	nan	7.824857751527736e-16	1.1544153217571213e-16	1.0871499963889939e-15	2.130852769153612e-16	nan	nan	1.4172881408401421e-15	4.567926890685226e-16
56794.01000000679	nan	nan	7.816039969292291e-16	1.0821676850110339e-16	1.086401087675696e-15	1.9952151278415212e-16	nan	nan	1.416613362772755e-15	4.285139928887995e-16
56794.06000000679	nan	nan	7.80723544435266e-16	1.0099596697191537e-16	1.085653177843854e-15	1.8595168054422504e-16	nan	nan	1.4159305862027382e-15	4.0024319223661417e-16
56794.110000006796	nan	nan	7.798444154751786e-16	9.378426101227613e-17	1.0849062521306792e-15	1.7238185012352355e-16	nan	nan	1.4152396510324229e-15	3.720030021921766e-16
56794.1600000068	nan	nan	7.789666077834368e-16	8.658833333071346e-17	1.0841602957056308e-15	1.588198580009382e-16	nan	nan	1.4145403960293545e-15	3.4382305384529004e-16
56794.2100000068	nan	nan	7.780901190247076e-16	7.941710397192699e-17	1.0834152936702501e-15	1.4527612191559727e-16	nan	nan	1.4138326588191991e-15	3.157429211195495e-16
56794.260000006805	nan	nan	7.772149467939708e-16	7.228281287868303e-17	1.0826712310578296e-15	1.3176494929356393e-16	nan	nan	1.4131162758786197e-15	2.8781684887310947e-16
56794.31000000681	nan	nan	7.763410886165357e-16	6.520277928278443e-17	1.081928092833411e-15	1.1830672091775554e-16	nan	nan	1.412391082528071e-15	2.6012136623019025e-16
56794.36000000681	nan	nan	7.754685419481305e-16	5.82023655173337e-17	1.0811858638933761e-15	1.0493170105077771e-16	nan	nan	1.4116569129245846e-15	2.3276795667990396e-16
56794.410000006814	nan	nan	7.745973041748904e-16	5.132016770329245e-17	1.080444529065309e-15	9.168703756115253e-17	nan	nan	1.4109136000544705e-15	2.0592488676389925e-16
56794.46000000682	nan	nan	7.737273726134913e-16	4.461747754390673e-17	1.0797040731078673e-15	7.865041310943074e-17	nan	nan	1.4101609757259956e-15	1.7985609761398825e-16
56794.51000000682	nan	nan	7.728587445111465e-16	3.81961526181955e-17	1.0789644807104427e-15	6.595851790862975e-17	nan	nan	1.409398870561998e-15	1.549922718492602e-16
56794.56000000682	nan	nan	7.719914170456976e-16	3.223287775445455e-17	1.0782257364930269e-15	5.387070191610466e-17	nan	nan	1.4086271139924457e-15	1.3206042344706762e-16
56794.610000006825	nan	nan	7.711253873255968e-16	2.704146546205257e-17	1.0774878250059897e-15	4.291819829571931e-17	nan	nan	1.4078455342469713e-15	1.1230095414440942e-16
56794.66000000683	nan	nan	7.702606523900399e-16	2.3156927240201016e-17	1.0767507307298153e-15	3.422962581443947e-17	nan	nan	1.4070539583473283e-15	9.771374070580901e-17
56794.71000000683	nan	nan	7.693972092089266e-16	2.131619329063554e-17	1.0760144380749201e-15	2.987304410511463e-17	nan	nan	1.4062522120997993e-15	9.088215370843946e-17
56794.760000006834	nan	nan	7.685350544370906e-16	2.2039898589638238e-17	1.0752789315707587e-15	3.169185505126661e-17	nan	nan	1.4054401442632609e-15	9.354843502693398e-17
56794.81000000684	nan	nan	7.676741828430158e-16	2.5068685291909337e-17	1.0745441970751169e-15	3.8740925202169453e-17	nan	nan	1.4046177810406934e-15	1.0485060802682771e-16
56794.86000000684	nan	nan	7.668145883115594e-16	2.96577418029799e-17	1.0738102210021164e-15	4.8703528173494165e-17	nan	nan	1.4037852274890488e-15	1.2223595722760816e-16
56794.91000000684	nan	nan	7.659562646545365e-16	3.51615769210639e-17	1.0730769896979738e-15	6.006711599943407e-17	nan	nan	1.4029425878203099e-15	1.4335349375844647e-16
56794.960000006846	nan	nan	7.650992056144761e-16	4.1180767347151274e-17	1.072344489437725e-15	7.21047644235813e-17	nan	nan	1.4020899650289968e-15	1.666566420385875e-16
56795.01000000685	nan	nan	7.642434048646491e-16	4.748992380410336e-17	1.0716127064253174e-15	8.447081466243935e-17	nan	nan	1.4012274608974113e-15	1.912310374568644e-16
56795.06000000685	nan	nan	7.633888560090059e-16	5.3961143733686637e-17	1.0708816267931795e-15	9.698917986360435e-17	nan	nan	1.400355176000771e-15	2.1654086892046945e-16
56795.110000006855	nan	nan	7.625355525821681e-16	6.05190280841079e-17	1.0701512366020846e-15	1.095629289448837e-16	nan	nan	1.3994732097123427e-15	2.422633512723459e-16
56795.16000000686	nan	nan	7.616834880493034e-16	6.711707396870286e-17	1.0694215218410393e-15	1.2213487984483955e-16	nan	nan	1.398581660208503e-15	2.681964460475432e-16
56795.21000000686	nan	nan	7.608326558062417e-16	7.372532203615671e-17	1.0686924684270644e-15	1.3466925545362957e-16	nan	nan	1.3976806244737317e-15	2.942086639392011e-16
56795.26000000686	nan	nan	7.599830491792954e-16	8.032369298435322e-17	1.0679640622049346e-15	1.4714252939573173e-16	nan	nan	1.3967701983056147e-15	3.202112625730081e-16
56795.310000006866	nan	nan	7.591346614252546e-16	8.689824834384863e-17	1.0672362889470344e-15	1.595385604268936e-16	nan	nan	1.3958504763197108e-15	3.461423513188346e-16
56795.36000000687	nan	nan	7.582874857314173e-16	9.343900683524044e-17	1.066509134353196e-15	1.718458603532808e-16	nan	nan	1.394921551954449e-15	3.719574810422767e-16
56795.41000000687	nan	nan	7.574415152154314e-16	9.993862064517331e-17	1.0657825840504695e-15	1.840559856260329e-16	nan	nan	1.3939835174759283e-15	3.976238806081074e-16
56795.460000006875	nan	nan	7.565967429253105e-16	1.0639154529396604e-16	1.0650566235928755e-15	1.9616255102564495e-16	nan	nan	1.3930364639826924e-15	4.231168136670951e-16
56795.51000000688	nan	nan	7.557531618393832e-16	1.1279350293375385e-16	1.0643312384613123e-15	2.081606030599324e-16	nan	nan	1.392080481410423e-15	4.484172084513123e-16
56795.56000000688	nan	nan	7.549107648662358e-16	1.191411257650805e-16	1.063606414063273e-15	2.2004620941876932e-16	nan	nan	1.3911156585366411e-15	4.735100750889556e-16
56795.610000006884	nan	nan	7.540695448446358e-16	1.25431713266631e-16	1.0628821357326755e-15	2.318161826025537e-16	nan	nan	1.3901420829852857e-15	4.983834236601596e-16
56795.66000000689	nan	nan	7.532294945435257e-16	1.316630632519582e-16	1.0621583887296505e-15	2.4346788936630214e-16	nan	nan	1.3891598412313207e-15	5.23027508718381e-16
56795.71000000689	nan	nan	7.523906066619223e-16	1.378333519608015e-16	1.0614351582403267e-15	2.5499911650436027e-16	nan	nan	1.388169018605227e-15	5.47434291557371e-16
56795.76000000689	nan	nan	7.515528738288882e-16	1.4394104742346682e-16	1.060712429376683e-15	2.664079744979275e-16	nan	nan	1.3871696992974946e-15	5.715970507522396e-16
56795.810000006895	nan	nan	7.507162886034575e-16	1.4998484584652828e-16	1.0599901871762827e-15	2.7769282714755363e-16	nan	nan	1.386161966363028e-15	5.955100955925958e-16
56795.8600000069	nan	nan	7.498808434745634e-16	1.5596362421057635e-16	1.0592684166019985e-15	2.8885223937905365e-16	nan	nan	1.385145901725539e-15	6.191685521587956e-16
56795.9100000069	nan	nan	7.490465308610094e-16	1.6187640447088223e-16	1.0585471025420368e-15	2.9988493797858066e-16	nan	nan	1.3841215861818669e-15	6.425682015003318e-16
56795.960000006904	nan	nan	7.482133431113841e-16	1.6772232618585051e-16	1.0578262298094425e-15	3.1078978167194785e-16	nan	nan	1.3830890994062705e-15	6.657053557314913e-16
56796.01000000691	nan	nan	7.473812725039865e-16	1.73500625350897e-16	1.0571057831420798e-15	3.215657380528283e-16	nan	nan	1.3820485199546426e-15	6.885767620903435e-16
56796.06000000691	nan	nan	7.465503112467693e-16	1.792106178586243e-16	1.0563857472023594e-15	3.322118655982292e-16	nan	nan	1.3809999252687055e-15	7.111795278767362e-16
56796.11000000691	nan	nan	7.457204514772679e-16	1.8485168644886008e-16	1.0556661065769682e-15	3.427272995074206e-16	nan	nan	1.3799433916801584e-15	7.335110611586011e-16
56796.160000006916	nan	nan	7.448916852625323e-16	1.9042327031849798e-16	1.0549468457767822e-15	3.5311124044770485e-16	nan	nan	1.3788789944147534e-15	7.555690235132611e-16
56796.21000000692	nan	nan	7.440640045990521e-16	1.9592485678027124e-16	1.0542279492365348e-15	3.633629455315525e-16	nan	nan	1.3778068075963509e-15	7.773512920452641e-16
56796.26000000692	nan	nan	7.432374014126802e-16	2.013559745132288e-16	1.0535094013145976e-15	3.734817210255026e-16	nan	nan	1.376726904250916e-15	7.988559286207545e-16
56796.310000006924	nan	nan	7.424118675585179e-16	2.0671618806133235e-16	1.0527911862928648e-15	3.8346691641211507e-16	nan	nan	1.37563935631047e-15	8.200811547638431e-16
56796.36000000693	nan	nan	7.4158739482093e-16	2.12005093318559e-16	1.0520732883764049e-15	3.933179195205795e-16	nan	nan	1.3745442346169862e-15	8.410253310315813e-16
56796.41000000693	nan	nan	7.407639749133832e-16	2.1722231379931097e-16	1.0513556916933418e-15	4.0303415250651974e-16	nan	nan	1.3734416089262686e-15	8.6168693995795e-16
56796.46000000693	nan	nan	7.399415994783793e-16	2.223674975390585e-16	1.0506383802945494e-15	4.1261506851200657e-16	nan	nan	1.372331547911741e-15	8.820645718625487e-16
56796.510000006936	nan	nan	7.391202600873857e-16	2.274403145036977e-16	1.049921338153478e-15	4.220601488741687e-16	nan	nan	1.3712141191682328e-15	9.021569129741362e-16
56796.56000000694	nan	nan	7.382999482407428e-16	2.3244045441219475e-16	1.0492045491659016e-15	4.3136890077943204e-16	nan	nan	1.3700893892156826e-15	9.219627354364077e-16
56796.61000000694	nan	nan	7.374806553676021e-16	2.373676248976135e-16	1.0484879971496858e-15	4.405408552810947e-16	nan	nan	1.3689574235028299e-15	9.414808888536675e-16
56796.660000006945	nan	nan	7.36662372825786e-16	2.4222154994576634e-16	1.0477716658445935e-15	4.495755656162952e-16	nan	nan	1.3678182864108282e-15	9.607102931032776e-16
56796.71000000695	nan	nan	7.35845091901733e-16	2.4700196856373427e-16	1.047055538911991e-15	4.584726057698426e-16	nan	nan	1.3666720412568489e-15	9.796499321961514e-16
56796.76000000695	nan	nan	7.35028803810415e-16	2.5170863363947566e-16	1.04633959993469e-15	4.672315692430607e-16	nan	nan	1.3655187502975875e-15	9.98298849008585e-16
56796.81000000695	nan	nan	7.342134996951894e-16	2.5634131096069655e-16	1.0456238324166232e-15	4.758520679941129e-16	nan	nan	1.364358474732794e-15	1.0166561407421161e-15
56796.86000000696	nan	nan	7.333991706277793e-16	2.6089977836768477e-16	1.0449082197827013e-15	4.843337315218714e-16	nan	nan	1.3631912747086884e-15	1.0347209549947501e-15
56796.91000000696	nan	nan	7.325858076081161e-16	2.6538382501869224e-16	1.0441927453785322e-15	4.926762060710932e-16	nan	nan	1.3620172093213853e-15	1.052492486347592e-15
56796.96000000696	nan	nan	7.3177340156425885e-16	2.697932507510795e-16	1.0434773924701357e-15	5.008791539400931e-16	nan	nan	1.3608363366202484e-15	1.069969973388179e-15
56797.010000006965	nan	nan	7.309619433522972e-16	2.741278655232921e-16	1.042762144243795e-15	5.089422528755559e-16	nan	nan	1.3596487136111882e-15	1.0871526961051855e-15
56797.06000000697	nan	nan	7.30151423756234e-16	2.7838748892628076e-16	1.042046983805753e-15	5.168651955419494e-16	nan	nan	1.3584543962599418e-15	1.1040399736003157e-15
56797.11000000697	nan	nan	7.29341833487929e-16	2.825719497541829e-16	1.0413318941819893e-15	5.246476890547682e-16	nan	nan	1.3572534394953084e-15	1.1206311620720724e-15
56797.160000006974	nan	nan	7.285331631869201e-16	2.8668108562601276e-16	1.0406168583179836e-15	5.322894545687982e-16	nan	nan	1.3560458972123081e-15	1.136925653033681e-15
56797.21000000698	nan	nan	7.277254034203577e-16	2.907147426513378e-16	1.0399018590784295e-15	5.397902269138632e-16	nan	nan	1.3548318222753281e-15	1.1529228717330813e-15
56797.26000000698	nan	nan	7.269185446828882e-16	2.9467277513425417e-16	1.0391868792470453e-15	5.471497542717698e-16	nan	nan	1.3536112665212158e-15	1.1686222757481565e-15
56797.31000000698	nan	nan	7.261125773965528e-16	2.9855504531034865e-16	1.038471901526253e-15	5.543677978893012e-16	nan	nan	1.3523842807623172e-15	1.1840233537345585e-15
56797.360000006986	nan	nan	7.253074919106597e-16	3.0236142311263834e-16	1.0377569085370287e-15	5.61444131822472e-16	nan	nan	1.3511509147894888e-15	1.199125624306529e-15
56797.41000000699	nan	nan	7.245032785016482e-16	3.0609178596287414e-16	1.037041882818567e-15	5.683785427084037e-16	nan	nan	1.349911217375048e-15	1.2139286350344137e-15
56797.46000000699	nan	nan	7.236999273730378e-16	3.097460185849091e-16	1.0363268068279966e-15	5.751708295613875e-16	nan	nan	1.3486652362757115e-15	1.228431961544488e-15
56797.510000006994	nan	nan	7.228974286552458e-16	3.1332401283776243e-16	1.035611662940311e-15	5.81820803590206e-16	nan	nan	1.347413018235426e-15	1.2426352067093968e-15
56797.560000007	nan	nan	7.220957724054665e-16	3.1682566756596786e-16	1.0348964334478483e-15	5.883282880350103e-16	nan	nan	1.3461546089882462e-15	1.2565379999182374e-15
56797.610000007	nan	nan	7.212949486076133e-16	3.2025088846511143e-16	1.034181100560248e-15	5.946931180204164e-16	nan	nan	1.3448900532610755e-15	1.2701399964178534e-15
56797.660000007	nan	nan	7.204949471721352e-16	3.235995879611263e-16	1.0334656464040987e-15	6.009151404240253e-16	nan	nan	1.3436193947764446e-15	1.2834408767171664e-15
56797.710000007006	nan	nan	7.196957579358836e-16	3.2687168510174237e-16	1.0327500530226646e-15	6.069942137586911e-16	nan	nan	1.3423426762551767e-15	1.2964403460478776e-15
56797.76000000701	nan	nan	7.188973706620393e-16	3.3006710545870037e-16	1.032034302375694e-15	6.129302080664881e-16	nan	nan	1.3410599394190735e-15	1.3091381338759463e-15
56797.81000000701	nan	nan	7.180997750399616e-16	3.3318578103979235e-16	1.0313183763390774e-15	6.187230048241931e-16	nan	nan	1.3397712249935164e-15	1.3215339934582564e-15
