MJD	lascumbres_B	lascumbres_B_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	lascumbres_u'	lascumbres_u'_err
57424.55000000892	nan	nan	1.3358401519778366e-16	9.832101901589586e-17	2.0253490174174496e-16	2.0290669336859554e-17	7.959488184757465e-17	7.198144421774128e-18	1.1200725319854274e-16	8.063835277893137e-18	nan	nan
57424.600000008926	nan	nan	1.3363594900047968e-16	1.0022313219844235e-16	2.0339327441378702e-16	2.25729336722935e-17	7.961598627015511e-17	8.06720836961175e-18	1.1238864083963689e-16	8.951560732399894e-18	nan	nan
57424.65000000893	nan	nan	1.3368927966939433e-16	1.0211091943969561e-16	2.0423536647689408e-16	2.4922150084593383e-17	7.963653862186009e-17	8.945176085792834e-18	1.1276498881250408e-16	9.867504169880696e-18	nan	nan
57424.70000000893	nan	nan	1.337439885300062e-16	1.0398386447267157e-16	2.0506131085355411e-16	2.733047675127821e-17	7.965654161711218e-17	9.83099235669868e-18	1.1313632496553696e-16	1.080850026236118e-17	nan	nan
57424.750000008935	nan	nan	1.338000569212101e-16	1.0584146240530821e-16	2.0587123971075765e-16	2.979174315425038e-17	7.967599795940285e-17	1.072386692973213e-17	1.1350267707009475e-16	1.1772044649453112e-17	nan	nan
57424.80000000894	nan	nan	1.3385746619482984e-16	1.0768321935013992e-16	2.066652844651063e-16	3.23009454026036e-17	7.969491034132888e-17	1.162317960720078e-17	1.1386407282093e-16	1.2756100334970112e-17	nan	nan
57424.85000000894	nan	nan	1.3391619771513697e-16	1.0950865207355061e-16	2.07443575787922e-16	3.485391646189125e-17	7.971328144462778e-17	1.2528423860050947e-17	1.1422053983652678e-16	1.3758968841323669e-17	nan	nan
57424.90000000894	nan	nan	1.3397623285836555e-16	1.1131728766315813e-16	2.0820624361029118e-16	3.744710541794625e-17	7.973111394021298e-17	1.3439171913416285e-17	1.1457210565951025e-16	1.4779202680838423e-17	nan	nan
57424.95000000895	nan	nan	1.3403755301222637e-16	1.1310866321197248e-16	2.0895341712812182e-16	4.007742621302898e-17	7.974841048820718e-17	1.4355052340443586e-17	1.1491879775697112e-16	1.5815544652234936e-17	nan	nan
57425.00000000895	nan	nan	1.341001395754266e-16	1.1488232551826343e-16	2.0968522480715857e-16	4.274215163766859e-17	7.976517373798037e-17	1.5275735225704145e-17	1.152606435209267e-16	1.686688488094118e-17	nan	nan
57425.05000000895	nan	nan	1.341639739571807e-16	1.1663783079988105e-16	2.1040179438797822e-16	4.543883744513321e-17	7.978140632817957e-17	1.6200922064819264e-17	1.1559767026856668e-16	1.793222982422514e-17	nan	nan
57425.100000008955	nan	nan	1.3422903757673094e-16	1.1837474442231602e-16	2.1110325289095715e-16	4.8165266932537644e-17	7.97971108867694e-17	1.7130338715684934e-17	1.1592990524275504e-16	1.9010679491251958e-17	nan	nan
57425.15000000896	nan	nan	1.3429531186286127e-16	1.200926406393309e-16	2.1178972662123029e-16	5.091940970134552e-17	7.981229003106169e-17	1.806373036817605e-17	1.1625737561228849e-16	2.010141040782841e-17	nan	nan
57425.20000000896	nan	nan	1.343627782534128e-16	1.2179110234553376e-16	2.1246134117360578e-16	5.369939042323136e-17	7.982694636775222e-17	1.9000857879704558e-17	1.1658010847235626e-16	2.1203662665275815e-17	nan	nan
57425.250000008964	nan	nan	1.3443141819480272e-16	1.234697208401197e-16	2.1311822143747422e-16	5.65034647890085e-17	7.984108249295468e-17	1.9941495055739515e-17	1.1689813084485541e-16	2.2316729920605885e-17	nan	nan
57425.30000000897	nan	nan	1.345012131415373e-16	1.2512809560098473e-16	2.1376049160168704e-16	5.933000069849132e-17	7.985470099223348e-17	2.0885426595535753e-17	1.17211469678771e-16	2.3439951561598157e-17	nan	nan
57425.35000000897	nan	nan	1.3457214455572968e-16	1.267658340687629e-16	2.1438827515941102e-16	6.217746333298039e-17	7.986780444064081e-17	2.183244651533192e-17	1.1752015185053686e-16	2.4572706483666375e-17	nan	nan
57425.40000000897	nan	nan	1.346441939066174e-16	1.2838255144002184e-16	2.1500169491296974e-16	6.504440314623524e-17	7.988039540274601e-17	2.2782356919186295e-17	1.1782420416442942e-16	2.571440808230059e-17	nan	nan
57425.450000008976	nan	nan	1.3471734267007455e-16	1.2997787046919088e-16	2.1560087297864297e-16	6.792944607856418e-17	7.989247643267348e-17	2.373496702681379e-17	1.1812365335291372e-16	2.6864500174493383e-17	nan	nan
57425.50000000898	nan	nan	1.347915723281329e-16	1.315514212787701e-16	2.1618593079147022e-16	7.08312854864392e-17	7.990405007413416e-17	2.4690092394339877e-17	1.1841852607699398e-16	2.802245363928283e-17	nan	nan
57425.55000000898	nan	nan	1.34866864368494e-16	1.3310284117717472e-16	2.1675698911001112e-16	7.374867541226377e-17	7.99151188604597e-17	2.564755428129243e-17	1.1870884892660635e-16	2.9187763620258045e-17	nan	nan
57425.600000008984	nan	nan	1.3494320028404822e-16	1.346317744840191e-16	2.1731416802109532e-16	7.66804249126628e-17	7.992568531463579e-17	2.6607179130163637e-17	1.1899464842096364e-16	3.0359947173291486e-17	nan	nan
57425.65000000899	nan	nan	1.3502056157238918e-16	1.3613787236222933e-16	2.1785758694454173e-16	7.962539323247685e-17	7.993575194933526e-17	2.7568798133331238e-17	1.1927595100892078e-16	3.1538541269855624e-17	nan	nan
57425.70000000899	nan	nan	1.3509892973532924e-16	1.3762079265680527e-16	2.1838736463786422e-16	8.258248566091166e-17	7.994532126695097e-17	2.8532246868768363e-17	1.1955278306935388e-16	3.2723101087375105e-17	nan	nan
57425.75000000899	nan	nan	1.3517828627841812e-16	1.3908019973977917e-16	2.189036192009525e-16	8.555064994373422e-17	7.995439575963019e-17	2.949736499023721e-17	1.1982517091149128e-16	3.3913198533732386e-17	nan	nan
57425.800000008996	nan	nan	1.3525861271045636e-16	1.4051576436105135e-16	2.1940646808072742e-16	8.85288731526621e-17	7.996297790930636e-17	3.0463995961262914e-17	1.2009314077529508e-16	3.510842096381193e-17	nan	nan
57425.850000009	nan	nan	1.3533989054301178e-16	1.4192716350485261e-16	2.1989602807578855e-16	9.151617893401326e-17	7.997107018773163e-17	3.143198682449383e-17	1.2035671883180122e-16	3.6308370055684695e-17	nan	nan
57425.900000009	nan	nan	1.354221012899356e-16	1.4331408025155027e-16	2.2037241534102216e-16	9.451162507464396e-17	7.99786750565106e-17	3.2401187999896696e-17	1.2061593118352833e-16	3.7512660819735837e-17	nan	nan
57425.950000009005	nan	nan	1.3550522646687833e-16	1.446762036445036e-16	2.208357453922013e-16	9.751430133533892e-17	7.998579496713379e-17	3.3371453106806825e-17	1.208708038647655e-16	3.872092072019913e-17	nan	nan
57426.00000000901	nan	nan	1.355892475908038e-16	1.4601322856173654e-16	2.2128613311056328e-16	1.0052332751132279e-16	7.999243236100638e-17	3.434263880572837e-17	1.211213628419741e-16	3.993278889153898e-17	nan	nan
57426.05000000901	nan	nan	1.3567414617950686e-16	1.4732485559221423e-16	2.2172369274735962e-16	1.0353785168701153e-16	7.99985896694849e-17	3.53146046566861e-17	1.2136763401411575e-16	4.114791543612742e-17	nan	nan
57426.10000000901	nan	nan	1.3575990375112746e-16	1.4861079091649756e-16	2.221485379283942e-16	1.065570486580511e-16	8.000426931390693e-17	3.628721299153628e-17	1.2160964321306869e-16	4.2365960791406694e-17	nan	nan
57426.15000000902	nan	nan	1.3584650182366475e-16	1.498707461915825e-16	2.225607816585328e-16	1.0958011849804413e-16	8.000947370562464e-17	3.726032879812478e-17	1.2184741620389196e-16	4.358659515767823e-17	nan	nan
57426.20000000902	nan	nan	1.3593392191449418e-16	1.5110443843973582e-16	2.2296053632620986e-16	1.1260628525156513e-16	8.00142052460355e-17	3.823381961463157e-17	1.2208097868526925e-16	4.4809497977896934e-17	nan	nan
57426.25000000902	nan	nan	1.36022145539882e-16	1.5231158994113082e-16	2.2334791370787695e-16	1.1563479573774813e-16	8.001846632661533e-17	3.92075554326732e-17	1.2231035628978664e-16	4.6034357463267004e-17	nan	nan
57426.300000009025	nan	nan	1.361111542144985e-16	1.5349192813010546e-16	2.2372302497248514e-16	1.186649184510894e-16	8.002225932894935e-17	4.0181408607994054e-17	1.225355745843264e-16	4.7260870159360996e-17	nan	nan
57426.35000000903	nan	nan	1.362009294509331e-16	1.546451854949617e-16	2.2408598068589685e-16	1.21695942548497e-16	8.002558662476449e-17	4.115525377776459e-17	1.2275665907045062e-16	4.8488740547233813e-17	nan	nan
57426.40000000903	nan	nan	1.3629145275920996e-16	1.5577109948103599e-16	2.244368908153094e-16	1.2472717691286167e-16	8.002845057596078e-17	4.2128967783817487e-17	1.2297363518465953e-16	4.971768067627872e-17	nan	nan
57426.450000009034	nan	nan	1.3638270564630195e-16	1.5686941239705841e-16	2.2477586473365377e-16	1.2775794928495646e-16	8.003085353464282e-17	4.310242960090914e-17	1.2318652829882402e-16	5.094740982503687e-17	nan	nan
57426.50000000904	nan	nan	1.36474669615642e-16	1.5793987132445376e-16	2.251030112239545e-16	1.3078760545665532e-16	8.003279784315101e-17	4.407552026966178e-17	1.2339536372050884e-16	5.2177654186819285e-17	nan	nan
57426.55000000904	nan	nan	1.3656732616664093e-16	1.5898222802969388e-16	2.254184384837015e-16	1.3381550851922837e-16	8.003428583409247e-17	4.5048122833525693e-17	1.2360016669331766e-16	5.340814657812534e-17	nan	nan
57426.60000000904	nan	nan	1.3666065679419724e-16	1.599962388793667e-16	2.2572225412917816e-16	1.3684103816148448e-16	8.003531983037353e-17	4.6020122279484796e-17	1.2380096239724452e-16	5.463862616692323e-17	nan	nan
57426.650000009045	nan	nan	1.3675464298821392e-16	1.6098166475809016e-16	2.2601456519978106e-16	1.398635900129053e-16	8.003590214522962e-17	4.699140548201339e-17	1.2399777594901774e-16	5.586883821935257e-17	nan	nan
57426.70000000905	nan	nan	1.368492662331077e-16	1.619382709888516e-16	2.262954781623206e-16	1.4288257502789715e-16	8.003603508225638e-17	4.796186115010865e-17	1.2419063240246414e-16	5.709853386303346e-17	nan	nan
57426.75000000905	nan	nan	1.369445080073254e-16	1.6286582725600817e-16	2.2656509891528913e-16	1.4589741890733137e-16	8.003572093543997e-17	4.8931379776992676e-17	1.2437955674884812e-16	5.832746986520846e-17	nan	nan
57426.800000009054	nan	nan	1.3704034978285442e-16	1.6376410753056478e-16	2.2682353279314274e-16	1.489075615542549e-16	8.003496198918922e-17	4.989985359233328e-17	1.24564573917187e-16	5.955540842489114e-17	nan	nan
57426.85000000906	nan	nan	1.3713677302473645e-16	1.6463288999786354e-16	2.270708845705273e-16	1.5191245656092246e-16	8.003376051836597e-17	5.086717651678216e-17	1.2474570877463806e-16	6.07821169772557e-17	nan	nan
57426.90000000906	nan	nan	1.3723375919057722e-16	1.6547195698744216e-16	2.273072584665105e-16	1.54911570724617e-16	8.003211878831382e-17	5.183324411857934e-17	1.249229861268388e-16	6.200736800961621e-17	nan	nan
57426.95000000906	nan	nan	1.3733128973006163e-16	1.6628109490504943e-16	2.2753275814878146e-16	1.5790438358992584e-16	8.003003905489025e-17	5.279795357215332e-17	1.250964307182028e-16	6.323093888812054e-17	nan	nan
57427.000000009066	nan	nan	1.3742934608446221e-16	1.6706009416672367e-16	2.277474867378513e-16	1.6089038701550857e-16	8.002752356449674e-17	5.376120361849504e-17	1.2526606723233654e-16	6.445261169386116e-17	nan	nan
57427.05000000907	nan	nan	1.3752790968615218e-16	1.678087491349261e-16	2.2795154681120497e-16	1.638690847634971e-16	8.002457455410783e-17	5.472289452718114e-17	1.254319202923328e-16	6.567217306813811e-17	nan	nan
57427.10000000907	nan	nan	1.3762696195811467e-16	1.685268580564651e-16	2.281450404074694e-16	1.6683999210982384e-16	8.002119425130311e-17	5.56829280600261e-17	1.2559401446109626e-16	6.688941406604427e-17	nan	nan
57427.150000009075	nan	nan	1.3772648431345464e-16	1.6921422300242151e-16	2.2832806903054064e-16	1.6980263547407467e-16	8.001738487429516e-17	5.664120743613467e-17	1.257523742417488e-16	6.810413001749948e-17	nan	nan
57427.20000000908	nan	nan	1.3782645815490918e-16	1.6987064980978463e-16	2.2850073365370067e-16	1.7275655206743776e-16	8.001314863196053e-17	5.759763729833275e-17	1.2590702407792423e-16	6.931612039562373e-17	nan	nan
57427.25000000908	nan	nan	1.379268648743565e-16	1.7049594802484052e-16	2.286631347237182e-16	1.7570128955751615e-16	8.000848772386957e-17	5.855212368090038e-17	1.2605798835408806e-16	7.0525188691666e-17	nan	nan
57427.30000000908	nan	nan	1.3802768585232464e-16	1.7108993084824118e-16	2.2881537216493166e-16	1.7863640574893354e-16	8.000340434031508e-17	5.950457397845842e-17	1.2620529139593364e-16	7.173114229600699e-17	nan	nan
57427.350000009086	nan	nan	1.3812890245750316e-16	1.7165241508167072e-16	2.2895754538331286e-16	1.815614682786598e-16	7.999790066234348e-17	6.045489691604207e-17	1.2634895747068956e-16	7.293379238504316e-17	nan	nan
57427.40000000909	nan	nan	1.3823049604625026e-16	1.7218322107614312e-16	2.2908975327051435e-16	1.8447605432508282e-16	7.999197886178408e-17	6.140300252020752e-17	1.264890107874496e-16	7.413295381333878e-17	nan	nan
57427.45000000909	nan	nan	1.3833244796210094e-16	1.7268217268173995e-16	2.292120942078961e-16	1.873797503301074e-16	7.998564110127498e-17	6.234880209117129e-17	1.2662547549753588e-16	7.532844501082048e-17	nan	nan
57427.500000009095	nan	nan	1.3843473953527523e-16	1.731490971988509e-16	2.293246660705495e-16	1.902721517332982e-16	7.997888953429721e-17	6.329220817585256e-17	1.2675837569478905e-16	7.652008788471963e-17	nan	nan
57427.5500000091	nan	nan	1.3853735208218725e-16	1.7358382533086752e-16	2.294275662312842e-16	1.9315286271745917e-16	7.997172630520132e-17	6.423313454191281e-17	1.2688773541597135e-16	7.77077077258677e-17	nan	nan
57427.6000000091	nan	nan	1.3864026690494972e-16	1.73986191138236e-16	2.2952089156461416e-16	1.9602149596497933e-16	7.996415354923617e-17	6.517149615256522e-17	1.270135786410487e-16	7.889113311917432e-17	nan	nan
57427.650000009104	nan	nan	1.3874346529088364e-16	1.743560319938359e-16	2.296047384507246e-16	1.9887767242425995e-16	7.995617339257921e-17	6.610720914226178e-17	1.2713592929350953e-16	8.007019585798226e-17	nan	nan
57427.70000000911	nan	nan	1.3884692851202284e-16	1.7469318853969395e-16	2.296792027794076e-16	2.0172102108569757e-16	7.994778795236373e-17	6.704019079311602e-17	1.2725481124080062e-16	8.124473086200165e-17	nan	nan
57427.75000000911	nan	nan	1.3895063782462001e-16	1.7499750464495233e-16	2.2974437995400893e-16	2.045511787666789e-16	7.993899933670855e-17	6.797035951210286e-17	1.2737024829453774e-16	8.241457609893228e-17	nan	nan
57427.80000000911	nan	nan	1.3905457446865214e-16	1.7526882736503739e-16	2.2980036489532806e-16	2.0736778990510463e-16	7.992980964474679e-17	6.889763480892982e-17	1.274822642108858e-16	8.357957250909078e-17	nan	nan
57427.850000009115	nan	nan	1.3915871966732743e-16	1.7550700690209048e-16	2.2984725204553677e-16	2.1017050636093707e-16	7.992022096665437e-17	6.982193727461804e-17	1.2759088269094125e-16	8.47395639331865e-17	nan	nan
57427.90000000912	nan	nan	1.3926305462658708e-16	1.7571189656649243e-16	2.298851353720406e-16	2.1295898722541901e-16	7.99102353836767e-17	7.074318856070338e-17	1.2769612738098588e-16	8.589439704312604e-17	nan	nan
57427.95000000912	nan	nan	1.393675605346112e-16	1.758833527395851e-16	2.299141083713603e-16	2.1573289863752693e-16	7.989985496815946e-17	7.16613113590622e-17	1.277980218728477e-16	8.704392127542102e-17	nan	nan
57428.000000009124	nan	nan	1.3947221856132175e-16	1.7602123483742595e-16	2.299342640729861e-16	2.1849191360725446e-16	7.988908178357579e-17	7.257622938232306e-17	1.2789658970426173e-16	8.818798876724955e-17	nan	nan
57428.05000000913	nan	nan	1.3957700985788615e-16	1.7612540527570445e-16	2.2994569504320237e-16	2.212357118454761e-16	7.98779178845535e-17	7.348786734484531e-17	1.279918543591306e-16	8.932645429505887e-17	nan	nan
57428.10000000913	nan	nan	1.3968191555621883e-16	1.761957294356156e-16	2.2994849338891923e-16	2.239639795999489e-16	7.986636531690499e-17	7.439615094425942e-17	1.280838392679389e-16	9.045917521534765e-17	nan	nan
57428.15000000913	nan	nan	1.3978691676848515e-16	1.7623207563086065e-16	2.299427507614742e-16	2.266764094972465e-16	7.985442611765261e-17	7.530100684348093e-17	1.2817256780802637e-16	9.158601140780072e-17	nan	nan
57428.200000009136	nan	nan	1.398919945866012e-16	1.762343150755495e-16	2.299285583604233e-16	2.2937270039029645e-16	7.984210231505983e-17	7.620236265327574e-17	1.2825806330389168e-16	9.27068252206052e-17	nan	nan
57428.25000000914	nan	nan	1.399971300817353e-16	1.7620232185316136e-16	2.299060069373179e-16	2.320525572112794e-16	7.98293959286551e-17	7.710014691527714e-17	1.2834034902759778e-16	9.382148141751288e-17	nan	nan
57428.30000000914	nan	nan	1.401023043038089e-16	1.7613597288641612e-16	2.2987518679946453e-16	2.347156908295906e-16	7.981630896926256e-17	7.799428908545256e-17	1.2841944819904273e-16	9.492984712713631e-17	nan	nan
57428.350000009144	nan	nan	1.4020749828099687e-16	1.7603514790811545e-16	2.2983618781367067e-16	2.373618179147073e-16	7.980284343902845e-17	7.888471951806548e-17	1.2849538398629319e-16	9.6031791793792e-17	nan	nan
57428.40000000915	nan	nan	1.4031269301922654e-16	1.758997294328991e-16	2.297890994099777e-16	2.39990660803672e-16	7.978900133144666e-17	7.977136944999076e-17	1.2856817950592583e-16	9.712718713022731e-17	nan	nan
57428.45000000915	nan	nan	1.4041786950167493e-16	1.75729602729839e-16	2.297340105853744e-16	2.4260194737303045e-16	7.977478463139065e-17	8.065417098550271e-17	1.2863785782333816e-16	9.82159070720235e-17	nan	nan
57428.50000000915	nan	nan	1.4052300868827034e-16	1.755246557960728e-16	2.296710099075029e-16	2.4519541091499726e-16	7.976019531513576e-17	8.153305708143503e-17	1.2870444195308083e-16	9.9297827733491e-17	nan	nan
57428.550000009156	nan	nan	1.4062809151518654e-16	1.7528477933113023e-16	2.2960018551834767e-16	2.477707900176828e-16	7.974523535038828e-17	8.240796153271884e-17	1.2876795485916263e-16	1.0037282736509157e-16	nan	nan
57428.60000000916	nan	nan	1.407330988943436e-16	1.7500986671226232e-16	2.2952162513790446e-16	2.503278284492146e-16	7.972990669631353e-17	8.327881895830493e-17	1.288284194554023e-16	1.0144078631235097e-16	nan	nan
57428.65000000916	nan	nan	1.4083801171289887e-16	1.7469981397050974e-16	2.2943541606783784e-16	2.528662750455787e-16	7.971421130356163e-17	8.414556478741699e-17	1.2888585860576077e-16	1.0250158697609621e-16	nan	nan
57428.700000009165	nan	nan	1.4094281083274893e-16	1.743545197676993e-16	2.293416451951418e-16	2.5538588360200437e-16	7.969815111429427e-17	8.500813524618073e-17	1.2894029512460075e-16	1.0355511377406781e-16	nan	nan
57428.75000000917	nan	nan	1.410474770900213e-16	1.7397388537419211e-16	2.2924039899574805e-16	2.578864127678067e-16	7.968172806221106e-17	8.58664673445489e-17	1.289917517770566e-16	1.0460125310375976e-16	nan	nan
57428.80000000917	nan	nan	1.4115199129456874e-16	1.7355781464748245e-16	2.2913176353817035e-16	2.603676259444487e-16	7.966494407257779e-17	8.672049886358298e-17	1.2904025127937807e-16	1.0563989330637963e-16	nan	nan
57428.85000000917	nan	nan	1.4125633422946458e-16	1.7310621401160551e-16	2.2901582448708317e-16	2.628292911868525e-16	7.9647801062251e-17	8.757016834301935e-17	1.2908581629918645e-16	1.0667092463222021e-16	nan	nan
57428.90000000918	nan	nan	1.4136048665049704e-16	1.7261899243736089e-16	2.288926671069341e-16	2.6527118110760474e-16	7.96303009397058e-17	8.841541506913357e-17	1.2912846945584098e-16	1.0769423920686439e-16	nan	nan
57428.95000000918	nan	nan	1.4146442928565697e-16	1.7209606142326669e-16	2.2876237626550655e-16	2.6769307278419854e-16	7.961244560506193e-17	8.925617906292007e-17	1.291682333207599e-16	1.0870973099858931e-16	nan	nan
57429.00000000918	nan	nan	1.4156814283463562e-16	1.7153733497744113e-16	2.2862503643749265e-16	2.700947476689788e-16	7.959423695010855e-17	9.009240106851894e-17	1.2920513041768905e-16	1.0971729578683837e-16	nan	nan
57429.050000009185	nan	nan	1.416716079683129e-16	1.7094272960013245e-16	2.2848073170803323e-16	2.7247599150182355e-16	7.957567685833289e-17	9.092402254193704e-17	1.2923918322309451e-16	1.1071683113152281e-16	nan	nan
57429.10000000919	nan	nan	1.4177480532824791e-16	1.703121642671612e-16	2.28329545776275e-16	2.748365942253886e-16	7.955676720494409e-17	9.175098564003406e-17	1.2927041416641759e-16	1.1170823634347597e-16	nan	nan
57429.15000000919	nan	nan	1.4187771552616943e-16	1.6964556041408383e-16	2.2817156195886886e-16	2.771763499028847e-16	7.953750985690107e-17	9.257323320973316e-17	1.2929884563044017e-16	1.1269141245558336e-16	nan	nan
57429.200000009194	nan	nan	1.4198031914346332e-16	1.6894284192120173e-16	2.280068631935079e-16	2.794950566381835e-16	7.951790667293654e-17	9.339070877751697e-17	1.2932449995154082e-16	1.1366626219502518e-16	nan	nan
57429.2500000092	nan	nan	1.4208259673066538e-16	1.6820393509940178e-16	2.278355320424074e-16	2.8179251649832087e-16	7.949795950358331e-17	9.420335653914372e-17	1.293473994200841e-16	1.146326899561396e-16	nan	nan
57429.3000000092	nan	nan	1.4218452880694338e-16	1.6742876867671972e-16	2.276576506958002e-16	2.840685354381778e-16	7.947767019120132e-17	9.50111213495896e-17	1.2936756628070618e-16	1.155906017742312e-16	nan	nan
57429.3500000092	nan	nan	1.422860958595866e-16	1.6661727378585674e-16	2.2747330097541125e-16	2.8632292322733025e-16	7.945704057000127e-17	9.581394871322956e-17	1.2938502273258568e-16	1.1653990530015774e-16	nan	nan
57429.400000009206	nan	nan	1.4238727834349347e-16	1.6576938395245895e-16	2.27282564337914e-16	2.885554933789977e-16	7.943607246607151e-17	9.66117847742271e-17	1.2939979092982858e-16	1.1748050977561448e-16	nan	nan
57429.45000000921	nan	nan	1.4248805668065468e-16	1.6488503508427508e-16	2.2708552187838025e-16	2.9076606308094543e-16	7.941476769740205e-17	9.740457630713136e-17	1.2941189298173662e-16	1.1841232600913474e-16	nan	nan
57429.50000000921	nan	nan	1.4258841125963801e-16	1.6396416546123346e-16	2.2688225433372097e-16	2.929544531284013e-16	7.939312807391139e-17	9.819227070770175e-17	1.294213509531523e-16	1.193352663528492e-16	nan	nan
57429.550000009214	nan	nan	1.426883224350722e-16	1.630067157263731e-16	2.2667284208610916e-16	2.9512048785877435e-16	7.937115539747084e-17	9.897481598390815e-17	1.2942818686472863e-16	1.2024924467991293e-16	nan	nan
57429.60000000922	nan	nan	1.4278777052713119e-16	1.6201262887776131e-16	2.264573651663923e-16	2.972639950882266e-16	7.934885146192986e-17	9.975216074713546e-17	1.2943242269330356e-16	1.2115417636248411e-16	nan	nan
57429.65000000922	nan	nan	1.428867358210157e-16	1.6098185026135077e-16	2.2623590325748944e-16	2.9938480605000174e-16	7.932621805314089e-17	1.0052425420357831e-16	1.294340803721526e-16	1.2204997825048266e-16	nan	nan
57429.70000000922	nan	nan	1.4298519856643316e-16	1.599143275648647e-16	2.2600853569779087e-16	3.0148275533441975e-16	7.93032569489843e-17	1.0129104614581217e-16	1.2943318179135095e-16	1.229365686508466e-16	nan	nan
57429.750000009226	nan	nan	1.4308313897708143e-16	1.588100108127252e-16	2.2577534148452134e-16	3.0355768083054527e-16	7.927996991939286e-17	1.0205248694454411e-16	1.2942974879801346e-16	1.2381386730743075e-16	nan	nan
57429.80000000923	nan	nan	1.431805372301247e-16	1.5766885236209914e-16	2.255363992771158e-16	3.0560942366940647e-16	7.925635872637816e-17	1.0280852754054736e-16	1.2942380319670339e-16	1.2468179538140856e-16	nan	nan
57429.85000000923	nan	nan	1.4327737346567497e-16	1.5649080690008e-16	2.2529178740057033e-16	3.0763782816881275e-16	7.923242512405242e-17	1.0355911943674593e-16	1.2941536674966108e-16	1.2554027543235205e-16	nan	nan
57429.900000009235	nan	nan	1.4337362778626972e-16	1.5527583144218547e-16	2.2504158384878576e-16	3.0964274177962286e-16	7.920817085865619e-17	1.0430421469047997e-16	1.2940446117715804e-16	1.2638923139965836e-16	nan	nan
57429.95000000924	nan	nan	1.434692802563485e-16	1.5402388533203624e-16	2.2478586628790093e-16	3.116240150334508e-16	7.918359766858044e-17	1.0504376590591707e-16	1.2939110815778256e-16	1.272285885846677e-16	nan	nan
57430.00000000924	nan	nan	1.4356431090172952e-16	1.5273493024256696e-16	2.2452471205960606e-16	3.13581501491819e-16	7.915870728439114e-17	1.0577772622662368e-16	1.293753293287618e-16	1.2805827363318905e-16	nan	nan
57430.05000000924	nan	nan	1.4365869970908502e-16	1.5140893017863873e-16	2.242581981844601e-16	3.155150576966562e-16	7.913350142885558e-17	1.0650604932829295e-16	1.2935714628626008e-16	1.2887821451850264e-16	nan	nan
57430.100000009246	nan	nan	1.4375242662541553e-16	1.5004585148133178e-16	2.2398640136518875e-16	3.1742454312209015e-16	7.910798181696406e-17	1.0722868941160524e-16	1.2933658058572488e-16	1.296883405248607e-16	nan	nan
57430.15000000925	nan	nan	1.4384547155752336e-16	1.4864566283395746e-16	2.237093979899633e-16	3.193098201275879e-16	7.908215015595539e-17	1.0794560119525346e-16	1.2931365374211554e-16	1.3048858223147718e-16	nan	nan
57430.20000000925	nan	nan	1.4393781437148664e-16	1.4720833526996783e-16	2.234272641356896e-16	3.2117075391226767e-16	7.905600814534058e-17	1.0865673990908007e-16	1.2928838723029602e-16	1.312788714968562e-16	nan	nan
57430.250000009255	nan	nan	1.440294348921292e-16	1.4573384218297717e-16	2.231400755712646e-16	3.23007212470499e-16	7.902955747692644e-17	1.0936206128738047e-16	1.292608024852864e-16	1.320591414436311e-16	nan	nan
57430.30000000926	nan	nan	1.4412031290249212e-16	1.4422215933900276e-16	2.2284790776083764e-16	3.248190665486163e-16	7.900279983484055e-17	1.1006152156230597e-16	1.2923092090258725e-16	1.3282932644382604e-16	nan	nan
57430.35000000926	nan	nan	1.4421042814330357e-16	1.426732648912568e-16	2.2255083586704973e-16	3.2660618960284264e-16	7.897573689555335e-17	1.1075507745742163e-16	1.2919876383848708e-16	1.3358936210444506e-16	nan	nan
57430.400000009264	nan	nan	1.442997603124488e-16	1.4108713939770631e-16	2.2224893475427684e-16	3.2836845775826703e-16	7.8948370327903e-17	1.1144268618138293e-16	1.2916435261036602e-16	1.3433918525353033e-16	nan	nan
57430.45000000927	nan	nan	1.4438828906443646e-16	1.3946376584165916e-16	2.2194227899185159e-16	3.3010574976895736e-16	7.89207017931185e-17	1.1212430542172728e-16	1.2912770849699646e-16	1.3507873392655996e-16	nan	nan
57430.50000000927	nan	nan	1.4447599400986546e-16	1.378031296558641e-16	2.2163094285726373e-16	3.3181794697911787e-16	7.889273294484287e-17	1.1279989333878956e-16	1.2908885273886176e-16	1.3580794735319674e-16	nan	nan
57430.55000000927	nan	nan	1.4456285471489253e-16	1.36105218750334e-16	2.2131500033939035e-16	3.3350493328525083e-16	7.886446542915778e-17	1.1346940855973583e-16	1.290478065384327e-16	1.365267659444912e-16	nan	nan
57430.600000009275	nan	nan	1.4464885070069653e-16	1.3437002354460367e-16	2.2099452514167253e-16	3.3516659509936285e-16	7.883590088460571e-17	1.141328101727121e-16	1.2900459106049196e-16	1.37235131280319e-16	nan	nan
57430.65000000928	nan	nan	1.4473396144294166e-16	1.325975370047773e-16	2.2066959068529838e-16	3.368028213131313e-16	7.880704094221248e-17	1.1479005772109747e-16	1.2895922743244145e-16	1.3793298609723212e-16	nan	nan
