MJD	kait4_B	kait4_B_err	kait4_I	kait4_I_err	kait4_R	kait4_R_err	kait4_V	kait4_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56120.14000000331	1.092135628879457e-14	6.004737552294792e-16	1.041622230529233e-14	3.3720054686164753e-16	1.671044235965019e-14	6.679902083610322e-16	2.1725902263177186e-14	9.314485505776517e-16	1.4324340871711338e-14	5.821194114451164e-15	5.3122604481634734e-15	9.340362628993327e-15	3.72939946917671e-16	2.348900409175064e-16	2.1405817880606654e-15	2.589065882774255e-15	9.508541530902732e-16	7.287603897544116e-16	2.147309040972484e-14	2.4540661340826455e-15
56120.19000000331	1.0896461435334755e-14	5.810006739714419e-16	1.0383406264803626e-14	3.370878822126219e-16	1.6662519906662438e-14	6.679224083004599e-16	2.167080729296885e-14	9.338713232365522e-16	1.429905853186703e-14	5.9345861227869264e-15	5.302888964340737e-15	9.522446840870749e-15	3.722400388144351e-16	2.384421312425612e-16	2.1383179512408514e-15	2.6399086125346687e-15	9.482527334611697e-16	7.423461407896307e-16	2.1430091709800302e-14	2.4983673362837028e-15
56120.240000003316	1.0872303485015913e-14	5.601260742495988e-16	1.0350710044428853e-14	3.369048908622459e-16	1.6614868635639277e-14	6.676720001058948e-16	2.1616084369706537e-14	9.358329402317696e-16	1.4273789471173657e-14	6.04573207377622e-15	5.293470290626219e-15	9.700865540801908e-15	3.7157558015463776e-16	2.4193486617825086e-16	2.136082849651327e-15	2.6897596323847437e-15	9.45684201629545e-16	7.556759858819556e-16	2.13873246002992e-14	2.5418436912709137e-15
56120.29000000332	1.0848913293463596e-14	5.38182592970103e-16	1.0318134826498053e-14	3.3665724661921613e-16	1.656749301550989e-14	6.672477790024429e-16	2.1561750322408543e-14	9.373392168496474e-16	1.4248534370963584e-14	6.15460263582057e-15	5.284006064328671e-15	9.875576045013419e-15	3.7094619720884474e-16	2.453662221982649e-16	2.133876046228605e-15	2.7386051936764667e-15	9.43148474181269e-16	7.687451735357188e-16	2.134478639914446e-14	2.584477969284334e-15
56120.34000000332	1.0826321728861555e-14	5.155808161269745e-16	1.0285681794741433e-14	3.3635122388877824e-16	1.6520397518438304e-14	6.666598953815539e-16	2.1507821984249425e-14	9.383982253002866e-16	1.4223293907450755e-14	6.2611694414806304e-15	5.274497912486179e-15	1.0046537022953152e-14	3.70351517538108e-16	2.487342851975588e-16	2.1316971039797086e-15	2.78643200270568e-15	9.406454686279092e-16	7.815491621527345e-16	2.1302474426646593e-14	2.6262537705856923e-15
56120.390000003325	1.0804559672490293e-14	4.92826663745052e-16	1.025335213431718e-14	3.3599365351755316e-16	1.6473586619889647e-14	6.659197669943733e-16	2.1454316192778548e-14	9.390201729836494e-16	1.4198068751767073e-14	6.36540505810911e-15	5.264947451996414e-15	1.0213708466798613e-14	3.6979116997876867e-16	2.5203724297658943e-16	2.1295455859616097e-15	2.833227206339606e-15	9.381751034043871e-16	7.940836070950073e-16	2.1260386005459005e-14	2.6671554687062608e-15
56120.44000000333	1.0783658019267122e-14	4.70540311557331e-16	1.0221147031840256e-14	3.355918725679216e-16	1.6427064798707998e-14	6.650399804445563e-16	2.140124979014385e-14	9.39217272641223e-16	1.4172859569999712e-14	6.4672829610437875e-15	5.25535628974659e-15	1.0377051662573867e-14	3.6926478462741255e-16	2.5527337844286035e-16	2.1274210552603134e-15	2.878978378854758e-15	9.35737297866773e-16	8.063443492052281e-16	2.1218518460535152e-14	2.7071681601814137e-15
56120.49000000333	1.0763647678285912e-14	4.494732712399177e-16	1.018906767540973e-14	3.3515366742735756e-16	1.6380836537183877e-14	6.640341806839659e-16	2.1348639623311134e-14	9.390036023917647e-16	1.4147667023227819e-14	6.566777509047038e-15	5.2457260227425886e-15	1.0536529162751415e-14	3.687719928258306e-16	2.5844106345439264e-16	2.125323074970627e-15	2.923673509838621e-15	9.333319722901257e-16	8.183274045862031e-16	2.1176869119080803e-14	2.7462776198971177e-15
56120.54000000333	1.0744559573355356e-14	4.305165257466539e-16	1.0157115254638557e-14	3.34687209661161e-16	1.633490632112186e-14	6.629169471640463e-16	2.129650254429063e-14	9.383949534545676e-16	1.4122491767557911e-14	6.6638639217111516e-15	5.236058238237314e-15	1.0692104760237568e-14	3.683124271459902e-16	2.6153875323802245e-16	2.12325120817511e-15	2.9673009930305604e-15	9.309590478662232e-16	8.300289554720637e-16	2.1135435310512225e-14	2.784470261318368e-15
56120.590000003336	1.0726424643545577e-14	4.146875716041812e-16	1.0125290960681447e-14	3.34200984041097e-16	1.6289278639915996e-14	6.617036552743096e-16	2.124485541035834e-14	9.374086632210238e-16	1.4097334454161527e-14	6.758518258614975e-15	5.226354513858828e-15	1.084374346364409e-14	3.678857213751217e-16	2.6456498132302845e-16	2.1212050179236863e-15	3.0098496159973855e-15	9.28618446701382e-16	8.414453420491375e-16	2.1094214366408753e-14	2.8217331009692277e-15
56120.64000000334	1.0709273843723998e-14	4.0308025308489065e-16	1.0093595986263368e-14	3.3370370822680546e-16	1.6243957986622058e-14	6.604103217080824e-16	2.119371508426842e-14	9.360634311556063e-16	1.4072195729309997e-14	6.850717400035933e-15	5.216616417737209e-15	1.0991411473769542e-14	3.674915105006812e-16	2.675183549373058e-16	2.1191840672127248e-15	3.0513085505534224e-15	9.263100918143533e-16	8.525730551066601e-16	2.1053203620470792e-14	2.8580537266284957e-15
56120.69000000334	1.069313814509422e-14	3.9676445488933534e-16	1.0062031525708196e-14	3.3320424364729287e-16	1.6198948858023016e-14	6.590534324701124e-16	2.1143098434495426e-14	9.343791149122924e-16	1.404707623441075e-14	6.9404390290521085e-15	5.206845508631261e-15	1.1135076161215747e-14	3.671294306956024e-16	2.7039755081914287e-16	2.1171879189645664e-15	3.0916673438503043e-15	9.240339071342364e-16	8.634087294141364e-16	2.1012400408472833e-14	2.8934202687846583e-15
56120.740000003345	1.0678047026630702e-14	3.966158358018052e-16	1.0030598784154255e-14	3.3271110874199576e-16	1.615425563914156e-14	6.576490044041755e-16	2.1093021617218073e-14	9.323755842249378e-16	1.402197660604304e-14	7.027661614899619e-15	5.197043336054376e-15	1.127470604507671e-14	3.6679911930329725e-16	2.7320131140281187e-16	2.115216136006519e-15	3.1309159100700753e-15	9.217898174982434e-16	8.7394913773766465e-16	2.0971802068219734e-14	2.9278213749539905e-15
56120.79000000335	1.0663995275091692e-14	4.0262802310477253e-16	9.999299179707807e-15	3.3222383775886555e-16	1.6109880060913116e-14	6.561959464634909e-16	2.1043484275829922e-14	9.300522676644043e-16	1.399689747599278e-14	7.112364397457845e-15	5.1872114403998356e-15	1.1410270772641375e-14	3.665002148229166e-16	2.759284413410252e-16	2.1132682810503356e-15	3.169044522666131e-15	9.19577748649759e-16	8.84191185419993e-16	2.0931405939503092e-14	2.961246186523053e-15
56120.84000000335	1.0650942984937897e-14	4.1391299246703686e-16	9.96813434347408e-15	3.317329804743563e-16	1.6065821200217018e-14	6.546760586245718e-16	2.099446954091605e-14	9.273881597753855e-16	1.3971839471288328e-14	7.194527372769769e-15	5.1773513530654205e-15	1.1541741100062334e-14	3.6623235689450006e-16	2.7857780433113596e-16	2.1113439166713022e-15	3.2060438071024133e-15	9.173976272362358e-16	8.941319054596186e-16	2.0891209364054716e-14	2.9936843178238075e-15
56120.89000000335	1.0638848758130419e-14	4.2938955827560513e-16	9.937105917473665e-15	3.312287432416237e-16	1.6022078022258003e-14	6.53070669648055e-16	2.0945959830778203e-14	9.243622905169716e-16	1.3946803214234933e-14	7.274131279492284e-15	5.167464596577567e-15	1.1669088873939487e-14	3.6599518628427725e-16	2.8114832021586193e-16	2.109442605287467e-15	3.2419047340498526e-15	9.152493808070577e-16	9.037684540324205e-16	2.085120968550345e-14	3.025125837188357e-15
56120.94000000336	1.062767121251733e-14	4.479540802259384e-16	9.906215545491548e-15	3.307014762768456e-16	1.597864949611425e-14	6.51361576588075e-16	2.089793756941186e-14	9.209548909808989e-16	1.3921789322449999e-14	7.351157586218268e-15	5.1575526847146594e-15	1.1792287013781616e-14	3.6578834486989576e-16	2.8363896233222447e-16	2.107563909138871e-15	3.2766186130018515e-15	9.13132937811751e-16	9.130981064085894e-16	2.081140424933e-14	3.0555612497603015e-15
56120.99000000336	1.0617368981121446e-14	4.685808851383772e-16	9.87546487311575e-15	3.301417638514893e-16	1.593553459472697e-14	6.495312194618493e-16	2.08503851862843e-14	9.171476200240466e-16	1.389679840889703e-14	7.425588479581259e-15	5.1476171226299096e-15	1.1911309495302916e-14	3.656114756257488e-16	2.860487550854611e-16	2.105707390266592e-15	3.310177086277278e-15	9.110482275978375e-16	9.221182532213557e-16	2.0771790402822862e-14	3.0849814818767005e-15
56121.04000000336	1.0607900711413513e-14	4.903722837368687e-16	9.844855547774463e-15	3.295405060875624e-16	1.5892732294886704e-14	6.475628397982663e-16	2.0803285116096706e-14	9.129237740201028e-16	1.3871831081920984e-14	7.497406853099546e-15	5.137659406973668e-15	1.2026131334524169e-14	3.654642226082949e-16	2.883767717271531e-16	2.1038726104920914e-15	3.3425721233829186e-15	9.08995180408824e-16	9.308263970526774e-16	2.0732365495032603e-14	3.113377866848733e-15
