MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err
53682.12500000867	2.8406387041499746e-16	4.737652689892006e-17	1.8244174637994304e-16	1.0134656605372035e-17	2.465580788329199e-16	1.1393411686867197e-17	3.14764929607962e-16	3.170967516900656e-17
53682.175000008676	2.8383664948464753e-16	4.7419551497450514e-17	1.8227471373491073e-16	1.0129072356283109e-17	2.463383809732518e-16	1.1405773124742206e-17	3.147251709160195e-16	3.174520663176475e-17
53682.22500000868	2.8360970397591634e-16	4.7460722652632873e-17	1.821074403508857e-16	1.012332983786123e-17	2.461187829258274e-16	1.1417816481008063e-17	3.1468564152153045e-16	3.177951681833109e-17
53682.27500000868	2.833830287423612e-16	4.750003932621984e-17	1.819399272899022e-16	1.0117428740252104e-17	2.458992877313255e-16	1.142954050381051e-17	3.1464633535426305e-16	3.181260022964538e-17
53682.325000008685	2.8315661863779584e-16	4.753750056154755e-17	1.8177217561372732e-16	1.0111368776371844e-17	2.456798984304114e-16	1.1440943986608484e-17	3.1460724634407817e-16	3.1844451495514224e-17
53682.37500000869	2.829304685162634e-16	4.757310548332896e-17	1.8160418638387775e-16	1.0105149681909949e-17	2.454606180638248e-16	1.1452025767870687e-17	3.145683684208367e-16	3.18750653737924e-17
53682.42500000869	2.8270457323204557e-16	4.760685329746155e-17	1.8143596066160106e-16	1.0098771215348107e-17	2.45241449672346e-16	1.1462784730768221e-17	3.1452969551446245e-16	3.1904436749587714e-17
53682.47500000869	2.824789276396501e-16	4.7638743290804647e-17	1.8126749950789362e-16	1.0092233157964387e-17	2.4502239629681603e-16	1.1473219802857493e-17	3.144912215548395e-16	3.193256063448483e-17
53682.525000008696	2.8225352659379e-16	4.766877483106278e-17	1.8109880398348894e-16	1.0085535313851737e-17	2.4480346097810097e-16	1.1483329955787436e-17	3.1445294047191476e-16	3.195943216582402e-17
53682.5750000087	2.8202836494937955e-16	4.7696947366558334e-17	1.8092987514886543e-16	1.0078677509928221e-17	2.4458464675714677e-16	1.1493114205012425e-17	3.144148461955425e-16	3.198504660598819e-17
53682.6250000087	2.8180343756153873e-16	4.772326042613726e-17	1.8076071406424252e-16	1.0071659595956922e-17	2.443659566749547e-16	1.150257160950594e-17	3.143769326555936e-16	3.2009399341730924e-17
53682.675000008705	2.8157873928554254e-16	4.7747713619026094e-17	1.805913217895857e-16	1.0064481444550722e-17	2.4414739377258574e-16	1.1511701271483679e-17	3.143391937818627e-16	3.203248588353078e-17
53682.72500000871	2.8135426497684353e-16	4.777030663470368e-17	1.804216993846108e-16	1.0057142951196286e-17	2.439289610911562e-16	1.152050233613503e-17	3.143016235040683e-16	3.2054301864980456e-17
53682.77500000871	2.811300094910559e-16	4.779103924280599e-17	1.8025184790878134e-16	1.0049644034273037e-17	2.4371066167184874e-16	1.152897399135316e-17	3.142642157518793e-16	3.207484304219442e-17
53682.825000008714	2.809059676839366e-16	4.7809911293038745e-17	1.8008176842130024e-16	1.0041984635064954e-17	2.43492498555906e-16	1.1537115467495614e-17	3.1422696445482546e-16	3.2094105293264984e-17
53682.87500000872	2.806821344113917e-16	4.7826922715122823e-17	1.7991146198112813e-16	1.0034164717786922e-17	2.432744747846696e-16	1.1544926037110356e-17	3.141898635423506e-16	3.211208461772459e-17
53682.92500000872	2.8045850452942425e-16	4.784207351868532e-17	1.7974092964697221e-16	1.0026184269598686e-17	2.4305659339951405e-16	1.1552405014715452e-17	3.141529069437661e-16	3.2128777136065575e-17
53682.97500000872	2.802350728941854e-16	4.785536379327142e-17	1.7957017247729032e-16	1.0018043300629667e-17	2.428388574419254e-16	1.1559551756550798e-17	3.1411608858821757e-16	3.214417908925937e-17
53683.025000008725	2.8001183436191453e-16	4.786679370826896e-17	1.7939919153029612e-16	1.0009741844004114e-17	2.4262126995344153e-16	1.1566365660338747e-17	3.1407940240472515e-16	3.2158286838342067e-17
53683.07500000873	2.7978878378893736e-16	4.7876363512900505e-17	1.7922798786395678e-16	1.00012799558565e-17	2.4240383397569735e-16	1.1572846165082492e-17	3.1404284232209683e-16	3.2171096863985296e-17
53683.12500000873	2.795659160316757e-16	4.788407353623353e-17	1.7905656253598702e-16	9.992657715368483e-18	2.4218655255039764e-16	1.1578992750826655e-17	3.1400640226897524e-16	3.2182605766144693e-17
53683.175000008734	2.7934322594662804e-16	4.788992418715995e-17	1.788849166038609e-16	9.983875224781782e-18	2.4196942871933054e-16	1.1584804938454534e-17	3.1397007617378444e-16	3.2192810263694585e-17
53683.22500000874	2.7912070839032504e-16	4.7893915954444976e-17	1.787130511248137e-16	9.974932609434263e-18	2.4175246552438576e-16	1.1590282289482199e-17	3.1393385796472003e-16	3.220170719413208e-17
53683.27500000874	2.7889835821938864e-16	4.789604940675284e-17	1.7854096715583107e-16	9.965830017785221e-18	2.415356660075093e-16	1.1595424405855198e-17	3.1389774156976245e-16	3.220929351328028e-17
53683.32500000874	2.7867617029044623e-16	4.7896325192677564e-17	1.7836866575366104e-16	9.956567621442618e-18	2.413190332108153e-16	1.160023092975165e-17	3.138617209166207e-16	3.2215566295042256e-17
53683.375000008746	2.784541394601739e-16	4.789474404082578e-17	1.7819614797480825e-16	9.947145615198169e-18	2.411025701764211e-16	1.1604701543403162e-17	3.138257899327322e-16	3.222052273116428e-17
53683.42500000875	2.7823226058527146e-16	4.789130675989139e-17	1.780234148755424e-16	9.937564217053179e-18	2.4088627994658957e-16	1.1608835968903664e-17	3.1378994254525974e-16	3.222416013106642e-17
53683.47500000875	2.780105285224231e-16	4.788601423873015e-17	1.7785046751188634e-16	9.927823668256e-18	2.40670165563676e-16	1.1612633968026253e-17	3.13754172681068e-16	3.222647592165796e-17
53683.525000008754	2.777889381283317e-16	4.7878867446464295e-17	1.7767730693963382e-16	9.9179242333318e-18	2.4045423007014174e-16	1.1616095342068203e-17	3.1371847426669726e-16	3.222746764722131e-17
53683.57500000876	2.775674842596846e-16	4.786986743262074e-17	1.7750393421433983e-16	9.907866200121318e-18	2.4023847650852467e-16	1.1619219931661474e-17	3.1368284122835354e-16	3.2227132969309494e-17
53683.62500000876	2.7734616177312706e-16	4.7859015327223375e-17	1.7733035039132456e-16	9.897649879812453e-18	2.400229079215218e-16	1.1622007616635261e-17	3.1364726749193156e-16	3.2225469666671457e-17
53683.67500000876	2.7712496552529326e-16	4.7846312340959197e-17	1.7715655652566427e-16	9.8872756069862e-18	2.3980752735190206e-16	1.1624458315834223e-17	3.136117469829154e-16	3.2222475635228704e-17
53683.725000008766	2.7690389037275977e-16	4.7831759765340045e-17	1.769825536722195e-16	9.876743739640359e-18	2.3959233784254514e-16	1.1626571986993381e-17	3.1357627362643514e-16	3.2218148888058624e-17
53683.77500000877	2.766829311720494e-16	4.7815358972848045e-17	1.7680834288560027e-16	9.866054659243709e-18	2.3937734243645237e-16	1.1628348626571434e-17	3.1354084134724e-16	3.221248755542812e-17
53683.82500000877	2.764620827796147e-16	4.779711141714642e-17	1.7663392522019897e-16	9.855208770765791e-18	2.3916254417676257e-16	1.1629788269611661e-17	3.135054440696488e-16	3.220548988485699e-17
53683.875000008775	2.762413400518373e-16	4.777701863325786e-17	1.7645930173017023e-16	9.844206502729637e-18	2.389479461067048e-16	1.1630890989615914e-17	3.134700757175632e-16	3.2197154241212776e-17
53683.92500000878	2.760206978450001e-16	4.7755082237776906e-17	1.762844734694421e-16	9.833048307238932e-18	2.38733551269621e-16	1.1631656898403678e-17	3.134347302144613e-16	3.218747910682479e-17
53683.97500000878	2.7580015101530563e-16	4.773130392912203e-17	1.7610944149171237e-16	9.821734660039492e-18	2.385193627090118e-16	1.1632086145986922e-17	3.133994014833475e-16	3.2176463081665475e-17
53684.02500000878	2.755796944188247e-16	4.770568548773043e-17	1.7593420685044862e-16	9.810266060546987e-18	2.383053834684942e-16	1.1632178920439458e-17	3.133640834467629e-16	3.216410488352332e-17
53684.07500000879	2.7535932291152283e-16	4.7678228776365793e-17	1.7575877059890573e-16	9.798643031905781e-18	2.3809161659180125e-16	1.1631935447804965e-17	3.133287700267684e-16	3.2150403348248416e-17
53684.12500000879	2.751390313492323e-16	4.7648935740329796e-17	1.7558313379009478e-16	9.786866121033947e-18	2.378780651228069e-16	1.1631355991943586e-17	3.132934551449086e-16	3.2135357430014326e-17
53684.17500000879	2.74918814587636e-16	4.761780840780448e-17	1.754072974768118e-16	9.774935898661996e-18	2.3766473210552383e-16	1.163044085445063e-17	3.1325813272222816e-16	3.2118966201607907e-17
53684.225000008795	2.746986674822787e-16	4.758484889010281e-17	1.7523126271163384e-16	9.762852959392988e-18	2.374516205840886e-16	1.1629190374543468e-17	3.132227966792319e-16	3.2101228854776876e-17
53684.2750000088	2.7447858488852787e-16	4.755005938201028e-17	1.75055030546909e-16	9.750617921744903e-18	2.372387336027699e-16	1.1627604928953052e-17	3.131874409358986e-16	3.20821447005921e-17
53684.3250000088	2.742585616615824e-16	4.751344216210384e-17	1.7487860203476363e-16	9.738231428204022e-18	2.370260742060155e-16	1.1625684931835328e-17	3.1315205941158436e-16	3.206171316986645e-17
53684.375000008804	2.7403859265645954e-16	4.7474999593097685e-17	1.7470197822710954e-16	9.725694145278472e-18	2.3681364543836575e-16	1.1623430834673636e-17	3.131166460251421e-16	3.2039933813594125e-17
53684.42500000881	2.738186727279796e-16	4.7434734122197504e-17	1.7452516017563326e-16	9.713006763546395e-18	2.366014503445514e-16	1.1620843126183489e-17	3.1308119469476603e-16	3.2016806303437946e-17
53684.47500000881	2.7359879673075064e-16	4.739264828148753e-17	1.7434814893180988e-16	9.700169997712896e-18	2.363894919694307e-16	1.1617922332233139e-17	3.1304569933810065e-16	3.19923304322549e-17
53684.52500000881	2.733789595191794e-16	4.7348744688314424e-17	1.741709455468862e-16	9.687184586663231e-18	2.3617777335801865e-16	1.1614669015754768e-17	3.130101538721153e-16	3.196650611465906e-17
53684.575000008816	2.7315915594742637e-16	4.730302604570224e-17	1.7399355107190796e-16	9.674051293514844e-18	2.359662975554778e-16	1.1611083776674185e-17	3.129745522131566e-16	3.1939333387627903e-17
53684.62500000882	2.7293938086943453e-16	4.725549514276151e-17	1.7381596655769302e-16	9.660770905676489e-18	2.3575506760712643e-16	1.1607167251821274e-17	3.12938888276916e-16	3.191081241113918e-17
53684.67500000882	2.727196291388783e-16	4.720615485514524e-17	1.7363819305485045e-16	9.647344234905083e-18	2.355440865584598e-16	1.1602920114862592e-17	3.129031559784292e-16	3.188094346886785e-17
53684.725000008824	2.724998956091831e-16	4.715500814550185e-17	1.734602316137762e-16	9.63377211735908e-18	2.3533335745511846e-16	1.1598343076238605e-17	3.1286734923202683e-16	3.1849726968918226e-17
53684.77500000883	2.72280175133504e-16	4.710205806395372e-17	1.7328208328465428e-16	9.620055413656077e-18	2.3512288334288297e-16	1.1593436883079481e-17	3.128314619513244e-16	3.1817163444583956e-17
53684.82500000883	2.720604625647189e-16	4.704730774858739e-17	1.731037491174549e-16	9.606195008934008e-18	2.349126672677672e-16	1.158820231916194e-17	3.127954880492356e-16	3.178325355517595e-17
53684.87500000883	2.718407527554041e-16	4.6990760425968057e-17	1.7292523016194282e-16	9.592191812904894e-18	2.347027122758921e-16	1.1582640204827054e-17	3.1275942143795556e-16	3.1747998086891394e-17
53684.925000008836	2.7162104055784035e-16	4.6932419411665134e-17	1.7274652746766943e-16	9.578046759920936e-18	2.3449302141355674e-16	1.1576751396939889e-17	3.1272325602891486e-16	3.1711397953712545e-17
53684.97500000884	2.714013208239982e-16	4.687228811079839e-17	1.7256764208397918e-16	9.563760809025242e-18	2.342835977272643e-16	1.1570536788823329e-17	3.126869857327627e-16	3.1673454198366856e-17
53685.02500000884	2.711815884055099e-16	4.681037001862258e-17	1.723885750600097e-16	9.549334944015374e-18	2.3407444426366783e-16	1.1563997310200693e-17	3.1265060445938997e-16	3.1634167993347136e-17
53685.075000008845	2.7096183815369845e-16	4.674666872108573e-17	1.7220932744469478e-16	9.53477017350525e-18	2.3386556406960774e-16	1.155713392714996e-17	3.1261410611788667e-16	3.159354064194813e-17
53685.12500000885	2.707420649195215e-16	4.668118789546553e-17	1.7202990028676179e-16	9.520067530978075e-18	2.3365696019210567e-16	1.1549947642059799e-17	3.12577484616548e-16	3.155157357939291e-17
53685.17500000885	2.7052226355357757e-16	4.6613931310976787e-17	1.7185029463472964e-16	9.505228074853609e-18	2.334486356783684e-16	1.1542439493568883e-17	3.1254073386279524e-16	3.150826837397272e-17
53685.22500000885	2.703024289061263e-16	4.654490282942588e-17	1.7167051153692204e-16	9.490252888542982e-18	2.332405935757762e-16	1.1534610556529035e-17	3.1250384776325846e-16	3.1463626728285366e-17
53685.275000008856	2.700825558270197e-16	4.647410640587923e-17	1.7149055204145734e-16	9.475143080508767e-18	2.330328369319236e-16	1.1526461941962e-17	3.124668202236837e-16	3.141765048048052e-17
53685.32500000886	2.6986263916573244e-16	4.64015460893485e-17	1.7131041719624787e-16	9.459899784330867e-18	2.328253687945664e-16	1.1517994797006881e-17	3.124296451489464e-16	3.137034160559711e-17
53685.37500000886	2.696426737713541e-16	4.6327226023508845e-17	1.7113010804901614e-16	9.444524158755122e-18	2.3261819221166888e-16	1.1509210304905536e-17	3.123923164430446e-16	3.13217022169419e-17
53685.425000008865	2.694226544925419e-16	4.6251150447440416e-17	1.7094962564727935e-16	9.429017387759285e-18	2.3241131023138136e-16	1.1500109684924941e-17	3.123548280090593e-16	3.127173456753952e-17
53685.47500000887	2.692025761775498e-16	4.6173323696361316e-17	1.7076897103835286e-16	9.413380680613346e-18	2.322047259020651e-16	1.1490694192350293e-17	3.1231717374915777e-16	3.1220441051615065e-17
53685.52500000887	2.689824336741992e-16	4.6093750202444484e-17	1.7058814526936424e-16	9.397615271931206e-18	2.319984422722831e-16	1.148096511843219e-17	3.1227934756455716e-16	3.11678242061862e-17
53685.575000008874	2.687622218298564e-16	4.6012434495586616e-17	1.7040714938724042e-16	9.381722421729927e-18	2.3179246239078883e-16	1.147092379036548e-17	3.1224134335555754e-16	3.111388671266792e-17
53685.62500000888	2.685419354914572e-16	4.592938120426568e-17	1.7022598443871308e-16	9.365703415490883e-18	2.3158678930654104e-16	1.1460571571229574e-17	3.1220315502144257e-16	3.1058631398591294e-17
53685.67500000888	2.6832156950545373e-16	4.5844595056395593e-17	1.7004465147032261e-16	9.349559564207941e-18	2.3138142606871835e-16	1.1449909859982527e-17	3.121647764605756e-16	3.1002061239339904e-17
53685.72500000888	2.6810111871783883e-16	4.57580808801759e-17	1.6986315152840988e-16	9.333292204449195e-18	2.3117637572669325e-16	1.1438940091390848e-17	3.1212620157026707e-16	3.094417936000959e-17
53685.775000008885	2.678805779741169e-16	4.5669843605050865e-17	1.696814856591377e-16	9.316902698403739e-18	2.309716413300829e-16	1.1427663736036285e-17	3.1208742424683784e-16	3.088498903730292e-17
53685.82500000889	2.676599421192955e-16	4.557988826259338e-17	1.6949965490846041e-16	9.30039243393952e-18	2.3076722592867576e-16	1.1416082300255968e-17	3.120484383855755e-16	3.0824493701500757e-17
53685.87500000889	2.6743920599787237e-16	4.5488219987512406e-17	1.6931766032215508e-16	9.283762824651658e-18	2.305631325725164e-16	1.1404197326105444e-17	3.120092378807415e-16	3.076269693852708e-17
53685.925000008894	2.6721836445384086e-16	4.539484401860925e-17	1.6913550294580464e-16	9.26701530991074e-18	2.303593643118431e-16	1.1392010391340693e-17	3.119698166255147e-16	3.069960249208058e-17
53685.9750000089	2.6699741233065717e-16	4.529976569983412e-17	1.6895318382480902e-16	9.25015135491326e-18	2.3015592419713107e-16	1.1379523109363029e-17	3.1193016851200135e-16	3.0635214265847864e-17
53686.0250000089	2.667763444712423e-16	4.520299048130872e-17	1.6877070400437394e-16	9.23317245072377e-18	2.2995281527908085e-16	1.1366737129210056e-17	3.1189028743121505e-16	3.056953632579426e-17
53686.0750000089	2.6655515571796703e-16	4.5104523920413166e-17	1.6858806452952791e-16	9.21608011432288e-18	2.2975004060860286e-16	1.1353654135486464e-17	3.118501672730803e-16	3.0502572902563314e-17
53686.125000008906	2.663338409126461e-16	4.500437168292787e-17	1.6840526644510381e-16	9.198875888644905e-18	2.2954760323688926e-16	1.1340275848354281e-17	3.1180980192639603e-16	3.0434328393923594e-17
53686.17500000891	2.6611239489653075e-16	4.490253954413446e-17	1.6822231079576263e-16	9.1815613426205e-18	2.293455062152901e-16	1.1326604023472286e-17	3.117691852787923e-16	3.03648073673595e-17
53686.22500000891	2.6589081251026976e-16	4.479903339005904e-17	1.6803919862597873e-16	9.16413807121144e-18	2.2914375259543164e-16	1.1312640451966995e-17	3.1172831121679033e-16	3.029401456269361e-17
53686.275000008915	2.656690885939376e-16	4.469385921861709e-17	1.6785593098003705e-16	9.146607695446029e-18	2.2894234542919033e-16	1.1298386960388732e-17	3.1168717362570284e-16	3.022195489486828e-17
53686.32500000892	2.6544721798701015e-16	4.458702314093195e-17	1.6767250890204876e-16	9.128971862448567e-18	2.287412877686627e-16	1.1283845410663359e-17	3.116457663897004e-16	3.014863345677901e-17
53686.37500000892	2.6522519552833634e-16	4.447853138256703e-17	1.674889334359469e-16	9.111232245470253e-18	2.285405826661841e-16	1.1269017700044358e-17	3.116040833917021e-16	3.007405552223607e-17
53686.42500000892	2.650030160561441e-16	4.43683902848994e-17	1.6730520562548372e-16	9.093390543912595e-18	2.283402331743437e-16	1.1253905761066017e-17	3.115621185134651e-16	2.999822654902389e-17
53686.475000008926	2.6478067440803884e-16	4.42566063064378e-17	1.6712132651423332e-16	9.075448483347749e-18	2.281402423459785e-16	1.1238511561493537e-17	3.115198656354586e-16	2.992115218207171e-17
53686.52500000893	2.645581654209641e-16	4.4143186024271896e-17	1.6693729714559172e-16	9.057407815539715e-18	2.2794061323417263e-16	1.122283710425682e-17	3.114773186369699e-16	2.984283825673187e-17
53686.57500000893	2.6433548393122615e-16	4.40281361354892e-17	1.6675311856278191e-16	9.039270318456761e-18	2.2774134889227277e-16	1.1206884427404483e-17	3.1143447139597876e-16	2.976329080218796e-17
53686.625000008935	2.6411262477444715e-16	4.391146345866237e-17	1.665687918088492e-16	9.0210377962784e-18	2.2754245237385685e-16	1.1190655604032025e-17	3.1139131778917686e-16	2.9682516044962576e-17
53686.67500000894	2.638895827855813e-16	4.379317493539347e-17	1.663843179266673e-16	9.002712079406019e-18	2.273439267327879e-16	1.1174152742213715e-17	3.113478516920179e-16	2.9600520412573337e-17
53686.72500000894	2.6366635279889414e-16	4.367327763189167e-17	1.6619969795893857e-16	8.984295024456989e-18	2.271457750231647e-16	1.1157377984947972e-17	3.1130406697857493e-16	2.95173105372963e-17
53686.77500000894	2.634429296479409e-16	4.3551778740575886e-17	1.6601493294819027e-16	8.965788514270844e-18	2.26948000299361e-16	1.1140333510052862e-17	3.112599575216662e-16	2.943289326007791e-17
53686.82500000895	2.632193081655876e-16	4.3428685581757536e-17	1.6583002393678214e-16	8.947194457887705e-18	2.2675060561602136e-16	1.1123021530118501e-17	3.112155171927197e-16	2.934727563456781e-17
53686.87500000895	2.629954831839613e-16	4.330400560536087e-17	1.6564497196690161e-16	8.928514790544814e-18	2.2655359402802347e-16	1.110544429239686e-17	3.11170739861829e-16	2.926046493130724e-17
53686.92500000895	2.627714495344747e-16	4.3177746392683446e-17	1.6545977808057125e-16	8.909751473645277e-18	2.263569685905834e-16	1.1087604078720805e-17	3.1112561939770725e-16	2.917246864205412e-17
53686.975000008955	2.6254720204777933e-16	4.304991565823078e-17	1.652744433196425e-16	8.890906494743869e-18	2.2616073235911105e-16	1.1069503205401881e-17	3.11080149667687e-16	2.9083294484266777e-17
53687.02500000896	2.623227355537901e-16	4.2920521251563074e-17	1.650889687258e-16	8.871981867503178e-18	2.2596488838934343e-16	1.1051144023135629e-17	3.110343245377071e-16	2.899295040573734e-17
53687.07500000896	2.620980448816471e-16	4.2789571159264206e-17	1.6490335534056626e-16	8.852979631664519e-18	2.257694397372721e-16	1.103252891688793e-17	3.109881378722595e-16	2.890144458937658e-17
53687.125000008964	2.618731248597301e-16	4.2657073506889853e-17	1.647176042052938e-16	8.833901852990231e-18	2.2557438945917756e-16	1.1013660305765824e-17	3.1094158353443926e-16	2.880878545819621e-17
53687.17500000897	2.6164797031562117e-16	4.2523036561036836e-17	1.6453171636117924e-16	8.814750623222006e-18	2.2537974061160615e-16	1.0994540642913056e-17	3.108946553858415e-16	2.8714981680422785e-17
53687.22500000897	2.614225760761074e-16	4.238746873144494e-17	1.643456928492485e-16	8.795528060013516e-18	2.2518549625140865e-16	1.097517241535691e-17	3.1084734728666435e-16	2.862004217481697e-17
53687.27500000897	2.6119693696718465e-16	4.225037857315709e-17	1.6415953471037233e-16	8.776236306860361e-18	2.249916594357189e-16	1.0955558143890185e-17	3.107996530955599e-16	2.852397611616504e-17
53687.325000008976	2.6097104781400543e-16	4.2111774788767106e-17	1.6397324298525463e-16	8.75687753303011e-18	2.247982332219582e-16	1.0935700382896309e-17	3.1075156666970367e-16	2.842679294096622e-17
53687.37500000898	2.607449034409191e-16	4.1971666230708064e-17	1.6378681871444537e-16	8.737453933468452e-18	2.2460522066782296e-16	1.0915601720208798e-17	3.1070308186478123e-16	2.8328502353301886e-17
53687.42500000898	2.6051849867142587e-16	4.183006190363133e-17	1.6360026293833735e-16	8.717967728708317e-18	2.2441262483134445e-16	1.0895264776937399e-17	3.1065419253494557e-16	2.8229114330925156e-17
53687.475000008984	2.602918283281736e-16	4.168697096682423e-17	1.6341357669715621e-16	8.698421164765238e-18	2.2422044877079175e-16	1.0874692207280644e-17	3.1060489253278024e-16	2.8128639131533507e-17
53687.52500000899	2.6006488723295405e-16	4.15424027367618e-17	1.6322676103098099e-16	8.67881651302526e-18	2.2402869554479035e-16	1.0853886698357315e-17	3.1055517570933277e-16	2.802708729929419e-17
53687.57500000899	2.5983767020668676e-16	4.1396366689654535e-17	1.6303981697973008e-16	8.659156070116423e-18	2.238373682122441e-16	1.0832850969979246e-17	3.105050359140582e-16	2.792446967155376e-17
53687.62500000899	2.596101720694145e-16	4.1248872464150436e-17	1.6285274558316988e-16	8.639442157780536e-18	2.2364646983235226e-16	1.0811587774457372e-17	3.104544669948423e-16	2.782079738579414e-17
53687.675000008996	2.5938238764028294e-16	4.109992986407804e-17	1.6266554788090886e-16	8.619677122717863e-18	2.234560034646321e-16	1.079009989637274e-17	3.104034627979486e-16	2.7716081886829432e-17
53687.725000009	2.5915431173752757e-16	4.094954886123864e-17	1.6247822491241011e-16	8.599863336441728e-18	2.232659721689097e-16	1.0768390152334402e-17	3.103520171680153e-16	2.761033493424579e-17
53687.775000009	2.5892593917848143e-16	4.0797739598396237e-17	1.6229077771698152e-16	8.580003195097733e-18	2.230763790053134e-16	1.0746461390731992e-17	3.103001239480581e-16	2.750356861007924e-17
53687.825000009005	2.586972647795471e-16	4.0644512392220104e-17	1.6210320733377818e-16	8.5600991192902e-18	2.228872270342939e-16	1.0724316491470988e-17	3.1024777697944747e-16	2.7395795326774183e-17
53687.87500000901	2.584682833561956e-16	4.048987773641985e-17	1.6191551480180505e-16	8.5401535538877e-18	2.226985193166301e-16	1.0701958365691078e-17	3.101949701018489e-16	2.7287027835398803e-17
53687.92500000901	2.582389897229495e-16	4.033384630494447e-17	1.617277011599291e-16	8.520168967807058e-18	2.225102589133826e-16	1.0679389955470134e-17	3.101416971532824e-16	2.717727923413968e-17
53687.97500000901	2.5800937869336816e-16	4.017642895524537e-17	1.615397674468551e-16	8.500147853802733e-18	2.2232244888599093e-16	1.0656614233526722e-17	3.1008795197003654e-16	2.7066562977079898e-17
53688.02500000902	2.577794450800536e-16	4.001763673171238e-17	1.6135171470114938e-16	8.48009272822316e-18	2.221350922961652e-16	1.0633634202864036e-17	3.100337283867082e-16	2.695489288328014e-17
53688.07500000902	2.5754918369461793e-16	3.9857480869151106e-17	1.6116354396123557e-16	8.460006130762771e-18	2.2194819220596614e-16	1.0610452896452893e-17	3.099790202361528e-16	2.6842283146153204e-17
53688.12500000902	2.5731858934769774e-16	3.969597279639661e-17	1.6097525626538564e-16	8.439890624199903e-18	2.217617516777814e-16	1.0587073376852612e-17	3.0992382134947444e-16	2.6728748343152488e-17
53688.175000009025	2.5708765684892167e-16	3.953312414004691e-17	1.6078685265173044e-16	8.41974879410811e-18	2.2157577377432792e-16	1.0563498735844601e-17	3.098681255560126e-16	2.6614303445798396e-17
53688.22500000903	2.568563810068964e-16	3.9368946728304515e-17	1.6059833415826386e-16	8.399583248559132e-18	2.2139026155865404e-16	1.0539732094010456e-17	3.0981192668334235e-16	2.6498963829999824e-17
53688.27500000903	2.566247566292267e-16	3.9203452594909916e-17	1.6040970182282704e-16	8.37939661781525e-18	2.212052180941441e-16	1.0515776600331987e-17	3.0975521855723084e-16	2.638274528676234e-17
53688.325000009034	2.5639277852247546e-16	3.903665398326639e-17	1.6022095668313744e-16	8.359191553986995e-18	2.210206464445455e-16	1.0491635431735218e-17	3.0969799500165444e-16	2.626566403320887e-17
53688.37500000904	2.561604414921565e-16	3.8868563350645974e-17	1.6003209977675384e-16	8.33897073069177e-18	2.208365496739066e-16	1.04673117926315e-17	3.0964024983873873e-16	2.614773672398692e-17
53688.42500000904	2.5592774034273675e-16	3.869919337250922e-17	1.5984313214110828e-16	8.318736842674092e-18	2.2065293084664907e-16	1.0442808914427398e-17	3.095819768887752e-16	2.6028980463020204e-17
53688.47500000904	2.556946698776209e-16	3.852855694702256e-17	1.5965405481349627e-16	8.298492605425677e-18	2.2046979302752926e-16	1.0418130055027001e-17	3.095231699702114e-16	2.590941281567146e-17
53688.525000009045	2.5546122489913175e-16	3.835666719969446e-17	1.5946486883107224e-16	8.278240754775541e-18	2.2028713928166106e-16	1.0393278498280962e-17	3.0946382289960435e-16	2.5789051821263705e-17
53688.57500000905	2.5522740020850854e-16	3.818353748811283e-17	1.5927557523085288e-16	8.257984046459652e-18	2.201049726744841e-16	1.0368257553430408e-17	3.094039294916406e-16	2.5667916006025113e-17
53688.62500000905	2.5499319060588323e-16	3.800918140693114e-17	1.590861750497297e-16	8.23772525567085e-18	2.1992329627182707e-16	1.0343070554535507e-17	3.0934348355907666e-16	2.5546024396425587e-17
53688.675000009054	2.5475859089029706e-16	3.78336127928971e-17	1.588966693244511e-16	8.21746717659038e-18	2.197421131398602e-16	1.0317720859849965e-17	3.0928247891277195e-16	2.5423396532940584e-17
53688.72500000906	2.5452359585966545e-16	3.765684573017045e-17	1.587070590916376e-16	8.197212621894011e-18	2.195614263450908e-16	1.0292211851171585e-17	3.0922090936165914e-16	2.5300052484249014e-17
53688.77500000906	2.542882003107595e-16	3.7478894555706256e-17	1.5851734538778126e-16	8.176964422233363e-18	2.1938123895444344e-16	1.0266546933201725e-17	3.091587687126812e-16	2.517601286185934e-17
53688.82500000906	2.5405239903923814e-16	3.7299773864843086e-17	1.5832752924923664e-16	8.156725425702904e-18	2.1920155403513122e-16	1.0240729532809611e-17	3.090960507708476e-16	2.5051298835170402e-17
53688.875000009066	2.5381618683958246e-16	3.711949851712848e-17	1.5813761171223648e-16	8.136498497266624e-18	2.1902237465479343e-16	1.0214763098328497e-17	3.0903274933917493e-16	2.4925932147010923e-17
53688.92500000907	2.535795585051246e-16	3.6938083642257386e-17	1.579475938128759e-16	8.116286518179585e-18	2.1884370388140315e-16	1.0188651098787213e-17	3.089688582186767e-16	2.47999351296305e-17
53688.97500000907	2.533425088280234e-16	3.6755544646228295e-17	1.577574765871334e-16	8.096092385368507e-18	2.1866554478334263e-16	1.0162397023095215e-17	3.0890437120834376e-16	2.467333072115604e-17
53689.025000009075	2.5310503259924446e-16	3.65718972177274e-17	1.5756726107085244e-16	8.075919010794972e-18	2.1848790042931436e-16	1.0136004379247153e-17	3.0883928210515716e-16	2.4546142482527126e-17
