MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	LT_IOO_u	LT_IOO_u_err	LT_IOO_z	LT_IOO_z_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err
57403.36375001008	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.745701565354935e-17	3.44469695192464e-16	nan	nan	4.4237794829685345e-17	2.4308407432692495e-16
57403.413750010084	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.7396416221608347e-17	3.446413905183307e-16	nan	nan	4.417807930950289e-17	2.4321558788843377e-16
57403.46375001009	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.7335900818863885e-17	3.4481261446257485e-16	nan	nan	4.411842038821403e-17	2.4334675820697334e-16
57403.51375001009	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.727546939379069e-17	3.4498336808910133e-16	nan	nan	4.405881813152264e-17	2.4347758598211024e-16
57403.56375001009	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.7215121894663893e-17	3.451536524604361e-16	nan	nan	4.3999272604604264e-17	2.43608071912661e-16
57403.613750010096	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.715485826956532e-17	3.4532346863772283e-16	nan	nan	4.3939783872085865e-17	2.437382166966886e-16
57403.6637500101	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.709467846637949e-17	3.4549281768071803e-16	nan	nan	4.3880351998057786e-17	2.4386802103150014e-16
57403.7137500101	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.703458243279791e-17	3.4566170064778794e-16	nan	nan	4.382097704607306e-17	2.439974856136413e-16
57403.763750010105	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6974570116321395e-17	3.458301185959054e-16	nan	nan	4.376165907914511e-17	2.441266111388943e-16
57403.81375001011	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6914641464256305e-17	3.4599807258064387e-16	nan	nan	4.37023981597741e-17	2.442553983022742e-16
57403.86375001011	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6854796423723185e-17	3.4616556365617636e-16	nan	nan	4.3643194349898763e-17	2.443838477980252e-16
57403.91375001011	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.679503494165073e-17	3.463325928752695e-16	nan	nan	4.358404771095661e-17	2.445119603196178e-16
57403.963750010116	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6735356964780356e-17	3.464991612892814e-16	nan	nan	4.3524958303843294e-17	2.446397365597441e-16
57404.01375001012	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6675762439668815e-17	3.466652699481584e-16	nan	nan	4.3465926188939664e-17	2.447671772103166e-16
57404.06375001012	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.661625131268847e-17	3.468309199004288e-16	nan	nan	4.340695142609676e-17	2.4489428296246264e-16
57404.113750010125	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.655682353002271e-17	3.4699611219320305e-16	nan	nan	4.334803407465759e-17	2.450210545065221e-16
57404.16375001013	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6497479037679995e-17	3.471608478721678e-16	nan	nan	4.328917419343384e-17	2.451474925320457e-16
57404.21375001013	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.643821778147809e-17	3.473251279815833e-16	nan	nan	4.32303718407194e-17	2.4527359772778894e-16
57404.263750010134	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.637903970706387e-17	3.474889535642794e-16	nan	nan	4.317162707431065e-17	2.4539937078171044e-16
57404.31375001014	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.631994475989724e-17	3.4765232566165394e-16	nan	nan	4.311293995148617e-17	2.455248123809689e-16
57404.36375001014	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6260932885262035e-17	3.478152453136676e-16	nan	nan	4.305431052900525e-17	2.456499232119199e-16
57404.41375001014	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.620200402827121e-17	3.4797771355884096e-16	nan	nan	4.299573886312968e-17	2.4577470396011196e-16
57404.463750010145	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.614315813385362e-17	3.4813973143425264e-16	nan	nan	4.293722500961544e-17	2.4589915531028544e-16
57404.51375001015	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.6084395146766933e-17	3.483012999755344e-16	nan	nan	4.287876902371804e-17	2.4602327794636625e-16
57404.56375001015	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.602571501159679e-17	3.4846242021686876e-16	nan	nan	4.282037096017141e-17	2.461470725514667e-16
57404.613750010154	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.596711767275765e-17	3.4862309319098656e-16	nan	nan	4.276203087323379e-17	2.462705398078796e-16
57404.66375001016	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5908603074487344e-17	3.4878331992916267e-16	nan	nan	4.2703748816654616e-17	2.463936803970763e-16
57404.71375001016	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5850171160856536e-17	3.4894310146121434e-16	nan	nan	4.2645524843691845e-17	2.4651649499970457e-16
57404.76375001016	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5791821875771626e-17	3.4910243881549665e-16	nan	nan	4.258735900711268e-17	2.466389842955837e-16
57404.813750010166	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5733555162965226e-17	3.492613330189009e-16	nan	nan	4.252925135917783e-17	2.4676114896370467e-16
57404.86375001017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5675370966005115e-17	3.4941978509685117e-16	nan	nan	4.2471201951682015e-17	2.4688298968222354e-16
57404.91375001017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.561726922829765e-17	3.4957779607330197e-16	nan	nan	4.241321083591347e-17	2.4700450712846175e-16
57404.963750010174	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5559249893076004e-17	3.497353669707343e-16	nan	nan	4.235527806268696e-17	2.4712570197890207e-16
57405.01375001018	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.550131290341997e-17	3.4989249881015375e-16	nan	nan	4.229740368232273e-17	2.472465749091863e-16
57405.06375001018	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.544345820224133e-17	3.5004919261108836e-16	nan	nan	4.223958774467061e-17	2.4736712659411137e-16
57405.11375001018	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.538568573229018e-17	3.5020544939158477e-16	nan	nan	4.2181830299091163e-17	2.4748735770762813e-16
57405.163750010186	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5327995436161216e-17	3.5036127016820517e-16	nan	nan	4.2124131394480525e-17	2.476072689228378e-16
57405.21375001019	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.527038725628831e-17	3.5051665595602673e-16	nan	nan	4.206649107924408e-17	2.4772686091198977e-16
57405.26375001019	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5212861134949665e-17	3.5067160776863696e-16	nan	nan	4.200890940131828e-17	2.4784613434647906e-16
57405.313750010195	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.515541701425977e-17	3.5082612661813203e-16	nan	nan	4.1951386408175874e-17	2.4796508989684235e-16
57405.3637500102	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.509805483618521e-17	3.5098021351511494e-16	nan	nan	4.18939221468124e-17	2.4808372823275796e-16
57405.4137500102	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.5040774542536603e-17	3.511338694686913e-16	nan	nan	4.183651666375671e-17	2.4820205002304095e-16
57405.4637500102	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4983576074967475e-17	3.5128709548646845e-16	nan	nan	4.177917000507395e-17	2.4832005593564144e-16
57405.51375001021	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4926459374984295e-17	3.514398925745519e-16	nan	nan	4.172188221635959e-17	2.48437746637643e-16
57405.56375001021	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.486942438393787e-17	3.515922617375449e-16	nan	nan	4.1664653342751404e-17	2.485551227952585e-16
57405.61375001021	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.481247104303223e-17	3.5174420397854267e-16	nan	nan	4.1607483428929504e-17	2.4867218507382906e-16
57405.663750010215	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4755599293320935e-17	3.518957202991347e-16	nan	nan	4.155037251910955e-17	2.4878893413782127e-16
57405.71375001022	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4698809075708737e-17	3.520468116993975e-16	nan	nan	4.14933206570533e-17	2.4890537065082384e-16
57405.76375001022	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4642100330953076e-17	3.521974791778969e-16	nan	nan	4.1436327886073097e-17	2.4902149527554707e-16
57405.813750010224	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.458547299966863e-17	3.5234772373168237e-16	nan	nan	4.137939424901307e-17	2.4913730867381895e-16
57405.86375001023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4528927022322183e-17	3.5249754635628674e-16	nan	nan	4.1322519788288254e-17	2.492528115065838e-16
57405.91375001023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.447246233923805e-17	3.5264694804572404e-16	nan	nan	4.126570454585074e-17	2.493680044338989e-16
57405.96375001023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.44160788905981e-17	3.5279592979248637e-16	nan	nan	4.120894856319946e-17	2.4948288811493383e-16
57406.013750010236	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.435977661643886e-17	3.5294449258754285e-16	nan	nan	4.115225188140871e-17	2.495974632079665e-16
57406.06375001024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.430355545666447e-17	3.530926374203368e-16	nan	nan	4.109561454109138e-17	2.4971173037038174e-16
57406.11375001024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.424741535102799e-17	3.532403652787848e-16	nan	nan	4.103903658242898e-17	2.4982569025866985e-16
57406.163750010244	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.419135623915352e-17	3.5338767714927346e-16	nan	nan	4.098251804515361e-17	2.499393435284232e-16
57406.21375001025	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4135378060521276e-17	3.5353457401665857e-16	nan	nan	4.0926058968566e-17	2.5005269083433464e-16
57406.26375001025	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.407948075447993e-17	3.536810568642623e-16	nan	nan	4.086965939153325e-17	2.5016573283019495e-16
57406.31375001025	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4023664260236555e-17	3.5382712667387197e-16	nan	nan	4.0813319352486573e-17	2.50278470168892e-16
57406.363750010256	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.396792851687042e-17	3.539727844257377e-16	nan	nan	4.075703888941906e-17	2.503909035024066e-16
57406.41375001026	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.39122734633215e-17	3.5411803109857207e-16	nan	nan	4.0700818039896177e-17	2.505030334818128e-16
57406.46375001026	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.3856699038399085e-17	3.542628676695458e-16	nan	nan	4.064465684105428e-17	2.5061486075727364e-16
57406.513750010265	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.3801205180779205e-17	3.5440729511428816e-16	nan	nan	4.0588555329599095e-17	2.5072638597804143e-16
57406.56375001027	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.374579182901324e-17	3.5455131440688425e-16	nan	nan	4.053251354183203e-17	2.508376097924526e-16
57406.61375001027	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.369045892151672e-17	3.546949265198737e-16	nan	nan	4.047653151359833e-17	2.509485328479298e-16
57406.66375001027	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.363520639657794e-17	3.5483813242424914e-16	nan	nan	4.042060928034042e-17	2.510591557909767e-16
57406.713750010276	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.358003419235795e-17	3.549809330894546e-16	nan	nan	4.0364746877086636e-17	2.5116947926717636e-16
57406.76375001028	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.352494224689146e-17	3.5512332948338237e-16	nan	nan	4.0308944338427935e-17	2.512795039211924e-16
57406.81375001028	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.346993049808707e-17	3.552653225723744e-16	nan	nan	4.025320169855095e-17	2.5138923039676244e-16
57406.863750010285	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.341499888372729e-17	3.5540691332121796e-16	nan	nan	4.019751899122748e-17	2.514986593367012e-16
57406.91375001029	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.336014734147518e-17	3.5554810269314636e-16	nan	nan	4.014189624981523e-17	2.5160779138289315e-16
57406.96375001029	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.3305375808863657e-17	3.5568889164983545e-16	nan	nan	4.0086333507257074e-17	2.5171662717629684e-16
57407.013750010294	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.3250684223312794e-17	3.5582928115140396e-16	nan	nan	4.003083079608856e-17	2.518251673569378e-16
57407.0637500103	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.319607252211025e-17	3.559692721564109e-16	nan	nan	3.9975388148448425e-17	2.5193341256390913e-16
57407.1137500103	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.314154064243455e-17	3.5610886562185436e-16	nan	nan	3.992000559604405e-17	2.5204136343537106e-16
57407.1637500103	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.308708852134157e-17	3.5624806250317154e-16	nan	nan	3.9864683170199527e-17	2.5214902060854677e-16
57407.213750010305	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.303271609576629e-17	3.5638686375423503e-16	nan	nan	3.9809420901833885e-17	2.5225638471972087e-16
57407.26375001031	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.297842330252734e-17	3.5652527032735332e-16	nan	nan	3.9754218821454316e-17	2.5236345640424015e-16
57407.31375001031	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.292421007833108e-17	3.5666328317326913e-16	nan	nan	3.969907695918099e-17	2.5247023629650847e-16
57407.363750010314	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2870076359763225e-17	3.5680090324115763e-16	nan	nan	3.964399534473199e-17	2.5257672502998855e-16
57407.41375001032	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.28160220832995e-17	3.5693813147862587e-16	nan	nan	3.958897400742638e-17	2.5268292323719807e-16
57407.46375001032	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.276204718529817e-17	3.5707496883171183e-16	nan	nan	3.95340129761939e-17	2.527888315497079e-16
57407.51375001032	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.270815160200775e-17	3.572114162448821e-16	nan	nan	3.9479112279565247e-17	2.528944505981427e-16
57407.563750010326	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.265433526956622e-17	3.573474746610312e-16	nan	nan	3.942427194568559e-17	2.5299978101217743e-16
57407.61375001033	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.260059812399464e-17	3.5748314502148243e-16	nan	nan	3.936949200231007e-17	2.53104823420536e-16
57407.66375001033	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2546940101211263e-17	3.5761842826598327e-16	nan	nan	3.9314772476815034e-17	2.532095784509903e-16
57407.713750010334	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.249336113702405e-17	3.57753325332707e-16	nan	nan	3.926011339616953e-17	2.5331404673035844e-16
57407.76375001034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.243986116712808e-17	3.578878371582508e-16	nan	nan	3.920551478697886e-17	2.5341822888450424e-16
57407.81375001034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2386440127116776e-17	3.580219646776345e-16	nan	nan	3.915097667545153e-17	2.5352212553833287e-16
57407.86375001034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2333097952474416e-17	3.5815570882430046e-16	nan	nan	3.909649908742554e-17	2.5362573731579345e-16
57407.913750010346	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2279834578582446e-17	3.5828907053011154e-16	nan	nan	3.904208204836162e-17	2.537290648398741e-16
57407.96375001035	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.222664994071261e-17	3.5842205072535133e-16	nan	nan	3.898772558332372e-17	2.538321087326028e-16
57408.01375001035	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.217354397404303e-17	3.5855465033872226e-16	nan	nan	3.8933429717020306e-17	2.5393486961504512e-16
57408.063750010355	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2120516613636914e-17	3.586868702973451e-16	nan	nan	3.887919447377882e-17	2.54037348107302e-16
57408.11375001036	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.206756779446186e-17	3.588187115267583e-16	nan	nan	3.88250198775517e-17	2.5413954482851057e-16
57408.16375001036	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2014697451389245e-17	3.5895017495091733e-16	nan	nan	3.877090595192014e-17	2.5424146039684047e-16
57408.21375001036	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1961905519178705e-17	3.590812614921931e-16	nan	nan	3.8716852720097835e-17	2.543430954294944e-16
57408.26375001037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.190919193250259e-17	3.592119720713719e-16	nan	nan	3.866286020493098e-17	2.544444505427056e-16
57408.31375001037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1856556625924946e-17	3.5934230760765483e-16	nan	nan	3.860892842890055e-17	2.545455263517371e-16
57408.36375001037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1803999533922237e-17	3.5947226901865584e-16	nan	nan	3.855505741411399e-17	2.546463234708806e-16
57408.413750010375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.175152059086782e-17	3.5960185722040268e-16	nan	nan	3.8501247182330065e-17	2.5474684251345415e-16
57408.46375001038	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.169911973103739e-17	3.597310731273354e-16	nan	nan	3.8447497754931004e-17	2.5484708409180275e-16
57408.51375001038	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1646796888616464e-17	3.598599176523055e-16	nan	nan	3.839380915294584e-17	2.5494704881729557e-16
57408.563750010384	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1594551997694346e-17	3.5998839170657573e-16	nan	nan	3.8340181397047385e-17	2.5504673730032557e-16
57408.61375001039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.15423849922693e-17	3.6011649619981944e-16	nan	nan	3.8286614507553717e-17	2.551461501503078e-16
57408.66375001039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.149029580624364e-17	3.602442320401194e-16	nan	nan	3.8233108504416946e-17	2.5524528797567885e-16
57408.71375001039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.143828437343297e-17	3.603716001339686e-16	nan	nan	3.817966340724196e-17	2.553441513838953e-16
57408.763750010396	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.138635062755494e-17	3.6049860138626808e-16	nan	nan	3.8126279235281956e-17	2.554427409814323e-16
57408.8137500104	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1334494502245064e-17	3.606252367003281e-16	nan	nan	3.8072956007441406e-17	2.5554105737378286e-16
57408.8637500104	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.128271593104293e-17	3.6075150697786605e-16	nan	nan	3.801969374226331e-17	2.55639101165458e-16
57408.913750010404	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.123101484740741e-17	3.608774131190068e-16	nan	nan	3.796649245796e-17	2.5573687295998273e-16
57408.96375001041	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1179391184702896e-17	3.610029560222827e-16	nan	nan	3.7913352172383826e-17	2.558343733598972e-16
57409.01375001041	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.112784487620818e-17	3.611281365846323e-16	nan	nan	3.786027290305573e-17	2.559316029667558e-16
57409.06375001041	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1076375855123376e-17	3.6125295570140065e-16	nan	nan	3.7807254667141915e-17	2.560285623811245e-16
57409.113750010416	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1024984054554376e-17	3.6137741426633795e-16	nan	nan	3.775429748147042e-17	2.561252522025813e-16
57409.16375001042	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.097366940752724e-17	3.615015131716008e-16	nan	nan	3.7701401362532594e-17	2.562216730297149e-16
57409.21375001042	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.092243184698616e-17	3.616252533077503e-16	nan	nan	3.764856632647334e-17	2.5631782546012343e-16
57409.263750010425	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.087127130578861e-17	3.617486355637521e-16	nan	nan	3.759579238910538e-17	2.5641371009041355e-16
57409.31375001043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0820187716714214e-17	3.6187166082697753e-16	nan	nan	3.7543079565917536e-17	2.5650932751619894e-16
57409.36375001043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0769181012458166e-17	3.6199432998320136e-16	nan	nan	3.749042787204017e-17	2.566046783321019e-16
57409.41375001043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.071825112563724e-17	3.6211664391660226e-16	nan	nan	3.743783732229624e-17	2.566997631317479e-16
57409.463750010436	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0667397988790975e-17	3.622386035097634e-16	nan	nan	3.738530793115026e-17	2.5679458250776998e-16
57409.51375001044	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0616621534374727e-17	3.623602096436712e-16	nan	nan	3.7332839712763863e-17	2.568891370518032e-16
57409.56375001044	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0565921694770635e-17	3.6248146319771543e-16	nan	nan	3.728043268094999e-17	2.5698342735448707e-16
57409.613750010445	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.051529840228444e-17	3.626023650496896e-16	nan	nan	3.722808684920593e-17	2.5707745400546264e-16
57409.66375001045	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.046475158913944e-17	3.627229160757903e-16	nan	nan	3.717580223071108e-17	2.571712175933723e-16
