MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	atlas_c	atlas_c_err	atlas_o	atlas_o_err
58067.93750000047	1.084067068780393e-15	1.2394297905195994e-16	nan	nan	nan	nan	2.7478746424986944e-16	1.0188046446404425e-17	6.084112119996157e-16	5.886714214772969e-17	nan	nan	5.087952786854114e-16	2.4522890094893e-17
58067.987500000476	1.0865831981132619e-15	1.2215265652815819e-16	nan	nan	nan	nan	2.7639382324127035e-16	1.0217073814274553e-17	6.102753515170028e-16	5.807531291203928e-17	nan	nan	5.120621247838206e-16	2.4712349005660443e-17
58068.03750000048	1.0890998995488371e-15	1.2036409156170061e-16	nan	nan	nan	nan	2.779979037364471e-16	1.0245403600871553e-17	6.121451708359962e-16	5.728603175348709e-17	nan	nan	5.153195564219739e-16	2.489684157216264e-17
58068.08750000048	1.09161712673665e-15	1.185774822658289e-16	nan	nan	nan	nan	2.7959966106138327e-16	1.0273063159655715e-17	6.140206871496481e-16	5.649939264113114e-17	nan	nan	5.185674572544739e-16	2.507605961014378e-17
58068.137500000485	1.0941348328950117e-15	1.1679303343053472e-16	nan	nan	nan	nan	2.811990504779581e-16	1.0300085421211984e-17	6.159019177026496e-16	5.571549217729909e-17	nan	nan	5.218057106798791e-16	2.5249708482367044e-17
58068.18750000049	1.0966529708080508e-15	1.1501095684849274e-16	nan	nan	nan	nan	2.8279602718301553e-16	1.0326508629077009e-17	6.177888797914924e-16	5.4934429698256387e-17	nan	nan	5.25034199837961e-16	2.5417506680940576e-17
58068.23750000049	1.099171492822742e-15	1.1323147166312148e-16	nan	nan	nan	nan	2.84390546307429e-16	1.035237604880928e-17	6.196815907646145e-16	5.415630737928382e-17	nan	nan	5.282528076068508e-16	2.5579185416013067e-17
58068.28750000049	1.1016903508459306e-15	1.1145480474061182e-16	nan	nan	nan	nan	2.859825629151665e-16	1.0377735649705544e-17	6.215800680225635e-16	5.3381230344297946e-17	nan	nan	5.3146141660028935e-16	2.5734488213680172e-17
58068.337500000496	1.1042094963413027e-15	1.0968119106785775e-16	nan	nan	nan	nan	2.875720320023606e-16	1.0402639758590472e-17	6.234843290181477e-16	5.2609306780175623e-17	nan	nan	5.346599091647636e-16	2.588317052536528e-17
58068.3875000005	1.1067288803263758e-15	1.079108741784777e-16	nan	nan	nan	nan	2.8915890849636307e-16	1.0427144685012588e-17	6.253943912565949e-16	5.184064805590293e-17	nan	nan	5.378481673767216e-16	2.6024999350380916e-17
58068.4375000005	1.1092484533694516e-15	1.0614410660925189e-16	nan	nan	nan	nan	2.9074314717751686e-16	1.045130994402395e-17	6.27310272295699e-16	5.107536884668566e-17	nan	nan	5.410260730397517e-16	2.615975287327163e-17
58068.487500000505	1.1117681655865487e-15	1.0438115038954066e-16	nan	nan	nan	nan	2.9232469340223785e-16	1.0475153062049382e-17	6.292319897459856e-16	5.0313587263122215e-17	nan	nan	5.441935076817506e-16	2.628722011672731e-17
58068.53750000051	1.114287966638319e-15	1.0262227756648447e-16	nan	nan	nan	nan	2.9390347428972085e-16	1.0498606902563197e-17	6.31159561270869e-16	4.9555424985525927e-17	nan	nan	5.473503525520942e-16	2.6407200611111967e-17
58068.58750000051	1.1168078057269644e-15	1.0086777076899951e-16	nan	nan	nan	nan	2.954794147988718e-16	1.052159762176277e-17	6.330930045868009e-16	4.880100740346389e-17	nan	nan	5.504964886187989e-16	2.6519504081052487e-17
58068.637500000514	1.1193276315930955e-15	9.91179238139256e-17	nan	nan	nan	nan	2.9705243981392523e-16	1.0544055155460932e-17	6.350323374634412e-16	4.8050463760548065e-17	nan	nan	5.536317965657207e-16	2.6623950149469176e-17
58068.68750000052	1.1218473925126123e-15	9.737304235789783e-17	nan	nan	nan	nan	2.9862247414297033e-16	1.056591359498449e-17	6.369775777238042e-16	4.730392730446027e-17	6.375947368647843e-16	2.31725145348144e-16	5.567561567896532e-16	2.6720368059410297e-17
58068.73750000052	1.1243670362935375e-15	9.563344459888803e-17	nan	nan	nan	nan	3.0018944251647206e-16	1.0587111528552389e-17	6.389287432444201e-16	4.656153544217105e-17	6.4233048052964125e-16	2.2846882439622135e-16	5.598694493975253e-16	2.680859641369674e-17
58068.78750000052	1.1268865102728428e-15	9.389946203170171e-17	nan	nan	nan	nan	3.017532695857946e-16	1.0607592349995247e-17	6.408858519555044e-16	4.5823429900241836e-17	6.471009208929246e-16	2.252016232213158e-16	5.629715542035288e-16	2.6888482932560386e-17
58068.837500000525	1.129405761313263e-15	9.217144026202308e-17	nan	nan	nan	nan	3.033138799217228e-16	1.0627304536653791e-17	6.428489218411004e-16	4.508975689002754e-17	6.519063077345921e-16	2.2192396780118314e-16	5.660623507262681e-16	2.6959884229174742e-17
58068.88750000053	1.1319247358000714e-15	9.044973988409674e-17	nan	nan	nan	nan	3.0487119801298184e-16	1.0646201898215863e-17	6.448179709392519e-16	4.436066727753337e-17	6.5674689259119305e-16	2.186363072235418e-16	5.691417181858981e-16	2.7022665603204387e-17
58068.93750000053	1.134443379637847e-15	8.873473742744231e-17	nan	nan	nan	nan	3.064251482647548e-16	1.0664243798146523e-17	6.467930173421663e-16	4.3636316757574735e-17	6.616229287678226e-16	2.1533911501008497e-16	5.722095355012402e-16	2.7076700852120006e-17
58068.987500000534	1.1369616382472329e-15	8.702682637850168e-17	nan	nan	nan	nan	3.0797565499720183e-16	1.0681395349266083e-17	6.487740791963597e-16	4.291686603176663e-17	6.665346713501559e-16	2.1203289054296876e-16	5.752656812869506e-16	2.712187210046776e-17
58069.03750000054	1.1394794565616478e-15	8.532641828354215e-17	nan	nan	nan	nan	3.095226424439758e-16	1.0697627584901259e-17	6.507611747028315e-16	4.220248098977381e-17	6.714823772165608e-16	2.0871816060362776e-16	5.783100338505906e-16	2.7158069646884636e-17
58069.08750000054	1.141996779024013e-15	8.363394393959256e-17	nan	nan	nan	nan	3.1106603475073333e-16	1.071291760684785e-17	6.527543221172271e-16	4.149333289304997e-17	6.764663050502851e-16	2.0539548103481075e-16	5.813424711897762e-16	2.7185191828971742e-17
58069.13750000054	1.1445135495834212e-15	8.194985468068029e-17	nan	nan	nan	nan	3.1260575597365797e-16	1.0727248711286776e-17	6.547535397499973e-16	4.0789598560167875e-17	6.814867153517312e-16	2.020654385379674e-16	5.8436287098929e-16	2.7203144906031152e-17
58069.187500000546	1.1470297116918217e-15	8.027462376705291e-17	nan	nan	nan	nan	3.141417300779623e-16	1.0740610493559371e-17	6.567588459665531e-16	4.0091460552579855e-17	6.865438704507974e-16	1.987286526194249e-16	5.873711106181752e-16	2.721184295974849e-17
58069.23750000055	1.149545208300657e-15	7.860874788553548e-17	nan	nan	nan	nan	3.156738809364033e-16	1.0752998932591632e-17	6.587702591874441e-16	3.9399107359488284e-17	6.916380345193101e-16	1.9538577770029462e-16	5.903670671268425e-16	2.7211207813021903e-17
58069.28750000055	1.1520599818574947e-15	7.695274876950442e-17	nan	nan	nan	nan	3.172021323277926e-16	1.0764416455512995e-17	6.607877978885103e-16	3.871273358012347e-17	6.967694735835342e-16	1.9203750540672026e-16	5.933506172441655e-16	2.7201168967113854e-17
58069.337500000554	1.1545739743026383e-15	7.530717494732606e-17	nan	nan	nan	nan	3.1872640793550413e-16	1.0774871982870737e-17	6.628114806010548e-16	3.803254010152963e-17	7.019384555367551e-16	1.886845670589113e-16	5.963216373745775e-16	2.718166355747124e-17
58069.38750000056	1.1570871270657066e-15	7.36726036282025e-17	nan	nan	nan	nan	3.202466313459794e-16	1.0784380954651377e-17	6.648413259120052e-16	3.735873426950523e-17	7.071452501519573e-16	1.8532773637949384e-16	5.992800035951488e-16	2.715263632861422e-17
58069.43750000056	1.1595993810622157e-15	7.204964273450944e-17	nan	nan	nan	nan	3.217627260472338e-16	1.0792965337079616e-17	6.668773524640722e-16	3.6691530050003606e-17	7.12390129094573e-16	1.819678324439893e-16	6.022255916526792e-16	2.7114039628582972e-17
58069.48750000056	1.1621106766901062e-15	7.043893308934562e-17	nan	nan	nan	nan	3.232746154273636e-16	1.0800653610065954e-17	6.689195789559328e-16	3.603114817779513e-17	7.176733659353157e-16	1.7860572289876432e-16	6.051582769607472e-16	2.7065833423579505e-17
58069.537500000566	1.164620953826282e-15	6.884115076766409e-17	nan	nan	nan	nan	3.24782222773042e-16	1.0807480734876931e-17	6.70968024142382e-16	3.5377816288698206e-17	7.229952361630986e-16	1.7524232747464176e-16	6.080779345968005e-16	2.700798533354445e-17
58069.58750000057	1.167130151823114e-15	6.725700961827488e-17	nan	nan	nan	nan	3.262854712680272e-16	1.0813488101547135e-17	6.730227068345002e-16	3.473176903111007e-17	7.283560171980367e-16	1.7187862182742106e-16	6.109844392992188e-16	2.6940470689566935e-17
58069.63750000057	1.1696382095049158e-15	6.568726396259397e-17	nan	nan	nan	nan	3.277842839916542e-16	1.0818723455230685e-17	6.750836458998277e-16	3.409324815191206e-17	7.33755988404525e-16	1.6851564174000383e-16	6.138776654643578e-16	2.6863272614137656e-17
58069.687500000575	1.1721450651644158e-15	6.413271147379828e-17	nan	nan	nan	nan	3.292785839173431e-16	1.0823240800688479e-17	6.77150860262528e-16	3.3462502551114814e-17	7.391954311044164e-16	1.6515448772451185e-16	6.167574871436165e-16	2.6776382125521074e-17
58069.73750000058	1.1746506565591997e-15	6.259419623695226e-17	nan	nan	nan	nan	3.3076829391108284e-16	1.0827100283789641e-17	6.7922436890356e-16	3.283978829885079e-17	7.446746285902665e-16	1.6179633006684275e-16	6.196237780404804e-16	2.667979826756966e-17
58069.78750000058	1.1771549209081107e-15	6.107261198631411e-17	nan	nan	nan	nan	3.322533367299398e-16	1.0830368048894385e-17	6.813041908608357e-16	3.222536860743959e-17	7.501938661386741e-16	1.584424143604259e-16	6.224764115075338e-16	2.6573528266657792e-17
58069.83750000058	1.1796577948876793e-15	5.956890551037768e-17	nan	nan	nan	nan	3.337336350205356e-16	1.0833116070785159e-17	6.83390345229407e-16	3.1619513750395833e-17	7.557534310237078e-16	1.5509406758059923e-16	6.25315260543535e-16	2.6457587717543142e-17
58069.88750000059	1.1821592146284757e-15	5.808408020752056e-17	nan	nan	nan	nan	3.3520911131755705e-16	1.0835421959716796e-17	6.854828511616235e-16	3.102250091921327e-17	7.613536125304117e-16	1.5175270475581174e-16	6.281401977904298e-16	2.6332000800256354e-17
58069.93750000059	1.1846591157114811e-15	5.66191997652771e-17	nan	nan	nan	nan	3.366796880422283e-16	1.083736873811399e-17	6.875817278673053e-16	3.0434614007842814e-17	7.669947019684056e-16	1.4841983629686192e-16	6.30951095530359e-16	2.6196800530413025e-17
58069.98750000059	1.1871574331644059e-15	5.5175391923626485e-17	1.1158185391202127e-15	4.757013357053316e-17	nan	nan	3.381452875008119e-16	1.0839044587318354e-17	6.896869946139098e-16	2.985614331363977e-17	7.726769926855677e-16	1.450970760502615e-16	6.337478256827008e-16	2.6052029045639532e-17
58070.037500000595	1.189654101458016e-15	5.375385226662765e-17	1.118234115664784e-15	4.654452569416142e-17	nan	nan	3.3960583188308905e-16	1.0840542562817433e-17	6.917986662497372e-16	2.9287380572749484e-17	7.784007800818072e-16	1.4178615014656038e-16	6.365302598010517e-16	2.5897737931176e-17
58070.0875000006	1.1921490545024171e-15	5.2355847966790516e-17	1.1206529245343938e-15	4.553228160997018e-17	nan	nan	3.41061241722981e-16	1.0841952661596086e-17	6.939166258094156e-16	2.872848848915825e-17	7.841663616229215e-16	1.3848890671853517e-16	6.392982690702584e-16	2.5733988588073614e-17
58070.1375000006	1.1946422256433163e-15	5.0982721381820754e-17	1.1230749587367063e-15	4.4533931432625663e-17	nan	nan	3.4251142404971563e-16	1.0843302886940762e-17	6.960406061241677e-16	2.8179482039753955e-17	7.899740368545494e-16	1.352073265672992e-16	6.42051724303397e-16	2.5560852647907423e-17
58070.187500000604	1.197133547658283e-15	4.963589337355259e-17	1.1255002111907461e-15	4.355002669964331e-17	nan	nan	3.4395627887927197e-16	1.0844591477298856e-17	6.9817033190027905e-16	2.764037421465115e-17	7.958241074162044e-16	1.3194353485585636e-16	6.447904959387755e-16	2.537841243832849e-17
58070.23750000061	1.1996229527529504e-15	4.8316866182872626e-17	1.1279286747263538e-15	4.258114081221199e-17	nan	nan	3.453957060474345e-16	1.0845821028641472e-17	7.003055278869386e-16	2.7111185178198592e-17	8.017168770554066e-16	1.286998139086171e-16	6.475144540369124e-16	2.5186761504389908e-17
58070.28750000061	1.2021103725572347e-15	4.702722565241569e-17	1.1303603420836718e-15	4.162786934606905e-17	nan	nan	3.468296052648334e-16	1.0846999036847891e-17	7.02445918870028e-16	2.6591943099242652e-17	8.076526516418985e-16	1.2547861719080032e-16	6.502234682775228e-16	2.4986005191150518e-17
58070.33750000061	1.2045957381215024e-15	4.5768642540348997e-17	1.1327952059125828e-15	4.0690830197191295e-17	nan	nan	3.482578761150315e-16	1.0848138127755833e-17	7.045912296659292e-16	2.6082684989117063e-17	8.136317391819532e-16	1.2228258453181595e-16	6.529174079564927e-16	2.4776261293708568e-17
58070.387500000616	1.207078979912725e-15	4.4542872614273496e-17	1.1352332587721679e-15	3.977066352131385e-17	nan	nan	3.496804180526095e-16	1.0849256256871772e-17	7.067411851153254e-16	2.5583457541296703e-17	8.196544498327759e-16	1.191145586397889e-16	6.555961419828167e-16	2.4557660781602347e-17
58070.43750000062	1.2095600278106198e-15	4.3351755155766295e-17	1.1376744931301756e-15	3.8868031420000407e-17	nan	nan	3.510971304012391e-16	1.0850376878587032e-17	7.088955100770115e-16	2.509431796552562e-17	8.257210959169995e-16	1.1597760292759705e-16	6.582595385316282e-16	2.4330347446597557e-17
58070.48750000062	1.2120388111037502e-15	4.2197209445548703e-17	1.1401189013624575e-15	3.798361731934392e-17	nan	nan	3.525079123517658e-16	1.085152908465102e-17	7.110539294216815e-16	2.4615334807760167e-17	8.318319919372617e-16	1.1287502063082629e-16	6.609074641085405e-16	2.4094475664911933e-17
58070.537500000624	1.2145152584856116e-15	4.108122874123271e-17	1.1425664757524248e-15	3.7118124980579574e-17	nan	nan	3.5391266296028055e-16	1.085274771149997e-17	7.13216168025748e-16	2.414658874585829e-17	8.379874545908885e-16	1.0981037514063773e-16	6.635397845270334e-16	2.385021472385609e-17
58070.58750000063	1.2169892980506943e-15	4.0005871210202454e-17	1.1450172084904884e-15	3.627227707503142e-17	nan	nan	3.5531128114619913e-16	1.0854073415950248e-17	7.15381950765134e-16	2.3688173349110054e-17	8.441878027846634e-16	1.0678751139438616e-16	6.661563652014568e-16	2.3597750961601983e-17
58070.63750000063	1.219460857290531e-15	3.8973247247815654e-17	1.147471091673514e-15	3.5446813249508286e-17	nan	nan	3.5670366569033024e-16	1.0855552718621816e-17	7.175510025090756e-16	2.324019578787925e-17	8.504333576496931e-16	1.0381057805750198e-16	6.687570711439046e-16	2.3337289035281654e-17
58070.68750000063	1.2219298630896958e-15	3.798550260714418e-17	1.1499281173042466e-15	3.464248760258027e-17	nan	nan	3.580897152329506e-16	1.0857238014355283e-17	7.197230481139254e-16	2.280277747751259e-17	8.567244425563657e-16	1.0088405008423623e-16	6.713417669611005e-16	2.3069053328561245e-17
58070.737500000636	1.2243962417218116e-15	3.704479680405883e-17	1.1523882772907642e-15	3.3860065488329285e-17	nan	nan	3.5946932827186467e-16	1.0859187548772412e-17	7.218978124169512e-16	2.2376054638461677e-17	8.630613831294093e-16	9.801275105385327e-17	6.739103168512803e-16	2.2793289513900396e-17
58070.78750000064	1.2268599188455096e-15	3.6153276355523866e-17	1.1548515634458954e-15	3.310031956211748e-17	nan	nan	3.60842403160479e-16	1.0861465360029006e-17	7.24075020230135e-16	2.196017875214682e-17	8.694445072630386e-16	9.520187443406905e-17	6.764625846010711e-16	2.251026628639256e-17
58070.83750000064	1.2293208195003723e-15	3.531304257426783e-17	1.1573179674866696e-15	3.2364024984352186e-17	nan	nan	3.622088381058632e-16	1.0864141184732674e-17	7.262543963339741e-16	2.1555316889733387e-17	8.758741451362044e-16	9.245700261664627e-17	6.789984335823637e-16	2.2220277287360136e-17
58070.887500000645	1.231778868102856e-15	3.452611389098607e-17	1.1597874133494002e-15	3.165185848577521e-17	nan	nan	3.6356853116681287e-16	1.0867290326931285e-17	7.284356654712778e-16	2.116165188836998e-17	8.823506292279347e-16	8.978412219543174e-17	6.815177267491402e-16	2.1923643237754383e-17
58070.93750000065	1.2342339529212082e-15	3.3794294012323646e-17	1.1622593066928334e-15	3.096375928842124e-17	1.4009640397386276e-15	8.711000612124482e-17	3.6492138025190505e-16	1.0870993489065115e-17	7.306185523409592e-16	2.0779382347178943e-17	8.888742943327783e-16	8.718963351368784e-17	6.840203266343669e-16	2.1620714302691695e-17
58070.98750000065	1.236685308627456e-15	3.3117581612676145e-17	1.1647328135988964e-15	3.029932132773033e-17	1.4015501307080504e-15	8.585786559494958e-17	3.6626728311756275e-16	1.0875336563735372e-17	7.328027815918451e-16	2.0408722413021325e-17	8.954454775763436e-16	8.468035200391848e-17	6.865060953468228e-16	2.1311872709959456e-17
58071.03750000065	1.2391315961677167e-15	3.2494353384049975e-17	1.167207098722212e-15	2.965813185757372e-17	1.4021268917994459e-15	8.461309050956461e-17	3.676061373661063e-16	1.088041038518768e-17	7.349880778164531e-16	2.0049901324159476e-17	9.020645184309344e-16	8.226349830210588e-17	6.889748945679302e-16	2.0997535646371834e-17
58071.087500000656	1.24157145631232e-15	3.192276190843362e-17	1.1696813265623204e-15	2.903977722142181e-17	1.402694261033806e-15	8.337593211956224e-17	3.689378404438068e-16	1.0886310439510764e-17	7.371741655447886e-16	1.9703162678733265e-17	9.087317587312868e-16	7.994667358349868e-17	6.914265855486034e-16	2.067815845648428e-17
58071.13750000066	1.244003529054507e-15	3.1400802283112006e-17	1.172154661442909e-15	2.844384705217926e-17	1.4032521761420202e-15	8.21466500399316e-17	3.702622896389378e-16	1.0893136532602718e-17	7.393607692381483e-16	1.9368763394287406e-17	9.154475426904063e-16	7.773781611143256e-17	6.938610291060492e-16	2.0354238167983458e-17
58071.18750000066	1.2464264535539664e-15	3.092633408752488e-17	1.1746262674909975e-15	2.786993868811903e-17	1.4038005745636642e-15	8.09255125646194e-17	3.715793820798253e-16	1.0900992415160053e-17	7.415476132828984e-16	1.9046972325155414e-17	9.222122169155038e-16	7.564513472158782e-17	6.962780856206216e-16	2.002631736712209e-17
58071.237500000665	1.2488388680803236e-15	3.0497106883505036e-17	1.1770953086161266e-15	2.731766176533958e-17	1.4043393934458233e-15	7.971279699213806e-17	3.7288901473288954e-16	1.090998536415556e-17	7.437344219842581e-16	1.8738068506184057e-17	9.290261304240308e-16	7.367701502573538e-17	6.98677615032594e-16	1.9694988444593666e-17
58071.28750000067	1.251239409956624e-15	3.0110788515796464e-17	1.1795609484895505e-15	2.6786642939556674e-17	1.404868569641872e-15	7.850878995727966e-17	3.74191084400698e-16	1.0920225720486309e-17	7.459209195601036e-16	1.8442338994688282e-17	9.358896346598203e-16	7.184189468573548e-17	7.010594768389778e-16	1.9360898227749062e-17
58071.33750000067	1.253626715502763e-15	2.976499535189155e-17	1.1820223505234264e-15	2.6276530682255538e-17	1.4053880397102836e-15	7.731378776778701e-17	3.7548548771999757e-16	1.0931826382854272e-17	7.481068301347344e-16	1.8160076287646686e-17	9.42803083509327e-16	7.014810536373276e-17	7.034235300903249e-16	1.9024753007209702e-17
58071.387500000674	1.2559994199788804e-15	2.945732352885627e-17	1.184478677849958e-15	2.578700008835138e-17	1.4058977399134472e-15	7.61280967444075e-17	3.767721211597612e-16	1.0944902258243514e-17	7.502918777326704e-16	1.789157529856253e-17	9.497668333179648e-16	6.860368104976727e-17	7.057696333875053e-16	1.8687323954566574e-17
58071.43750000068	1.2583561575287344e-15	2.9185380262513446e-17	1.1869290933006091e-15	2.5317757624610207e-17	1.4063976062164044e-15	7.495203356252953e-17	3.7805088101922174e-16	1.0959569669803915e-17	7.524757862724212e-16	1.763712988790052e-17	9.567812429065628e-16	6.721613546350579e-17	7.080976448784844e-16	1.834945291139793e-17
58071.48750000068	1.2606955611230156e-15	2.894681431795407e-17	1.189372759385235e-15	2.4868545740081153e-17	1.4068875742856593e-15	7.378592559318128e-17	3.793216634259045e-16	1.0975945723408295e-17	7.546582795602688e-16	1.7397028952953116e-17	9.638466735879036e-16	6.599221501636916e-17	7.104074222551115e-16	1.8012058506792215e-17
58071.53750000068	1.2630162625026297e-15	2.873934483135128e-17	1.1918088382712448e-15	2.4439147252200937e-17	1.4073675794879682e-15	7.263011124081506e-17	3.8058436433366523e-16	1.0994147634618525e-17	7.56839081284045e-16	1.7171552097145325e-17	9.709634891833843e-16	6.49376380661199e-17	7.126988227498746e-16	1.76761425297117e-17
58071.587500000685	1.2653168921219327e-15	2.8560787798300105e-17	1.1942364917627565e-15	2.4029389414462925e-17	1.4078375568890973e-15	7.148494027471406e-17	3.8183887952071677e-16	1.1014292018356602e-17	7.590179142809195e-16	1.69609630885601e-17	9.78131421004964e-16	6.405469584881125e-17	7.149717031326476e-16	1.734279644131088e-17
58071.63750000069	1.2675960790919324e-15	2.840907969018979e-17	1.1966548812797339e-15	2.3639147564545052e-17	1.4082974412525818e-15	7.035077415043035e-17	3.830851051166255e-16	1.1036490616880959e-17	7.611944134133286e-16	1.6765285889164703e-17	9.853475968456588e-16	6.333545000880021e-17	7.17225919707473e-16	1.7013207859609047e-17
58071.68750000069	1.2698524511234299e-15	2.8282297812255897e-17	1.1990631678371124e-15	2.326834824524825e-17	1.408747167038525e-15	6.92279863170243e-17	3.8432295265246676e-16	1.1060749233601159e-17	7.633680427987826e-16	1.658409450538057e-17	9.926084781611736e-16	6.2768374162134e-17	7.194613283092603e-16	1.668866678226141e-17
58071.737500000694	1.2720846344701171e-15	2.817867716397101e-17	1.201460512023941e-15	2.291697168522736e-17	1.4091866684023109e-15	6.811696250514674e-17	3.855523512316188e-16	1.1086953198942808e-17	7.655382468024084e-16	1.6416895850939983e-17	9.999105279208476e-16	6.234084411806404e-17	7.216777843005694e-16	1.6370571231855346e-17
58071.7875000007	1.274291253871632e-15	2.809662369395508e-17	1.2038460739824802e-15	2.258505352254413e-17	1.4096158791934005e-15	6.701810099038965e-17	3.867732307406089e-16	1.1114979974050923e-17	7.677044696261598e-16	1.6263183408203103e-17	1.007250210091706e-15	6.203940687500512e-17	7.238751425682847e-16	1.606043191205557e-17
