MJD	ZTF_g	ZTF_g_err	ZTF_i	ZTF_i_err	ZTF_r	ZTF_r_err	lascumbres_u'	lascumbres_u'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
59089.10000000018	5.016783937202939e-16	3.7265066473796875e-17	1.3757451155612064e-16	1.5686037179598807e-17	2.5678592539929045e-16	3.3073854748495086e-17	8.953262623294587e-16	8.213711161896234e-17	1.1809885029165463e-15	1.1582129987859205e-16	4.599021662711446e-16	4.603748928711394e-17	1.7124532858265874e-16	1.7107409253963016e-17	2.6304979002872064e-16	2.6092792689807987e-17	2.511897570263699e-16	2.0631647880190602e-17	7.245724907279344e-16	1.611958304778097e-16
59089.15000000018	5.104420597313197e-16	3.7704863523466364e-17	1.4007397184440987e-16	1.588954877851631e-17	2.607484918130252e-16	3.280385110092781e-17	9.058532046880492e-16	8.34767486896979e-17	1.1889434270578387e-15	1.1607676175306897e-16	4.640667538005154e-16	4.589626559270172e-17	1.7124532840065379e-16	1.7107409378992558e-17	2.6304979008507105e-16	2.6092792192678747e-17	2.511897577054559e-16	2.063164824055598e-17	7.421124326436175e-16	1.642450863347122e-16
59089.200000000186	5.19201931577267e-16	3.8130435553241217e-17	1.4257897968250582e-16	1.6079934181230968e-17	2.647239496484412e-16	3.254181651181205e-17	9.163331520585391e-16	8.445510668301734e-17	1.1968637122688811e-15	1.1635255558316327e-16	4.682210926729338e-16	4.575013022468054e-17	1.7124532821756203e-16	1.7107409514901456e-17	2.6304979013874095e-16	2.609279172257037e-17	2.511897583812841e-16	2.0631648640616918e-17	7.596028152550901e-16	1.6687327621782795e-16
59089.25000000019	5.279568816835686e-16	3.854144275122559e-17	1.4508925920093892e-16	1.6257106327632694e-17	2.6871204024184933e-16	3.228750778163868e-17	9.267561387221688e-16	8.50705562884811e-17	1.2047444081519943e-15	1.1664305046508934e-16	4.72362787033519e-16	4.559795335682881e-17	1.712453280333835e-16	1.7107409661690542e-17	2.630497901897302e-16	2.609279127948455e-17	2.511897590538552e-16	2.063164908037377e-17	7.770211849184499e-16	1.6908510799072162e-16
59089.30000000019	5.367057822342511e-16	3.8937604508560916e-17	1.4760453464477544e-16	1.6420990183477427e-17	2.7271250503439117e-16	3.204067828734403e-17	9.37112163986385e-16	8.532197080760465e-17	1.2125805573104118e-15	1.1694354852382518e-16	4.764894377084997e-16	4.543920041725866e-17	1.71245327848118e-16	1.7107409819358513e-17	2.630497902380386e-16	2.609279086342036e-17	2.5118975972316804e-16	2.063164955982493e-17	7.943449579184208e-16	1.708875964566632e-16
59089.350000000195	5.454475051384917e-16	3.931869583163692e-17	1.501245303658847e-16	1.6571521531478668e-17	2.7672508556970737e-16	3.18010784906564e-17	9.473911891148698e-16	8.520867793354047e-17	1.2203671948302668e-15	1.172502758471995e-16	4.805986418949141e-16	4.527393129448732e-17	1.7124532766176613e-16	1.7107409987906316e-17	2.6304979028366654e-16	2.6092790474377964e-17	2.51189760389223e-16	2.0631650078971467e-17	8.115514036818684e-16	1.722899756588917e-16
59089.4000000002	5.541809219970751e-16	3.9684544173550433e-17	1.5264897081520458e-16	1.670864594527927e-17	2.8074952349159566e-16	3.1568456455724793e-17	9.575831342480683e-16	8.473043196113923e-17	1.2280993477619179e-15	1.1756036926963058e-16	4.846879928499324e-16	4.51027991765331e-17	1.7124532747432748e-16	1.710741016733336e-17	2.6304979032661365e-16	2.6092790112358277e-17	2.5118976105202036e-16	2.063165063781231e-17	8.286176279047535e-16	1.7330366846876182e-16
59089.4500000002	5.629049040689435e-16	4.0035026641872345e-17	1.551775805350078e-16	1.683231791818876e-17	2.847855605417553e-16	3.134255837335854e-17	9.676778753135345e-16	8.388740361012677e-17	1.2357720346006112e-15	1.1787186012567224e-16	4.8875507957975e-16	4.49270489750133e-17	1.71245327285802e-16	1.7107410357640116e-17	2.630497903668801e-16	2.609278977736038e-17	2.5118976171155965e-16	2.063165123634852e-17	8.455205555838628e-16	1.7394230323449232e-16
59089.500000000204	5.716183222376829e-16	4.0370067543576027e-17	1.577100841511682e-16	1.6942500123691502e-17	2.8883293855737197e-16	3.112312908899686e-17	9.776652409254278e-16	8.268018672835712e-17	1.2433802647664051e-15	1.181836558072344e-16	4.927974865280422e-16	4.4748515007517366e-17	1.7124532709619014e-16	1.710741055882623e-17	2.6304979040446564e-16	2.6092789469385046e-17	2.5118976236784084e-16	2.0631651874578496e-17	8.62236913944633e-16	1.7422176996703545e-16
59089.55000000021	5.803200469779904e-16	4.0689636231742824e-17	1.6024620636543817e-16	1.703916278888399e-17	2.92891399468847e-16	3.090991263179664e-17	9.875350092724712e-16	8.11098231457995e-17	1.2509190380833443e-15	1.184955196867542e-16	4.968127932639341e-16	4.456961732580904e-17	1.7124532690549157e-16	1.7107410770891585e-17	2.6304979043937037e-16	2.6092789188432432e-17	2.511897630208635e-16	2.0631652552502413e-17	8.787432152562976e-16	1.7416031017042654e-16
59089.60000000021	5.890089483221808e-16	4.099374522224527e-17	1.6278567194771465e-16	1.7122283165385386e-17	2.969606852974911e-16	3.0702652742140296e-17	9.972769049936927e-16	7.917784926470839e-17	1.2583833442578248e-15	1.188080497172137e-16	5.007985741694719e-16	4.439335578640987e-17	1.7124532671370647e-16	1.710741099383665e-17	2.6304979047159445e-16	2.6092788934502224e-17	2.511897636706282e-16	2.063165327012151e-17	8.950157395255728e-16	1.7377863517072267e-16
59089.65000000021	5.97683895826636e-16	4.128244855125112e-17	1.6532820572831173e-16	1.7191845085050258e-17	3.0104053815318404e-16	3.050109339502751e-17	1.0068805960412723e-15	7.688637109243161e-17	1.2657681623561226e-15	1.191226557912137e-16	5.047523981265593e-16	4.4223300669916856e-17	1.7124532652083528e-16	1.7107411227660602e-17	2.6304979050113754e-16	2.6092788707594886e-17	2.5118976431713467e-16	2.063165402743347e-17	9.110305170600101e-16	1.731000677363647e-16
59089.700000000215	6.063437585382672e-16	4.1555840347554785e-17	1.6787353259024138e-16	1.7247838590182883e-17	3.051307002320578e-16	3.0304979316936063e-17	1.0163356905297998e-15	7.42381791097707e-17	1.2730684602810442e-15	1.1944153573683372e-16	5.08671828203321e-16	4.406357837794536e-17	1.7124532632687726e-16	1.7107411472364266e-17	2.6304979052799983e-16	2.6092788507710577e-17	2.511897649603816e-16	2.0631654824439538e-17	9.267633108921032e-16	1.721507009040009e-16
59089.75000000022	6.149874049609641e-16	4.181405359577386e-17	1.704213774614782e-16	1.729025962982193e-17	3.092309138141649e-16	3.011405649390655e-17	1.025631733571254e-15	7.123692192190462e-17	1.2802791942476378e-15	1.197676496485021e-16	5.125544213398843e-16	4.391885049198686e-17	1.7124532613183322e-16	1.7107411727946932e-17	2.630497905521811e-16	2.6092788334849754e-17	2.511897656003705e-16	2.0631655661139884e-17	9.421895990551613e-16	1.709595661538248e-16
59089.80000000022	6.236137030220408e-16	4.20572590687375e-17	1.7297146530724514e-16	1.7319109815395295e-17	3.1334092126119927e-16	2.9928072668713326e-17	1.0347582040950194e-15	6.788737045397071e-17	1.2873953082579711e-15	1.2010469209782726e-16	5.163977280335298e-16	4.379428429635446e-17	1.7124532593570238e-16	1.7107411994409188e-17	2.6304979057368163e-16	2.609278818901119e-17	2.51189766237101e-16	2.0631656537532552e-17	9.572845567019e-16	1.6955880030079957e-16
59089.850000000224	6.322215200386275e-16	4.228566440902821e-17	1.7552352112228283e-16	1.7334396230387164e-17	3.174604650141454e-16	2.974677782523531e-17	1.043704511652236e-15	6.419582714855715e-17	1.2944117335748843e-15	1.204570616439933e-16	5.201992920231918e-16	4.369551278709519e-17	1.7124532573848583e-16	1.7107412271749743e-17	2.6304979059250114e-16	2.6092788070196267e-17	2.511897668705726e-16	2.0631657453619308e-17	9.720230380566151e-16	1.6798379655516833e-16
59089.90000000023	6.408097226840846e-16	4.2499513341250325e-17	1.78077269923127e-16	1.7336131289948938e-17	3.215892875909672e-16	2.9569924658236435e-17	1.0524599932037913e-15	6.01707765263735e-17	1.301323388194718e-15	1.2082982696912946e-16	5.239566499732802e-16	4.362858225786493e-17	1.7124532554018274e-16	1.710741255997024e-17	2.6304979060863966e-16	2.6092787978404985e-17	2.511897675007848e-16	2.063165840939944e-17	9.863795581917475e-16	1.662733200692543e-16
59089.95000000023	6.493771769544417e-16	4.269908499768e-17	1.8063243674038776e-16	1.7324332647447187e-17	3.25727131584291e-16	2.9397269027146723e-17	1.0610139098912436e-15	5.582395431155208e-17	1.3081251763189442e-15	1.2122868890461249e-16	5.27667331156783e-16	4.3599885823158295e-17	1.7124532534079383e-16	1.7107412859069506e-17	2.6304979062209723e-16	2.60927879136372e-17	2.511897681277388e-16	2.0631659404871702e-17	1.0003282746195487e-15	1.6446956196009232e-16
59090.00000000023	6.579227481346964e-16	4.288469334117971e-17	1.8318874661102695e-16	1.7299023145984907e-17	3.2987373965911155e-16	2.922857039239991e-17	1.0693554437899823e-15	5.1172175926968514e-17	1.3148119878246934e-15	1.2165993759522076e-16	5.313288571376365e-16	4.361608175546251e-17	1.7124532514031834e-16	1.7107413169048008e-17	2.6304979063287386e-16	2.6092787875893056e-17	2.511897687514331e-16	2.0631660440037326e-17	1.0138429686894786e-15	1.6261809855282638e-16
59090.050000000236	6.664453007652422e-16	4.305668666967512e-17	1.8574592457062762e-16	1.7260230813826304e-17	3.3402885455044443e-16	2.9063592233274127e-17	1.0774736946439132e-15	4.6240614175637477e-17	1.321378697734105e-15	1.221304040744989e-16	5.349387414523188e-16	4.3683996304965896e-17	1.712453249387568e-16	1.7107413489905743e-17	2.6304979064096935e-16	2.6092787865172242e-17	2.5118976937186836e-16	2.06316615148956e-17	1.0268970267818801e-15	1.6076771510510631e-16
59090.10000000024	6.749436986081694e-16	4.3215447187452357e-17	1.8830369564568058e-16	1.7207988903606818e-17	3.3819221906103343e-16	2.8902102446355125e-17	1.0853576765809486e-15	4.106900406964147e-17	1.3278201656824851e-15	1.2264740560300291e-16	5.384944892906463e-16	4.3810511736238736e-17	1.7124532473610946e-16	1.7107413821642248e-17	2.630497906463839e-16	2.6092787881475538e-17	2.5118976998904404e-16	2.0631662629446335e-17	1.0394634212883764e-15	1.5897004681211597e-16
59090.15000000024	6.834168046136441e-16	4.336139062857365e-17	1.9086178484585415e-16	1.7142335976090516e-17	3.4236357605903236e-16	2.8743873723844046e-17	1.0929963148085982e-15	3.572413797786231e-17	1.3341312353852122e-15	1.2321868425560913e-16	5.41993775780319e-16	4.400182318009974e-17	1.712453245323759e-16	1.710741416425775e-17	2.630497906491172e-16	2.6092787924803095e-17	2.5118977060296104e-16	2.0631663783688997e-17	1.0515146913693495e-15	1.5727898645523954e-16
59090.200000000244	6.918634808861387e-16	4.349496591800964e-17	1.9341991715626923e-16	1.7063316030179537e-17	3.4654266847567813e-16	2.858868391128444e-17	1.1003784422889352e-15	3.032673257116765e-17	1.3403067341033676e-15	1.2385233843813765e-16	5.454355870934102e-16	4.4259378124385845e-17	1.712453243275565e-16	1.710741451775237e-17	2.630497906491695e-16	2.6092787995154906e-17	2.5118977121361757e-16	2.0631664977624288e-17	1.0630229234787328e-15	1.5574981038360206e-16
59090.25000000025	7.002825886508032e-16	4.361665485621883e-17	1.9597781752977876e-16	1.6970978681838185e-17	3.5072923930300295e-16	2.843631634428538e-17	1.1074927963922102e-15	2.5112409977949283e-17	1.3463420212622638e-15	1.2455620056321423e-16	5.488194919289438e-16	4.4582398740549595e-17	1.7124532412165133e-16	1.7107414882125636e-17	2.6304979064654083e-16	2.6092788092529902e-17	2.5118977182101533e-16	2.0631666211252025e-17	1.0739612222596735e-15	1.5443536232566275e-16
59090.30000000025	7.086729882196943e-16	4.3726971812580506e-17	1.9853521087923828e-16	1.6865379395748318e-17	3.5492303159148246e-16	2.828656016419204e-17	1.114328015528396e-15	2.0568057968066556e-17	1.3522364974347645e-15	1.2533427395722213e-16	5.52145052607298e-16	4.496998033895975e-17	1.7124532391465987e-16	1.7107415257378134e-17	2.630497906412311e-16	2.6092788216928848e-17	2.511897724251534e-16	2.0631667484570596e-17	1.0843245060038884e-15	1.533481511507552e-16
59090.35000000025	7.170335389580299e-16	4.3826463413010926e-17	2.0109182206977826e-16	1.6746579774617217e-17	3.5912378844776285e-16	2.8139210612635474e-17	1.1208726357559113e-15	1.7651021311706785e-17	1.357991364726398e-15	1.2618894519398514e-16	5.554118222130009e-16	4.542115989366267e-17	1.712453237065829e-16	1.7107415643509397e-17	2.6304979063324034e-16	2.6092788368351897e-17	2.51189773026031e-16	2.0631668797580713e-17	1.0941243674281584e-15	1.5246948438065252e-16
59090.400000000256	7.253630992504238e-16	4.391570820661106e-17	2.0364737591107917e-16	1.6614647912511146e-17	3.6333125303231915e-16	2.7994069305164776e-17	nan	nan	1.3636078163817718e-15	1.271227954108119e-16	5.586193445272976e-16	4.5934970195905945e-17	1.712453234974198e-16	1.7107416040519064e-17	2.630497906225687e-16	2.6092788546797667e-17	2.5118977362364823e-16	2.063167015028272e-17	1.1033723514759248e-15	1.517802239102194e-16
59090.45000000026	7.336605264670961e-16	4.3995316295854906e-17	2.0620159714963952e-16	1.6469658820159932e-17	3.675451685571725e-16	2.785094448421647e-17	nan	nan	1.3690870283094368e-15	1.2813861364615906e-16	5.617671539597937e-16	4.651048801790908e-17	1.7124532328717112e-16	1.7107416448407613e-17	2.63049790609216e-16	2.6092788752268002e-17	2.5118977421800533e-16	2.0631671542675368e-17	1.1120795202048747e-15	1.5126291011784927e-16
59090.50000000026	7.419246769300516e-16	4.4065928914176363e-17	2.0875421046104485e-16	1.6311694932074e-17	3.717652782835394e-16	2.7709651251868774e-17	nan	nan	1.374430159185864e-15	1.292393963611855e-16	5.648547754791737e-16	4.714687536987219e-17	1.71245323075836e-16	1.7107416867175155e-17	2.630497905931826e-16	2.6092788984760592e-17	2.5118977480910156e-16	2.0631672974759175e-17	1.120256459076374e-15	1.5090298774247326e-16
59090.550000000265	7.501544058792517e-16	4.4128217934363105e-17	2.113049404422351e-16	1.6140846707535045e-17	3.759913255195444e-16	2.7570011782888223e-17	nan	nan	1.3796383505580465e-15	1.3042834182138809e-16	5.678817245429865e-16	4.7843413305162685e-17	1.7124532286341555e-16	1.7107417296820987e-17	2.630497905744682e-16	2.609278924427667e-17	2.5118977539693655e-16	2.0631674446534137e-17	1.1279132829894085e-15	1.5068988879886827e-16
59090.60000000027	7.583485674387485e-16	4.4182885290533184e-17	2.1385351160377007e-16	1.595721334028206e-17	3.802230536179304e-16	2.7431855518632447e-17	nan	nan	1.3847127269447118e-15	1.317088395411837e-16	5.70847507026483e-16	4.859952807307415e-17	1.7124532264990894e-16	1.7107417737345578e-17	2.6304979055307294e-16	2.6092789530816233e-17	2.511897759815105e-16	2.0631675957998118e-17	1.1350596420618558e-15	1.5061795833169466e-16
59090.65000000027	7.665060145827908e-16	4.423066229588135e-17	2.1639964836209638e-16	1.5760903594936397e-17	3.844602059736913e-16	2.7295019342544818e-17	nan	nan	1.3896543959361716e-15	1.3308445506836367e-16	5.737516191505142e-16	4.941480971706133e-17	1.712453224353163e-16	1.710741818874881e-17	2.630497905289968e-16	2.6092789844378358e-17	2.511897765628227e-16	2.0631677509152348e-17	1.1417047271618054e-15	1.506872136860843e-16
59090.70000000027	7.746255991019368e-16	4.427230883792182e-17	2.1894307503180266e-16	1.5552036792316713e-17	3.8870252602181456e-16	2.7159347737900608e-17	nan	nan	1.394464448292805e-15	1.3455891045889396e-16	5.765935474084692e-16	5.0289023459497383e-17	1.7124532221963817e-16	1.7107418651029975e-17	2.6304979050223987e-16	2.6092790184963655e-17	2.5118977714087323e-16	2.063167909999682e-17	1.1478572751915253e-15	1.5090392906733767e-16
59090.75000000028	7.8270617156908975e-16	4.4308612432584264e-17	2.214835158178831e-16	1.533074397066358e-17	3.9294975723492257e-16	2.7024692928666436e-17	nan	nan	1.3991439580421908e-15	1.3613606086374397e-16	5.793727684922497e-16	5.1222114399357496e-17	1.712453220028741e-16	1.7107419124190132e-17	2.6304979047280235e-16	2.6092790552571977e-17	2.511897777156617e-16	2.0631680730531172e-17	1.1535255741265567e-15	1.5128103481099664e-16
59090.80000000028	7.907465813055521e-16	4.4340387118072155e-17	2.2402069480799354e-16	1.5097169255969252e-17	3.97201643121022e-16	2.6890915004181107e-17	nan	nan	1.4036939825748777e-15	1.378198677162461e-16	5.820887492172818e-16	5.221420617967589e-17	1.7124532178502413e-16	1.7107419608228102e-17	2.630497904406839e-16	2.6092790947202554e-17	2.511897782871885e-16	2.0631682400754677e-17	1.1587174678123148e-15	1.5183831601540576e-16
59090.85000000028	7.987457026717859e-16	4.436845087436604e-17	2.265543359647057e-16	1.4851471482257245e-17	4.014579272211313e-16	2.6757882028559733e-17	nan	nan	1.408115562738835e-15	1.3961436906799076e-16	5.847409464465421e-16	5.326559436355881e-17	1.7124532156608786e-16	1.7107420103145065e-17	2.630497904058849e-16	2.609279136885599e-17	2.511897788554521e-16	2.0631684110666976e-17	1.1634403605204506e-15	1.5260238963130645e-16
59090.900000000285	8.067028026065739e-16	4.4393327086887445e-17	2.2908416311775713e-16	1.4593826112131576e-17	4.0571835310703213e-16	2.662547013561127e-17	nan	nan	1.4124097229325402e-15	1.4152364767123953e-16	5.873288070136075e-16	5.437673529852765e-17	1.7124532134606605e-16	1.7107420608939604e-17	2.630497903684051e-16	2.609279181753168e-17	2.5118977942045307e-16	2.0631685860268592e-17	1.1677012212671376e-15	1.5360643489523776e-16
59090.95000000029	8.146174499303911e-16	4.4415318392505045e-17	2.3160989995630134e-16	1.4324427519975892e-17	4.099826643788795e-16	2.649356361006601e-17	nan	nan	1.4165774711967579e-15	1.435517974430925e-16	5.898517676447102e-16	5.554823125735066e-17	1.7124532112495872e-16	1.7107421125612777e-17	2.630497903282446e-16	2.6092792293230228e-17	2.5118977998219145e-16	2.0631687649558447e-17	1.1715065878953138e-15	1.5488965162322624e-16
59091.00000000029	8.224892199088145e-16	4.4434747552849943e-17	2.341312700211508e-16	1.4043491715297124e-17	4.142506046629976e-16	2.6362054955939534e-17	nan	nan	1.420619799304994e-15	1.4570288896924952e-16	5.923092548797953e-16	5.67808126265495e-17	1.7124532090276505e-16	1.7107421653163763e-17	2.6304979028540366e-16	2.609279279595041e-17	2.511897805406661e-16	2.0631689478536533e-17	1.1748625709228178e-15	1.5649642685934348e-16
59091.050000000294	8.303176864390802e-16	4.445196567053478e-17	2.3664799669702467e-16	1.3751259602860026e-17	4.185219176094746e-16	2.6230844952811144e-17	nan	nan	1.4245376828526239e-15	1.4798093471086864e-16	5.947006849925705e-16	5.807531787802459e-17	1.7124532067948569e-16	1.7107422191593148e-17	2.63049790239882e-16	2.6092793325692832e-17	2.5118978109587737e-16	2.0631691347203194e-17	1.17777485715825e-15	1.584752046592963e-16
59091.1000000003	8.381024220365445e-16	4.446735396212047e-17	2.3915980320478215e-16	1.3448000900711866e-17	4.2279634688990242e-16	2.6099842700719447e-17	nan	nan	1.4283320813447236e-15	1.5038985456577932e-16	5.970254639095408e-16	5.943267200985264e-17	1.7124532045512043e-16	1.710742274090034e-17	2.630497901916796e-16	2.609279388245781e-17	2.511897816478254e-16	2.0631693255556997e-17	1.1802487130862736e-15	1.6087707697681734e-16
59091.1500000003	8.458429978211048e-16	4.4481325392422647e-17	2.416664125936598e-16	1.3134018868409513e-17	4.270736361950599e-16	2.596896565435881e-17	nan	nan	1.4320039382825895e-15	1.5293344240486478e-16	5.992829871280287e-16	6.085386408348809e-17	1.7124532022966924e-16	1.71074233010857e-17	2.630497901407968e-16	2.6092794466244254e-17	2.5118978219650907e-16	2.0631695203598817e-17	1.1822889880239698e-15	1.637541440768605e-16
59091.2000000003	8.535389835035515e-16	4.4494326163144116e-17	2.441675477335025e-16	1.2809656037613309e-17	4.3135352923257595e-16	2.5838139647243584e-17	nan	nan	1.4355541812489726e-15	1.556153341561378e-16	6.014726396331542e-16	6.233992441944107e-17	1.7124532000313257e-16	1.7107423872148863e-17	2.630497900872335e-16	2.609279507705248e-17	2.511897827419285e-16	2.0631697191328473e-17	1.183900117049761e-15	1.6715772624085883e-16
59091.250000000306	8.611899473719557e-16	4.450683704692492e-17	2.466629313069945e-16	1.2475301188660872e-17	4.356357697246946e-16	2.5707298906353374e-17	nan	nan	1.4389837219920082e-15	1.5843897794509788e-16	6.035937958137841e-16	6.389190194446747e-17	1.712453197755097e-16	1.710742445408983e-17	2.6304979003098975e-16	2.6092795714882326e-17	2.511897832840831e-16	2.0631699218744704e-17	1.1850861237063028e-15	1.7113653792869523e-16
59091.30000000031	8.687954562779667e-16	4.4519374556159974e-17	2.4915228580187903e-16	1.2131397882683043e-17	4.39920101405885e-16	2.5576386057816592e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.35000000031	8.76355075623131e-16	4.453249193429865e-17	2.516353335031805e-16	1.1778454943829264e-17	4.44206268020568e-16	2.5445352124032986e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.400000000314	8.838683693451302e-16	4.454677995547481e-17	2.541117964854197e-16	1.1417059395325641e-17	4.484940133208073e-16	2.531415651250687e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.45000000032	8.913348999040096e-16	4.4562867516801066e-17	2.565813966048237e-16	1.1047892492915361e-17	4.52783081063983e-16	2.518276699686947e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.50000000032	8.987542282683899e-16	4.458142200603532e-17	2.5904385549153293e-16	1.0671749676395255e-17	4.570732150105417e-16	2.5051159689930224e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.55000000032	9.061259139016143e-16	4.460314942615377e-17	2.6149889454180317e-16	1.0289565481887876e-17	4.613641589216009e-16	2.4919319009168814e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.600000000326	9.134495147478909e-16	4.462879425728484e-17	2.639462349102022e-16	9.902444728177286e-18	4.65655656556696e-16	2.4787237634399918e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.65000000033	9.20724587218366e-16	4.465913903562242e-17	2.6638559750179804e-16	9.5117016067875e-18	4.699474516714634e-16	2.4654916457599806e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.70000000033	9.279506861772058e-16	4.469500362893963e-17	2.6881670296435193e-16	9.118908647156356e-18	4.742392880153138e-16	2.4522364524662606e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.750000000335	9.351273649276397e-16	4.473724418829846e-17	2.71239271680491e-16	8.725957837039615e-18	4.785309093291735e-16	2.4389598968659398e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.80000000034	9.422541751979123e-16	4.478675175658028e-17	2.7365302375989076e-16	8.33513632353597e-18	4.828220593430842e-16	2.425664493427092e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.85000000034	9.49330667127283e-16	4.484445051594153e-17	2.760576790314396e-16	7.949218837347313e-18	4.871124817739922e-16	2.4123535492693012e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.90000000034	9.563563892519258e-16	4.491129565861158e-17	2.784529570354072e-16	7.571577773103729e-18	4.914019203233907e-16	2.399031154644529e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59091.950000000346	9.633308884908295e-16	4.498827086870324e-17	2.8083857701559434e-16	7.206308858370389e-18	4.956901186749933e-16	2.385702172314757e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59092.00000000035	9.702537101316586e-16	4.5076385406628906e-17	2.832142579114954e-16	6.858364199836041e-18	4.999768204924699e-16	2.3723722257513928e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59092.05000000035	9.771243978165543e-16	4.517667079280695e-17	2.8557971835043214e-16	6.533673430340005e-18	5.042617694170996e-16	2.3590476860289592e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59092.100000000355	9.83942493527937e-16	4.5290177093183566e-17	2.8793467663970017e-16	6.23921618827539e-18	5.085447090654898e-16	2.345735657318492e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59092.15000000036	9.907075375742274e-16	4.541796881577343e-17	2.902788507586978e-16	5.9829861256027426e-18	5.128253830272309e-16	2.3324439608356816e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59092.20000000036	9.974190685755814e-16	4.556112043498324e-17	2.926119583510505e-16	5.773765593101495e-18	5.171035348626421e-16	2.319181117114483e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59092.250000000364	1.0040766234495568e-15	4.5720711568385606e-17	2.949337167167293e-16	5.6206302517229225e-18	5.213789081003889e-16	2.305956326449955e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59092.30000000037	1.010679737396736e-15	4.589782183931501e-17	2.972438428041648e-16	5.5321533208171734e-18	5.25651246235245e-16	2.2927794473478e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59092.35000000037	1.0172279438863372e-15	4.609352546701316e-17	2.9954205320234373e-16	5.5153981021966654e-18	5.299202927257172e-16	2.27966097281565e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
